"Plot Title: HS"
"#","Date Time, GMT-07:00","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
42,10/23/10 04:44:24 PM,40.00,,,,
43,10/23/10 04:49:17 PM,41.00,,,,
44,10/23/10 05:05:06 PM,42.00,,,,
45,10/23/10 05:17:25 PM,43.00,,,,
46,10/23/10 05:21:23 PM,44.00,,,,
47,10/23/10 05:25:07 PM,45.00,,,,
48,10/23/10 05:31:28 PM,46.00,,,,
49,10/23/10 05:38:52 PM,47.00,,,,
50,10/23/10 05:44:48 PM,48.00,,,,
51,10/23/10 05:49:05 PM,49.00,,,,
52,10/23/10 05:54:15 PM,50.00,,,,
53,10/23/10 05:59:30 PM,51.00,,,,
54,10/23/10 06:04:25 PM,52.00,,,,
55,10/23/10 06:06:47 PM,53.00,,,,
56,10/23/10 06:09:23 PM,54.00,,,,
57,10/23/10 06:11:52 PM,55.00,,,,
58,10/23/10 06:16:32 PM,56.00,,,,
59,10/23/10 06:21:38 PM,57.00,,,,
60,10/23/10 06:26:55 PM,58.00,,,,
61,10/23/10 06:30:36 PM,59.00,,,,
62,10/23/10 06:34:16 PM,60.00,,,,
63,10/23/10 06:39:11 PM,61.00,,,,
64,10/23/10 06:42:49 PM,62.00,,,,
65,10/23/10 06:47:39 PM,63.00,,,,
66,10/23/10 06:52:22 PM,64.00,,,,
67,10/23/10 06:58:16 PM,65.00,,,,
68,10/23/10 07:03:22 PM,66.00,,,,
69,10/23/10 07:05:41 PM,67.00,,,,
70,10/23/10 07:08:21 PM,68.00,,,,
71,10/23/10 07:12:31 PM,69.00,,,,
72,10/23/10 07:20:32 PM,70.00,,,,
73,10/23/10 07:26:44 PM,71.00,,,,
74,10/23/10 07:34:19 PM,72.00,,,,
75,10/23/10 07:40:15 PM,73.00,,,,
76,10/23/10 07:44:29 PM,74.00,,,,
77,10/23/10 07:49:30 PM,75.00,,,,
78,10/23/10 07:53:35 PM,76.00,,,,
79,10/23/10 07:56:21 PM,77.00,,,,
80,10/23/10 07:59:22 PM,78.00,,,,
81,10/23/10 08:03:23 PM,79.00,,,,
82,10/23/10 08:10:52 PM,80.00,,,,
83,10/23/10 08:15:19 PM,81.00,,,,
84,10/23/10 08:19:36 PM,82.00,,,,
85,10/23/10 08:22:37 PM,83.00,,,,
86,10/23/10 08:28:05 PM,84.00,,,,
87,10/23/10 08:40:13 PM,85.00,,,,
88,10/23/10 08:50:36 PM,86.00,,,,
89,10/23/10 09:00:12 PM,87.00,,,,
90,10/23/10 09:15:51 PM,88.00,,,,
91,10/23/10 09:31:09 PM,89.00,,,,
92,10/23/10 09:42:14 PM,90.00,,,,
93,10/23/10 09:49:21 PM,91.00,,,,
94,10/23/10 10:00:22 PM,92.00,,,,
95,10/23/10 10:09:31 PM,93.00,,,,
96,10/23/10 10:17:49 PM,94.00,,,,
97,10/23/10 10:35:16 PM,95.00,,,,
98,10/23/10 10:40:46 PM,96.00,,,,
99,10/23/10 10:49:24 PM,97.00,,,,
100,10/23/10 11:10:55 PM,98.00,,,,
101,10/23/10 11:31:44 PM,99.00,,,,
102,10/23/10 11:58:02 PM,100.00,,,,
103,10/24/10 12:08:11 AM,101.00,,,,
104,10/24/10 12:20:04 AM,102.00,,,,
105,10/24/10 12:28:30 AM,103.00,,,,
106,10/24/10 12:50:45 AM,104.00,,,,
107,10/24/10 01:01:45 AM,105.00,,,,
108,10/24/10 01:16:42 AM,106.00,,,,
109,10/24/10 01:27:38 AM,107.00,,,,
110,10/24/10 01:38:18 AM,108.00,,,,
111,10/24/10 01:51:13 AM,109.00,,,,
112,10/24/10 02:01:17 AM,110.00,,,,
113,10/24/10 02:08:35 AM,111.00,,,,
114,10/24/10 02:21:25 AM,112.00,,,,
115,10/24/10 02:33:30 AM,113.00,,,,
116,10/24/10 02:43:31 AM,114.00,,,,
117,10/24/10 02:51:59 AM,115.00,,,,
118,10/24/10 03:01:53 AM,116.00,,,,
119,10/24/10 03:04:18 AM,117.00,,,,
120,10/24/10 03:09:02 AM,118.00,,,,
121,10/24/10 03:12:27 AM,119.00,,,,
122,10/24/10 03:15:35 AM,120.00,,,,
123,10/24/10 03:19:41 AM,121.00,,,,
124,10/24/10 03:25:26 AM,122.00,,,,
125,10/24/10 03:29:47 AM,123.00,,,,
126,10/24/10 03:36:15 AM,124.00,,,,
127,10/24/10 03:40:42 AM,125.00,,,,
128,10/24/10 03:44:13 AM,126.00,,,,
129,10/24/10 03:48:27 AM,127.00,,,,
130,10/24/10 03:52:48 AM,128.00,,,,
131,10/24/10 03:54:08 AM,129.00,,,,
132,10/24/10 04:00:38 AM,130.00,,,,
133,10/24/10 04:08:59 AM,131.00,,,,
134,10/24/10 04:18:24 AM,132.00,,,,
135,10/24/10 04:23:33 AM,133.00,,,,
136,10/24/10 04:27:14 AM,134.00,,,,
137,10/24/10 04:30:07 AM,135.00,,,,
138,10/24/10 04:33:26 AM,136.00,,,,
139,10/24/10 04:34:41 AM,137.00,,,,
140,10/24/10 04:38:22 AM,138.00,,,,
141,10/24/10 04:42:23 AM,139.00,,,,
142,10/24/10 04:44:48 AM,140.00,,,,
143,10/24/10 04:48:55 AM,141.00,,,,
144,10/24/10 04:54:10 AM,142.00,,,,
145,10/24/10 05:09:50 AM,143.00,,,,
146,10/24/10 05:12:38 AM,144.00,,,,
147,10/24/10 05:15:07 AM,145.00,,,,
148,10/24/10 05:22:59 AM,146.00,,,,
149,10/24/10 05:35:28 AM,147.00,,,,
150,10/24/10 05:52:17 AM,148.00,,,,
151,10/24/10 07:04:17 AM,149.00,,,,
152,10/24/10 08:16:39 AM,150.00,,,,
153,10/24/10 08:22:57 AM,151.00,,,,
154,10/24/10 08:27:15 AM,152.00,,,,
155,10/24/10 08:30:03 AM,153.00,,,,
156,10/24/10 08:33:19 AM,154.00,,,,
157,10/24/10 08:37:16 AM,155.00,,,,
158,10/24/10 08:46:04 AM,156.00,,,,
159,10/24/10 08:50:54 AM,157.00,,,,
160,10/24/10 08:54:54 AM,158.00,,,,
161,10/24/10 08:56:59 AM,159.00,,,,
162,10/24/10 08:59:38 AM,160.00,,,,
163,10/24/10 09:02:20 AM,161.00,,,,
164,10/24/10 09:05:02 AM,162.00,,,,
165,10/24/10 09:08:41 AM,163.00,,,,
166,10/24/10 09:15:13 AM,164.00,,,,
167,10/24/10 09:21:42 AM,165.00,,,,
168,10/24/10 09:25:10 AM,166.00,,,,
169,10/24/10 09:29:08 AM,167.00,,,,
170,10/24/10 09:34:03 AM,168.00,,,,
171,10/24/10 09:39:45 AM,169.00,,,,
172,10/24/10 09:44:11 AM,170.00,,,,
173,10/24/10 09:48:33 AM,171.00,,,,
174,10/24/10 09:53:45 AM,172.00,,,,
175,10/24/10 09:57:23 AM,173.00,,,,
176,10/24/10 10:05:48 AM,174.00,,,,
177,10/24/10 10:09:14 AM,175.00,,,,
178,10/24/10 10:12:50 AM,176.00,,,,
179,10/24/10 10:14:15 AM,177.00,,,,
180,10/24/10 10:16:20 AM,178.00,,,,
181,10/24/10 10:18:52 AM,179.00,,,,
182,10/24/10 10:21:33 AM,180.00,,,,
183,10/24/10 10:24:18 AM,181.00,,,,
184,10/24/10 10:31:10 AM,182.00,,,,
185,10/24/10 10:32:52 AM,183.00,,,,
186,10/24/10 10:35:47 AM,184.00,,,,
187,10/24/10 10:38:00 AM,185.00,,,,
188,10/24/10 10:44:00 AM,186.00,,,,
189,10/24/10 10:48:36 AM,187.00,,,,
190,10/24/10 11:05:38 AM,188.00,,,,
191,10/24/10 11:30:03 AM,189.00,,,,
192,10/24/10 11:41:36 AM,190.00,,,,
193,10/24/10 11:44:28 AM,191.00,,,,
194,10/24/10 11:48:26 AM,192.00,,,,
195,10/24/10 11:53:03 AM,193.00,,,,
196,10/24/10 12:04:02 PM,194.00,,,,
197,10/24/10 12:06:58 PM,195.00,,,,
198,10/24/10 12:15:10 PM,196.00,,,,
199,10/24/10 12:43:15 PM,197.00,,,,
200,10/24/10 12:53:43 PM,198.00,,,,
201,10/24/10 12:55:54 PM,199.00,,,,
202,10/24/10 12:58:06 PM,200.00,,,,
203,10/24/10 12:59:53 PM,201.00,,,,
204,10/24/10 01:01:42 PM,202.00,,,,
205,10/24/10 01:03:08 PM,203.00,,,,
206,10/24/10 01:05:18 PM,204.00,,,,
207,10/24/10 01:07:31 PM,205.00,,,,
208,10/24/10 01:09:27 PM,206.00,,,,
209,10/24/10 01:11:05 PM,207.00,,,,
210,10/24/10 01:12:36 PM,208.00,,,,
211,10/24/10 01:14:21 PM,209.00,,,,
212,10/24/10 01:16:08 PM,210.00,,,,
213,10/24/10 01:17:53 PM,211.00,,,,
214,10/24/10 01:19:41 PM,212.00,,,,
215,10/24/10 01:21:44 PM,213.00,,,,
216,10/24/10 01:24:41 PM,214.00,,,,
217,10/24/10 01:27:11 PM,215.00,,,,
218,10/24/10 01:28:53 PM,216.00,,,,
219,10/24/10 01:30:22 PM,217.00,,,,
220,10/24/10 01:32:10 PM,218.00,,,,
221,10/24/10 01:33:36 PM,219.00,,,,
222,10/24/10 01:35:28 PM,220.00,,,,
223,10/24/10 01:37:38 PM,221.00,,,,
224,10/24/10 01:40:06 PM,222.00,,,,
225,10/24/10 01:42:12 PM,223.00,,,,
226,10/24/10 01:45:07 PM,224.00,,,,
227,10/24/10 01:47:34 PM,225.00,,,,
228,10/24/10 01:50:24 PM,226.00,,,,
229,10/24/10 01:53:11 PM,227.00,,,,
230,10/24/10 01:56:16 PM,228.00,,,,
231,10/24/10 01:59:29 PM,229.00,,,,
232,10/24/10 02:05:03 PM,230.00,,,,
233,10/24/10 02:10:49 PM,231.00,,,,
234,10/24/10 02:18:58 PM,232.00,,,,
235,10/24/10 02:24:58 PM,233.00,,,,
236,10/24/10 02:29:25 PM,234.00,,,,
237,10/24/10 02:31:10 PM,235.00,,,,
238,10/24/10 02:32:33 PM,236.00,,,,
239,10/24/10 02:34:00 PM,237.00,,,,
240,10/24/10 02:36:03 PM,238.00,,,,
241,10/24/10 02:37:22 PM,239.00,,,,
242,10/24/10 02:39:08 PM,240.00,,,,
243,10/24/10 02:41:05 PM,241.00,,,,
244,10/24/10 02:43:24 PM,242.00,,,,
245,10/24/10 02:45:25 PM,243.00,,,,
246,10/24/10 02:47:52 PM,244.00,,,,
247,10/24/10 02:49:36 PM,245.00,,,,
248,10/24/10 02:51:24 PM,246.00,,,,
249,10/24/10 02:52:54 PM,247.00,,,,
250,10/24/10 02:54:17 PM,248.00,,,,
251,10/24/10 02:55:31 PM,249.00,,,,
252,10/24/10 02:57:23 PM,250.00,,,,
253,10/24/10 02:59:10 PM,251.00,,,,
254,10/24/10 03:00:47 PM,252.00,,,,
255,10/24/10 03:02:28 PM,253.00,,,,
256,10/24/10 03:04:26 PM,254.00,,,,
257,10/24/10 03:05:55 PM,255.00,,,,
258,10/24/10 03:07:23 PM,256.00,,,,
259,10/24/10 03:08:36 PM,257.00,,,,
260,10/24/10 03:10:00 PM,258.00,,,,
261,10/24/10 03:11:06 PM,259.00,,,,
262,10/24/10 03:12:27 PM,260.00,,,,
263,10/24/10 03:13:24 PM,261.00,,,,
264,10/24/10 03:15:05 PM,262.00,,,,
265,10/24/10 03:16:21 PM,263.00,,,,
266,10/24/10 03:17:33 PM,264.00,,,,
267,10/24/10 03:18:38 PM,265.00,,,,
268,10/24/10 03:19:53 PM,266.00,,,,
269,10/24/10 03:21:16 PM,267.00,,,,
270,10/24/10 03:22:50 PM,268.00,,,,
271,10/24/10 03:23:47 PM,269.00,,,,
272,10/24/10 03:25:11 PM,270.00,,,,
273,10/24/10 03:26:39 PM,271.00,,,,
274,10/24/10 03:28:25 PM,272.00,,,,
275,10/24/10 03:30:10 PM,273.00,,,,
276,10/24/10 03:31:48 PM,274.00,,,,
277,10/24/10 03:33:09 PM,275.00,,,,
278,10/24/10 03:34:44 PM,276.00,,,,
279,10/24/10 03:35:50 PM,277.00,,,,
280,10/24/10 03:38:20 PM,278.00,,,,
281,10/24/10 03:39:54 PM,279.00,,,,
282,10/24/10 03:42:05 PM,280.00,,,,
283,10/24/10 03:43:50 PM,281.00,,,,
284,10/24/10 03:45:01 PM,282.00,,,,
285,10/24/10 03:46:25 PM,283.00,,,,
286,10/24/10 03:49:31 PM,284.00,,,,
287,10/24/10 03:51:49 PM,285.00,,,,
288,10/24/10 03:55:33 PM,286.00,,,,
289,10/24/10 04:01:29 PM,287.00,,,,
290,10/24/10 04:07:21 PM,288.00,,,,
291,10/24/10 04:10:44 PM,289.00,,,,
292,10/24/10 04:15:06 PM,290.00,,,,
293,10/24/10 04:24:49 PM,291.00,,,,
294,10/24/10 04:44:58 PM,292.00,,,,
295,10/24/10 04:55:02 PM,293.00,,,,
296,10/24/10 05:13:03 PM,294.00,,,,
297,10/24/10 05:36:38 PM,295.00,,,,
298,10/26/10 09:12:07 AM,,,Logged,,
299,10/26/10 09:12:20 AM,295.00,,,Logged,Logged
