"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,11/14/12 04:24:40 PM,0.00,,,,
2,11/14/12 04:24:55 PM,,Logged,,,
3,11/16/12 03:49:40 AM,0.01,,,,
4,11/16/12 04:00:25 AM,0.02,,,,
5,11/16/12 07:06:01 AM,0.03,,,,
6,11/16/12 07:21:39 AM,0.04,,,,
7,11/16/12 07:33:49 AM,0.05,,,,
8,11/16/12 07:43:22 AM,0.06,,,,
9,11/16/12 07:43:23 AM,0.07,,,,
10,11/16/12 08:04:36 AM,0.08,,,,
11,11/16/12 09:59:47 AM,0.09,,,,
12,11/16/12 12:25:20 PM,0.10,,,,
13,11/16/12 12:51:45 PM,0.11,,,,
14,11/16/12 01:07:18 PM,0.12,,,,
15,11/16/12 01:26:24 PM,0.13,,,,
16,11/16/12 01:28:00 PM,0.14,,,,
17,11/16/12 01:34:25 PM,0.15,,,,
18,11/16/12 01:51:46 PM,0.16,,,,
19,11/16/12 04:05:35 PM,0.17,,,,
20,11/16/12 04:59:43 PM,0.18,,,,
21,11/16/12 05:22:56 PM,0.19,,,,
22,11/16/12 05:33:19 PM,0.20,,,,
23,11/16/12 06:00:38 PM,0.21,,,,
24,11/16/12 06:03:31 PM,0.22,,,,
25,11/16/12 06:03:32 PM,0.23,,,,
26,11/16/12 06:03:47 PM,0.24,,,,
27,11/16/12 06:04:00 PM,0.25,,,,
28,11/16/12 06:04:09 PM,0.26,,,,
29,11/16/12 06:04:10 PM,0.27,,,,
30,11/16/12 06:04:20 PM,0.28,,,,
31,11/16/12 06:04:29 PM,0.29,,,,
32,11/16/12 06:04:40 PM,0.30,,,,
33,11/16/12 06:04:56 PM,0.31,,,,
34,11/16/12 06:04:57 PM,0.32,,,,
35,11/16/12 06:05:24 PM,0.33,,,,
36,11/16/12 06:06:14 PM,0.34,,,,
37,11/16/12 06:06:15 PM,0.35,,,,
38,11/16/12 06:13:44 PM,0.36,,,,
39,11/16/12 06:31:28 PM,0.37,,,,
40,11/16/12 06:31:29 PM,0.38,,,,
41,11/16/12 07:26:54 PM,0.39,,,,
42,11/16/12 07:36:51 PM,0.40,,,,
43,11/16/12 07:39:34 PM,0.41,,,,
44,11/16/12 07:39:35 PM,0.42,,,,
45,11/16/12 07:41:35 PM,0.43,,,,
46,11/16/12 07:42:39 PM,0.44,,,,
47,11/16/12 07:43:27 PM,0.45,,,,
48,11/16/12 07:44:03 PM,0.46,,,,
49,11/16/12 07:44:04 PM,0.47,,,,
50,11/16/12 07:44:45 PM,0.48,,,,
