"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,10/22/13 10:21:15 AM,0.00,,,
2,10/22/13 10:21:18 AM,,Logged,,
3,10/27/13 08:49:31 PM,0.01,,,
4,10/27/13 09:12:18 PM,0.02,,,
5,10/27/13 09:53:05 PM,0.03,,,
6,10/28/13 02:22:09 AM,0.04,,,
7,10/28/13 02:22:10 AM,0.05,,,
8,10/29/13 08:13:19 AM,0.06,,,
9,10/29/13 01:55:02 PM,0.06,,Logged,Logged
