"Plot Title: Range"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219, LBL: F)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219, SEN S/N: 20309219)","Host Connected (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Detached (LGR S/N: 20309219, SEN S/N: 20309219)","End Of File (LGR S/N: 20309219, SEN S/N: 20309219)"
3125,01/27/20 06:30:00 PM,50.113,,,,,
3126,01/27/20 06:45:00 PM,50.113,,,,,
3127,01/27/20 07:00:00 PM,49.759,,,,,
3128,01/27/20 07:15:00 PM,49.759,,,,,
3129,01/27/20 07:30:00 PM,49.228,,,,,
3130,01/27/20 07:45:00 PM,49.228,,,,,
3131,01/27/20 08:00:00 PM,48.871,,,,,
3132,01/27/20 08:15:00 PM,48.339,,,,,
3133,01/27/20 08:30:00 PM,47.982,,,,,
3134,01/27/20 08:45:00 PM,47.802,,,,,
3135,01/27/20 09:00:00 PM,47.802,,,,,
3136,01/27/20 09:15:00 PM,47.802,,,,,
3137,01/27/20 09:30:00 PM,48.160,,,,,
3138,01/27/20 09:45:00 PM,48.339,,,,,
3139,01/27/20 10:00:00 PM,48.160,,,,,
3140,01/27/20 10:15:00 PM,48.160,,,,,
3141,01/27/20 10:30:00 PM,47.982,,,,,
3142,01/27/20 10:45:00 PM,47.802,,,,,
3143,01/27/20 11:00:00 PM,47.802,,,,,
3144,01/27/20 11:15:00 PM,47.446,,,,,
3145,01/27/20 11:30:00 PM,47.088,,,,,
3146,01/27/20 11:45:00 PM,46.908,,,,,
3147,01/28/20 12:00:00 AM,46.369,,,,,
3148,01/28/20 12:15:00 AM,46.548,,,,,
3149,01/28/20 12:30:00 AM,46.728,,,,,
3150,01/28/20 12:45:00 AM,47.088,,,,,
3151,01/28/20 01:00:00 AM,47.088,,,,,
3152,01/28/20 01:15:00 AM,47.624,,,,,
3153,01/28/20 01:30:00 AM,48.160,,,,,
3154,01/28/20 01:45:00 AM,48.160,,,,,
3155,01/28/20 02:00:00 AM,48.160,,,,,
3156,01/28/20 02:15:00 AM,48.339,,,,,
3157,01/28/20 02:30:00 AM,48.695,,,,,
3158,01/28/20 02:45:00 AM,49.404,,,,,
3159,01/28/20 03:00:00 AM,50.290,,,,,
3160,01/28/20 03:15:00 AM,49.759,,,,,
3161,01/28/20 03:30:00 AM,49.759,,,,,
3162,01/28/20 03:45:00 AM,50.290,,,,,
3163,01/28/20 04:00:00 AM,50.643,,,,,
3164,01/28/20 04:15:00 AM,50.819,,,,,
3165,01/28/20 04:30:00 AM,50.995,,,,,
3166,01/28/20 04:45:00 AM,51.346,,,,,
3167,01/28/20 05:00:00 AM,51.523,,,,,
3168,01/28/20 05:15:00 AM,51.346,,,,,
3169,01/28/20 05:30:00 AM,50.819,,,,,
3170,01/28/20 05:45:00 AM,50.290,,,,,
3171,01/28/20 06:00:00 AM,50.113,,,,,
3172,01/28/20 06:15:00 AM,50.466,,,,,
3173,01/28/20 06:30:00 AM,50.466,,,,,
3174,01/28/20 06:45:00 AM,50.643,,,,,
3175,01/28/20 07:00:00 AM,50.113,,,,,
3176,01/28/20 07:15:00 AM,49.404,,,,,
3177,01/28/20 07:30:00 AM,49.228,,,,,
3178,01/28/20 07:45:00 AM,49.759,,,,,
3179,01/28/20 08:00:00 AM,50.466,,,,,
3180,01/28/20 08:15:00 AM,51.699,,,,,
3181,01/28/20 08:30:00 AM,52.576,,,,,
3182,01/28/20 08:45:00 AM,52.750,,,,,
3183,01/28/20 09:00:00 AM,53.100,,,,,
3184,01/28/20 09:15:00 AM,54.322,,,,,
3185,01/28/20 09:30:00 AM,56.230,,,,,
3186,01/28/20 09:45:00 AM,56.750,,,,,
3187,01/28/20 10:00:00 AM,58.131,,,,,
3188,01/28/20 10:15:00 AM,59.851,,,,,
3189,01/28/20 10:30:00 AM,62.598,,,,,
3190,01/28/20 10:45:00 AM,63.968,,,,,
3191,01/28/20 11:00:00 AM,67.050,,,,,
3192,01/28/20 11:15:00 AM,68.248,,,,,
3193,01/28/20 11:30:00 AM,69.793,,,,,
3194,01/28/20 11:45:00 AM,70.824,,,,,
3195,01/28/20 12:00:00 PM,68.248,,,,,
3196,01/28/20 12:15:00 PM,64.652,,,,,
3197,01/28/20 12:20:42 PM,,4.10,,,,
3198,01/28/20 12:30:00 PM,63.455,,,,,
3199,01/28/20 12:45:00 PM,62.083,,,,,
3200,01/28/20 01:00:00 PM,62.769,,,,,
3201,01/28/20 01:15:00 PM,61.741,,,,,
3202,01/28/20 01:30:00 PM,60.883,,,,,
3203,01/28/20 01:35:36 PM,,4.11,,,,
3204,01/28/20 01:45:00 PM,60.883,,,,,
3205,01/28/20 02:00:00 PM,61.569,,,,,
3206,01/28/20 02:15:00 PM,63.797,,,,,
3207,01/28/20 02:30:00 PM,65.338,,,,,
3208,01/28/20 02:45:00 PM,65.167,,,,,
3209,01/28/20 03:00:00 PM,64.310,,,,,
3210,01/28/20 03:15:00 PM,62.425,,,,,
3211,01/28/20 03:30:00 PM,60.024,,,,,
3212,01/28/20 03:45:00 PM,58.820,,,,,
3213,01/28/20 04:00:00 PM,57.441,,,,,
3214,01/28/20 04:15:00 PM,56.230,,,,,
3215,01/28/20 04:30:00 PM,55.711,,,,,
3216,01/28/20 04:45:00 PM,54.322,,,,,
3217,01/28/20 05:00:00 PM,54.147,,,,,
3218,01/28/20 05:15:00 PM,53.449,,,,,
3219,01/28/20 05:30:00 PM,52.576,,,,,
3220,01/28/20 05:45:00 PM,52.050,,,,,
3221,01/28/20 06:00:00 PM,51.172,,,,,
3222,01/28/20 06:15:00 PM,50.113,,,,,
3223,01/28/20 06:30:00 PM,49.937,,,,,
3224,01/28/20 06:45:00 PM,50.466,,,,,
3225,01/28/20 07:00:00 PM,49.937,,,,,
3226,01/28/20 07:15:00 PM,49.404,,,,,
3227,01/28/20 07:30:00 PM,48.871,,,,,
3228,01/28/20 07:45:00 PM,48.517,,,,,
3229,01/28/20 08:00:00 PM,48.160,,,,,
3230,01/28/20 08:15:00 PM,47.982,,,,,
3231,01/28/20 08:30:00 PM,48.517,,,,,
3232,01/28/20 08:45:00 PM,48.695,,,,,
3233,01/28/20 09:00:00 PM,48.695,,,,,
3234,01/28/20 09:15:00 PM,48.695,,,,,
3235,01/28/20 09:30:00 PM,48.695,,,,,
3236,01/28/20 09:45:00 PM,48.339,,,,,
3237,01/28/20 10:00:00 PM,48.339,,,,,
3238,01/28/20 10:15:00 PM,48.339,,,,,
3239,01/28/20 10:30:00 PM,48.339,,,,,
3240,01/28/20 10:45:00 PM,48.695,,,,,
3241,01/28/20 11:00:00 PM,48.695,,,,,
3242,01/28/20 11:15:00 PM,49.050,,,,,
3243,01/28/20 11:30:00 PM,49.050,,,,,
3244,01/28/20 11:45:00 PM,48.871,,,,,
3245,01/29/20 12:00:00 AM,48.871,,,,,
3246,01/29/20 12:15:00 AM,48.871,,,,,
3247,01/29/20 12:30:00 AM,48.871,,,,,
3248,01/29/20 12:45:00 AM,48.871,,,,,
3249,01/29/20 01:00:00 AM,49.050,,,,,
3250,01/29/20 01:15:00 AM,48.695,,,,,
3251,01/29/20 01:30:00 AM,48.160,,,,,
3252,01/29/20 01:45:00 AM,48.160,,,,,
3253,01/29/20 02:00:00 AM,47.802,,,,,
3254,01/29/20 02:15:00 AM,47.624,,,,,
3255,01/29/20 02:30:00 AM,47.624,,,,,
3256,01/29/20 02:45:00 AM,47.446,,,,,
3257,01/29/20 03:00:00 AM,47.446,,,,,
3258,01/29/20 03:15:00 AM,47.624,,,,,
3259,01/29/20 03:30:00 AM,47.624,,,,,
3260,01/29/20 03:45:00 AM,46.548,,,,,
3261,01/29/20 04:00:00 AM,45.286,,,,,
3262,01/29/20 04:15:00 AM,45.286,,,,,
3263,01/29/20 04:30:00 AM,44.379,,,,,
3264,01/29/20 04:45:00 AM,43.648,,,,,
3265,01/29/20 05:00:00 AM,43.282,,,,,
3266,01/29/20 05:15:00 AM,42.548,,,,,
3267,01/29/20 05:30:00 AM,42.915,,,,,
3268,01/29/20 05:45:00 AM,42.732,,,,,
3269,01/29/20 06:00:00 AM,42.363,,,,,
3270,01/29/20 06:15:00 AM,41.994,,,,,
3271,01/29/20 06:30:00 AM,42.548,,,,,
3272,01/29/20 06:45:00 AM,43.099,,,,,
3273,01/29/20 07:00:00 AM,42.732,,,,,
3274,01/29/20 07:15:00 AM,42.732,,,,,
3275,01/29/20 07:30:00 AM,42.732,,,,,
3276,01/29/20 07:45:00 AM,42.915,,,,,
3277,01/29/20 08:00:00 AM,44.013,,,,,
3278,01/29/20 08:15:00 AM,45.466,,,,,
3279,01/29/20 08:30:00 AM,47.982,,,,,
3280,01/29/20 08:45:00 AM,50.113,,,,,
3281,01/29/20 09:00:00 AM,52.401,,,,,
3282,01/29/20 09:15:00 AM,55.017,,,,,
3283,01/29/20 09:30:00 AM,57.441,,,,,
3284,01/29/20 09:45:00 AM,57.785,,,,,
3285,01/29/20 10:00:00 AM,59.680,,,,,
3286,01/29/20 10:15:00 AM,62.254,,,,,
3287,01/29/20 10:30:00 AM,63.626,,,,,
3288,01/29/20 10:45:00 AM,65.851,,,,,
3289,01/29/20 11:00:00 AM,66.879,,,,,
3290,01/29/20 11:15:00 AM,66.193,,,,,
3291,01/29/20 11:30:00 AM,67.050,,,,,
3292,01/29/20 11:45:00 AM,66.708,,,,,
3293,01/29/20 12:00:00 PM,66.879,,,,,
3294,01/29/20 12:15:00 PM,67.050,,,,,
3295,01/29/20 12:30:00 PM,67.735,,,,,
3296,01/29/20 12:45:00 PM,67.735,,,,,
3297,01/29/20 01:00:00 PM,68.592,,,,,
3298,01/29/20 01:15:00 PM,69.278,,,,,
3299,01/29/20 01:30:00 PM,68.248,,,,,
3300,01/29/20 01:45:00 PM,67.221,,,,,
3301,01/29/20 02:00:00 PM,65.680,,,,,
3302,01/29/20 02:15:00 PM,64.481,,,,,
3303,01/29/20 02:30:00 PM,63.968,,,,,
3304,01/29/20 02:45:00 PM,62.940,,,,,
3305,01/29/20 03:00:00 PM,63.455,,,,,
3306,01/29/20 03:15:00 PM,63.455,,,,,
3307,01/29/20 03:30:00 PM,62.940,,,,,
3308,01/29/20 03:45:00 PM,61.569,,,,,
3309,01/29/20 04:00:00 PM,60.195,,,,,
3310,01/29/20 04:15:00 PM,59.337,,,,,
3311,01/29/20 04:30:00 PM,58.476,,,,,
3312,01/29/20 04:45:00 PM,57.785,,,,,
3313,01/29/20 05:00:00 PM,56.923,,,,,
3314,01/29/20 05:15:00 PM,56.577,,,,,
3315,01/29/20 05:30:00 PM,55.017,,,,,
3316,01/29/20 05:45:00 PM,53.274,,,,,
3317,01/29/20 06:00:00 PM,51.172,,,,,
3318,01/29/20 06:15:00 PM,50.643,,,,,
3319,01/29/20 06:30:00 PM,49.759,,,,,
3320,01/29/20 06:45:00 PM,49.404,,,,,
3321,01/29/20 07:00:00 PM,49.228,,,,,
3322,01/29/20 07:15:00 PM,49.404,,,,,
3323,01/29/20 07:30:00 PM,49.404,,,,,
3324,01/29/20 07:45:00 PM,48.339,,,,,
3325,01/29/20 08:00:00 PM,47.802,,,,,
3326,01/29/20 08:15:00 PM,48.160,,,,,
3327,01/29/20 08:30:00 PM,48.339,,,,,
3328,01/29/20 08:45:00 PM,48.339,,,,,
3329,01/29/20 09:00:00 PM,48.160,,,,,
3330,01/29/20 09:15:00 PM,48.339,,,,,
3331,01/29/20 09:30:00 PM,48.339,,,,,
3332,01/29/20 09:45:00 PM,49.050,,,,,
3333,01/29/20 10:00:00 PM,48.871,,,,,
3334,01/29/20 10:15:00 PM,48.517,,,,,
3335,01/29/20 10:30:00 PM,48.871,,,,,
3336,01/29/20 10:45:00 PM,49.228,,,,,
3337,01/29/20 11:00:00 PM,51.523,,,,,
3338,01/29/20 11:15:00 PM,53.274,,,,,
3339,01/29/20 11:30:00 PM,51.874,,,,,
3340,01/29/20 11:45:00 PM,50.995,,,,,
3341,01/30/20 12:00:00 AM,50.113,,,,,
3342,01/30/20 12:15:00 AM,49.582,,,,,
3343,01/30/20 12:30:00 AM,49.759,,,,,
3344,01/30/20 12:45:00 AM,50.113,,,,,
3345,01/30/20 01:00:00 AM,49.582,,,,,
3346,01/30/20 01:15:00 AM,49.582,,,,,
3347,01/30/20 01:30:00 AM,51.699,,,,,
3348,01/30/20 01:45:00 AM,52.225,,,,,
3349,01/30/20 02:00:00 AM,50.466,,,,,
3350,01/30/20 02:15:00 AM,50.995,,,,,
3351,01/30/20 02:30:00 AM,50.466,,,,,
3352,01/30/20 02:45:00 AM,49.759,,,,,
3353,01/30/20 03:00:00 AM,50.113,,,,,
3354,01/30/20 03:15:00 AM,49.582,,,,,
3355,01/30/20 03:30:00 AM,50.819,,,,,
3356,01/30/20 03:45:00 AM,50.466,,,,,
3357,01/30/20 04:00:00 AM,49.937,,,,,
3358,01/30/20 04:15:00 AM,50.290,,,,,
3359,01/30/20 04:30:00 AM,48.871,,,,,
3360,01/30/20 04:45:00 AM,48.517,,,,,
3361,01/30/20 05:00:00 AM,48.517,,,,,
3362,01/30/20 05:15:00 AM,47.802,,,,,
3363,01/30/20 05:30:00 AM,47.624,,,,,
3364,01/30/20 05:45:00 AM,47.446,,,,,
3365,01/30/20 06:00:00 AM,47.446,,,,,
3366,01/30/20 06:15:00 AM,46.728,,,,,
3367,01/30/20 06:30:00 AM,46.728,,,,,
3368,01/30/20 06:45:00 AM,47.088,,,,,
3369,01/30/20 07:00:00 AM,46.728,,,,,
3370,01/30/20 07:15:00 AM,48.160,,,,,
3371,01/30/20 07:30:00 AM,49.937,,,,,
3372,01/30/20 07:45:00 AM,52.050,,,,,
3373,01/30/20 08:00:00 AM,53.449,,,,,
3374,01/30/20 08:15:00 AM,55.017,,,,,
3375,01/30/20 08:30:00 AM,56.577,,,,,
3376,01/30/20 08:45:00 AM,58.820,,,,,
3377,01/30/20 09:00:00 AM,60.539,,,,,
3378,01/30/20 09:15:00 AM,60.883,,,,,
3379,01/30/20 09:30:00 AM,59.680,,,,,
3380,01/30/20 09:45:00 AM,60.539,,,,,
3381,01/30/20 10:00:00 AM,61.912,,,,,
3382,01/30/20 10:15:00 AM,60.539,,,,,
3383,01/30/20 10:30:00 AM,61.227,,,,,
3384,01/30/20 10:45:00 AM,64.310,,,,,
3385,01/30/20 11:00:00 AM,65.680,,,,,
3386,01/30/20 11:15:00 AM,65.851,,,,,
3387,01/30/20 11:30:00 AM,65.167,,,,,
3388,01/30/20 11:45:00 AM,65.680,,,,,
3389,01/30/20 12:00:00 PM,66.193,,,,,
3390,01/30/20 12:15:00 PM,62.940,,,,,
3391,01/30/20 12:30:00 PM,60.368,,,,,
3392,01/30/20 12:45:00 PM,60.195,,,,,
3393,01/30/20 01:00:00 PM,62.598,,,,,
3394,01/30/20 01:15:00 PM,62.254,,,,,
3395,01/30/20 01:30:00 PM,66.193,,,,,
3396,01/30/20 01:45:00 PM,66.193,,,,,
3397,01/30/20 02:00:00 PM,61.912,,,,,
3398,01/30/20 02:15:00 PM,63.626,,,,,
3399,01/30/20 02:30:00 PM,62.598,,,,,
3400,01/30/20 02:45:00 PM,62.425,,,,,
3401,01/30/20 03:00:00 PM,64.481,,,,,
3402,01/30/20 03:15:00 PM,63.455,,,,,
3403,01/30/20 03:30:00 PM,61.054,,,,,
3404,01/30/20 03:45:00 PM,60.368,,,,,
3405,01/30/20 04:00:00 PM,60.195,,,,,
3406,01/30/20 04:15:00 PM,59.851,,,,,
3407,01/30/20 04:30:00 PM,58.993,,,,,
3408,01/30/20 04:45:00 PM,58.476,,,,,
3409,01/30/20 05:00:00 PM,57.268,,,,,
3410,01/30/20 05:15:00 PM,55.711,,,,,
3411,01/30/20 05:30:00 PM,53.274,,,,,
3412,01/30/20 05:45:00 PM,51.874,,,,,
3413,01/30/20 06:00:00 PM,50.819,,,,,
3414,01/30/20 06:15:00 PM,50.113,,,,,
3415,01/30/20 06:30:00 PM,50.819,,,,,
3416,01/30/20 06:45:00 PM,51.523,,,,,
3417,01/30/20 07:00:00 PM,51.523,,,,,
3418,01/30/20 07:15:00 PM,51.874,,,,,
3419,01/30/20 07:30:00 PM,52.225,,,,,
3420,01/30/20 07:45:00 PM,51.699,,,,,
3421,01/30/20 08:00:00 PM,50.643,,,,,
3422,01/30/20 08:15:00 PM,50.290,,,,,
3423,01/30/20 08:30:00 PM,49.937,,,,,
3424,01/30/20 08:45:00 PM,49.050,,,,,
3425,01/30/20 09:00:00 PM,48.871,,,,,
3426,01/30/20 09:15:00 PM,49.937,,,,,
3427,01/30/20 09:30:00 PM,49.582,,,,,
3428,01/30/20 09:45:00 PM,48.871,,,,,
3429,01/30/20 10:00:00 PM,48.517,,,,,
3430,01/30/20 10:15:00 PM,49.228,,,,,
3431,01/30/20 10:30:00 PM,49.582,,,,,
3432,01/30/20 10:45:00 PM,49.759,,,,,
3433,01/30/20 11:00:00 PM,48.695,,,,,
3434,01/30/20 11:15:00 PM,47.624,,,,,
3435,01/30/20 11:30:00 PM,46.908,,,,,
3436,01/30/20 11:45:00 PM,47.088,,,,,
3437,01/31/20 12:00:00 AM,46.728,,,,,
3438,01/31/20 12:15:00 AM,47.266,,,,,
3439,01/31/20 12:30:00 AM,46.908,,,,,
3440,01/31/20 12:45:00 AM,47.802,,,,,
3441,01/31/20 01:00:00 AM,48.339,,,,,
3442,01/31/20 01:15:00 AM,49.050,,,,,
3443,01/31/20 01:30:00 AM,48.695,,,,,
3444,01/31/20 01:45:00 AM,48.695,,,,,
3445,01/31/20 02:00:00 AM,48.339,,,,,
3446,01/31/20 02:15:00 AM,48.517,,,,,
3447,01/31/20 02:30:00 AM,48.339,,,,,
3448,01/31/20 02:45:00 AM,49.050,,,,,
3449,01/31/20 03:00:00 AM,49.582,,,,,
3450,01/31/20 03:15:00 AM,49.937,,,,,
3451,01/31/20 03:30:00 AM,49.937,,,,,
3452,01/31/20 03:45:00 AM,50.113,,,,,
3453,01/31/20 04:00:00 AM,49.937,,,,,
3454,01/31/20 04:15:00 AM,49.582,,,,,
3455,01/31/20 04:30:00 AM,49.582,,,,,
3456,01/31/20 04:45:00 AM,50.643,,,,,
3457,01/31/20 05:00:00 AM,50.819,,,,,
3458,01/31/20 05:15:00 AM,50.113,,,,,
3459,01/31/20 05:30:00 AM,50.290,,,,,
3460,01/31/20 05:45:00 AM,50.466,,,,,
3461,01/31/20 06:00:00 AM,50.819,,,,,
3462,01/31/20 06:15:00 AM,50.995,,,,,
3463,01/31/20 06:30:00 AM,50.466,,,,,
3464,01/31/20 06:45:00 AM,50.466,,,,,
3465,01/31/20 07:00:00 AM,50.466,,,,,
3466,01/31/20 07:15:00 AM,51.346,,,,,
3467,01/31/20 07:30:00 AM,52.050,,,,,
3468,01/31/20 07:45:00 AM,52.050,,,,,
3469,01/31/20 08:00:00 AM,52.225,,,,,
3470,01/31/20 08:15:00 AM,53.274,,,,,
3471,01/31/20 08:30:00 AM,54.322,,,,,
3472,01/31/20 08:45:00 AM,54.669,,,,,
3473,01/31/20 09:00:00 AM,56.404,,,,,
3474,01/31/20 09:15:00 AM,58.993,,,,,
3475,01/31/20 09:30:00 AM,61.054,,,,,
3476,01/31/20 09:45:00 AM,62.769,,,,,
3477,01/31/20 10:00:00 AM,64.652,,,,,
3478,01/31/20 10:15:00 AM,67.221,,,,,
3479,01/31/20 10:30:00 AM,69.107,,,,,
3480,01/31/20 10:45:00 AM,70.651,,,,,
3481,01/31/20 11:00:00 AM,71.512,,,,,
3482,01/31/20 11:15:00 AM,72.545,,,,,
3483,01/31/20 11:30:00 AM,73.234,,,,,
3484,01/31/20 11:45:00 AM,73.753,,,,,
3485,01/31/20 12:00:00 PM,73.926,,,,,
3486,01/31/20 12:15:00 PM,73.753,,,,,
3487,01/31/20 12:30:00 PM,72.718,,,,,
3488,01/31/20 12:45:00 PM,72.199,,,,,
3489,01/31/20 01:00:00 PM,71.856,,,,,
3490,01/31/20 01:15:00 PM,72.545,,,,,
3491,01/31/20 01:30:00 PM,72.718,,,,,
3492,01/31/20 01:45:00 PM,72.028,,,,,
3493,01/31/20 02:00:00 PM,70.824,,,,,
3494,01/31/20 02:15:00 PM,69.964,,,,,
3495,01/31/20 02:30:00 PM,69.964,,,,,
3496,01/31/20 02:45:00 PM,68.763,,,,,
3497,01/31/20 03:00:00 PM,68.248,,,,,
3498,01/31/20 03:15:00 PM,66.193,,,,,
3499,01/31/20 03:30:00 PM,64.652,,,,,
3500,01/31/20 03:45:00 PM,63.968,,,,,
3501,01/31/20 04:00:00 PM,63.626,,,,,
3502,01/31/20 04:15:00 PM,62.769,,,,,
3503,01/31/20 04:30:00 PM,62.083,,,,,
3504,01/31/20 04:45:00 PM,63.282,,,,,
3505,01/31/20 05:00:00 PM,62.083,,,,,
3506,01/31/20 05:15:00 PM,60.883,,,,,
3507,01/31/20 05:30:00 PM,58.820,,,,,
3508,01/31/20 05:45:00 PM,56.923,,,,,
3509,01/31/20 06:00:00 PM,56.404,,,,,
3510,01/31/20 06:15:00 PM,56.923,,,,,
3511,01/31/20 06:30:00 PM,56.923,,,,,
3512,01/31/20 06:45:00 PM,57.096,,,,,
3513,01/31/20 07:00:00 PM,57.268,,,,,
3514,01/31/20 07:15:00 PM,57.096,,,,,
3515,01/31/20 07:30:00 PM,57.096,,,,,
3516,01/31/20 07:45:00 PM,56.923,,,,,
3517,01/31/20 08:00:00 PM,56.577,,,,,
3518,01/31/20 08:15:00 PM,56.750,,,,,
3519,01/31/20 08:30:00 PM,56.577,,,,,
3520,01/31/20 08:45:00 PM,56.577,,,,,
3521,01/31/20 09:00:00 PM,56.577,,,,,
3522,01/31/20 09:15:00 PM,56.750,,,,,
3523,01/31/20 09:30:00 PM,56.577,,,,,
3524,01/31/20 09:45:00 PM,56.057,,,,,
3525,01/31/20 10:00:00 PM,55.884,,,,,
3526,01/31/20 10:15:00 PM,56.923,,,,,
3527,01/31/20 10:30:00 PM,56.057,,,,,
3528,01/31/20 10:45:00 PM,56.404,,,,,
3529,01/31/20 11:00:00 PM,55.537,,,,,
3530,01/31/20 11:15:00 PM,55.189,,,,,
3531,01/31/20 11:30:00 PM,56.057,,,,,
3532,01/31/20 11:45:00 PM,56.230,,,,,
3533,02/01/20 12:00:00 AM,55.884,,,,,
3534,02/01/20 12:15:00 AM,56.750,,,,,
3535,02/01/20 12:30:00 AM,57.268,,,,,
3536,02/01/20 12:45:00 AM,57.096,,,,,
3537,02/01/20 01:00:00 AM,56.577,,,,,
3538,02/01/20 01:15:00 AM,54.322,,,,,
3539,02/01/20 01:30:00 AM,51.874,,,,,
3540,02/01/20 01:45:00 AM,50.113,,,,,
3541,02/01/20 02:00:00 AM,48.871,,,,,
3542,02/01/20 02:15:00 AM,48.695,,,,,
3543,02/01/20 02:30:00 AM,49.050,,,,,
3544,02/01/20 02:45:00 AM,48.871,,,,,
3545,02/01/20 03:00:00 AM,48.339,,,,,
3546,02/01/20 03:15:00 AM,47.446,,,,,
3547,02/01/20 03:30:00 AM,47.446,,,,,
3548,02/01/20 03:45:00 AM,47.982,,,,,
3549,02/01/20 04:00:00 AM,48.517,,,,,
3550,02/01/20 04:15:00 AM,49.404,,,,,
3551,02/01/20 04:30:00 AM,49.228,,,,,
3552,02/01/20 04:45:00 AM,48.871,,,,,
3553,02/01/20 05:00:00 AM,47.982,,,,,
3554,02/01/20 05:15:00 AM,46.908,,,,,
3555,02/01/20 05:30:00 AM,46.188,,,,,
3556,02/01/20 05:45:00 AM,46.188,,,,,
3557,02/01/20 06:00:00 AM,46.728,,,,,
3558,02/01/20 06:15:00 AM,47.446,,,,,
3559,02/01/20 06:30:00 AM,46.908,,,,,
3560,02/01/20 06:45:00 AM,46.188,,,,,
3561,02/01/20 07:00:00 AM,45.648,,,,,
3562,02/01/20 07:15:00 AM,46.008,,,,,
3563,02/01/20 07:30:00 AM,47.088,,,,,
3564,02/01/20 07:45:00 AM,47.446,,,,,
3565,02/01/20 08:00:00 AM,47.982,,,,,
3566,02/01/20 08:15:00 AM,48.160,,,,,
3567,02/01/20 08:30:00 AM,49.404,,,,,
3568,02/01/20 08:45:00 AM,52.225,,,,,
3569,02/01/20 09:00:00 AM,55.884,,,,,
3570,02/01/20 09:15:00 AM,59.508,,,,,
3571,02/01/20 09:30:00 AM,61.912,,,,,
3572,02/01/20 09:45:00 AM,64.481,,,,,
3573,02/01/20 10:00:00 AM,65.509,,,,,
3574,02/01/20 10:15:00 AM,66.366,,,,,
3575,02/01/20 10:30:00 AM,66.708,,,,,
3576,02/01/20 10:45:00 AM,68.934,,,,,
3577,02/01/20 11:00:00 AM,71.339,,,,,
3578,02/01/20 11:15:00 AM,72.028,,,,,
3579,02/01/20 11:30:00 AM,72.028,,,,,
3580,02/01/20 11:45:00 AM,69.793,,,,,
3581,02/01/20 12:00:00 PM,69.107,,,,,
3582,02/01/20 12:15:00 PM,71.512,,,,,
3583,02/01/20 12:30:00 PM,73.234,,,,,
3584,02/01/20 12:45:00 PM,73.234,,,,,
3585,02/01/20 01:00:00 PM,72.372,,,,,
3586,02/01/20 01:15:00 PM,71.856,,,,,
3587,02/01/20 01:30:00 PM,70.824,,,,,
3588,02/01/20 01:45:00 PM,69.964,,,,,
3589,02/01/20 02:00:00 PM,69.278,,,,,
3590,02/01/20 02:15:00 PM,69.107,,,,,
3591,02/01/20 02:30:00 PM,68.934,,,,,
3592,02/01/20 02:45:00 PM,69.622,,,,,
3593,02/01/20 03:00:00 PM,70.137,,,,,
3594,02/01/20 03:15:00 PM,68.592,,,,,
3595,02/01/20 03:30:00 PM,66.022,,,,,
3596,02/01/20 03:45:00 PM,64.139,,,,,
3597,02/01/20 04:00:00 PM,63.282,,,,,
3598,02/01/20 04:15:00 PM,63.968,,,,,
3599,02/01/20 04:30:00 PM,60.024,,,,,
3600,02/01/20 04:45:00 PM,57.268,,,,,
3601,02/01/20 05:00:00 PM,56.750,,,,,
3602,02/01/20 05:15:00 PM,55.537,,,,,
3603,02/01/20 05:30:00 PM,54.147,,,,,
3604,02/01/20 05:45:00 PM,52.750,,,,,
3605,02/01/20 06:00:00 PM,51.172,,,,,
3606,02/01/20 06:15:00 PM,50.643,,,,,
3607,02/01/20 06:30:00 PM,50.113,,,,,
3608,02/01/20 06:45:00 PM,49.937,,,,,
3609,02/01/20 07:00:00 PM,48.339,,,,,
3610,02/01/20 07:15:00 PM,47.446,,,,,
3611,02/01/20 07:30:00 PM,49.050,,,,,
3612,02/01/20 07:45:00 PM,49.759,,,,,
3613,02/01/20 08:00:00 PM,49.404,,,,,
3614,02/01/20 08:15:00 PM,48.160,,,,,
3615,02/01/20 08:30:00 PM,49.228,,,,,
3616,02/01/20 08:45:00 PM,49.759,,,,,
3617,02/01/20 09:00:00 PM,49.937,,,,,
3618,02/01/20 09:15:00 PM,49.228,,,,,
3619,02/01/20 09:30:00 PM,48.339,,,,,
3620,02/01/20 09:45:00 PM,48.339,,,,,
3621,02/01/20 10:00:00 PM,48.160,,,,,
3622,02/01/20 10:15:00 PM,47.446,,,,,
3623,02/01/20 10:30:00 PM,46.728,,,,,
3624,02/01/20 10:45:00 PM,46.908,,,,,
3625,02/01/20 11:00:00 PM,46.728,,,,,
3626,02/01/20 11:15:00 PM,47.266,,,,,
3627,02/01/20 11:30:00 PM,47.446,,,,,
3628,02/01/20 11:45:00 PM,47.624,,,,,
3629,02/01/20 11:45:23 PM,,4.12,,,,
3630,02/02/20 12:00:00 AM,47.266,,,,,
3631,02/02/20 12:15:00 AM,47.266,,,,,
3632,02/02/20 12:30:00 AM,47.446,,,,,
3633,02/02/20 12:45:00 AM,47.982,,,,,
3634,02/02/20 01:00:00 AM,48.517,,,,,
