"Plot Title: SF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20521509, SEN S/N: 20521509)","Event, units (LGR S/N: 20521509, SEN S/N: 20521509)","Coupler Attached (LGR S/N: 20521509, SEN S/N: 20521509)","Coupler Detached (LGR S/N: 20521509, SEN S/N: 20521509)","Host Connected (LGR S/N: 20521509, SEN S/N: 20521509)","Stopped (LGR S/N: 20521509, SEN S/N: 20521509)","End Of File (LGR S/N: 20521509, SEN S/N: 20521509)"
501,06/12/19 12:00:00 PM,115.637,,,,,,
502,06/12/19 01:00:00 PM,101.484,,,,,,
503,06/12/19 02:00:00 PM,99.885,,,,,,
504,06/12/19 03:00:00 PM,98.699,,,,,,
505,06/12/19 04:00:00 PM,94.825,,,,,,
506,06/12/19 05:00:00 PM,86.823,,,,,,
507,06/12/19 06:00:00 PM,81.621,,,,,,
508,06/12/19 07:00:00 PM,76.354,,,,,,
509,06/12/19 08:00:00 PM,66.022,,,,,,
510,06/12/19 09:00:00 PM,58.647,,,,,,
511,06/12/19 10:00:00 PM,55.364,,,,,,
512,06/12/19 11:00:00 PM,55.711,,,,,,
513,06/13/19 12:00:00 AM,54.495,,,,,,
514,06/13/19 01:00:00 AM,53.449,,,,,,
515,06/13/19 02:00:00 AM,53.798,,,,,,
516,06/13/19 03:00:00 AM,54.147,,,,,,
517,06/13/19 04:00:00 AM,53.623,,,,,,
518,06/13/19 05:00:00 AM,53.623,,,,,,
519,06/13/19 06:00:00 AM,53.449,,,,,,
520,06/13/19 07:00:00 AM,55.017,,,,,,
521,06/13/19 08:00:00 AM,61.227,,,,,,
522,06/13/19 09:00:00 AM,69.793,,,,,,
523,06/13/19 10:00:00 AM,72.545,,,,,,
524,06/13/19 11:00:00 AM,83.043,,,,,,
525,06/13/19 12:00:00 PM,99.489,,,,,,
526,06/13/19 01:00:00 PM,90.124,,,,,,
527,06/13/19 02:00:00 PM,90.309,,,,,,
528,06/13/19 03:00:00 PM,88.650,,,,,,
529,06/13/19 04:00:00 PM,88.466,,,,,,
530,06/13/19 05:00:00 PM,83.579,,,,,,
531,06/13/19 06:00:00 PM,77.923,,,,,,
532,06/13/19 07:00:00 PM,68.763,,,,,,
533,06/13/19 08:00:00 PM,60.539,,,,,,
534,06/13/19 09:00:00 PM,55.711,,,,,,
535,06/13/19 10:00:00 PM,53.798,,,,,,
536,06/13/19 11:00:00 PM,53.274,,,,,,
537,06/14/19 12:00:00 AM,51.699,,,,,,
538,06/14/19 01:00:00 AM,50.113,,,,,,
539,06/14/19 02:00:00 AM,51.523,,,,,,
540,06/14/19 03:00:00 AM,52.050,,,,,,
541,06/14/19 04:00:00 AM,51.874,,,,,,
542,06/14/19 05:00:00 AM,51.699,,,,,,
543,06/14/19 06:00:00 AM,51.699,,,,,,
544,06/14/19 07:00:00 AM,52.925,,,,,,
545,06/14/19 08:00:00 AM,57.614,,,,,,
546,06/14/19 09:00:00 AM,63.455,,,,,,
547,06/14/19 10:00:00 AM,70.824,,,,,,
548,06/14/19 11:00:00 AM,73.062,,,,,,
549,06/14/19 12:00:00 PM,76.181,,,,,,
550,06/14/19 01:00:00 PM,82.686,,,,,,
551,06/14/19 02:00:00 PM,80.029,,,,,,
552,06/14/19 03:00:00 PM,81.797,,,,,,
553,06/14/19 04:00:00 PM,83.043,,,,,,
554,06/14/19 05:00:00 PM,77.749,,,,,,
555,06/14/19 06:00:00 PM,77.225,,,,,,
556,06/14/19 07:00:00 PM,69.793,,,,,,
557,06/14/19 08:00:00 PM,60.195,,,,,,
558,06/14/19 09:00:00 PM,54.669,,,,,,
559,06/14/19 10:00:00 PM,51.699,,,,,,
560,06/14/19 11:00:00 PM,49.228,,,,,,
561,06/15/19 12:00:00 AM,49.228,,,,,,
562,06/15/19 01:00:00 AM,49.404,,,,,,
563,06/15/19 02:00:00 AM,49.582,,,,,,
564,06/15/19 03:00:00 AM,47.266,,,,,,
565,06/15/19 04:00:00 AM,45.286,,,,,,
566,06/15/19 05:00:00 AM,44.379,,,,,,
567,06/15/19 06:00:00 AM,44.922,,,,,,
568,06/15/19 07:00:00 AM,50.290,,,,,,
569,06/15/19 08:00:00 AM,53.798,,,,,,
570,06/15/19 09:00:00 AM,73.926,,,,,,
571,06/15/19 10:00:00 AM,96.361,,,,,,
572,06/15/19 11:00:00 AM,100.882,,,,,,
573,06/15/19 12:00:00 PM,93.873,,,,,,
574,06/15/19 01:00:00 PM,85.915,,,,,,
575,06/15/19 02:00:00 PM,85.014,,,,,,
576,06/15/19 03:00:00 PM,85.735,,,,,,
577,06/15/19 04:00:00 PM,85.194,,,,,,
578,06/15/19 05:00:00 PM,78.449,,,,,,
579,06/15/19 06:00:00 PM,70.137,,,,,,
580,06/15/19 07:00:00 PM,64.481,,,,,,
581,06/15/19 08:00:00 PM,60.195,,,,,,
582,06/15/19 09:00:00 PM,52.925,,,,,,
583,06/15/19 10:00:00 PM,50.995,,,,,,
584,06/15/19 11:00:00 PM,52.050,,,,,,
585,06/16/19 12:00:00 AM,51.699,,,,,,
586,06/16/19 01:00:00 AM,51.172,,,,,,
587,06/16/19 02:00:00 AM,50.466,,,,,,
588,06/16/19 03:00:00 AM,49.582,,,,,,
589,06/16/19 04:00:00 AM,49.404,,,,,,
590,06/16/19 04:56:46 AM,,0.21,,,,,
591,06/16/19 05:00:00 AM,49.050,,,,,,
592,06/16/19 06:00:00 AM,49.050,,,,,,
593,06/16/19 07:00:00 AM,51.523,,,,,,
594,06/16/19 08:00:00 AM,56.750,,,,,,
595,06/16/19 09:00:00 AM,61.398,,,,,,
596,06/16/19 10:00:00 AM,67.564,,,,,,
597,06/16/19 11:00:00 AM,74.619,,,,,,
598,06/16/19 12:00:00 PM,83.757,,,,,,
599,06/16/19 01:00:00 PM,84.474,,,,,,
600,06/16/19 02:00:00 PM,83.935,,,,,,
601,06/16/19 03:00:00 PM,89.017,,,,,,
602,06/16/19 04:00:00 PM,86.097,,,,,,
603,06/16/19 05:00:00 PM,80.735,,,,,,
604,06/16/19 06:00:00 PM,73.753,,,,,,
605,06/16/19 07:00:00 PM,70.651,,,,,,
606,06/16/19 08:00:00 PM,60.712,,,,,,
607,06/16/19 09:00:00 PM,52.750,,,,,,
608,06/16/19 10:00:00 PM,51.523,,,,,,
609,06/16/19 11:00:00 PM,50.995,,,,,,
610,06/17/19 12:00:00 AM,48.339,,,,,,
611,06/17/19 01:00:00 AM,49.937,,,,,,
612,06/17/19 02:00:00 AM,49.759,,,,,,
613,06/17/19 03:00:00 AM,49.228,,,,,,
614,06/17/19 04:00:00 AM,49.582,,,,,,
615,06/17/19 05:00:00 AM,49.404,,,,,,
616,06/17/19 06:00:00 AM,49.404,,,,,,
617,06/17/19 07:00:00 AM,51.874,,,,,,
618,06/17/19 08:00:00 AM,58.131,,,,,,
619,06/17/19 09:00:00 AM,69.278,,,,,,
620,06/17/19 10:00:00 AM,94.633,,,,,,
621,06/17/19 11:00:00 AM,107.258,,,,,,
622,06/17/19 12:00:00 PM,101.685,,,,,,
623,06/17/19 01:00:00 PM,90.680,,,,,,
624,06/17/19 02:00:00 PM,92.174,,,,,,
625,06/17/19 03:00:00 PM,90.867,,,,,,
626,06/17/19 04:00:00 PM,88.833,,,,,,
627,06/17/19 05:00:00 PM,83.935,,,,,,
628,06/17/19 06:00:00 PM,79.678,,,,,,
629,06/17/19 07:00:00 PM,72.199,,,,,,
630,06/17/19 08:00:00 PM,61.398,,,,,,
631,06/17/19 09:00:00 PM,57.441,,,,,,
632,06/17/19 10:00:00 PM,55.189,,,,,,
633,06/17/19 11:00:00 PM,54.147,,,,,,
634,06/18/19 12:00:00 AM,52.925,,,,,,
635,06/18/19 01:00:00 AM,53.100,,,,,,
636,06/18/19 02:00:00 AM,53.623,,,,,,
637,06/18/19 03:00:00 AM,53.798,,,,,,
638,06/18/19 04:00:00 AM,54.147,,,,,,
639,06/18/19 05:00:00 AM,54.147,,,,,,
640,06/18/19 06:00:00 AM,53.798,,,,,,
641,06/18/19 07:00:00 AM,56.230,,,,,,
642,06/18/19 08:00:00 AM,60.712,,,,,,
643,06/18/19 09:00:00 AM,87.004,,,,,,
644,06/18/19 10:00:00 AM,108.536,,,,,,
645,06/18/19 11:00:00 AM,115.407,,,,,,
646,06/18/19 12:00:00 PM,109.396,,,,,,
647,06/18/19 01:00:00 PM,96.555,,,,,,
648,06/18/19 02:00:00 PM,95.400,,,,,,
649,06/18/19 03:00:00 PM,94.444,,,,,,
650,06/18/19 04:00:00 PM,92.550,,,,,,
651,06/18/19 05:00:00 PM,87.733,,,,,,
652,06/18/19 06:00:00 PM,82.330,,,,,,
653,06/18/19 07:00:00 PM,75.832,,,,,,
654,06/18/19 08:00:00 PM,63.968,,,,,,
655,06/18/19 09:00:00 PM,57.096,,,,,,
656,06/18/19 10:00:00 PM,55.711,,,,,,
657,06/18/19 11:00:00 PM,52.925,,,,,,
658,06/19/19 12:00:00 AM,51.523,,,,,,
659,06/19/19 01:00:00 AM,51.523,,,,,,
660,06/19/19 02:00:00 AM,51.699,,,,,,
661,06/19/19 03:00:00 AM,52.050,,,,,,
662,06/19/19 04:00:00 AM,51.346,,,,,,
663,06/19/19 05:00:00 AM,50.819,,,,,,
664,06/19/19 06:00:00 AM,50.290,,,,,,
665,06/19/19 07:00:00 AM,53.623,,,,,,
666,06/19/19 08:00:00 AM,60.539,,,,,,
667,06/19/19 09:00:00 AM,74.271,,,,,,
668,06/19/19 10:00:00 AM,94.444,,,,,,
669,06/19/19 11:00:00 AM,105.786,,,,,,
670,06/19/19 12:00:00 PM,104.333,,,,,,
671,06/19/19 01:00:00 PM,93.873,,,,,,
672,06/19/19 02:00:00 PM,94.633,,,,,,
673,06/19/19 03:00:00 PM,93.873,,,,,,
674,06/19/19 04:00:00 PM,90.309,,,,,,
675,06/19/19 05:00:00 PM,83.579,,,,,,
676,06/19/19 06:00:00 PM,78.975,,,,,,
677,06/19/19 07:00:00 PM,69.793,,,,,,
678,06/19/19 08:00:00 PM,61.569,,,,,,
679,06/19/19 09:00:00 PM,56.404,,,,,,
680,06/19/19 10:00:00 PM,54.669,,,,,,
681,06/19/19 11:00:00 PM,55.017,,,,,,
682,06/20/19 12:00:00 AM,54.147,,,,,,
683,06/20/19 01:00:00 AM,53.623,,,,,,
684,06/20/19 01:17:08 AM,,0.22,,,,,
685,06/20/19 02:00:00 AM,53.623,,,,,,
686,06/20/19 02:34:44 AM,,0.23,,,,,
687,06/20/19 03:00:00 AM,53.274,,,,,,
688,06/20/19 03:24:23 AM,,0.24,,,,,
689,06/20/19 04:00:00 AM,52.925,,,,,,
690,06/20/19 04:37:54 AM,,0.25,,,,,
691,06/20/19 05:00:00 AM,52.576,,,,,,
692,06/20/19 05:27:40 AM,,0.26,,,,,
693,06/20/19 06:00:00 AM,52.576,,,,,,
694,06/20/19 06:42:11 AM,,0.27,,,,,
695,06/20/19 07:00:00 AM,53.973,,,,,,
696,06/20/19 07:47:44 AM,,0.28,,,,,
697,06/20/19 08:00:00 AM,57.268,,,,,,
698,06/20/19 09:00:00 AM,61.912,,,,,,
699,06/20/19 09:49:10 AM,,0.29,,,,,
700,06/20/19 10:00:00 AM,63.797,,,,,,
701,06/20/19 11:00:00 AM,66.193,,,,,,
702,06/20/19 12:00:00 PM,68.248,,,,,,
703,06/20/19 01:00:00 PM,71.512,,,,,,
704,06/20/19 02:00:00 PM,69.107,,,,,,
705,06/20/19 03:00:00 PM,69.622,,,,,,
706,06/20/19 04:00:00 PM,69.964,,,,,,
707,06/20/19 05:00:00 PM,70.651,,,,,,
708,06/20/19 06:00:00 PM,63.626,,,,,,
709,06/20/19 07:00:00 PM,60.195,,,,,,
710,06/20/19 08:00:00 PM,55.884,,,,,,
711,06/20/19 09:00:00 PM,53.274,,,,,,
712,06/20/19 10:00:00 PM,52.225,,,,,,
713,06/20/19 11:00:00 PM,50.995,,,,,,
714,06/21/19 12:00:00 AM,47.446,,,,,,
715,06/21/19 01:00:00 AM,45.286,,,,,,
716,06/21/19 02:00:00 AM,47.446,,,,,,
717,06/21/19 03:00:00 AM,48.871,,,,,,
718,06/21/19 04:00:00 AM,48.160,,,,,,
719,06/21/19 05:00:00 AM,48.339,,,,,,
720,06/21/19 06:00:00 AM,48.339,,,,,,
721,06/21/19 07:00:00 AM,49.759,,,,,,
722,06/21/19 08:00:00 AM,53.449,,,,,,
723,06/21/19 09:00:00 AM,59.508,,,,,,
724,06/21/19 10:00:00 AM,94.253,,,,,,
725,06/21/19 11:00:00 AM,105.786,,,,,,
726,06/21/19 12:00:00 PM,98.897,,,,,,
727,06/21/19 01:00:00 PM,86.823,,,,,,
728,06/21/19 02:00:00 PM,87.186,,,,,,
729,06/21/19 03:00:00 PM,85.194,,,,,,
730,06/21/19 04:00:00 PM,85.915,,,,,,
731,06/21/19 05:00:00 PM,80.382,,,,,,
732,06/21/19 06:00:00 PM,78.098,,,,,,
733,06/21/19 07:00:00 PM,71.683,,,,,,
734,06/21/19 08:00:00 PM,60.883,,,,,,
735,06/21/19 09:00:00 PM,56.577,,,,,,
736,06/21/19 10:00:00 PM,54.669,,,,,,
737,06/21/19 11:00:00 PM,56.577,,,,,,
738,06/22/19 12:00:00 AM,57.614,,,,,,
739,06/22/19 01:00:00 AM,54.842,,,,,,
740,06/22/19 02:00:00 AM,51.523,,,,,,
741,06/22/19 03:00:00 AM,49.582,,,,,,
742,06/22/19 04:00:00 AM,53.798,,,,,,
743,06/22/19 05:00:00 AM,53.100,,,,,,
744,06/22/19 06:00:00 AM,52.925,,,,,,
745,06/22/19 07:00:00 AM,53.623,,,,,,
746,06/22/19 08:00:00 AM,58.131,,,,,,
747,06/22/19 09:00:00 AM,87.004,,,,,,
748,06/22/19 10:00:00 AM,111.580,,,,,,
749,06/22/19 11:00:00 AM,120.119,,,,,,
750,06/22/19 12:00:00 PM,113.137,,,,,,
751,06/22/19 01:00:00 PM,96.361,,,,,,
752,06/22/19 02:00:00 PM,97.331,,,,,,
753,06/22/19 03:00:00 PM,97.331,,,,,,
754,06/22/19 04:00:00 PM,95.207,,,,,,
755,06/22/19 05:00:00 PM,90.867,,,,,,
756,06/22/19 06:00:00 PM,86.459,,,,,,
757,06/22/19 07:00:00 PM,81.266,,,,,,
758,06/22/19 08:00:00 PM,71.168,,,,,,
759,06/22/19 09:00:00 PM,66.193,,,,,,
760,06/22/19 10:00:00 PM,64.310,,,,,,
761,06/22/19 11:00:00 PM,64.825,,,,,,
762,06/23/19 12:00:00 AM,63.626,,,,,,
763,06/23/19 01:00:00 AM,63.968,,,,,,
764,06/23/19 02:00:00 AM,63.968,,,,,,
765,06/23/19 03:00:00 AM,64.652,,,,,,
766,06/23/19 04:00:00 AM,64.139,,,,,,
767,06/23/19 05:00:00 AM,61.741,,,,,,
768,06/23/19 06:00:00 AM,60.368,,,,,,
769,06/23/19 07:00:00 AM,62.598,,,,,,
770,06/23/19 08:00:00 AM,66.537,,,,,,
771,06/23/19 09:00:00 AM,93.304,,,,,,
772,06/23/19 10:00:00 AM,115.407,,,,,,
773,06/23/19 11:00:00 AM,122.324,,,,,,
774,06/23/19 12:00:00 PM,117.498,,,,,,
775,06/23/19 01:00:00 PM,104.128,,,,,,
776,06/23/19 02:00:00 PM,103.717,,,,,,
777,06/23/19 03:00:00 PM,103.717,,,,,,
778,06/23/19 04:00:00 PM,100.283,,,,,,
779,06/23/19 05:00:00 PM,94.444,,,,,,
780,06/23/19 06:00:00 PM,89.384,,,,,,
781,06/23/19 07:00:00 PM,81.975,,,,,,
782,06/23/19 08:00:00 PM,72.372,,,,,,
783,06/23/19 09:00:00 PM,64.996,,,,,,
784,06/23/19 10:00:00 PM,64.825,,,,,,
785,06/23/19 11:00:00 PM,63.626,,,,,,
786,06/24/19 12:00:00 AM,61.569,,,,,,
787,06/24/19 01:00:00 AM,62.083,,,,,,
788,06/24/19 02:00:00 AM,63.282,,,,,,
789,06/24/19 03:00:00 AM,62.598,,,,,,
790,06/24/19 04:00:00 AM,57.785,,,,,,
791,06/24/19 05:00:00 AM,57.268,,,,,,
792,06/24/19 06:00:00 AM,56.230,,,,,,
793,06/24/19 07:00:00 AM,58.820,,,,,,
794,06/24/19 08:00:00 AM,63.626,,,,,,
795,06/24/19 09:00:00 AM,92.550,,,,,,
796,06/24/19 10:00:00 AM,109.180,,,,,,
797,06/24/19 11:00:00 AM,112.690,,,,,,
798,06/24/19 12:00:00 PM,108.964,,,,,,
799,06/24/19 01:00:00 PM,100.483,,,,,,
800,06/24/19 02:00:00 PM,98.503,,,,,,
801,06/24/19 03:00:00 PM,94.633,,,,,,
802,06/24/19 04:00:00 PM,92.926,,,,,,
803,06/24/19 05:00:00 PM,89.755,,,,,,
804,06/24/19 06:00:00 PM,84.654,,,,,,
805,06/24/19 07:00:00 PM,76.354,,,,,,
806,06/24/19 08:00:00 PM,67.050,,,,,,
807,06/24/19 09:00:00 PM,60.368,,,,,,
808,06/24/19 10:00:00 PM,59.337,,,,,,
809,06/24/19 11:00:00 PM,59.337,,,,,,
810,06/25/19 12:00:00 AM,57.785,,,,,,
811,06/25/19 01:00:00 AM,59.508,,,,,,
812,06/25/19 02:00:00 AM,58.476,,,,,,
813,06/25/19 03:00:00 AM,56.750,,,,,,
814,06/25/19 04:00:00 AM,53.274,,,,,,
815,06/25/19 05:00:00 AM,52.050,,,,,,
816,06/25/19 06:00:00 AM,53.274,,,,,,
817,06/25/19 07:00:00 AM,52.925,,,,,,
818,06/25/19 08:00:00 AM,54.495,,,,,,
819,06/25/19 09:00:00 AM,82.508,,,,,,
820,06/25/19 10:00:00 AM,104.954,,,,,,
821,06/25/19 11:00:00 AM,111.801,,,,,,
822,06/25/19 12:00:00 PM,106.835,,,,,,
823,06/25/19 01:00:00 PM,92.737,,,,,,
824,06/25/19 02:00:00 PM,93.873,,,,,,
825,06/25/19 03:00:00 PM,95.976,,,,,,
826,06/25/19 04:00:00 PM,97.331,,,,,,
827,06/25/19 05:00:00 PM,91.612,,,,,,
828,06/25/19 06:00:00 PM,86.277,,,,,,
829,06/25/19 07:00:00 PM,79.326,,,,,,
830,06/25/19 08:00:00 PM,66.537,,,,,,
831,06/25/19 09:00:00 PM,60.195,,,,,,
832,06/25/19 10:00:00 PM,57.614,,,,,,
833,06/25/19 11:00:00 PM,56.577,,,,,,
834,06/26/19 12:00:00 AM,56.057,,,,,,
835,06/26/19 01:00:00 AM,56.230,,,,,,
836,06/26/19 02:00:00 AM,56.230,,,,,,
837,06/26/19 03:00:00 AM,55.017,,,,,,
838,06/26/19 04:00:00 AM,53.449,,,,,,
839,06/26/19 05:00:00 AM,52.225,,,,,,
840,06/26/19 06:00:00 AM,51.523,,,,,,
841,06/26/19 07:00:00 AM,51.523,,,,,,
842,06/26/19 08:00:00 AM,54.495,,,,,,
843,06/26/19 09:00:00 AM,81.797,,,,,,
844,06/26/19 10:00:00 AM,102.900,,,,,,
845,06/26/19 11:00:00 AM,108.750,,,,,,
846,06/26/19 12:00:00 PM,102.088,,,,,,
847,06/26/19 01:00:00 PM,88.833,,,,,,
848,06/26/19 02:00:00 PM,87.186,,,,,,
849,06/26/19 03:00:00 PM,86.641,,,,,,
850,06/26/19 04:00:00 PM,84.115,,,,,,
851,06/26/19 05:00:00 PM,79.502,,,,,,
852,06/26/19 06:00:00 PM,77.225,,,,,,
853,06/26/19 07:00:00 PM,71.512,,,,,,
854,06/26/19 08:00:00 PM,58.993,,,,,,
855,06/26/19 09:00:00 PM,53.274,,,,,,
856,06/26/19 10:00:00 PM,50.819,,,,,,
857,06/26/19 11:00:00 PM,50.290,,,,,,
858,06/27/19 12:00:00 AM,49.937,,,,,,
859,06/27/19 01:00:00 AM,49.228,,,,,,
860,06/27/19 02:00:00 AM,49.050,,,,,,
861,06/27/19 03:00:00 AM,47.982,,,,,,
862,06/27/19 04:00:00 AM,46.908,,,,,,
863,06/27/19 05:00:00 AM,46.188,,,,,,
864,06/27/19 06:00:00 AM,46.008,,,,,,
865,06/27/19 07:00:00 AM,46.369,,,,,,
866,06/27/19 08:00:00 AM,50.643,,,,,,
867,06/27/19 09:00:00 AM,77.574,,,,,,
868,06/27/19 10:00:00 AM,102.697,,,,,,
869,06/27/19 11:00:00 AM,107.895,,,,,,
870,06/27/19 12:00:00 PM,102.290,,,,,,
871,06/27/19 01:00:00 PM,90.124,,,,,,
872,06/27/19 02:00:00 PM,90.495,,,,,,
873,06/27/19 03:00:00 PM,93.304,,,,,,
874,06/27/19 04:00:00 PM,92.737,,,,,,
875,06/27/19 05:00:00 PM,87.368,,,,,,
876,06/27/19 06:00:00 PM,81.442,,,,,,
877,06/27/19 07:00:00 PM,73.234,,,,,,
878,06/27/19 08:00:00 PM,62.083,,,,,,
879,06/27/19 09:00:00 PM,54.842,,,,,,
880,06/27/19 10:00:00 PM,53.973,,,,,,
881,06/27/19 11:00:00 PM,55.017,,,,,,
882,06/28/19 12:00:00 AM,55.364,,,,,,
883,06/28/19 01:00:00 AM,53.623,,,,,,
884,06/28/19 02:00:00 AM,51.874,,,,,,
885,06/28/19 03:00:00 AM,52.225,,,,,,
886,06/28/19 04:00:00 AM,51.874,,,,,,
887,06/28/19 05:00:00 AM,51.346,,,,,,
888,06/28/19 06:00:00 AM,52.225,,,,,,
889,06/28/19 07:00:00 AM,54.669,,,,,,
890,06/28/19 08:00:00 AM,60.024,,,,,,
891,06/28/19 09:00:00 AM,72.028,,,,,,
892,06/28/19 10:00:00 AM,85.014,,,,,,
893,06/28/19 11:00:00 AM,86.097,,,,,,
894,06/28/19 12:00:00 PM,93.115,,,,,,
895,06/28/19 01:00:00 PM,90.680,,,,,,
896,06/28/19 02:00:00 PM,94.633,,,,,,
897,06/28/19 03:00:00 PM,94.444,,,,,,
898,06/28/19 04:00:00 PM,94.253,,,,,,
899,06/28/19 05:00:00 PM,86.823,,,,,,
900,06/28/19 06:00:00 PM,81.975,,,,,,
901,06/28/19 07:00:00 PM,76.354,,,,,,
902,06/28/19 08:00:00 PM,64.652,,,,,,
903,06/28/19 09:00:00 PM,57.441,,,,,,
904,06/28/19 10:00:00 PM,54.322,,,,,,
905,06/28/19 11:00:00 PM,53.798,,,,,,
906,06/29/19 12:00:00 AM,55.364,,,,,,
907,06/29/19 01:00:00 AM,56.057,,,,,,
908,06/29/19 02:00:00 AM,52.401,,,,,,
909,06/29/19 03:00:00 AM,51.874,,,,,,
910,06/29/19 04:00:00 AM,50.290,,,,,,
911,06/29/19 05:00:00 AM,50.466,,,,,,
912,06/29/19 06:00:00 AM,50.643,,,,,,
913,06/29/19 07:00:00 AM,51.523,,,,,,
914,06/29/19 08:00:00 AM,55.017,,,,,,
915,06/29/19 09:00:00 AM,82.330,,,,,,
916,06/29/19 10:00:00 AM,109.180,,,,,,
917,06/29/19 11:00:00 AM,116.100,,,,,,
918,06/29/19 12:00:00 PM,112.690,,,,,,
919,06/29/19 01:00:00 PM,97.525,,,,,,
920,06/29/19 02:00:00 PM,94.825,,,,,,
921,06/29/19 03:00:00 PM,93.873,,,,,,
922,06/29/19 04:00:00 PM,94.444,,,,,,
923,06/29/19 05:00:00 PM,90.309,,,,,,
924,06/29/19 06:00:00 PM,86.459,,,,,,
925,06/29/19 07:00:00 PM,79.678,,,,,,
926,06/29/19 08:00:00 PM,67.392,,,,,,
927,06/29/19 09:00:00 PM,59.851,,,,,,
928,06/29/19 10:00:00 PM,57.268,,,,,,
929,06/29/19 11:00:00 PM,56.923,,,,,,
930,06/30/19 12:00:00 AM,56.057,,,,,,
931,06/30/19 01:00:00 AM,55.711,,,,,,
932,06/30/19 02:00:00 AM,56.057,,,,,,
933,06/30/19 03:00:00 AM,57.268,,,,,,
934,06/30/19 04:00:00 AM,55.364,,,,,,
935,06/30/19 05:00:00 AM,54.842,,,,,,
936,06/30/19 06:00:00 AM,53.623,,,,,,
937,06/30/19 07:00:00 AM,54.495,,,,,,
938,06/30/19 08:00:00 AM,56.230,,,,,,
939,06/30/19 09:00:00 AM,83.221,,,,,,
940,06/30/19 10:00:00 AM,107.683,,,,,,
941,06/30/19 11:00:00 AM,114.949,,,,,,
942,06/30/19 12:00:00 PM,110.701,,,,,,
943,06/30/19 01:00:00 PM,98.110,,,,,,
944,06/30/19 02:00:00 PM,93.682,,,,,,
945,06/30/19 03:00:00 PM,95.783,,,,,,
946,06/30/19 04:00:00 PM,93.682,,,,,,
947,06/30/19 05:00:00 PM,89.017,,,,,,
948,06/30/19 06:00:00 PM,85.735,,,,,,
949,06/30/19 07:00:00 PM,79.502,,,,,,
950,06/30/19 08:00:00 PM,68.421,,,,,,
951,06/30/19 09:00:00 PM,62.254,,,,,,
952,06/30/19 10:00:00 PM,58.993,,,,,,
953,06/30/19 11:00:00 PM,57.614,,,,,,
954,07/01/19 12:00:00 AM,57.268,,,,,,
955,07/01/19 01:00:00 AM,57.096,,,,,,
956,07/01/19 02:00:00 AM,56.230,,,,,,
957,07/01/19 03:00:00 AM,55.711,,,,,,
958,07/01/19 04:00:00 AM,54.495,,,,,,
959,07/01/19 05:00:00 AM,53.449,,,,,,
960,07/01/19 06:00:00 AM,52.750,,,,,,
961,07/01/19 07:00:00 AM,52.401,,,,,,
962,07/01/19 08:00:00 AM,55.189,,,,,,
963,07/01/19 09:00:00 AM,82.508,,,,,,
964,07/01/19 10:00:00 AM,106.835,,,,,,
965,07/01/19 11:00:00 AM,112.023,,,,,,
966,07/01/19 12:00:00 PM,109.828,,,,,,
967,07/01/19 01:00:00 PM,96.748,,,,,,
968,07/01/19 02:00:00 PM,98.307,,,,,,
969,07/01/19 03:00:00 PM,100.483,,,,,,
970,07/01/19 04:00:00 PM,95.783,,,,,,
971,07/01/19 05:00:00 PM,90.495,,,,,,
972,07/01/19 06:00:00 PM,85.554,,,,,,
973,07/01/19 07:00:00 PM,77.923,,,,,,
974,07/01/19 08:00:00 PM,66.537,,,,,,
975,07/01/19 09:00:00 PM,61.398,,,,,,
976,07/01/19 10:00:00 PM,59.164,,,,,,
977,07/01/19 11:00:00 PM,55.017,,,,,,
978,07/02/19 12:00:00 AM,53.973,,,,,,
979,07/02/19 01:00:00 AM,57.268,,,,,,
980,07/02/19 02:00:00 AM,57.958,,,,,,
981,07/02/19 03:00:00 AM,58.820,,,,,,
982,07/02/19 04:00:00 AM,58.820,,,,,,
983,07/02/19 05:00:00 AM,58.820,,,,,,
984,07/02/19 06:00:00 AM,57.958,,,,,,
985,07/02/19 07:00:00 AM,57.441,,,,,,
986,07/02/19 08:00:00 AM,57.441,,,,,,
987,07/02/19 09:00:00 AM,80.735,,,,,,
988,07/02/19 10:00:00 AM,106.624,,,,,,
989,07/02/19 11:00:00 AM,114.265,,,,,,
990,07/02/19 12:00:00 PM,110.482,,,,,,
991,07/02/19 01:00:00 PM,94.444,,,,,,
992,07/02/19 02:00:00 PM,93.873,,,,,,
993,07/02/19 03:00:00 PM,95.400,,,,,,
994,07/02/19 04:00:00 PM,90.309,,,,,,
995,07/02/19 05:00:00 PM,86.459,,,,,,
996,07/02/19 06:00:00 PM,88.282,,,,,,
997,07/02/19 07:00:00 PM,78.098,,,,,,
998,07/02/19 08:00:00 PM,62.598,,,,,,
999,07/02/19 09:00:00 PM,57.785,,,,,,
1000,07/02/19 10:00:00 PM,56.404,,,,,,
1001,07/02/19 11:00:00 PM,55.537,,,,,,
1002,07/03/19 12:00:00 AM,54.147,,,,,,
1003,07/03/19 01:00:00 AM,52.225,,,,,,
1004,07/03/19 02:00:00 AM,50.113,,,,,,
1005,07/03/19 03:00:00 AM,50.113,,,,,,
1006,07/03/19 04:00:00 AM,51.346,,,,,,
1007,07/03/19 05:00:00 AM,50.819,,,,,,
1008,07/03/19 06:00:00 AM,51.346,,,,,,
1009,07/03/19 07:00:00 AM,51.346,,,,,,
