"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
1,12/12/18 09:26:17 AM,52.401,0.00,,,,,
2,12/12/18 09:26:24 AM,,,Logged,,,,
3,12/12/18 10:26:17 AM,62.598,,,,,,
4,12/12/18 11:26:17 AM,68.421,,,,,,
5,12/12/18 12:26:17 PM,65.509,,,,,,
6,12/12/18 01:26:17 PM,66.537,,,,,,
7,12/12/18 02:26:17 PM,60.883,,,,,,
8,12/12/18 03:26:17 PM,55.711,,,,,,
9,12/12/18 04:26:17 PM,52.750,,,,,,
10,12/12/18 05:26:17 PM,49.228,,,,,,
11,12/12/18 06:26:17 PM,45.466,,,,,,
12,12/12/18 07:26:17 PM,42.732,,,,,,
13,12/12/18 08:26:17 PM,40.321,,,,,,
14,12/12/18 09:26:17 PM,38.818,,,,,,
15,12/12/18 10:26:17 PM,38.061,,,,,,
16,12/12/18 11:26:17 PM,37.107,,,,,,
17,12/13/18 12:26:17 AM,36.338,,,,,,
18,12/13/18 01:26:17 AM,36.338,,,,,,
19,12/13/18 02:26:17 AM,35.951,,,,,,
20,12/13/18 03:26:17 AM,34.981,,,,,,
21,12/13/18 04:26:17 AM,34.198,,,,,,
22,12/13/18 05:26:17 AM,33.411,,,,,,
23,12/13/18 06:26:17 AM,33.411,,,,,,
24,12/13/18 07:26:17 AM,32.815,,,,,,
25,12/13/18 08:26:17 AM,33.607,,,,,,
26,12/13/18 09:26:17 AM,38.629,,,,,,
27,12/13/18 10:26:17 AM,56.230,,,,,,
28,12/13/18 11:26:17 AM,61.054,,,,,,
29,12/13/18 12:26:17 PM,57.096,,,,,,
30,12/13/18 01:26:17 PM,62.083,,,,,,
31,12/13/18 02:26:17 PM,58.476,,,,,,
32,12/13/18 03:26:17 PM,53.100,,,,,,
33,12/13/18 04:26:17 PM,48.871,,,,,,
34,12/13/18 05:26:17 PM,46.008,,,,,,
35,12/13/18 06:26:17 PM,43.466,,,,,,
