"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
334,04/06/18 02:30:30 PM,,0.89,,,,
335,04/06/18 02:34:22 PM,,0.90,,,,
336,04/06/18 02:38:09 PM,,0.91,,,,
337,04/06/18 02:44:29 PM,,0.92,,,,
338,04/06/18 02:51:22 PM,,0.93,,,,
339,04/06/18 02:53:10 PM,,0.94,,,,
340,04/06/18 02:56:13 PM,,0.95,,,,
341,04/06/18 02:59:26 PM,,0.96,,,,
342,04/06/18 03:00:48 PM,,0.97,,,,
343,04/06/18 03:02:38 PM,,0.98,,,,
344,04/06/18 03:04:54 PM,,0.99,,,,
345,04/06/18 03:08:08 PM,,1.00,,,,
346,04/06/18 03:10:33 PM,,1.01,,,,
347,04/06/18 03:14:40 PM,57.785,,,,,
348,04/06/18 03:15:05 PM,,1.02,,,,
349,04/06/18 03:16:43 PM,,1.03,,,,
350,04/06/18 03:19:06 PM,,1.04,,,,
351,04/06/18 03:22:34 PM,,1.05,,,,
352,04/06/18 03:31:12 PM,,1.06,,,,
353,04/06/18 03:34:39 PM,,1.07,,,,
354,04/06/18 03:37:31 PM,,1.08,,,,
355,04/06/18 03:42:35 PM,,1.09,,,,
356,04/06/18 03:47:11 PM,,1.10,,,,
357,04/06/18 03:47:48 PM,,1.11,,,,
358,04/06/18 03:51:30 PM,,1.12,,,,
359,04/06/18 03:56:17 PM,,1.13,,,,
360,04/06/18 04:01:33 PM,,1.14,,,,
361,04/06/18 04:05:54 PM,,1.15,,,,
362,04/06/18 04:14:40 PM,58.131,,,,,
363,04/06/18 04:15:05 PM,,1.16,,,,
364,04/06/18 04:24:11 PM,,1.17,,,,
365,04/06/18 04:31:44 PM,,1.18,,,,
366,04/06/18 04:38:13 PM,,1.19,,,,
367,04/06/18 04:47:05 PM,,1.20,,,,
368,04/06/18 04:54:34 PM,,1.21,,,,
369,04/06/18 05:01:23 PM,,1.22,,,,
370,04/06/18 05:04:23 PM,,1.23,,,,
371,04/06/18 05:07:31 PM,,1.24,,,,
372,04/06/18 05:10:10 PM,,1.25,,,,
373,04/06/18 05:14:22 PM,,1.26,,,,
374,04/06/18 05:14:40 PM,57.441,,,,,
375,04/06/18 05:19:14 PM,,1.27,,,,
376,04/06/18 05:21:58 PM,,1.28,,,,
377,04/06/18 05:24:46 PM,,1.29,,,,
378,04/06/18 05:27:17 PM,,1.30,,,,
379,04/06/18 05:28:07 PM,,1.31,,,,
380,04/06/18 05:29:01 PM,,1.32,,,,
381,04/06/18 05:29:42 PM,,1.33,,,,
382,04/06/18 05:31:03 PM,,1.34,,,,
383,04/06/18 05:32:43 PM,,1.35,,,,
384,04/06/18 05:35:58 PM,,1.36,,,,
385,04/06/18 05:43:50 PM,,1.37,,,,
386,04/06/18 05:51:33 PM,,1.38,,,,
387,04/06/18 05:54:18 PM,,1.39,,,,
388,04/06/18 05:59:09 PM,,1.40,,,,
389,04/06/18 06:00:51 PM,,1.41,,,,
390,04/06/18 06:03:51 PM,,1.42,,,,
391,04/06/18 06:11:53 PM,,1.43,,,,
392,04/06/18 06:14:40 PM,57.096,,,,,
393,04/06/18 06:17:01 PM,,1.44,,,,
394,04/06/18 06:21:28 PM,,1.45,,,,
395,04/06/18 06:27:31 PM,,1.46,,,,
396,04/06/18 06:34:18 PM,,1.47,,,,
397,04/06/18 06:39:12 PM,,1.48,,,,
398,04/06/18 06:46:04 PM,,1.49,,,,
399,04/06/18 06:57:58 PM,,1.50,,,,
400,04/06/18 07:01:36 PM,,1.51,,,,
401,04/06/18 07:05:47 PM,,1.52,,,,
402,04/06/18 07:10:26 PM,,1.53,,,,
403,04/06/18 07:14:40 PM,56.577,,,,,
404,04/06/18 07:17:26 PM,,1.54,,,,
405,04/06/18 07:22:25 PM,,1.55,,,,
406,04/06/18 07:26:12 PM,,1.56,,,,
407,04/06/18 07:36:04 PM,,1.57,,,,
408,04/06/18 07:51:15 PM,,1.58,,,,
409,04/06/18 07:55:49 PM,,1.59,,,,
410,04/06/18 08:01:08 PM,,1.60,,,,
411,04/06/18 08:05:46 PM,,1.61,,,,
412,04/06/18 08:14:40 PM,56.750,,,,,
413,04/06/18 08:16:04 PM,,1.62,,,,
414,04/06/18 08:24:44 PM,,1.63,,,,
415,04/06/18 08:30:00 PM,,1.64,,,,
416,04/06/18 08:34:23 PM,,1.65,,,,
417,04/06/18 08:37:07 PM,,1.66,,,,
418,04/06/18 08:40:17 PM,,1.67,,,,
419,04/06/18 08:43:16 PM,,1.68,,,,
420,04/06/18 08:46:06 PM,,1.69,,,,
421,04/06/18 08:49:17 PM,,1.70,,,,
422,04/06/18 08:53:47 PM,,1.71,,,,
423,04/06/18 08:55:46 PM,,1.72,,,,
424,04/06/18 08:57:29 PM,,1.73,,,,
425,04/06/18 09:00:37 PM,,1.74,,,,
426,04/06/18 09:02:36 PM,,1.75,,,,
427,04/06/18 09:05:34 PM,,1.76,,,,
428,04/06/18 09:07:36 PM,,1.77,,,,
429,04/06/18 09:10:18 PM,,1.78,,,,
430,04/06/18 09:14:27 PM,,1.79,,,,
431,04/06/18 09:14:40 PM,56.923,,,,,
432,04/06/18 09:21:54 PM,,1.80,,,,
433,04/06/18 09:27:41 PM,,1.81,,,,
434,04/06/18 09:29:43 PM,,1.82,,,,
435,04/06/18 09:31:21 PM,,1.83,,,,
436,04/06/18 09:34:00 PM,,1.84,,,,
437,04/06/18 09:36:20 PM,,1.85,,,,
438,04/06/18 09:41:12 PM,,1.86,,,,
439,04/06/18 09:42:59 PM,,1.87,,,,
440,04/06/18 09:44:59 PM,,1.88,,,,
441,04/06/18 09:48:27 PM,,1.89,,,,
442,04/06/18 09:51:55 PM,,1.90,,,,
443,04/06/18 10:01:45 PM,,1.91,,,,
444,04/06/18 10:10:55 PM,,1.92,,,,
445,04/06/18 10:14:40 PM,57.268,,,,,
446,04/06/18 10:15:47 PM,,1.93,,,,
447,04/06/18 10:29:44 PM,,1.94,,,,
448,04/06/18 10:38:08 PM,,1.95,,,,
449,04/06/18 10:44:17 PM,,1.96,,,,
450,04/06/18 10:48:04 PM,,1.97,,,,
451,04/06/18 10:51:00 PM,,1.98,,,,
452,04/06/18 10:55:10 PM,,1.99,,,,
453,04/06/18 11:02:03 PM,,2.00,,,,
454,04/06/18 11:10:29 PM,,2.01,,,,
455,04/06/18 11:14:40 PM,57.096,,,,,
456,04/06/18 11:16:59 PM,,2.02,,,,
457,04/06/18 11:21:37 PM,,2.03,,,,
458,04/06/18 11:22:44 PM,,2.04,,,,
459,04/06/18 11:25:55 PM,,2.05,,,,
460,04/06/18 11:35:08 PM,,2.06,,,,
461,04/06/18 11:41:44 PM,,2.07,,,,
462,04/06/18 11:44:06 PM,,2.08,,,,
463,04/06/18 11:44:41 PM,,2.09,,,,
464,04/06/18 11:45:13 PM,,2.10,,,,
465,04/06/18 11:45:42 PM,,2.11,,,,
466,04/06/18 11:46:22 PM,,2.12,,,,
467,04/06/18 11:47:24 PM,,2.13,,,,
468,04/06/18 11:48:59 PM,,2.14,,,,
469,04/06/18 11:50:44 PM,,2.15,,,,
470,04/06/18 11:52:41 PM,,2.16,,,,
471,04/06/18 11:54:37 PM,,2.17,,,,
472,04/06/18 11:56:20 PM,,2.18,,,,
473,04/06/18 11:58:35 PM,,2.19,,,,
474,04/07/18 12:01:41 AM,,2.20,,,,
475,04/07/18 12:04:29 AM,,2.21,,,,
476,04/07/18 12:08:47 AM,,2.22,,,,
477,04/07/18 12:13:42 AM,,2.23,,,,
478,04/07/18 12:14:40 AM,56.577,,,,,
479,04/07/18 12:15:29 AM,,2.24,,,,
480,04/07/18 12:17:06 AM,,2.25,,,,
481,04/07/18 12:19:26 AM,,2.26,,,,
482,04/07/18 12:20:44 AM,,2.27,,,,
483,04/07/18 12:23:33 AM,,2.28,,,,
484,04/07/18 12:27:00 AM,,2.29,,,,
485,04/07/18 12:31:13 AM,,2.30,,,,
486,04/07/18 12:35:24 AM,,2.31,,,,
487,04/07/18 12:37:07 AM,,2.32,,,,
488,04/07/18 12:37:53 AM,,2.33,,,,
489,04/07/18 12:38:35 AM,,2.34,,,,
490,04/07/18 12:39:16 AM,,2.35,,,,
491,04/07/18 12:40:06 AM,,2.36,,,,
492,04/07/18 12:40:47 AM,,2.37,,,,
493,04/07/18 12:41:31 AM,,2.38,,,,
494,04/07/18 12:42:11 AM,,2.39,,,,
495,04/07/18 12:43:04 AM,,2.40,,,,
496,04/07/18 12:43:53 AM,,2.41,,,,
497,04/07/18 12:45:05 AM,,2.42,,,,
498,04/07/18 12:46:12 AM,,2.43,,,,
499,04/07/18 12:47:41 AM,,2.44,,,,
500,04/07/18 12:49:23 AM,,2.45,,,,
501,04/07/18 12:51:11 AM,,2.46,,,,
502,04/07/18 12:52:36 AM,,2.47,,,,
503,04/07/18 12:54:29 AM,,2.48,,,,
504,04/07/18 12:55:54 AM,,2.49,,,,
505,04/07/18 12:57:53 AM,,2.50,,,,
506,04/07/18 12:59:27 AM,,2.51,,,,
507,04/07/18 01:01:28 AM,,2.52,,,,
508,04/07/18 01:03:22 AM,,2.53,,,,
509,04/07/18 01:05:14 AM,,2.54,,,,
510,04/07/18 01:07:05 AM,,2.55,,,,
511,04/07/18 01:09:03 AM,,2.56,,,,
512,04/07/18 01:10:43 AM,,2.57,,,,
513,04/07/18 01:12:17 AM,,2.58,,,,
514,04/07/18 01:13:56 AM,,2.59,,,,
515,04/07/18 01:14:40 AM,56.577,,,,,
516,04/07/18 01:15:38 AM,,2.60,,,,
517,04/07/18 01:16:59 AM,,2.61,,,,
518,04/07/18 01:18:33 AM,,2.62,,,,
519,04/07/18 01:19:56 AM,,2.63,,,,
520,04/07/18 01:21:15 AM,,2.64,,,,
521,04/07/18 01:22:37 AM,,2.65,,,,
