"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Detached (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
54,01/20/19 06:27:33 PM,,0.25,,,,
55,01/20/19 06:32:19 PM,,0.26,,,,
56,01/20/19 06:45:42 PM,,0.27,,,,
57,01/20/19 06:50:52 PM,,0.28,,,,
58,01/20/19 07:03:36 PM,,0.29,,,,
59,01/20/19 07:10:05 PM,,0.30,,,,
60,01/20/19 07:23:34 PM,47.088,,,,,
61,01/20/19 07:35:31 PM,,0.31,,,,
62,01/20/19 08:23:34 PM,46.548,,,,,
63,01/20/19 09:23:34 PM,46.548,,,,,
64,01/20/19 10:23:34 PM,46.188,,,,,
65,01/20/19 11:23:34 PM,46.008,,,,,
66,01/21/19 12:23:34 AM,46.008,,,,,
67,01/21/19 01:23:34 AM,45.466,,,,,
68,01/21/19 02:23:34 AM,45.648,,,,,
69,01/21/19 03:06:28 AM,,0.32,,,,
70,01/21/19 03:11:32 AM,,0.33,,,,
71,01/21/19 03:13:01 AM,,0.34,,,,
72,01/21/19 03:23:34 AM,45.286,,,,,
73,01/21/19 03:24:15 AM,,0.35,,,,
74,01/21/19 04:23:34 AM,44.742,,,,,
75,01/21/19 05:23:34 AM,43.831,,,,,
76,01/21/19 06:23:34 AM,43.099,,,,,
77,01/21/19 06:26:24 AM,,0.36,,,,
78,01/21/19 07:23:34 AM,43.099,,,,,
79,01/21/19 08:23:34 AM,44.013,,,,,
80,01/21/19 09:23:34 AM,48.339,,,,,
81,01/21/19 10:23:34 AM,52.750,,,,,
82,01/21/19 11:23:34 AM,56.577,,,,,
83,01/21/19 12:23:34 PM,63.111,,,,,
84,01/21/19 01:23:34 PM,63.111,,,,,
85,01/21/19 02:23:34 PM,59.680,,,,,
86,01/21/19 03:23:34 PM,58.993,,,,,
87,01/21/19 04:23:34 PM,53.973,,,,,
88,01/21/19 05:23:34 PM,50.290,,,,,
89,01/21/19 06:23:34 PM,47.266,,,,,
90,01/21/19 07:23:34 PM,45.828,,,,,
91,01/21/19 08:23:34 PM,45.466,,,,,
92,01/21/19 09:23:34 PM,44.013,,,,,
93,01/21/19 10:23:34 PM,44.379,,,,,
94,01/21/19 11:23:34 PM,43.831,,,,,
95,01/22/19 12:23:34 AM,46.188,,,,,
96,01/22/19 01:23:34 AM,47.802,,,,,
97,01/22/19 02:23:34 AM,47.624,,,,,
98,01/22/19 03:23:34 AM,46.908,,,,,
99,01/22/19 04:23:34 AM,46.188,,,,,
100,01/22/19 05:23:34 AM,46.728,,,,,
101,01/22/19 06:23:34 AM,46.908,,,,,
102,01/22/19 07:23:34 AM,46.188,,,,,
103,01/22/19 08:23:34 AM,44.195,,,,,
104,01/22/19 09:23:34 AM,47.802,,,,,
105,01/22/19 10:23:34 AM,53.100,,,,,
106,01/22/19 11:23:34 AM,58.647,,,,,
107,01/22/19 12:23:34 PM,67.050,,,,,
108,01/22/19 01:23:34 PM,67.392,,,,,
109,01/22/19 02:23:34 PM,63.111,,,,,
110,01/22/19 03:23:34 PM,61.569,,,,,
111,01/22/19 04:23:34 PM,55.884,,,,,
112,01/22/19 05:23:34 PM,50.995,,,,,
113,01/22/19 06:23:34 PM,46.548,,,,,
114,01/22/19 07:23:34 PM,44.742,,,,,
115,01/22/19 08:23:34 PM,43.831,,,,,
116,01/22/19 09:23:34 PM,43.282,,,,,
117,01/22/19 10:23:34 PM,43.282,,,,,
118,01/22/19 11:23:34 PM,42.915,,,,,
119,01/23/19 12:23:34 AM,42.732,,,,,
120,01/23/19 01:23:34 AM,42.548,,,,,
121,01/23/19 02:23:34 AM,42.179,,,,,
122,01/23/19 03:23:34 AM,41.810,,,,,
123,01/23/19 04:23:34 AM,41.810,,,,,
124,01/23/19 05:23:34 AM,41.067,,,,,
125,01/23/19 06:23:34 AM,41.254,,,,,
126,01/23/19 07:23:34 AM,41.067,,,,,
127,01/23/19 08:23:34 AM,41.625,,,,,
128,01/23/19 09:23:34 AM,46.908,,,,,
129,01/23/19 10:23:34 AM,52.576,,,,,
130,01/23/19 11:23:34 AM,59.164,,,,,
131,01/23/19 12:23:34 PM,68.077,,,,,
132,01/23/19 01:23:34 PM,69.964,,,,,
133,01/23/19 02:23:34 PM,65.680,,,,,
134,01/23/19 03:23:34 PM,65.509,,,,,
135,01/23/19 04:23:34 PM,58.131,,,,,
136,01/23/19 05:23:34 PM,53.798,,,,,
137,01/23/19 06:23:34 PM,50.466,,,,,
138,01/23/19 07:23:34 PM,49.050,,,,,
139,01/23/19 08:23:34 PM,48.517,,,,,
140,01/23/19 09:23:34 PM,47.802,,,,,
141,01/23/19 10:23:34 PM,47.446,,,,,
142,01/23/19 11:23:34 PM,47.088,,,,,
143,01/24/19 12:23:34 AM,46.908,,,,,
144,01/24/19 01:23:34 AM,46.369,,,,,
145,01/24/19 02:23:34 AM,46.548,,,,,
146,01/24/19 03:23:34 AM,46.369,,,,,
147,01/24/19 04:23:34 AM,45.648,,,,,
148,01/24/19 05:23:34 AM,44.922,,,,,
149,01/24/19 06:23:34 AM,44.379,,,,,
150,01/24/19 07:23:34 AM,44.195,,,,,
151,01/24/19 08:23:34 AM,45.466,,,,,
152,01/24/19 09:23:34 AM,50.995,,,,,
153,01/24/19 10:23:34 AM,56.230,,,,,
154,01/24/19 11:23:34 AM,63.282,,,,,
155,01/24/19 12:23:34 PM,70.480,,,,,
156,01/24/19 01:23:34 PM,71.683,,,,,
157,01/24/19 02:23:34 PM,67.392,,,,,
158,01/24/19 03:23:34 PM,66.708,,,,,
159,01/24/19 04:23:34 PM,60.024,,,,,
160,01/24/19 05:23:34 PM,55.711,,,,,
161,01/24/19 06:23:34 PM,51.172,,,,,
162,01/24/19 07:23:34 PM,49.050,,,,,
163,01/24/19 08:23:34 PM,48.339,,,,,
164,01/24/19 09:23:34 PM,48.339,,,,,
165,01/24/19 10:23:34 PM,47.982,,,,,
166,01/24/19 11:23:34 PM,47.088,,,,,
167,01/25/19 12:23:34 AM,46.908,,,,,
168,01/25/19 01:23:34 AM,45.828,,,,,
169,01/25/19 02:23:34 AM,45.286,,,,,
170,01/25/19 03:23:34 AM,45.286,,,,,
171,01/25/19 04:23:34 AM,44.379,,,,,
172,01/25/19 05:23:34 AM,44.560,,,,,
173,01/25/19 06:23:34 AM,45.466,,,,,
174,01/25/19 07:23:34 AM,45.648,,,,,
175,01/25/19 08:23:34 AM,46.188,,,,,
176,01/25/19 09:23:34 AM,52.050,,,,,
177,01/25/19 10:23:34 AM,57.614,,,,,
178,01/25/19 11:23:34 AM,65.851,,,,,
179,01/25/19 12:23:34 PM,74.619,,,,,
180,01/25/19 01:23:34 PM,78.274,,,,,
181,01/25/19 02:23:34 PM,71.683,,,,,
182,01/25/19 03:23:34 PM,70.824,,,,,
183,01/25/19 04:23:34 PM,62.769,,,,,
184,01/25/19 05:23:34 PM,58.131,,,,,
185,01/25/19 06:23:34 PM,54.322,,,,,
186,01/25/19 07:23:34 PM,52.925,,,,,
187,01/25/19 08:23:34 PM,51.523,,,,,
188,01/25/19 09:23:34 PM,50.466,,,,,
189,01/25/19 10:23:34 PM,50.113,,,,,
190,01/25/19 11:23:34 PM,50.113,,,,,
191,01/26/19 12:23:34 AM,50.113,,,,,
192,01/26/19 01:23:34 AM,50.466,,,,,
193,01/26/19 02:23:34 AM,49.582,,,,,
194,01/26/19 03:23:34 AM,49.582,,,,,
195,01/26/19 04:23:34 AM,48.871,,,,,
196,01/26/19 05:23:34 AM,48.517,,,,,
197,01/26/19 06:23:34 AM,48.517,,,,,
198,01/26/19 07:23:34 AM,48.871,,,,,
199,01/26/19 08:23:34 AM,50.995,,,,,
200,01/26/19 09:23:34 AM,56.057,,,,,
201,01/26/19 10:23:34 AM,60.539,,,,,
202,01/26/19 11:23:34 AM,64.652,,,,,
203,01/26/19 12:23:34 PM,67.050,,,,,
204,01/26/19 01:23:34 PM,73.407,,,,,
205,01/26/19 02:23:34 PM,69.622,,,,,
206,01/26/19 03:23:34 PM,69.449,,,,,
207,01/26/19 04:23:34 PM,63.797,,,,,
208,01/26/19 05:23:34 PM,58.993,,,,,
209,01/26/19 06:23:34 PM,55.711,,,,,
210,01/26/19 07:23:34 PM,54.842,,,,,
211,01/26/19 08:23:34 PM,54.495,,,,,
212,01/26/19 09:23:34 PM,53.623,,,,,
213,01/26/19 10:23:34 PM,53.449,,,,,
214,01/26/19 11:23:34 PM,52.925,,,,,
215,01/27/19 12:23:34 AM,52.401,,,,,
216,01/27/19 01:23:34 AM,53.274,,,,,
217,01/27/19 02:23:34 AM,53.274,,,,,
218,01/27/19 03:23:34 AM,53.449,,,,,
219,01/27/19 04:23:34 AM,53.274,,,,,
220,01/27/19 05:23:34 AM,53.798,,,,,
221,01/27/19 06:23:34 AM,53.449,,,,,
222,01/27/19 07:23:34 AM,52.750,,,,,
223,01/27/19 08:23:34 AM,54.669,,,,,
224,01/27/19 09:23:34 AM,59.164,,,,,
225,01/27/19 10:23:34 AM,64.652,,,,,
226,01/27/19 11:23:34 AM,71.856,,,,,
227,01/27/19 12:23:34 PM,80.029,,,,,
228,01/27/19 01:23:34 PM,80.559,,,,,
229,01/27/19 02:23:34 PM,75.139,,,,,
230,01/27/19 03:23:34 PM,72.718,,,,,
231,01/27/19 04:23:34 PM,66.537,,,,,
232,01/27/19 05:23:34 PM,62.598,,,,,
233,01/27/19 06:23:34 PM,58.303,,,,,
234,01/27/19 07:23:34 PM,56.404,,,,,
235,01/27/19 08:23:34 PM,55.537,,,,,
236,01/27/19 09:23:34 PM,55.189,,,,,
237,01/27/19 10:23:34 PM,55.364,,,,,
238,01/27/19 11:23:34 PM,55.884,,,,,
239,01/28/19 12:23:34 AM,53.623,,,,,
240,01/28/19 01:23:34 AM,53.798,,,,,
241,01/28/19 02:23:34 AM,53.798,,,,,
242,01/28/19 03:23:34 AM,54.147,,,,,
243,01/28/19 04:23:34 AM,52.750,,,,,
244,01/28/19 05:23:34 AM,51.172,,,,,
245,01/28/19 06:23:34 AM,51.523,,,,,
246,01/28/19 07:23:34 AM,51.699,,,,,
247,01/28/19 08:23:34 AM,53.623,,,,,
248,01/28/19 09:23:34 AM,55.884,,,,,
249,01/28/19 10:23:34 AM,60.712,,,,,
250,01/28/19 11:23:34 AM,68.248,,,,,
251,01/28/19 12:23:34 PM,68.077,,,,,
252,01/28/19 01:23:34 PM,66.708,,,,,
253,01/28/19 02:23:34 PM,67.735,,,,,
254,01/28/19 03:23:34 PM,66.366,,,,,
255,01/28/19 04:23:34 PM,65.680,,,,,
256,01/28/19 05:23:34 PM,60.024,,,,,
257,01/28/19 06:23:34 PM,57.785,,,,,
258,01/28/19 07:23:34 PM,56.577,,,,,
259,01/28/19 08:23:34 PM,54.495,,,,,
260,01/28/19 09:23:34 PM,54.322,,,,,
261,01/28/19 10:23:34 PM,53.449,,,,,
262,01/28/19 11:23:34 PM,51.874,,,,,
263,01/29/19 12:23:34 AM,50.113,,,,,
264,01/29/19 01:23:34 AM,48.871,,,,,
265,01/29/19 02:23:34 AM,47.982,,,,,
266,01/29/19 03:23:34 AM,48.517,,,,,
267,01/29/19 04:23:34 AM,49.937,,,,,
268,01/29/19 05:23:34 AM,49.759,,,,,
269,01/29/19 06:23:34 AM,49.937,,,,,
270,01/29/19 07:23:34 AM,50.290,,,,,
271,01/29/19 08:23:34 AM,52.401,,,,,
272,01/29/19 09:23:34 AM,55.364,,,,,
273,01/29/19 10:23:34 AM,59.337,,,,,
274,01/29/19 11:23:34 AM,66.879,,,,,
275,01/29/19 12:23:34 PM,74.098,,,,,
276,01/29/19 01:23:34 PM,73.234,,,,,
277,01/29/19 02:23:34 PM,72.028,,,,,
278,01/29/19 03:23:34 PM,64.139,,,,,
279,01/29/19 04:23:34 PM,61.227,,,,,
280,01/29/19 05:23:34 PM,56.230,,,,,
281,01/29/19 06:23:34 PM,52.750,,,,,
282,01/29/19 07:23:34 PM,51.172,,,,,
283,01/29/19 08:23:34 PM,50.113,,,,,
284,01/29/19 09:23:34 PM,49.582,,,,,
285,01/29/19 10:23:34 PM,49.937,,,,,
286,01/29/19 11:23:34 PM,50.113,,,,,
287,01/30/19 12:23:34 AM,49.582,,,,,
288,01/30/19 01:23:34 AM,48.517,,,,,
289,01/30/19 02:23:34 AM,47.088,,,,,
290,01/30/19 03:23:34 AM,47.088,,,,,
291,01/30/19 04:23:34 AM,47.802,,,,,
292,01/30/19 05:23:34 AM,48.339,,,,,
293,01/30/19 06:23:34 AM,47.624,,,,,
294,01/30/19 07:23:34 AM,46.369,,,,,
295,01/30/19 08:23:34 AM,46.908,,,,,
296,01/30/19 09:23:34 AM,54.495,,,,,
297,01/30/19 10:23:34 AM,56.750,,,,,
298,01/30/19 11:23:34 AM,65.167,,,,,
299,01/30/19 12:23:34 PM,62.254,,,,,
300,01/30/19 01:23:34 PM,64.139,,,,,
301,01/30/19 02:23:34 PM,65.680,,,,,
302,01/30/19 03:23:34 PM,63.797,,,,,
303,01/30/19 04:23:34 PM,60.368,,,,,
304,01/30/19 05:23:34 PM,55.711,,,,,
305,01/30/19 06:23:34 PM,53.623,,,,,
306,01/30/19 07:23:34 PM,53.100,,,,,
307,01/30/19 08:23:34 PM,51.874,,,,,
308,01/30/19 09:23:34 PM,51.699,,,,,
309,01/30/19 09:46:29 PM,,0.37,,,,
310,01/30/19 10:15:26 PM,,0.38,,,,
311,01/30/19 10:23:34 PM,50.466,,,,,
312,01/30/19 10:35:04 PM,,0.39,,,,
313,01/30/19 10:37:07 PM,,0.40,,,,
314,01/30/19 10:38:39 PM,,0.41,,,,
315,01/30/19 10:39:35 PM,,0.42,,,,
316,01/30/19 10:41:22 PM,,0.43,,,,
317,01/30/19 10:42:06 PM,,0.44,,,,
318,01/30/19 10:42:51 PM,,0.45,,,,
319,01/30/19 10:43:54 PM,,0.46,,,,
320,01/30/19 10:47:47 PM,,0.47,,,,
321,01/30/19 10:48:27 PM,,0.48,,,,
322,01/30/19 10:49:23 PM,,0.49,,,,
323,01/30/19 10:51:44 PM,,0.50,,,,
324,01/30/19 10:59:49 PM,,0.51,,,,
325,01/30/19 11:03:10 PM,,0.52,,,,
326,01/30/19 11:11:38 PM,,0.53,,,,
327,01/30/19 11:23:34 PM,49.759,,,,,
328,01/30/19 11:29:49 PM,,0.54,,,,
329,01/30/19 11:38:29 PM,,0.55,,,,
330,01/30/19 11:40:36 PM,,0.56,,,,
331,01/30/19 11:44:54 PM,,0.57,,,,
332,01/30/19 11:45:56 PM,,0.58,,,,
333,01/30/19 11:49:04 PM,,0.59,,,,
334,01/30/19 11:50:47 PM,,0.60,,,,
335,01/30/19 11:53:01 PM,,0.61,,,,
336,01/30/19 11:55:06 PM,,0.62,,,,
337,01/31/19 12:00:41 AM,,0.63,,,,
338,01/31/19 12:03:17 AM,,0.64,,,,
339,01/31/19 12:06:28 AM,,0.65,,,,
340,01/31/19 12:09:34 AM,,0.66,,,,
341,01/31/19 12:14:49 AM,,0.67,,,,
342,01/31/19 12:20:22 AM,,0.68,,,,
343,01/31/19 12:23:34 AM,49.582,,,,,
344,01/31/19 12:27:52 AM,,0.69,,,,
345,01/31/19 12:33:46 AM,,0.70,,,,
346,01/31/19 12:36:39 AM,,0.71,,,,
347,01/31/19 12:39:45 AM,,0.72,,,,
348,01/31/19 12:43:47 AM,,0.73,,,,
349,01/31/19 12:50:01 AM,,0.74,,,,
350,01/31/19 12:54:13 AM,,0.75,,,,
351,01/31/19 12:56:24 AM,,0.76,,,,
352,01/31/19 12:59:37 AM,,0.77,,,,
353,01/31/19 01:02:14 AM,,0.78,,,,
354,01/31/19 01:06:10 AM,,0.79,,,,
355,01/31/19 01:08:27 AM,,0.80,,,,
356,01/31/19 01:11:53 AM,,0.81,,,,
357,01/31/19 01:15:12 AM,,0.82,,,,
358,01/31/19 01:19:56 AM,,0.83,,,,
359,01/31/19 01:23:34 AM,50.466,,,,,
360,01/31/19 01:26:02 AM,,0.84,,,,
361,01/31/19 01:32:10 AM,,0.85,,,,
362,01/31/19 01:34:56 AM,,0.86,,,,
363,01/31/19 01:40:04 AM,,0.87,,,,
364,01/31/19 01:43:15 AM,,0.88,,,,
365,01/31/19 01:47:34 AM,,0.89,,,,
366,01/31/19 01:53:03 AM,,0.90,,,,
367,01/31/19 02:00:14 AM,,0.91,,,,
368,01/31/19 02:02:32 AM,,0.92,,,,
369,01/31/19 02:06:34 AM,,0.93,,,,
370,01/31/19 02:08:39 AM,,0.94,,,,
371,01/31/19 02:12:24 AM,,0.95,,,,
372,01/31/19 02:13:47 AM,,0.96,,,,
373,01/31/19 02:15:57 AM,,0.97,,,,
374,01/31/19 02:17:41 AM,,0.98,,,,
375,01/31/19 02:20:02 AM,,0.99,,,,
376,01/31/19 02:21:10 AM,,1.00,,,,
377,01/31/19 02:23:10 AM,,1.01,,,,
378,01/31/19 02:23:34 AM,50.819,,,,,
379,01/31/19 02:24:56 AM,,1.02,,,,
380,01/31/19 02:27:39 AM,,1.03,,,,
381,01/31/19 02:31:50 AM,,1.04,,,,
382,01/31/19 02:41:14 AM,,1.05,,,,
383,01/31/19 02:53:07 AM,,1.06,,,,
384,01/31/19 03:02:47 AM,,1.07,,,,
385,01/31/19 03:11:27 AM,,1.08,,,,
386,01/31/19 03:23:34 AM,50.819,,,,,
387,01/31/19 03:26:15 AM,,1.09,,,,
388,01/31/19 03:32:26 AM,,1.10,,,,
389,01/31/19 03:48:12 AM,,1.11,,,,
390,01/31/19 04:19:48 AM,,1.12,,,,
391,01/31/19 04:23:34 AM,50.643,,,,,
392,01/31/19 04:28:21 AM,,1.13,,,,
393,01/31/19 04:35:20 AM,,1.14,,,,
394,01/31/19 04:46:08 AM,,1.15,,,,
395,01/31/19 05:01:47 AM,,1.16,,,,
396,01/31/19 05:23:34 AM,50.466,,,,,
397,01/31/19 06:23:34 AM,50.643,,,,,
398,01/31/19 07:23:34 AM,50.819,,,,,
399,01/31/19 08:23:34 AM,50.995,,,,,
400,01/31/19 09:23:34 AM,55.364,,,,,
401,01/31/19 10:23:34 AM,57.958,,,,,
402,01/31/19 11:23:34 AM,56.923,,,,,
403,01/31/19 12:23:34 PM,62.940,,,,,
404,01/31/19 01:23:34 PM,62.769,,,,,
405,01/31/19 02:23:34 PM,63.455,,,,,
406,01/31/19 03:23:34 PM,65.167,,,,,
407,01/31/19 04:23:34 PM,59.851,,,,,
408,01/31/19 05:23:34 PM,55.884,,,,,
409,01/31/19 06:23:34 PM,52.750,,,,,
410,01/31/19 07:23:34 PM,51.523,,,,,
411,01/31/19 08:23:34 PM,50.995,,,,,
412,01/31/19 09:23:34 PM,52.401,,,,,
413,01/31/19 10:12:11 PM,,1.17,,,,
414,01/31/19 10:23:34 PM,52.050,,,,,
415,01/31/19 10:55:50 PM,,1.18,,,,
416,01/31/19 11:02:44 PM,,1.19,,,,
417,01/31/19 11:23:34 PM,51.699,,,,,
418,02/01/19 12:23:34 AM,51.523,,,,,
419,02/01/19 01:23:34 AM,51.346,,,,,
420,02/01/19 02:23:34 AM,50.995,,,,,
421,02/01/19 03:23:34 AM,50.466,,,,,
422,02/01/19 04:23:34 AM,49.582,,,,,
423,02/01/19 05:23:34 AM,49.404,,,,,
424,02/01/19 06:23:34 AM,48.871,,,,,
425,02/01/19 07:23:34 AM,49.937,,,,,
426,02/01/19 08:23:34 AM,51.523,,,,,
427,02/01/19 09:23:34 AM,53.623,,,,,
428,02/01/19 10:23:34 AM,56.923,,,,,
429,02/01/19 11:23:34 AM,57.096,,,,,
430,02/01/19 12:23:34 PM,57.785,,,,,
431,02/01/19 01:23:34 PM,55.884,,,,,
432,02/01/19 01:48:12 PM,,1.20,,,,
433,02/01/19 02:23:34 PM,56.750,,,,,
434,02/01/19 03:23:34 PM,56.230,,,,,
435,02/01/19 04:09:49 PM,,1.21,,,,
436,02/01/19 04:15:46 PM,,1.22,,,,
437,02/01/19 04:23:34 PM,52.401,,,,,
438,02/01/19 04:25:44 PM,,1.23,,,,
439,02/01/19 04:32:30 PM,,1.24,,,,
440,02/01/19 04:39:05 PM,,1.25,,,,
441,02/01/19 04:45:05 PM,,1.26,,,,
442,02/01/19 04:54:31 PM,,1.27,,,,
443,02/01/19 05:03:10 PM,,1.28,,,,
444,02/01/19 05:17:16 PM,,1.29,,,,
445,02/01/19 05:23:34 PM,51.172,,,,,
446,02/01/19 05:23:45 PM,,1.30,,,,
447,02/01/19 05:31:30 PM,,1.31,,,,
448,02/01/19 05:36:19 PM,,1.32,,,,
449,02/01/19 05:43:32 PM,,1.33,,,,
450,02/01/19 05:47:59 PM,,1.34,,,,
451,02/01/19 05:55:56 PM,,1.35,,,,
452,02/01/19 06:05:01 PM,,1.36,,,,
453,02/01/19 06:20:43 PM,,1.37,,,,
454,02/01/19 06:23:34 PM,50.819,,,,,
455,02/01/19 06:24:51 PM,,1.38,,,,
456,02/01/19 06:31:23 PM,,1.39,,,,
457,02/01/19 06:35:27 PM,,1.40,,,,
458,02/01/19 06:38:28 PM,,1.41,,,,
459,02/01/19 06:39:42 PM,,1.42,,,,
460,02/01/19 06:40:46 PM,,1.43,,,,
461,02/01/19 06:41:40 PM,,1.44,,,,
462,02/01/19 06:42:27 PM,,1.45,,,,
463,02/01/19 06:43:14 PM,,1.46,,,,
464,02/01/19 06:44:16 PM,,1.47,,,,
465,02/01/19 06:44:57 PM,,1.48,,,,
466,02/01/19 06:46:45 PM,,1.49,,,,
467,02/01/19 06:47:53 PM,,1.50,,,,
468,02/01/19 06:50:27 PM,,1.51,,,,
469,02/01/19 06:52:35 PM,,1.52,,,,
470,02/01/19 06:55:36 PM,,1.53,,,,
471,02/01/19 06:57:44 PM,,1.54,,,,
472,02/01/19 07:02:21 PM,,1.55,,,,
473,02/01/19 07:05:27 PM,,1.56,,,,
474,02/01/19 07:19:46 PM,,1.57,,,,
475,02/01/19 07:23:34 PM,50.466,,,,,
476,02/01/19 07:26:49 PM,,1.58,,,,
477,02/01/19 07:49:47 PM,,1.59,,,,
478,02/01/19 07:53:01 PM,,1.60,,,,
479,02/01/19 07:56:17 PM,,1.61,,,,
480,02/01/19 07:59:41 PM,,1.62,,,,
481,02/01/19 08:05:11 PM,,1.63,,,,
482,02/01/19 08:10:29 PM,,1.64,,,,
483,02/01/19 08:14:39 PM,,1.65,,,,
484,02/01/19 08:16:54 PM,,1.66,,,,
485,02/01/19 08:19:53 PM,,1.67,,,,
486,02/01/19 08:21:47 PM,,1.68,,,,
487,02/01/19 08:23:34 PM,49.937,,,,,
488,02/01/19 08:24:07 PM,,1.69,,,,
489,02/01/19 08:26:03 PM,,1.70,,,,
490,02/01/19 08:29:48 PM,,1.71,,,,
491,02/01/19 08:33:10 PM,,1.72,,,,
492,02/01/19 08:37:54 PM,,1.73,,,,
493,02/01/19 08:40:43 PM,,1.74,,,,
494,02/01/19 08:44:23 PM,,1.75,,,,
495,02/01/19 08:47:14 PM,,1.76,,,,
496,02/01/19 08:52:21 PM,,1.77,,,,
497,02/01/19 08:56:53 PM,,1.78,,,,
498,02/01/19 09:05:17 PM,,1.79,,,,
499,02/01/19 09:11:56 PM,,1.80,,,,
500,02/01/19 09:18:08 PM,,1.81,,,,
501,02/01/19 09:21:54 PM,,1.82,,,,
502,02/01/19 09:23:34 PM,50.290,,,,,
503,02/01/19 09:26:57 PM,,1.83,,,,
504,02/01/19 09:29:52 PM,,1.84,,,,
505,02/01/19 09:32:38 PM,,1.85,,,,
506,02/01/19 09:34:30 PM,,1.86,,,,
507,02/01/19 09:37:44 PM,,1.87,,,,
508,02/01/19 09:40:05 PM,,1.88,,,,
509,02/01/19 09:47:07 PM,,1.89,,,,
510,02/01/19 09:51:30 PM,,1.90,,,,
511,02/01/19 09:54:49 PM,,1.91,,,,
512,02/01/19 09:57:29 PM,,1.92,,,,
513,02/01/19 10:03:00 PM,,1.93,,,,
514,02/01/19 10:05:13 PM,,1.94,,,,
515,02/01/19 10:10:43 PM,,1.95,,,,
516,02/01/19 10:15:34 PM,,1.96,,,,
517,02/01/19 10:23:34 PM,50.290,,,,,
518,02/01/19 10:26:10 PM,,1.97,,,,
519,02/01/19 10:30:49 PM,,1.98,,,,
520,02/01/19 10:33:30 PM,,1.99,,,,
521,02/01/19 10:35:49 PM,,2.00,,,,
