"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/31/12 12:54:36 PM,64.139,0.00000000,,,
2,01/31/12 01:09:36 PM,64.481,,,,
3,01/31/12 01:24:36 PM,63.111,,,,
4,01/31/12 01:39:36 PM,60.712,,,,
5,01/31/12 01:54:36 PM,61.398,,,,
6,01/31/12 02:09:36 PM,61.741,,,,
7,01/31/12 02:24:36 PM,58.820,,,,
8,01/31/12 02:39:36 PM,58.303,,,,
9,01/31/12 02:54:36 PM,54.842,,,,
10,01/31/12 03:09:36 PM,53.100,,,,
11,01/31/12 03:24:36 PM,51.523,,,,
12,01/31/12 03:39:36 PM,51.172,,,,
13,01/31/12 03:54:36 PM,51.346,,,,
14,01/31/12 04:09:36 PM,50.466,,,,
15,01/31/12 04:24:36 PM,50.466,,,,
16,01/31/12 04:39:36 PM,49.759,,,,
17,01/31/12 04:54:36 PM,49.404,,,,
18,01/31/12 05:09:36 PM,49.050,,,,
19,01/31/12 05:24:36 PM,48.517,,,,
20,01/31/12 05:39:36 PM,47.802,,,,
21,01/31/12 05:54:36 PM,47.624,,,,
22,01/31/12 06:09:36 PM,47.266,,,,
23,01/31/12 06:24:36 PM,47.446,,,,
24,01/31/12 06:39:36 PM,47.446,,,,
25,01/31/12 06:54:36 PM,47.266,,,,
26,01/31/12 07:09:36 PM,47.088,,,,
27,01/31/12 07:24:36 PM,46.908,,,,
28,01/31/12 07:39:36 PM,47.266,,,,
29,01/31/12 07:54:36 PM,47.446,,,,
30,01/31/12 08:09:36 PM,47.266,,,,
31,01/31/12 08:24:36 PM,47.266,,,,
32,01/31/12 08:39:36 PM,47.088,,,,
33,01/31/12 08:54:36 PM,47.088,,,,
34,01/31/12 09:09:36 PM,47.266,,,,
35,01/31/12 09:24:36 PM,46.728,,,,
36,01/31/12 09:39:36 PM,45.466,,,,
37,01/31/12 09:54:36 PM,44.379,,,,
38,01/31/12 10:09:36 PM,44.013,,,,
39,01/31/12 10:24:36 PM,43.466,,,,
40,01/31/12 10:39:36 PM,42.915,,,,
41,01/31/12 10:54:36 PM,42.732,,,,
42,01/31/12 11:09:36 PM,42.363,,,,
43,01/31/12 11:24:36 PM,41.994,,,,
44,01/31/12 11:39:36 PM,41.254,,,,
45,01/31/12 11:54:36 PM,40.509,,,,
46,02/01/12 12:09:36 AM,40.321,,,,
47,02/01/12 12:24:36 AM,40.509,,,,
48,02/01/12 12:39:36 AM,40.321,,,,
49,02/01/12 12:54:36 AM,40.881,,,,
50,02/01/12 01:09:36 AM,41.994,,,,
51,02/01/12 01:24:36 AM,42.363,,,,
52,02/01/12 01:39:36 AM,43.282,,,,
53,02/01/12 01:54:36 AM,42.915,,,,
54,02/01/12 02:09:36 AM,43.648,,,,
55,02/01/12 02:24:36 AM,44.013,,,,
56,02/01/12 02:39:36 AM,43.831,,,,
57,02/01/12 02:54:36 AM,44.013,,,,
58,02/01/12 03:09:36 AM,44.560,,,,
59,02/01/12 03:24:36 AM,44.922,,,,
60,02/01/12 03:39:36 AM,45.286,,,,
61,02/01/12 03:54:36 AM,45.648,,,,
62,02/01/12 04:09:36 AM,46.728,,,,
63,02/01/12 04:24:36 AM,47.446,,,,
64,02/01/12 04:39:36 AM,47.802,,,,
65,02/01/12 04:54:36 AM,48.160,,,,
66,02/01/12 05:09:36 AM,48.160,,,,
67,02/01/12 05:24:36 AM,48.160,,,,
68,02/01/12 05:39:36 AM,47.802,,,,
69,02/01/12 05:54:36 AM,47.266,,,,
70,02/01/12 06:09:36 AM,47.266,,,,
71,02/01/12 06:24:36 AM,47.802,,,,
72,02/01/12 06:39:36 AM,47.802,,,,
73,02/01/12 06:54:36 AM,48.160,,,,
74,02/01/12 07:09:36 AM,48.160,,,,
75,02/01/12 07:24:36 AM,48.339,,,,
76,02/01/12 07:39:36 AM,48.695,,,,
77,02/01/12 07:54:36 AM,49.228,,,,
78,02/01/12 08:09:36 AM,49.404,,,,
79,02/01/12 08:24:36 AM,49.582,,,,
80,02/01/12 08:39:36 AM,50.290,,,,
81,02/01/12 08:54:36 AM,51.172,,,,
82,02/01/12 09:09:36 AM,51.699,,,,
83,02/01/12 09:24:36 AM,51.874,,,,
84,02/01/12 09:39:36 AM,51.523,,,,
85,02/01/12 09:54:36 AM,51.172,,,,
86,02/01/12 10:09:36 AM,51.172,,,,
87,02/01/12 10:24:36 AM,52.576,,,,
88,02/01/12 10:39:36 AM,54.669,,,,
89,02/01/12 10:54:36 AM,55.017,,,,
90,02/01/12 11:09:36 AM,56.057,,,,
91,02/01/12 11:24:36 AM,55.711,,,,
92,02/01/12 11:39:36 AM,54.842,,,,
93,02/01/12 11:54:36 AM,53.449,,,,
94,02/01/12 12:09:36 PM,54.495,,,,
95,02/01/12 12:24:36 PM,54.147,,,,
96,02/01/12 12:39:36 PM,59.508,,,,
97,02/01/12 12:54:36 PM,65.509,,,,
98,02/01/12 01:09:36 PM,64.996,,,,
99,02/01/12 01:24:36 PM,66.537,,,,
100,02/01/12 01:39:36 PM,66.879,,,,
101,02/01/12 01:54:36 PM,66.193,,,,
102,02/01/12 02:09:36 PM,64.310,,,,
103,02/01/12 02:24:36 PM,63.797,,,,
104,02/01/12 02:39:36 PM,62.254,,,,
105,02/01/12 02:54:36 PM,61.912,,,,
106,02/01/12 03:09:36 PM,61.398,,,,
107,02/01/12 03:24:36 PM,60.712,,,,
108,02/01/12 03:39:36 PM,60.195,,,,
109,02/01/12 03:54:36 PM,59.680,,,,
110,02/01/12 04:09:36 PM,58.647,,,,
111,02/01/12 04:24:36 PM,57.614,,,,
112,02/01/12 04:39:36 PM,56.750,,,,
113,02/01/12 04:54:36 PM,56.230,,,,
114,02/01/12 05:09:36 PM,54.669,,,,
115,02/01/12 05:24:36 PM,52.925,,,,
116,02/01/12 05:39:36 PM,51.699,,,,
117,02/01/12 05:54:36 PM,50.466,,,,
118,02/01/12 06:09:36 PM,49.404,,,,
119,02/01/12 06:24:36 PM,48.339,,,,
120,02/01/12 06:39:36 PM,47.624,,,,
121,02/01/12 06:54:36 PM,46.728,,,,
122,02/01/12 07:09:36 PM,46.369,,,,
123,02/01/12 07:24:36 PM,46.008,,,,
124,02/01/12 07:39:36 PM,45.648,,,,
125,02/01/12 07:54:36 PM,45.828,,,,
126,02/01/12 08:09:36 PM,45.466,,,,
127,02/01/12 08:24:36 PM,45.828,,,,
128,02/01/12 08:39:36 PM,45.648,,,,
129,02/01/12 08:54:36 PM,46.008,,,,
130,02/01/12 09:09:36 PM,46.008,,,,
131,02/01/12 09:24:36 PM,45.828,,,,
132,02/01/12 09:39:36 PM,45.648,,,,
133,02/01/12 09:54:36 PM,45.466,,,,
134,02/01/12 10:09:36 PM,45.286,,,,
135,02/01/12 10:24:36 PM,45.286,,,,
136,02/01/12 10:39:36 PM,44.922,,,,
137,02/01/12 10:54:36 PM,45.466,,,,
138,02/01/12 11:09:36 PM,45.466,,,,
139,02/01/12 11:24:36 PM,45.648,,,,
140,02/01/12 11:39:36 PM,44.195,,,,
141,02/01/12 11:54:36 PM,44.195,,,,
142,02/02/12 12:09:36 AM,44.560,,,,
143,02/02/12 12:24:36 AM,44.742,,,,
144,02/02/12 12:39:36 AM,44.560,,,,
145,02/02/12 12:54:36 AM,44.560,,,,
146,02/02/12 01:09:36 AM,44.922,,,,
147,02/02/12 01:24:36 AM,44.922,,,,
148,02/02/12 01:39:36 AM,44.922,,,,
149,02/02/12 01:54:36 AM,44.922,,,,
150,02/02/12 02:09:36 AM,44.560,,,,
151,02/02/12 02:24:36 AM,44.560,,,,
152,02/02/12 02:39:36 AM,44.560,,,,
153,02/02/12 02:54:36 AM,44.922,,,,
154,02/02/12 03:09:36 AM,45.104,,,,
155,02/02/12 03:24:36 AM,45.104,,,,
156,02/02/12 03:39:36 AM,44.742,,,,
157,02/02/12 03:54:36 AM,44.560,,,,
158,02/02/12 04:09:36 AM,44.560,,,,
159,02/02/12 04:24:36 AM,44.560,,,,
160,02/02/12 04:39:36 AM,44.195,,,,
161,02/02/12 04:54:36 AM,44.013,,,,
162,02/02/12 05:09:36 AM,44.379,,,,
163,02/02/12 05:24:36 AM,44.922,,,,
164,02/02/12 05:39:36 AM,44.742,,,,
165,02/02/12 05:54:36 AM,44.560,,,,
166,02/02/12 06:09:36 AM,44.013,,,,
167,02/02/12 06:24:36 AM,44.013,,,,
168,02/02/12 06:39:36 AM,44.379,,,,
169,02/02/12 06:54:36 AM,43.466,,,,
170,02/02/12 07:09:36 AM,42.915,,,,
171,02/02/12 07:24:36 AM,43.466,,,,
172,02/02/12 07:39:36 AM,43.648,,,,
173,02/02/12 07:54:36 AM,44.195,,,,
174,02/02/12 08:09:36 AM,44.195,,,,
175,02/02/12 08:24:36 AM,44.379,,,,
176,02/02/12 08:39:36 AM,44.560,,,,
177,02/02/12 08:54:36 AM,50.466,,,,
178,02/02/12 09:09:36 AM,52.750,,,,
179,02/02/12 09:24:36 AM,50.643,,,,
180,02/02/12 09:39:36 AM,50.290,,,,
181,02/02/12 09:54:36 AM,51.172,,,,
182,02/02/12 10:09:36 AM,52.576,,,,
183,02/02/12 10:24:36 AM,53.798,,,,
184,02/02/12 10:39:36 AM,55.364,,,,
185,02/02/12 10:54:36 AM,57.096,,,,
186,02/02/12 11:09:36 AM,58.303,,,,
187,02/02/12 11:24:36 AM,60.024,,,,
188,02/02/12 11:39:36 AM,62.254,,,,
189,02/02/12 11:54:36 AM,64.310,,,,
190,02/02/12 12:09:36 PM,65.680,,,,
191,02/02/12 12:24:36 PM,66.708,,,,
192,02/02/12 12:39:36 PM,68.248,,,,
193,02/02/12 12:54:36 PM,68.421,,,,
194,02/02/12 01:09:36 PM,67.735,,,,
195,02/02/12 01:24:36 PM,67.906,,,,
196,02/02/12 01:39:36 PM,68.077,,,,
197,02/02/12 01:54:36 PM,69.449,,,,
198,02/02/12 02:09:36 PM,68.592,,,,
199,02/02/12 02:24:36 PM,68.592,,,,
200,02/02/12 02:39:36 PM,68.934,,,,
201,02/02/12 02:54:36 PM,68.421,,,,
202,02/02/12 03:09:36 PM,66.366,,,,
203,02/02/12 03:24:36 PM,64.652,,,,
204,02/02/12 03:39:36 PM,62.254,,,,
205,02/02/12 03:54:36 PM,61.741,,,,
206,02/02/12 04:09:36 PM,61.054,,,,
207,02/02/12 04:24:36 PM,61.227,,,,
208,02/02/12 04:39:36 PM,60.024,,,,
209,02/02/12 04:54:36 PM,58.647,,,,
210,02/02/12 05:09:36 PM,57.441,,,,
211,02/02/12 05:24:36 PM,55.884,,,,
212,02/02/12 05:39:36 PM,54.147,,,,
213,02/02/12 05:54:36 PM,52.925,,,,
214,02/02/12 06:09:36 PM,52.576,,,,
215,02/02/12 06:24:36 PM,52.050,,,,
216,02/02/12 06:39:36 PM,51.172,,,,
217,02/02/12 06:54:36 PM,51.346,,,,
218,02/02/12 07:09:36 PM,50.819,,,,
219,02/02/12 07:24:36 PM,50.466,,,,
220,02/02/12 07:39:36 PM,49.937,,,,
221,02/02/12 07:54:36 PM,50.113,,,,
222,02/02/12 08:09:36 PM,50.113,,,,
223,02/02/12 08:24:36 PM,50.113,,,,
224,02/02/12 08:39:36 PM,49.759,,,,
225,02/02/12 08:54:36 PM,49.759,,,,
226,02/02/12 09:09:36 PM,49.937,,,,
227,02/02/12 09:24:36 PM,49.582,,,,
228,02/02/12 09:39:36 PM,49.228,,,,
229,02/02/12 09:54:36 PM,49.050,,,,
230,02/02/12 10:09:36 PM,48.695,,,,
231,02/02/12 10:24:36 PM,48.517,,,,
232,02/02/12 10:39:36 PM,48.871,,,,
233,02/02/12 10:54:36 PM,48.517,,,,
