"Plot Title: Waterlab"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
66,04/19/19 03:00:00 AM,47.266,,,,,,
67,04/19/19 04:00:00 AM,46.728,,,,,,
68,04/19/19 05:00:00 AM,46.008,,,,,,
69,04/19/19 06:00:00 AM,44.922,,,,,,
70,04/19/19 07:00:00 AM,43.831,,,,,,
71,04/19/19 08:00:00 AM,46.008,,,,,,
72,04/19/19 09:00:00 AM,61.912,,,,,,
73,04/19/19 10:00:00 AM,61.741,,,,,,
74,04/19/19 11:00:00 AM,77.050,,,,,,
75,04/19/19 12:00:00 PM,79.678,,,,,,
76,04/19/19 01:00:00 PM,75.139,,,,,,
77,04/19/19 02:00:00 PM,67.564,,,,,,
78,04/19/19 03:00:00 PM,63.111,,,,,,
79,04/19/19 04:00:00 PM,63.111,,,,,,
80,04/19/19 05:00:00 PM,60.539,,,,,,
81,04/19/19 06:00:00 PM,57.785,,,,,,
82,04/19/19 07:00:00 PM,55.711,,,,,,
83,04/19/19 08:00:00 PM,53.973,,,,,,
84,04/19/19 09:00:00 PM,53.449,,,,,,
85,04/19/19 10:00:00 PM,53.798,,,,,,
86,04/19/19 11:00:00 PM,53.623,,,,,,
87,04/20/19 12:00:00 AM,53.274,,,,,,
88,04/20/19 01:00:00 AM,51.172,,,,,,
89,04/20/19 02:00:00 AM,51.699,,,,,,
90,04/20/19 03:00:00 AM,51.874,,,,,,
91,04/20/19 04:00:00 AM,51.874,,,,,,
92,04/20/19 05:00:00 AM,50.995,,,,,,
93,04/20/19 06:00:00 AM,51.874,,,,,,
94,04/20/19 07:00:00 AM,52.401,,,,,,
95,04/20/19 08:00:00 AM,54.842,,,,,,
96,04/20/19 09:00:00 AM,60.712,,,,,,
97,04/20/19 10:00:00 AM,60.368,,,,,,
98,04/20/19 11:00:00 AM,60.024,,,,,,
99,04/20/19 12:00:00 PM,61.227,,,,,,
100,04/20/19 01:00:00 PM,59.680,,,,,,
101,04/20/19 02:00:00 PM,63.626,,,,,,
102,04/20/19 03:00:00 PM,64.310,,,,,,
103,04/20/19 04:00:00 PM,66.708,,,,,,
104,04/20/19 05:00:00 PM,61.398,,,,,,
105,04/20/19 06:00:00 PM,57.441,,,,,,
106,04/20/19 07:00:00 PM,54.147,,,,,,
107,04/20/19 08:00:00 PM,52.576,,,,,,
108,04/20/19 09:00:00 PM,52.050,,,,,,
109,04/20/19 10:00:00 PM,52.050,,,,,,
110,04/20/19 11:00:00 PM,51.523,,,,,,
111,04/21/19 12:00:00 AM,51.346,,,,,,
112,04/21/19 01:00:00 AM,51.346,,,,,,
113,04/21/19 02:00:00 AM,51.172,,,,,,
114,04/21/19 03:00:00 AM,50.819,,,,,,
115,04/21/19 04:00:00 AM,50.643,,,,,,
116,04/21/19 05:00:00 AM,47.802,,,,,,
117,04/21/19 06:00:00 AM,44.560,,,,,,
118,04/21/19 07:00:00 AM,42.732,,,,,,
119,04/21/19 08:00:00 AM,43.648,,,,,,
120,04/21/19 09:00:00 AM,65.680,,,,,,
121,04/21/19 10:00:00 AM,72.891,,,,,,
122,04/21/19 11:00:00 AM,72.199,,,,,,
123,04/21/19 12:00:00 PM,74.271,,,,,,
124,04/21/19 01:00:00 PM,70.308,,,,,,
125,04/21/19 02:00:00 PM,67.564,,,,,,
126,04/21/19 03:00:00 PM,69.622,,,,,,
127,04/21/19 04:00:00 PM,68.592,,,,,,
128,04/21/19 05:00:00 PM,60.883,,,,,,
129,04/21/19 06:00:00 PM,58.647,,,,,,
130,04/21/19 07:00:00 PM,55.537,,,,,,
131,04/21/19 08:00:00 PM,53.973,,,,,,
132,04/21/19 09:00:00 PM,49.228,,,,,,
133,04/21/19 10:00:00 PM,47.624,,,,,,
134,04/21/19 11:00:00 PM,45.104,,,,,,
135,04/22/19 12:00:00 AM,43.099,,,,,,
136,04/22/19 01:00:00 AM,41.439,,,,,,
137,04/22/19 02:00:00 AM,41.067,,,,,,
138,04/22/19 03:00:00 AM,39.947,,,,,,
139,04/22/19 04:00:00 AM,38.818,,,,,,
140,04/22/19 05:00:00 AM,38.250,,,,,,
141,04/22/19 06:00:00 AM,37.679,,,,,,
142,04/22/19 07:00:00 AM,37.488,,,,,,
143,04/22/19 08:00:00 AM,40.134,,,,,,
144,04/22/19 09:00:00 AM,61.398,,,,,,
145,04/22/19 10:00:00 AM,71.683,,,,,,
146,04/22/19 11:00:00 AM,73.407,,,,,,
147,04/22/19 12:00:00 PM,76.354,,,,,,
148,04/22/19 01:00:00 PM,73.926,,,,,,
149,04/22/19 02:00:00 PM,70.995,,,,,,
150,04/22/19 03:00:00 PM,75.312,,,,,,
151,04/22/19 04:00:00 PM,75.312,,,,,,
152,04/22/19 05:00:00 PM,70.824,,,,,,
153,04/22/19 06:00:00 PM,64.481,,,,,,
154,04/22/19 07:00:00 PM,57.785,,,,,,
155,04/22/19 08:00:00 PM,54.147,,,,,,
156,04/22/19 09:00:00 PM,50.113,,,,,,
157,04/22/19 10:00:00 PM,48.160,,,,,,
158,04/22/19 11:00:00 PM,46.369,,,,,,
159,04/23/19 12:00:00 AM,45.286,,,,,,
160,04/23/19 01:00:00 AM,44.013,,,,,,
161,04/23/19 02:00:00 AM,43.466,,,,,,
162,04/23/19 03:00:00 AM,43.099,,,,,,
163,04/23/19 04:00:00 AM,42.548,,,,,,
164,04/23/19 05:00:00 AM,41.439,,,,,,
165,04/23/19 06:00:00 AM,41.625,,,,,,
166,04/23/19 07:00:00 AM,41.439,,,,,,
167,04/23/19 08:00:00 AM,44.195,,,,,,
168,04/23/19 09:00:00 AM,66.193,,,,,,
169,04/23/19 10:00:00 AM,77.749,,,,,,
170,04/23/19 11:00:00 AM,86.277,,,,,,
171,04/23/19 12:00:00 PM,89.569,,,,,,
172,04/23/19 01:00:00 PM,84.115,,,,,,
173,04/23/19 02:00:00 PM,79.151,,,,,,
174,04/23/19 03:00:00 PM,78.800,,,,,,
175,04/23/19 04:00:00 PM,74.791,,,,,,
176,04/23/19 05:00:00 PM,67.735,,,,,,
177,04/23/19 06:00:00 PM,69.107,,,,,,
178,04/23/19 07:00:00 PM,67.906,,,,,,
179,04/23/19 08:00:00 PM,62.425,,,,,,
180,04/23/19 09:00:00 PM,56.057,,,,,,
181,04/23/19 10:00:00 PM,54.147,,,,,,
182,04/23/19 11:00:00 PM,51.699,,,,,,
183,04/24/19 12:00:00 AM,50.995,,,,,,
184,04/24/19 01:00:00 AM,49.937,,,,,,
185,04/24/19 02:00:00 AM,49.050,,,,,,
186,04/24/19 03:00:00 AM,48.517,,,,,,
187,04/24/19 04:00:00 AM,47.802,,,,,,
188,04/24/19 05:00:00 AM,47.982,,,,,,
189,04/24/19 06:00:00 AM,47.088,,,,,,
190,04/24/19 07:00:00 AM,46.908,,,,,,
191,04/24/19 08:00:00 AM,48.695,,,,,,
192,04/24/19 09:00:00 AM,70.824,,,,,,
193,04/24/19 09:40:33 AM,,,Logged,,,,
194,04/24/19 09:40:41 AM,,,,Logged,,,
195,04/24/19 09:40:58 AM,,,,,Logged,,
196,04/24/19 09:41:11 AM,,,Logged,,,,
197,04/24/19 09:41:15 AM,,,,Logged,,,
198,04/24/19 09:41:50 AM,,,,,Logged,,
199,04/24/19 09:41:51 AM,,,Logged,,,,
200,04/24/19 09:42:02 AM,,,,,Logged,,
201,04/24/19 09:42:03 AM,,,Logged,,,,
202,04/24/19 09:42:05 AM,,,,Logged,,,
203,04/24/19 09:42:22 AM,,0.00,,,,Logged,Logged
