"Plot Title: RLSM"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309218, SEN S/N: 20309218)","Event, units (LGR S/N: 20309218, SEN S/N: 20309218)","Coupler Detached (LGR S/N: 20309218, SEN S/N: 20309218)","Coupler Attached (LGR S/N: 20309218, SEN S/N: 20309218)","Host Connected (LGR S/N: 20309218, SEN S/N: 20309218)","Stopped (LGR S/N: 20309218, SEN S/N: 20309218)","End Of File (LGR S/N: 20309218, SEN S/N: 20309218)"
1,12/21/18 10:02:19 AM,71.683,0.00,,,,,
2,12/21/18 10:02:27 AM,,,Logged,,,,
3,12/21/18 11:02:19 AM,62.425,,,,,,
4,12/21/18 12:02:19 PM,59.851,,,,,,
5,12/21/18 01:02:19 PM,58.647,,,,,,
6,12/21/18 02:02:19 PM,60.539,,,,,,
7,12/21/18 03:02:19 PM,58.476,,,,,,
8,12/21/18 04:02:19 PM,56.577,,,,,,
9,12/21/18 05:02:19 PM,52.050,,,,,,
10,12/21/18 06:02:19 PM,51.172,,,,,,
11,12/21/18 07:02:19 PM,50.466,,,,,,
12,12/21/18 08:02:19 PM,51.874,,,,,,
13,12/21/18 09:02:19 PM,51.874,,,,,,
14,12/21/18 10:02:19 PM,51.874,,,,,,
15,12/21/18 11:02:19 PM,49.228,,,,,,
16,12/22/18 12:02:19 AM,47.624,,,,,,
17,12/22/18 01:02:19 AM,47.624,,,,,,
18,12/22/18 02:02:19 AM,46.728,,,,,,
19,12/22/18 03:02:19 AM,47.802,,,,,,
20,12/22/18 04:02:19 AM,47.624,,,,,,
21,12/22/18 05:02:19 AM,46.548,,,,,,
22,12/22/18 06:02:19 AM,44.560,,,,,,
23,12/22/18 07:02:19 AM,43.831,,,,,,
24,12/22/18 08:02:19 AM,45.466,,,,,,
25,12/22/18 09:02:19 AM,53.100,,,,,,
26,12/22/18 10:02:19 AM,71.339,,,,,,
27,12/22/18 11:02:19 AM,81.621,,,,,,
28,12/22/18 12:02:19 PM,85.194,,,,,,
29,12/22/18 01:02:19 PM,72.891,,,,,,
30,12/22/18 02:02:19 PM,63.797,,,,,,
31,12/22/18 03:02:19 PM,60.024,,,,,,
32,12/22/18 04:02:19 PM,56.750,,,,,,
33,12/22/18 05:02:19 PM,52.401,,,,,,
34,12/22/18 06:02:19 PM,51.172,,,,,,
35,12/22/18 07:02:19 PM,52.225,,,,,,
36,12/22/18 08:02:19 PM,51.699,,,,,,
37,12/22/18 09:02:19 PM,48.517,,,,,,
38,12/22/18 10:02:19 PM,45.104,,,,,,
39,12/22/18 11:02:19 PM,45.466,,,,,,
40,12/23/18 12:02:19 AM,46.548,,,,,,
41,12/23/18 01:02:19 AM,47.624,,,,,,
42,12/23/18 02:02:19 AM,48.871,,,,,,
43,12/23/18 03:02:19 AM,48.339,,,,,,
44,12/23/18 04:02:19 AM,46.008,,,,,,
45,12/23/18 05:02:19 AM,45.828,,,,,,
46,12/23/18 06:02:19 AM,44.560,,,,,,
47,12/23/18 07:02:19 AM,44.922,,,,,,
48,12/23/18 08:02:19 AM,45.286,,,,,,
49,12/23/18 09:02:19 AM,49.759,,,,,,
50,12/23/18 10:02:19 AM,67.906,,,,,,
51,12/23/18 11:02:19 AM,76.006,,,,,,
52,12/23/18 12:02:19 PM,92.174,,,,,,
53,12/23/18 01:02:19 PM,78.975,,,,,,
54,12/23/18 02:02:19 PM,69.278,,,,,,
55,12/23/18 03:02:19 PM,62.769,,,,,,
