"Plot Title: RLNF"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Detached (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Stopped (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
92,09/18/14 12:08:49 PM,0.90,,,,
93,09/18/14 12:08:50 PM,0.91,,,,
94,09/18/14 12:09:11 PM,0.92,,,,
95,09/18/14 12:09:39 PM,0.93,,,,
96,09/18/14 12:09:40 PM,0.94,,,,
97,09/18/14 12:10:04 PM,0.95,,,,
98,09/18/14 12:10:05 PM,0.96,,,,
99,09/18/14 12:10:29 PM,0.97,,,,
100,09/18/14 12:10:43 PM,0.98,,,,
101,09/18/14 12:10:44 PM,0.99,,,,
102,09/18/14 12:10:45 PM,1.00,,,,
103,09/18/14 12:10:46 PM,1.01,,,,
104,09/18/14 12:10:47 PM,1.02,,,,
105,09/18/14 12:10:48 PM,1.03,,,,
106,09/18/14 12:10:49 PM,1.04,,,,
107,09/18/14 12:10:59 PM,1.05,,,,
108,09/18/14 12:11:01 PM,1.06,,,,
109,09/18/14 12:11:02 PM,1.07,,,,
110,09/18/14 12:11:04 PM,1.08,,,,
111,09/18/14 12:11:05 PM,1.09,,,,
112,09/18/14 12:11:16 PM,1.10,,,,
113,09/18/14 12:11:17 PM,1.11,,,,
114,09/18/14 12:11:18 PM,1.12,,,,
115,09/18/14 12:45:24 PM,1.13,,,,
116,09/18/14 12:45:54 PM,1.14,,,,
117,09/18/14 12:45:55 PM,1.15,,,,
118,09/18/14 12:45:56 PM,1.16,,,,
119,09/18/14 12:45:57 PM,1.17,,,,
120,09/18/14 12:45:59 PM,1.18,,,,
121,09/18/14 12:46:00 PM,1.19,,,,
122,09/18/14 12:46:01 PM,1.20,,,,
123,09/18/14 12:46:02 PM,1.21,,,,
124,09/18/14 12:46:03 PM,1.22,,,,
125,09/18/14 12:46:22 PM,1.23,,,,
126,09/18/14 12:46:40 PM,1.24,,,,
127,09/18/14 12:46:41 PM,1.25,,,,
128,09/18/14 12:46:46 PM,1.26,,,,
129,09/18/14 12:46:56 PM,1.27,,,,
130,09/18/14 12:46:57 PM,1.28,,,,
131,09/18/14 12:46:59 PM,1.29,,,,
132,09/18/14 12:47:00 PM,1.30,,,,
133,09/18/14 12:47:12 PM,1.31,,,,
134,09/18/14 12:47:21 PM,1.32,,,,
135,09/18/14 12:47:22 PM,1.33,,,,
136,09/18/14 12:47:23 PM,1.34,,,,
137,09/18/14 12:47:24 PM,1.35,,,,
138,09/18/14 12:47:27 PM,1.36,,,,
139,09/18/14 12:47:28 PM,1.37,,,,
140,09/18/14 12:47:29 PM,1.38,,,,
141,09/18/14 12:47:30 PM,1.39,,,,
142,09/18/14 12:47:31 PM,1.40,,,,
143,09/18/14 12:47:37 PM,1.41,,,,
144,09/18/14 12:48:00 PM,1.42,,,,
145,09/18/14 12:48:22 PM,1.43,,,,
146,09/18/14 12:48:23 PM,1.44,,,,
147,09/18/14 12:48:34 PM,1.45,,,,
148,09/18/14 12:48:35 PM,1.46,,,,
149,09/18/14 12:48:40 PM,1.47,,,,
150,09/18/14 12:48:41 PM,1.48,,,,
151,09/18/14 12:48:42 PM,1.49,,,,
152,09/18/14 12:48:49 PM,1.50,,,,
153,09/18/14 12:48:52 PM,1.51,,,,
154,09/18/14 12:48:53 PM,1.52,,,,
155,09/18/14 12:49:01 PM,1.53,,,,
156,09/18/14 12:49:02 PM,1.54,,,,
157,09/18/14 12:49:03 PM,1.55,,,,
158,09/18/14 12:49:04 PM,1.56,,,,
159,09/18/14 12:49:07 PM,1.57,,,,
160,09/18/14 12:49:08 PM,1.58,,,,
161,09/18/14 12:49:09 PM,1.59,,,,
162,09/18/14 12:49:21 PM,1.60,,,,
163,09/18/14 12:49:35 PM,1.61,,,,
164,09/18/14 12:49:38 PM,1.62,,,,
165,09/18/14 12:49:39 PM,1.63,,,,
166,09/18/14 12:49:51 PM,1.64,,,,
167,09/18/14 12:50:03 PM,1.65,,,,
168,09/18/14 12:50:06 PM,1.66,,,,
169,09/18/14 12:50:10 PM,1.67,,,,
170,09/18/14 12:50:25 PM,1.68,,,,
171,09/18/14 12:50:26 PM,1.69,,,,
172,09/18/14 12:50:28 PM,1.70,,,,
173,09/18/14 12:50:30 PM,1.71,,,,
174,09/18/14 12:50:31 PM,1.72,,,,
175,09/18/14 12:50:32 PM,1.73,,,,
176,09/18/14 12:50:33 PM,1.74,,,,
177,09/18/14 12:50:34 PM,1.75,,,,
178,09/18/14 12:50:35 PM,1.76,,,,
179,09/18/14 12:51:03 PM,1.77,,,,
180,09/18/14 12:51:07 PM,1.78,,,,
181,09/18/14 12:51:08 PM,1.79,,,,
182,09/18/14 12:51:09 PM,1.80,,,,
183,09/18/14 12:51:11 PM,1.81,,,,
184,09/18/14 12:51:12 PM,1.82,,,,
185,09/18/14 12:51:16 PM,1.83,,,,
186,09/18/14 12:51:17 PM,1.84,,,,
187,09/18/14 12:51:24 PM,1.85,,,,
188,09/18/14 12:51:25 PM,1.86,,,,
189,09/18/14 12:51:30 PM,1.87,,,,
190,09/18/14 12:51:31 PM,1.88,,,,
191,09/18/14 12:51:32 PM,1.89,,,,
192,09/18/14 12:51:36 PM,1.90,,,,
193,09/18/14 12:51:37 PM,1.91,,,,
194,09/18/14 12:51:38 PM,1.92,,,,
195,09/18/14 12:51:40 PM,1.93,,,,
196,09/18/14 12:51:42 PM,1.94,,,,
197,09/18/14 12:51:53 PM,1.95,,,,
198,09/18/14 12:51:56 PM,1.96,,,,
199,09/18/14 12:52:03 PM,1.97,,,,
200,09/18/14 12:52:04 PM,1.98,,,,
201,09/18/14 12:52:05 PM,1.99,,,,
202,09/18/14 12:52:11 PM,2.00,,,,
203,09/18/14 12:52:12 PM,2.01,,,,
204,09/18/14 12:52:13 PM,2.02,,,,
205,09/18/14 12:52:30 PM,2.03,,,,
206,09/18/14 12:52:42 PM,2.04,,,,
207,09/18/14 12:52:56 PM,2.05,,,,
208,09/18/14 12:52:59 PM,2.06,,,,
209,09/18/14 12:53:00 PM,2.07,,,,
210,09/18/14 12:53:10 PM,2.08,,,,
211,09/18/14 12:53:11 PM,2.09,,,,
212,09/18/14 12:53:12 PM,2.10,,,,
213,09/18/14 12:53:13 PM,2.11,,,,
214,09/18/14 12:53:16 PM,2.12,,,,
215,09/18/14 12:53:27 PM,2.13,,,,
216,09/18/14 12:53:28 PM,2.14,,,,
217,09/18/14 12:53:29 PM,2.15,,,,
218,09/18/14 12:53:33 PM,2.16,,,,
219,09/18/14 12:53:41 PM,2.17,,,,
220,09/18/14 12:53:42 PM,2.18,,,,
221,09/18/14 12:53:43 PM,2.19,,,,
222,09/18/14 12:53:53 PM,2.20,,,,
223,09/18/14 12:53:59 PM,2.21,,,,
224,09/18/14 12:54:06 PM,2.22,,,,
225,09/18/14 12:54:10 PM,2.23,,,,
226,09/18/14 12:54:12 PM,2.24,,,,
227,09/18/14 12:54:58 PM,2.25,,,,
228,09/18/14 12:54:59 PM,2.26,,,,
229,09/18/14 12:55:06 PM,2.27,,,,
230,09/18/14 12:55:07 PM,2.28,,,,
231,09/18/14 12:55:08 PM,2.29,,,,
232,09/18/14 12:55:31 PM,2.30,,,,
233,09/18/14 12:55:42 PM,2.31,,,,
234,09/18/14 12:55:43 PM,2.32,,,,
235,09/18/14 12:55:46 PM,2.33,,,,
236,09/18/14 12:55:47 PM,2.34,,,,
237,09/18/14 12:55:48 PM,2.35,,,,
238,09/18/14 12:55:49 PM,2.36,,,,
239,09/18/14 12:55:50 PM,2.37,,,,
240,09/18/14 12:55:51 PM,2.38,,,,
241,09/18/14 12:55:52 PM,2.39,,,,
242,09/18/14 12:55:53 PM,2.40,,,,
243,09/18/14 12:55:54 PM,2.41,,,,
244,09/18/14 12:55:55 PM,2.42,,,,
245,09/18/14 12:55:56 PM,2.43,,,,
246,09/18/14 12:55:57 PM,2.44,,,,
247,09/18/14 12:55:58 PM,2.45,,,,
248,09/18/14 12:55:59 PM,2.46,,,,
249,09/18/14 12:56:00 PM,2.47,,,,
250,09/18/14 12:56:11 PM,2.48,,,,
251,09/18/14 12:56:12 PM,2.49,,,,
252,09/18/14 12:56:13 PM,2.50,,,,
253,09/18/14 12:56:17 PM,2.51,,,,
254,09/18/14 12:56:18 PM,2.52,,,,
255,09/18/14 12:56:36 PM,2.53,,,,
256,09/18/14 12:56:37 PM,2.54,,,,
257,09/18/14 12:56:38 PM,2.55,,,,
258,09/18/14 12:57:03 PM,2.56,,,,
259,09/18/14 12:57:04 PM,2.57,,,,
260,09/18/14 12:57:05 PM,2.58,,,,
261,09/18/14 12:57:06 PM,2.59,,,,
262,09/18/14 12:57:07 PM,2.60,,,,
263,09/18/14 12:57:08 PM,2.61,,,,
264,09/18/14 12:57:09 PM,2.62,,,,
265,09/18/14 12:57:12 PM,2.63,,,,
266,09/18/14 12:57:14 PM,2.64,,,,
267,09/18/14 12:57:15 PM,2.65,,,,
268,09/18/14 12:57:16 PM,2.66,,,,
269,09/18/14 12:57:17 PM,2.67,,,,
270,09/18/14 12:57:19 PM,2.68,,,,
271,09/18/14 12:57:28 PM,2.69,,,,
272,09/18/14 12:57:29 PM,2.70,,,,
273,09/18/14 12:57:31 PM,2.71,,,,
274,09/18/14 12:57:32 PM,2.72,,,,
275,09/18/14 12:57:36 PM,2.73,,,,
276,09/18/14 12:57:37 PM,2.74,,,,
277,09/18/14 12:58:28 PM,2.75,,,,
278,09/18/14 12:58:31 PM,2.76,,,,
279,09/18/14 12:58:44 PM,2.77,,,,
280,09/18/14 12:58:45 PM,2.78,,,,
281,09/18/14 12:58:48 PM,2.79,,,,
282,09/18/14 12:58:51 PM,2.80,,,,
283,09/18/14 12:58:53 PM,2.81,,,,
284,09/18/14 12:58:56 PM,2.82,,,,
285,09/18/14 12:59:02 PM,2.83,,,,
286,09/18/14 12:59:03 PM,2.84,,,,
287,09/18/14 12:59:07 PM,2.85,,,,
288,09/18/14 12:59:15 PM,2.86,,,,
289,09/18/14 12:59:19 PM,2.87,,,,
290,09/18/14 12:59:20 PM,2.88,,,,
291,09/18/14 12:59:39 PM,2.89,,,,
292,09/18/14 12:59:40 PM,2.90,,,,
293,09/18/14 12:59:41 PM,2.91,,,,
294,09/18/14 12:59:55 PM,2.92,,,,
295,09/18/14 12:59:57 PM,2.93,,,,
296,09/18/14 12:59:58 PM,2.94,,,,
297,09/18/14 01:00:00 PM,2.95,,,,
298,09/18/14 01:00:06 PM,2.96,,,,
299,09/18/14 01:00:19 PM,2.97,,,,
300,09/18/14 01:00:20 PM,2.98,,,,
301,09/18/14 01:00:21 PM,2.99,,,,
302,09/18/14 01:00:23 PM,3.00,,,,
303,09/18/14 01:00:25 PM,3.01,,,,
304,09/18/14 01:00:31 PM,3.02,,,,
305,09/18/14 01:00:32 PM,3.03,,,,
306,09/18/14 01:00:33 PM,3.04,,,,
307,09/18/14 01:00:43 PM,3.05,,,,
308,09/18/14 01:00:44 PM,3.06,,,,
309,09/18/14 01:01:15 PM,3.07,,,,
310,09/18/14 01:01:17 PM,3.08,,,,
311,09/18/14 01:01:18 PM,3.09,,,,
312,09/18/14 01:01:19 PM,3.10,,,,
313,09/18/14 01:01:23 PM,3.11,,,,
314,09/18/14 01:01:24 PM,3.12,,,,
315,09/18/14 01:01:25 PM,3.13,,,,
316,09/18/14 01:01:42 PM,3.14,,,,
317,09/18/14 01:01:48 PM,3.15,,,,
318,09/18/14 01:01:49 PM,3.16,,,,
319,09/18/14 01:01:53 PM,3.17,,,,
320,09/18/14 01:01:59 PM,3.18,,,,
321,09/18/14 01:02:00 PM,3.19,,,,
322,09/18/14 01:02:01 PM,3.20,,,,
323,09/18/14 01:02:02 PM,3.21,,,,
324,09/18/14 01:02:03 PM,3.22,,,,
325,09/18/14 01:02:04 PM,3.23,,,,
326,09/18/14 01:02:10 PM,3.24,,,,
327,09/18/14 01:02:11 PM,3.25,,,,
328,09/18/14 01:02:12 PM,3.26,,,,
329,09/18/14 01:02:15 PM,3.27,,,,
330,09/18/14 01:02:16 PM,3.28,,,,
331,09/18/14 01:02:17 PM,3.29,,,,
332,09/18/14 01:02:23 PM,3.30,,,,
333,09/18/14 01:02:32 PM,3.31,,,,
334,09/18/14 01:02:33 PM,3.32,,,,
335,09/18/14 01:02:34 PM,3.33,,,,
336,09/18/14 01:02:41 PM,3.34,,,,
337,09/18/14 01:02:42 PM,3.35,,,,
338,09/18/14 01:02:47 PM,3.36,,,,
339,09/18/14 01:02:48 PM,3.37,,,,
340,09/18/14 01:02:49 PM,3.38,,,,
341,09/18/14 01:07:55 PM,3.39,,,,
342,09/18/14 01:07:59 PM,3.40,,,,
343,09/18/14 01:08:00 PM,3.41,,,,
344,09/18/14 01:08:13 PM,3.42,,,,
345,09/18/14 01:08:15 PM,3.43,,,,
346,09/18/14 01:08:17 PM,3.44,,,,
347,09/18/14 01:08:18 PM,3.45,,,,
348,09/18/14 01:35:15 PM,3.46,,,,
349,09/18/14 01:35:16 PM,3.47,,,,
350,09/18/14 01:35:23 PM,3.48,,,,
351,09/18/14 01:35:26 PM,3.49,,,,
352,09/18/14 01:35:33 PM,3.50,,,,
353,09/18/14 01:35:39 PM,3.51,,,,
354,09/18/14 01:35:42 PM,3.52,,,,
355,09/18/14 01:35:43 PM,3.53,,,,
356,09/18/14 01:36:27 PM,3.54,,,,
357,09/18/14 01:36:29 PM,3.55,,,,
358,09/18/14 01:36:30 PM,3.56,,,,
359,09/18/14 01:36:31 PM,3.57,,,,
360,09/18/14 01:36:33 PM,3.58,,,,
361,09/18/14 01:36:34 PM,3.59,,,,
362,09/18/14 01:36:38 PM,3.60,,,,
363,09/18/14 01:36:39 PM,3.61,,,,
364,09/18/14 01:36:40 PM,3.62,,,,
365,09/18/14 01:36:41 PM,3.63,,,,
366,09/18/14 01:36:42 PM,3.64,,,,
367,09/18/14 01:36:43 PM,3.65,,,,
368,09/18/14 01:37:22 PM,3.66,,,,
369,09/18/14 01:37:23 PM,3.67,,,,
370,09/18/14 01:37:30 PM,3.68,,,,
371,09/18/14 01:37:32 PM,3.69,,,,
372,09/18/14 01:37:33 PM,3.70,,,,
373,09/18/14 01:37:37 PM,3.71,,,,
374,09/18/14 01:37:39 PM,3.72,,,,
375,09/18/14 01:37:40 PM,3.73,,,,
376,09/18/14 01:37:41 PM,3.74,,,,
377,09/18/14 01:37:42 PM,3.75,,,,
378,09/18/14 01:37:48 PM,3.76,,,,
379,09/18/14 01:37:50 PM,3.77,,,,
380,09/18/14 01:37:51 PM,3.78,,,,
381,09/18/14 01:37:52 PM,3.79,,,,
382,09/18/14 01:37:53 PM,3.80,,,,
383,09/18/14 01:38:00 PM,3.81,,,,
384,09/18/14 01:38:02 PM,3.82,,,,
385,09/18/14 01:38:04 PM,3.83,,,,
386,09/18/14 01:38:30 PM,3.84,,,,
387,09/18/14 01:38:33 PM,3.85,,,,
388,09/18/14 01:38:37 PM,3.86,,,,
389,09/18/14 01:38:38 PM,3.87,,,,
390,09/18/14 01:38:40 PM,3.88,,,,
391,09/18/14 01:38:41 PM,3.89,,,,
392,09/18/14 01:38:42 PM,3.90,,,,
393,09/18/14 01:38:43 PM,3.91,,,,
394,09/18/14 01:38:51 PM,3.92,,,,
395,09/18/14 01:39:06 PM,3.93,,,,
396,09/18/14 01:39:07 PM,3.94,,,,
397,09/18/14 01:39:21 PM,3.95,,,,
398,09/18/14 01:39:23 PM,3.96,,,,
399,09/18/14 01:39:24 PM,3.97,,,,
400,09/18/14 01:39:25 PM,3.98,,,,
401,09/18/14 01:39:26 PM,3.99,,,,
402,09/18/14 01:39:27 PM,4.00,,,,
403,09/18/14 01:39:28 PM,4.01,,,,
404,09/18/14 01:39:29 PM,4.02,,,,
405,09/18/14 01:39:33 PM,4.03,,,,
406,09/18/14 01:39:34 PM,4.04,,,,
407,09/18/14 01:39:36 PM,4.05,,,,
408,09/18/14 01:39:48 PM,4.06,,,,
409,09/18/14 01:39:53 PM,4.07,,,,
410,09/18/14 01:40:04 PM,4.08,,,,
411,09/18/14 01:40:05 PM,4.09,,,,
412,09/18/14 01:40:14 PM,4.10,,,,
413,09/18/14 01:40:21 PM,4.11,,,,
414,09/18/14 01:40:22 PM,4.12,,,,
415,09/18/14 01:40:27 PM,4.13,,,,
416,09/18/14 01:40:28 PM,4.14,,,,
417,09/18/14 01:40:37 PM,4.15,,,,
418,09/18/14 01:40:40 PM,4.16,,,,
419,09/18/14 01:40:43 PM,4.17,,,,
420,09/18/14 01:40:52 PM,4.18,,,,
421,09/18/14 01:41:11 PM,4.19,,,,
422,09/18/14 01:41:15 PM,4.20,,,,
423,09/18/14 01:41:16 PM,4.21,,,,
424,09/18/14 01:41:17 PM,4.22,,,,
425,09/18/14 01:41:21 PM,4.23,,,,
426,09/18/14 01:41:24 PM,4.24,,,,
427,09/18/14 01:41:27 PM,4.25,,,,
428,09/18/14 01:41:28 PM,4.26,,,,
429,09/18/14 01:41:29 PM,4.27,,,,
430,09/18/14 01:41:30 PM,4.28,,,,
431,09/18/14 01:41:31 PM,4.29,,,,
432,09/18/14 01:41:42 PM,4.30,,,,
433,09/18/14 01:41:48 PM,4.31,,,,
434,09/18/14 01:42:00 PM,4.32,,,,
435,09/18/14 01:42:01 PM,4.33,,,,
436,09/18/14 01:42:43 PM,4.34,,,,
437,09/18/14 01:42:44 PM,4.35,,,,
438,09/18/14 01:42:45 PM,4.36,,,,
439,09/18/14 01:42:46 PM,4.37,,,,
440,09/18/14 01:42:47 PM,4.38,,,,
441,09/18/14 01:42:48 PM,4.39,,,,
442,09/18/14 01:42:49 PM,4.40,,,,
443,09/18/14 01:42:50 PM,4.41,,,,
444,09/18/14 01:42:51 PM,4.42,,,,
445,09/18/14 01:42:52 PM,4.43,,,,
446,09/18/14 01:42:53 PM,4.44,,,,
447,09/18/14 01:42:54 PM,4.45,,,,
448,09/18/14 01:42:56 PM,4.46,,,,
449,09/18/14 01:43:02 PM,4.47,,,,
450,09/18/14 01:43:03 PM,4.48,,,,
451,09/18/14 01:43:04 PM,4.49,,,,
452,09/18/14 01:43:05 PM,4.50,,,,
453,09/18/14 01:43:06 PM,4.51,,,,
454,09/18/14 01:43:07 PM,4.52,,,,
455,09/18/14 01:43:09 PM,4.53,,,,
456,09/18/14 01:43:10 PM,4.54,,,,
457,09/18/14 01:43:11 PM,4.55,,,,
458,09/18/14 01:43:12 PM,4.56,,,,
459,09/18/14 01:43:13 PM,4.57,,,,
460,09/18/14 01:43:17 PM,4.58,,,,
461,09/18/14 01:43:18 PM,4.59,,,,
462,09/18/14 01:43:19 PM,4.60,,,,
463,09/18/14 01:43:20 PM,4.61,,,,
464,09/18/14 01:43:23 PM,4.62,,,,
465,09/18/14 01:43:24 PM,4.63,,,,
466,09/18/14 01:43:58 PM,4.64,,,,
467,09/18/14 01:44:04 PM,4.65,,,,
468,09/18/14 01:44:05 PM,4.66,,,,
469,09/18/14 01:44:07 PM,4.67,,,,
470,09/18/14 01:44:08 PM,4.68,,,,
471,09/18/14 01:44:34 PM,4.69,,,,
472,09/18/14 01:44:49 PM,4.70,,,,
473,09/18/14 01:45:05 PM,4.71,,,,
474,09/18/14 01:45:06 PM,4.72,,,,
475,09/18/14 01:45:07 PM,4.73,,,,
476,09/18/14 01:45:09 PM,4.74,,,,
477,09/18/14 01:45:11 PM,4.75,,,,
478,09/18/14 01:45:13 PM,4.76,,,,
479,09/18/14 01:45:14 PM,4.77,,,,
480,09/18/14 01:45:28 PM,4.78,,,,
481,09/18/14 01:45:29 PM,4.79,,,,
482,09/18/14 01:45:30 PM,4.80,,,,
483,09/18/14 01:45:31 PM,4.81,,,,
484,09/18/14 01:45:32 PM,4.82,,,,
485,09/18/14 01:45:48 PM,4.83,,,,
486,09/18/14 01:47:03 PM,4.84,,,,
487,09/18/14 01:47:04 PM,4.85,,,,
488,09/18/14 01:47:48 PM,4.86,,,,
489,09/18/14 01:48:37 PM,4.87,,,,
490,09/18/14 01:50:05 PM,4.88,,,,
491,09/18/14 01:50:21 PM,4.89,,,,
492,09/18/14 01:50:22 PM,4.90,,,,
493,09/18/14 01:50:25 PM,4.91,,,,
494,09/18/14 01:50:46 PM,4.92,,,,
495,09/18/14 01:50:51 PM,4.93,,,,
496,09/18/14 01:51:20 PM,4.94,,,,
497,09/18/14 01:52:07 PM,4.95,,,,
498,09/18/14 01:52:08 PM,4.96,,,,
499,09/18/14 01:52:18 PM,4.97,,,,
500,09/18/14 01:52:42 PM,4.98,,,,
501,09/18/14 01:57:12 PM,4.99,,,,
502,09/18/14 01:57:13 PM,5.00,,,,
503,09/18/14 02:02:13 PM,5.01,,,,
504,09/18/14 02:04:14 PM,,,Logged,,
505,09/18/14 02:04:19 PM,5.01,,,Logged,Logged
