"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/21/14 11:17:47 AM,0.00,,,
2,01/21/14 11:17:52 AM,,Logged,,
3,01/28/14 03:49:58 PM,0.00,,Logged,Logged
