"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,07/16/14 09:41:29 AM,0.00,,,
2,07/16/14 09:42:04 AM,,Logged,,
3,07/18/14 07:50:27 AM,0.01,,,
4,07/22/14 03:20:00 PM,0.01,,Logged,Logged
