"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/26/12 10:26:20 AM,0.00,,,
2,09/26/12 10:26:49 AM,,Logged,,
3,10/03/12 12:11:50 PM,0.00,,Logged,Logged
