"Plot Title: Cowboy"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Detached (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219, SEN S/N: 20309219)","Host Connected (LGR S/N: 20309219, SEN S/N: 20309219)","Stopped (LGR S/N: 20309219, SEN S/N: 20309219)","End Of File (LGR S/N: 20309219, SEN S/N: 20309219)"
1,12/12/18 03:59:09 PM,64.310,0.00,,,,,
2,12/12/18 03:59:15 PM,,,Logged,,,,
3,12/12/18 04:59:09 PM,54.495,,,,,,
4,12/12/18 05:59:09 PM,50.995,,,,,,
5,12/12/18 06:59:09 PM,51.172,,,,,,
6,12/12/18 07:59:09 PM,48.517,,,,,,
7,12/12/18 08:59:09 PM,47.446,,,,,,
8,12/12/18 09:59:09 PM,46.008,,,,,,
9,12/12/18 10:59:09 PM,47.266,,,,,,
10,12/12/18 11:59:09 PM,46.908,,,,,,
11,12/13/18 12:59:09 AM,47.624,,,,,,
12,12/13/18 01:59:09 AM,47.982,,,,,,
13,12/13/18 02:59:09 AM,48.160,,,,,,
14,12/13/18 03:59:09 AM,48.339,,,,,,
15,12/13/18 04:59:09 AM,47.088,,,,,,
16,12/13/18 05:59:09 AM,44.742,,,,,,
17,12/13/18 06:59:09 AM,45.828,,,,,,
18,12/13/18 07:59:09 AM,47.982,,,,,,
19,12/13/18 08:59:09 AM,56.230,,,,,,
20,12/13/18 09:59:09 AM,62.425,,,,,,
21,12/13/18 10:59:09 AM,66.537,,,,,,
22,12/13/18 11:59:09 AM,68.077,,,,,,
23,12/13/18 12:59:09 PM,71.339,,,,,,
24,12/13/18 01:59:09 PM,69.964,,,,,,
25,12/13/18 02:59:09 PM,67.392,,,,,,
26,12/13/18 03:59:09 PM,60.883,,,,,,
27,12/13/18 04:59:09 PM,53.623,,,,,,
28,12/13/18 05:59:09 PM,53.449,,,,,,
29,12/13/18 06:59:09 PM,53.274,,,,,,
30,12/13/18 07:59:09 PM,55.017,,,,,,
31,12/13/18 08:59:09 PM,54.842,,,,,,
32,12/13/18 09:59:09 PM,60.539,,,,,,
33,12/13/18 10:59:09 PM,59.337,,,,,,
34,12/13/18 11:59:09 PM,58.476,,,,,,
35,12/14/18 12:59:09 AM,58.993,,,,,,
36,12/14/18 01:59:09 AM,58.131,,,,,,
37,12/14/18 02:59:09 AM,57.096,,,,,,
38,12/14/18 03:59:09 AM,55.189,,,,,,
39,12/14/18 04:59:09 AM,56.577,,,,,,
40,12/14/18 05:59:09 AM,56.404,,,,,,
41,12/14/18 06:59:09 AM,55.364,,,,,,
42,12/14/18 07:59:09 AM,56.923,,,,,,
43,12/14/18 08:59:09 AM,59.680,,,,,,
44,12/14/18 09:59:09 AM,59.680,,,,,,
45,12/14/18 10:59:09 AM,60.368,,,,,,
46,12/14/18 11:59:09 AM,66.193,,,,,,
47,12/14/18 12:59:09 PM,71.339,,,,,,
48,12/14/18 01:59:09 PM,70.995,,,,,,
49,12/14/18 02:59:09 PM,64.481,,,,,,
50,12/14/18 03:59:09 PM,59.680,,,,,,
51,12/14/18 04:59:09 PM,57.096,,,,,,
52,12/14/18 05:59:09 PM,56.057,,,,,,
53,12/14/18 06:59:09 PM,54.322,,,,,,
54,12/14/18 07:59:09 PM,55.189,,,,,,
55,12/14/18 08:59:09 PM,53.798,,,,,,
56,12/14/18 09:59:09 PM,53.449,,,,,,
57,12/14/18 10:59:09 PM,52.576,,,,,,
58,12/14/18 11:59:09 PM,50.819,,,,,,
59,12/15/18 12:59:09 AM,51.523,,,,,,
60,12/15/18 01:59:09 AM,51.874,,,,,,
61,12/15/18 02:59:09 AM,51.346,,,,,,
62,12/15/18 03:59:09 AM,50.643,,,,,,
63,12/15/18 04:59:09 AM,50.819,,,,,,
64,12/15/18 05:59:09 AM,49.937,,,,,,
65,12/15/18 06:59:09 AM,48.871,,,,,,
66,12/15/18 07:59:09 AM,52.401,,,,,,
67,12/15/18 08:59:09 AM,60.195,,,,,,
68,12/15/18 09:59:09 AM,61.741,,,,,,
69,12/15/18 10:59:09 AM,71.512,,,,,,
70,12/15/18 11:59:09 AM,70.308,,,,,,
71,12/15/18 12:59:09 PM,75.484,,,,,,
72,12/15/18 01:59:09 PM,74.619,,,,,,
