"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,08/05/14 02:15:37 PM,0.00,,,
2,08/05/14 02:15:48 PM,,Logged,,
3,08/12/14 10:41:26 AM,0.00,,Logged,Logged
