"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,03/27/14 01:19:14 PM,0.00,,,,
2,03/27/14 01:19:29 PM,,Logged,,,
3,03/29/14 06:34:23 AM,0.01,,,,
4,03/29/14 06:43:02 AM,0.02,,,,
5,03/29/14 07:00:01 AM,0.03,,,,
6,03/29/14 07:17:36 AM,0.04,,,,
7,03/29/14 07:17:37 AM,0.05,,,,
8,03/29/14 08:14:05 AM,0.06,,,,
9,03/29/14 08:19:06 AM,0.07,,,,
10,03/29/14 08:26:46 AM,0.08,,,,
11,03/29/14 09:18:02 AM,0.09,,,,
12,03/29/14 09:28:52 AM,0.10,,,,
13,03/29/14 11:11:18 AM,0.11,,,,
14,03/29/14 11:23:10 AM,0.12,,,,
15,03/29/14 11:23:11 AM,0.13,,,,
16,03/29/14 12:25:42 PM,0.14,,,,
17,03/29/14 12:32:27 PM,0.15,,,,
18,03/29/14 12:35:50 PM,0.16,,,,
19,03/29/14 12:37:20 PM,0.17,,,,
20,03/29/14 12:39:57 PM,0.18,,,,
21,03/29/14 12:41:28 PM,0.19,,,,
22,03/29/14 12:43:30 PM,0.20,,,,
23,03/29/14 12:45:02 PM,0.21,,,,
24,03/29/14 12:46:17 PM,0.22,,,,
25,03/29/14 12:46:18 PM,0.23,,,,
26,03/29/14 12:47:16 PM,0.24,,,,
27,03/29/14 12:48:36 PM,0.25,,,,
28,03/29/14 12:49:18 PM,0.26,,,,
29,03/29/14 12:50:16 PM,0.27,,,,
30,03/29/14 12:50:59 PM,0.28,,,,
31,03/29/14 12:51:00 PM,0.29,,,,
32,03/29/14 12:51:52 PM,0.30,,,,
33,03/29/14 12:52:27 PM,0.31,,,,
34,03/29/14 12:53:28 PM,0.32,,,,
35,03/29/14 12:54:13 PM,0.33,,,,
36,03/29/14 12:54:58 PM,0.34,,,,
37,03/29/14 12:55:33 PM,0.35,,,,
38,03/29/14 12:56:28 PM,0.36,,,,
39,03/29/14 12:56:29 PM,0.37,,,,
40,03/29/14 12:56:57 PM,0.38,,,,
41,03/29/14 12:56:58 PM,0.39,,,,
42,03/29/14 12:57:30 PM,0.40,,,,
43,03/29/14 12:57:53 PM,0.41,,,,
44,03/29/14 12:57:54 PM,0.42,,,,
45,03/29/14 12:58:36 PM,0.43,,,,
46,03/29/14 12:59:14 PM,0.44,,,,
47,03/29/14 01:00:06 PM,0.45,,,,
48,03/29/14 01:01:00 PM,0.46,,,,
49,03/29/14 01:04:23 PM,0.47,,,,
50,03/29/14 01:08:56 PM,0.48,,,,
51,03/29/14 01:12:26 PM,0.49,,,,
52,03/29/14 01:14:08 PM,0.50,,,,
53,03/29/14 01:15:55 PM,0.51,,,,
54,03/29/14 01:17:23 PM,0.52,,,,
55,03/29/14 01:20:31 PM,0.53,,,,
56,03/29/14 01:45:38 PM,0.54,,,,
57,03/29/14 02:43:31 PM,0.55,,,,
58,03/29/14 02:50:42 PM,0.56,,,,
59,03/29/14 03:02:32 PM,0.57,,,,
60,03/29/14 03:13:15 PM,0.58,,,,
61,03/29/14 03:19:13 PM,0.59,,,,
62,03/29/14 03:22:44 PM,0.60,,,,
63,03/29/14 05:27:31 PM,0.61,,,,
64,03/29/14 05:45:19 PM,0.62,,,,
65,03/29/14 06:19:17 PM,0.63,,,,
66,03/29/14 06:19:18 PM,0.64,,,,
67,03/29/14 06:41:00 PM,0.65,,,,
68,03/29/14 07:09:50 PM,0.66,,,,
69,03/29/14 07:09:51 PM,0.67,,,,
70,03/29/14 07:36:18 PM,0.68,,,,
71,03/29/14 07:36:19 PM,0.69,,,,
72,03/29/14 08:37:43 PM,0.70,,,,
73,03/29/14 09:49:20 PM,0.71,,,,
74,03/29/14 09:57:58 PM,0.72,,,,
75,03/29/14 10:10:54 PM,0.73,,,,
76,03/29/14 10:14:55 PM,0.74,,,,
