"Plot Title: LD"
"#","Date Time, GMT-08:00","Ext. Line Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
36,03/10/10 01:23:47 AM,0.34,,,,
37,03/12/10 10:10:04 AM,0.35,,,,
38,03/12/10 10:53:24 AM,0.36,,,,
39,03/12/10 11:27:00 AM,0.37,,,,
40,03/12/10 11:35:25 AM,0.38,,,,
41,03/12/10 11:41:40 AM,0.39,,,,
42,03/12/10 11:48:56 AM,0.40,,,,
43,03/12/10 11:48:57 AM,0.41,,,,
44,03/12/10 11:51:55 AM,0.42,,,,
45,03/12/10 11:54:40 AM,0.43,,,,
46,03/12/10 11:56:41 AM,0.44,,,,
47,03/12/10 11:59:34 AM,0.45,,,,
48,03/12/10 12:02:05 PM,0.46,,,,
49,03/12/10 12:04:51 PM,0.47,,,,
50,03/12/10 12:07:41 PM,0.48,,,,
51,03/12/10 12:10:30 PM,0.49,,,,
52,03/12/10 12:12:13 PM,0.50,,,,
53,03/12/10 12:14:40 PM,0.51,,,,
54,03/12/10 12:16:40 PM,0.52,,,,
55,03/12/10 12:19:50 PM,0.53,,,,
56,03/12/10 12:21:55 PM,0.54,,,,
57,03/12/10 12:24:40 PM,0.55,,,,
58,03/12/10 12:27:12 PM,0.56,,,,
59,03/12/10 12:30:25 PM,0.57,,,,
60,03/12/10 12:33:19 PM,0.58,,,,
61,03/12/10 12:36:49 PM,0.59,,,,
62,03/12/10 12:39:58 PM,0.60,,,,
63,03/12/10 12:43:32 PM,0.61,,,,
64,03/12/10 12:46:56 PM,0.62,,,,
65,03/12/10 12:51:41 PM,0.63,,,,
66,03/12/10 12:55:12 PM,0.64,,,,
67,03/12/10 01:00:23 PM,0.65,,,,
68,03/12/10 01:08:22 PM,0.66,,,,
69,03/12/10 01:17:27 PM,0.67,,,,
70,03/12/10 01:23:19 PM,0.68,,,,
71,03/12/10 01:29:04 PM,0.69,,,,
72,03/12/10 01:29:05 PM,0.70,,,,
73,03/12/10 01:35:51 PM,0.71,,,,
74,03/12/10 01:42:06 PM,0.72,,,,
75,03/12/10 01:44:23 PM,0.73,,,,
76,03/12/10 01:46:10 PM,0.74,,,,
77,03/12/10 01:47:41 PM,0.75,,,,
78,03/12/10 01:49:35 PM,0.76,,,,
79,03/12/10 01:49:36 PM,0.77,,,,
80,03/12/10 01:51:23 PM,0.78,,,,
81,03/12/10 01:53:40 PM,0.79,,,,
82,03/12/10 01:55:51 PM,0.80,,,,
83,03/12/10 02:00:51 PM,0.81,,,,
84,03/12/10 02:00:52 PM,0.82,,,,
85,03/12/10 02:08:43 PM,0.83,,,,
86,03/12/10 02:13:47 PM,0.84,,,,
87,03/12/10 02:19:13 PM,0.85,,,,
88,03/12/10 02:28:20 PM,0.86,,,,
89,03/12/10 02:39:19 PM,0.87,,,,
90,03/12/10 02:44:05 PM,0.88,,,,
91,03/12/10 02:47:04 PM,0.89,,,,
92,03/12/10 02:48:46 PM,0.90,,,,
93,03/12/10 02:50:39 PM,0.91,,,,
94,03/12/10 02:51:55 PM,0.92,,,,
95,03/12/10 02:53:17 PM,0.93,,,,
96,03/12/10 02:55:22 PM,0.94,,,,
97,03/12/10 02:56:54 PM,0.95,,,,
98,03/12/10 02:58:51 PM,0.96,,,,
99,03/12/10 03:00:37 PM,0.97,,,,
100,03/12/10 03:03:43 PM,0.98,,,,
101,03/12/10 03:05:24 PM,0.99,,,,
102,03/12/10 03:07:19 PM,1.00,,,,
103,03/12/10 03:09:20 PM,1.01,,,,
104,03/12/10 03:11:03 PM,1.02,,,,
105,03/12/10 03:12:17 PM,1.03,,,,
106,03/12/10 03:13:38 PM,1.04,,,,
107,03/12/10 03:13:39 PM,1.05,,,,
108,03/12/10 03:14:57 PM,1.06,,,,
109,03/12/10 03:16:43 PM,1.07,,,,
110,03/12/10 03:18:51 PM,1.08,,,,
111,03/12/10 03:22:01 PM,1.09,,,,
112,03/12/10 03:24:32 PM,1.10,,,,
113,03/12/10 03:27:19 PM,1.11,,,,
114,03/12/10 03:29:49 PM,1.12,,,,
115,03/12/10 03:29:50 PM,1.13,,,,
116,03/12/10 03:33:00 PM,1.14,,,,
117,03/12/10 03:34:35 PM,1.15,,,,
118,03/12/10 03:34:36 PM,1.16,,,,
119,03/12/10 03:36:19 PM,1.17,,,,
120,03/12/10 03:37:26 PM,1.18,,,,
121,03/12/10 03:38:28 PM,1.19,,,,
122,03/12/10 03:40:17 PM,1.20,,,,
123,03/12/10 03:44:10 PM,1.21,,,,
124,03/12/10 03:45:43 PM,1.22,,,,
125,03/12/10 03:46:58 PM,1.23,,,,
126,03/12/10 03:48:19 PM,1.24,,,,
127,03/12/10 03:50:58 PM,1.25,,,,
128,03/12/10 03:51:38 PM,1.26,,,,
129,03/12/10 03:52:14 PM,1.27,,,,
130,03/12/10 03:52:15 PM,1.28,,,,
131,03/12/10 03:53:02 PM,1.29,,,,
132,03/12/10 03:54:12 PM,1.30,,,,
133,03/12/10 03:55:07 PM,1.31,,,,
134,03/12/10 03:55:08 PM,1.32,,,,
135,03/12/10 03:56:30 PM,1.33,,,,
136,03/12/10 03:58:04 PM,1.34,,,,
137,03/12/10 04:00:46 PM,1.35,,,,
138,03/12/10 04:04:06 PM,1.36,,,,
139,03/12/10 04:07:45 PM,1.37,,,,
140,03/12/10 04:12:53 PM,1.38,,,,
141,03/12/10 04:18:25 PM,1.39,,,,
142,03/12/10 04:21:16 PM,1.40,,,,
143,03/12/10 04:24:46 PM,1.41,,,,
144,03/12/10 04:27:18 PM,1.42,,,,
145,03/12/10 04:30:38 PM,1.43,,,,
146,03/12/10 04:33:42 PM,1.44,,,,
147,03/12/10 04:38:12 PM,1.45,,,,
148,03/12/10 04:41:41 PM,1.46,,,,
149,03/12/10 04:46:22 PM,1.47,,,,
150,03/12/10 04:50:04 PM,1.48,,,,
151,03/12/10 04:55:57 PM,1.49,,,,
152,03/12/10 05:04:07 PM,1.50,,,,
153,03/12/10 05:13:10 PM,1.51,,,,
154,03/12/10 05:17:25 PM,1.52,,,,
155,03/12/10 05:25:17 PM,1.53,,,,
156,03/12/10 05:34:46 PM,1.54,,,,
157,03/12/10 05:39:31 PM,1.55,,,,
158,03/12/10 05:47:39 PM,1.56,,,,
159,03/12/10 05:59:17 PM,1.57,,,,
160,03/12/10 06:08:03 PM,1.58,,,,
161,03/12/10 06:08:04 PM,1.59,,,,
162,03/12/10 07:56:31 PM,1.60,,,,
163,03/13/10 05:50:11 AM,1.61,,,,
164,03/16/10 01:11:20 PM,,,Logged,,
165,03/16/10 01:11:24 PM,1.61,,,Logged,Logged
