"Plot Title: Als"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309221, SEN S/N: 20309221)","Event, units (LGR S/N: 20309221, SEN S/N: 20309221)","Coupler Detached (LGR S/N: 20309221, SEN S/N: 20309221)","Coupler Attached (LGR S/N: 20309221, SEN S/N: 20309221)","Host Connected (LGR S/N: 20309221, SEN S/N: 20309221)","Stopped (LGR S/N: 20309221, SEN S/N: 20309221)","End Of File (LGR S/N: 20309221, SEN S/N: 20309221)"
1,11/28/18 11:23:22 AM,60.883,0.00,,,,,
2,11/28/18 11:23:38 AM,,,Logged,,,,
3,11/28/18 12:09:54 PM,,0.01,,,,,
4,11/28/18 12:10:42 PM,,0.02,,,,,
5,11/28/18 12:23:22 PM,60.539,,,,,,
6,11/28/18 01:23:22 PM,67.564,,,,,,
7,11/28/18 02:23:22 PM,66.708,,,,,,
8,11/28/18 03:23:22 PM,60.195,,,,,,
9,11/28/18 04:23:22 PM,57.614,,,,,,
10,11/28/18 04:56:05 PM,,0.03,,,,,
11,11/28/18 04:57:31 PM,,0.04,,,,,
12,11/28/18 05:00:48 PM,,0.05,,,,,
13,11/28/18 05:04:10 PM,,0.06,,,,,
14,11/28/18 05:17:23 PM,,0.07,,,,,
15,11/28/18 05:23:22 PM,56.404,,,,,,
16,11/28/18 05:25:28 PM,,0.08,,,,,
17,11/28/18 05:41:03 PM,,0.09,,,,,
18,11/28/18 05:51:46 PM,,0.10,,,,,
19,11/28/18 05:57:28 PM,,0.11,,,,,
20,11/28/18 06:23:22 PM,56.404,,,,,,
21,11/28/18 07:23:22 PM,56.750,,,,,,
22,11/28/18 08:07:31 PM,,0.12,,,,,
23,11/28/18 08:20:31 PM,,0.13,,,,,
24,11/28/18 08:23:22 PM,56.750,,,,,,
25,11/28/18 08:25:01 PM,,0.14,,,,,
26,11/28/18 08:28:29 PM,,0.15,,,,,
27,11/28/18 08:32:57 PM,,0.16,,,,,
28,11/28/18 08:37:42 PM,,0.17,,,,,
29,11/28/18 08:39:58 PM,,0.18,,,,,
30,11/28/18 08:43:05 PM,,0.19,,,,,
31,11/28/18 08:44:03 PM,,0.20,,,,,
32,11/28/18 08:45:19 PM,,0.21,,,,,
33,11/28/18 08:46:48 PM,,0.22,,,,,
34,11/28/18 08:48:35 PM,,0.23,,,,,
35,11/28/18 08:50:15 PM,,0.24,,,,,
36,11/28/18 08:52:27 PM,,0.25,,,,,
37,11/28/18 08:53:36 PM,,0.26,,,,,
38,11/28/18 08:58:58 PM,,0.27,,,,,
39,11/28/18 09:04:50 PM,,0.28,,,,,
40,11/28/18 09:23:22 PM,57.096,,,,,,
41,11/28/18 09:44:07 PM,,0.29,,,,,
42,11/28/18 09:54:35 PM,,0.30,,,,,
43,11/28/18 09:56:47 PM,,0.31,,,,,
44,11/28/18 10:06:36 PM,,0.32,,,,,
45,11/28/18 10:11:50 PM,,0.33,,,,,
46,11/28/18 10:15:52 PM,,0.34,,,,,
