"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,02/04/15 11:33:41 AM,0.00,,,,
2,02/04/15 11:33:44 AM,,Logged,,,
3,02/06/15 01:07:30 PM,0.01,,,,
4,02/06/15 01:26:34 PM,0.02,,,,
5,02/06/15 01:31:36 PM,0.03,,,,
6,02/06/15 01:40:19 PM,0.04,,,,
7,02/06/15 01:47:24 PM,0.05,,,,
8,02/06/15 01:51:57 PM,0.06,,,,
9,02/06/15 02:04:00 PM,0.07,,,,
10,02/06/15 02:15:28 PM,0.08,,,,
11,02/06/15 02:21:37 PM,0.09,,,,
12,02/06/15 02:23:00 PM,0.10,,,,
13,02/06/15 02:24:19 PM,0.11,,,,
14,02/06/15 02:26:32 PM,0.12,,,,
15,02/06/15 02:33:08 PM,0.13,,,,
16,02/06/15 02:33:57 PM,0.14,,,,
17,02/06/15 02:37:04 PM,0.15,,,,
18,02/06/15 02:44:01 PM,0.16,,,,
19,02/06/15 02:47:19 PM,0.17,,,,
20,02/06/15 02:51:41 PM,0.18,,,,
21,02/06/15 02:59:46 PM,0.19,,,,
22,02/06/15 03:14:45 PM,0.20,,,,
23,02/06/15 05:12:35 PM,0.21,,,,
24,02/06/15 05:39:04 PM,0.22,,,,
25,02/06/15 05:42:00 PM,0.23,,,,
26,02/06/15 05:43:36 PM,0.24,,,,
27,02/06/15 05:45:39 PM,0.25,,,,
28,02/06/15 05:46:35 PM,0.26,,,,
29,02/06/15 05:48:18 PM,0.27,,,,
30,02/06/15 05:48:19 PM,0.28,,,,
31,02/06/15 05:50:12 PM,0.29,,,,
32,02/06/15 05:50:13 PM,0.30,,,,
33,02/06/15 05:53:24 PM,0.31,,,,
34,02/06/15 05:53:25 PM,0.32,,,,
35,02/06/15 05:55:35 PM,0.33,,,,
36,02/06/15 05:59:30 PM,0.34,,,,
37,02/06/15 06:00:26 PM,0.35,,,,
38,02/06/15 06:00:27 PM,0.36,,,,
39,02/06/15 06:01:14 PM,0.37,,,,
40,02/06/15 06:01:52 PM,0.38,,,,
41,02/06/15 06:02:40 PM,0.39,,,,
42,02/06/15 06:03:21 PM,0.40,,,,
43,02/06/15 06:04:13 PM,0.41,,,,
44,02/06/15 06:04:58 PM,0.42,,,,
45,02/06/15 06:05:56 PM,0.43,,,,
