"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Detached (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","Stopped (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
1,02/10/19 01:09:58 PM,56.750,0.00,,,,,
2,02/10/19 01:10:10 PM,,,Logged,,,,
3,02/10/19 01:39:58 PM,53.274,,,,,,
4,02/10/19 02:09:58 PM,49.228,,,,,,
5,02/10/19 02:39:58 PM,46.728,,,,,,
6,02/10/19 03:09:58 PM,47.088,,,,,,
7,02/10/19 03:39:58 PM,47.446,,,,,,
8,02/10/19 04:09:58 PM,47.266,,,,,,
9,02/10/19 04:39:58 PM,46.908,,,,,,
10,02/10/19 05:09:58 PM,45.286,,,,,,
11,02/10/19 05:39:58 PM,43.466,,,,,,
12,02/10/19 06:09:58 PM,41.625,,,,,,
13,02/10/19 06:39:58 PM,40.509,,,,,,
14,02/10/19 07:09:58 PM,39.760,,,,,,
15,02/10/19 07:39:58 PM,39.196,,,,,,
16,02/10/19 08:09:58 PM,38.818,,,,,,
17,02/10/19 08:39:58 PM,38.629,,,,,,
18,02/10/19 09:09:58 PM,38.440,,,,,,
19,02/10/19 09:39:58 PM,38.440,,,,,,
20,02/10/19 10:09:58 PM,38.250,,,,,,
21,02/10/19 10:39:58 PM,38.061,,,,,,
22,02/10/19 11:09:58 PM,38.061,,,,,,
23,02/10/19 11:39:58 PM,37.870,,,,,,
24,02/11/19 12:09:58 AM,38.061,,,,,,
25,02/11/19 12:39:58 AM,38.061,,,,,,
26,02/11/19 01:09:58 AM,37.870,,,,,,
27,02/11/19 01:39:58 AM,37.870,,,,,,
28,02/11/19 02:09:58 AM,38.061,,,,,,
29,02/11/19 02:39:58 AM,38.818,,,,,,
30,02/11/19 03:09:58 AM,39.384,,,,,,
31,02/11/19 03:39:58 AM,39.384,,,,,,
32,02/11/19 04:09:58 AM,39.573,,,,,,
33,02/11/19 04:39:58 AM,39.760,,,,,,
34,02/11/19 05:09:58 AM,39.573,,,,,,
35,02/11/19 05:39:58 AM,39.947,,,,,,
36,02/11/19 06:09:58 AM,40.696,,,,,,
37,02/11/19 06:39:58 AM,39.573,,,,,,
38,02/11/19 07:09:58 AM,38.440,,,,,,
39,02/11/19 07:39:58 AM,38.061,,,,,,
40,02/11/19 08:09:58 AM,39.007,,,,,,
41,02/11/19 08:39:58 AM,43.099,,,,,,
42,02/11/19 09:09:58 AM,45.104,,,,,,
43,02/11/19 09:39:58 AM,46.188,,,,,,
44,02/11/19 10:09:58 AM,48.160,,,,,,
45,02/11/19 10:39:58 AM,49.759,,,,,,
