"Plot Title: AL"
"#","Date Time, GMT-07:00","Event, inch (LGR S/N: 10592075, SEN S/N: 10592075)","Coupler Attached (LGR S/N: 10592075, SEN S/N: 10592075)","Stopped (LGR S/N: 10592075, SEN S/N: 10592075)","End Of File (LGR S/N: 10592075, SEN S/N: 10592075)"
70,12/11/14 10:20:19 AM,0.69,,,
71,12/11/14 10:22:02 AM,0.70,,,
72,12/11/14 10:22:30 AM,0.71,,,
73,12/11/14 10:22:37 AM,0.72,,,
74,12/11/14 10:22:38 AM,0.73,,,
75,12/11/14 10:22:47 AM,0.74,,,
76,12/11/14 10:22:59 AM,0.75,,,
77,12/11/14 10:23:03 AM,0.76,,,
78,12/11/14 10:23:04 AM,0.77,,,
79,12/11/14 10:23:10 AM,0.78,,,
80,12/11/14 10:23:11 AM,0.79,,,
81,12/11/14 10:23:14 AM,0.80,,,
82,12/11/14 10:23:26 AM,0.81,,,
83,12/11/14 10:23:38 AM,0.82,,,
84,12/11/14 10:24:15 AM,0.83,,,
85,12/11/14 10:25:20 AM,0.84,,,
86,12/11/14 10:26:55 AM,0.85,,,
87,12/11/14 10:28:47 AM,0.86,,,
88,12/11/14 10:32:58 AM,0.87,,,
89,12/11/14 10:35:25 AM,0.88,,,
90,12/11/14 10:37:45 AM,0.89,,,
91,12/11/14 10:39:47 AM,0.90,,,
92,12/11/14 10:41:09 AM,0.91,,,
93,12/11/14 10:42:57 AM,0.92,,,
94,12/11/14 10:44:45 AM,0.93,,,
95,12/11/14 10:45:46 AM,0.94,,,
96,12/11/14 10:47:26 AM,0.95,,,
97,12/11/14 10:48:25 AM,0.96,,,
98,12/11/14 10:48:26 AM,0.97,,,
99,12/11/14 10:49:19 AM,0.98,,,
100,12/11/14 10:49:20 AM,0.99,,,
101,12/11/14 10:50:08 AM,1.00,,,
102,12/11/14 10:50:09 AM,1.01,,,
103,12/11/14 10:50:59 AM,1.02,,,
104,12/11/14 10:51:58 AM,1.03,,,
105,12/11/14 10:53:06 AM,1.04,,,
106,12/11/14 10:54:00 AM,1.05,,,
107,12/11/14 10:54:52 AM,1.06,,,
108,12/11/14 10:55:45 AM,1.07,,,
109,12/11/14 10:56:54 AM,1.08,,,
110,12/11/14 10:58:33 AM,1.09,,,
111,12/11/14 10:59:49 AM,1.10,,,
112,12/11/14 11:01:22 AM,1.11,,,
113,12/11/14 11:01:23 AM,1.12,,,
114,12/11/14 11:03:24 AM,1.13,,,
115,12/11/14 11:05:49 AM,1.14,,,
116,12/11/14 11:08:19 AM,1.15,,,
117,12/11/14 11:09:21 AM,1.16,,,
118,12/11/14 11:10:24 AM,1.17,,,
119,12/11/14 11:13:03 AM,1.18,,,
120,12/11/14 11:15:02 AM,1.19,,,
121,12/11/14 11:16:52 AM,1.20,,,
122,12/11/14 11:17:44 AM,1.21,,,
123,12/11/14 11:17:45 AM,1.22,,,
124,12/11/14 11:18:52 AM,1.23,,,
125,12/11/14 11:20:13 AM,1.24,,,
126,12/11/14 11:20:14 AM,1.25,,,
127,12/11/14 11:21:27 AM,1.26,,,
128,12/11/14 11:22:39 AM,1.27,,,
129,12/11/14 11:24:05 AM,1.28,,,
130,12/11/14 11:24:06 AM,1.29,,,
131,12/11/14 11:25:04 AM,1.30,,,
132,12/11/14 11:26:38 AM,1.31,,,
133,12/11/14 11:28:11 AM,1.32,,,
134,12/11/14 11:29:47 AM,1.33,,,
135,12/11/14 11:32:08 AM,1.34,,,
136,12/11/14 11:34:12 AM,1.35,,,
137,12/11/14 11:37:04 AM,1.36,,,
138,12/11/14 11:39:15 AM,1.37,,,
139,12/11/14 11:40:49 AM,1.38,,,
140,12/11/14 11:41:48 AM,1.39,,,
141,12/11/14 11:42:53 AM,1.40,,,
142,12/11/14 11:43:56 AM,1.41,,,
143,12/11/14 11:44:47 AM,1.42,,,
144,12/11/14 11:45:45 AM,1.43,,,
145,12/11/14 11:46:49 AM,1.44,,,
146,12/11/14 11:47:48 AM,1.45,,,
147,12/11/14 11:48:42 AM,1.46,,,
148,12/11/14 11:49:34 AM,1.47,,,
149,12/11/14 11:50:39 AM,1.48,,,
150,12/11/14 11:52:06 AM,1.49,,,
151,12/11/14 11:53:42 AM,1.50,,,
152,12/11/14 11:55:02 AM,1.51,,,
153,12/11/14 11:56:40 AM,1.52,,,
154,12/11/14 11:58:33 AM,1.53,,,
155,12/11/14 12:01:07 PM,1.54,,,
156,12/11/14 12:03:59 PM,1.55,,,
157,12/11/14 12:06:08 PM,1.56,,,
158,12/11/14 12:08:34 PM,1.57,,,
159,12/11/14 12:11:57 PM,1.58,,,
160,12/11/14 12:11:58 PM,1.59,,,
161,12/11/14 12:15:39 PM,1.60,,,
162,12/11/14 12:17:51 PM,1.61,,,
163,12/11/14 12:19:41 PM,1.62,,,
164,12/11/14 12:21:37 PM,1.63,,,
165,12/11/14 12:23:27 PM,1.64,,,
166,12/11/14 12:24:41 PM,1.65,,,
167,12/11/14 12:26:19 PM,1.66,,,
168,12/11/14 12:28:32 PM,1.67,,,
169,12/11/14 12:30:31 PM,1.68,,,
170,12/11/14 12:31:51 PM,1.69,,,
171,12/11/14 12:33:26 PM,1.70,,,
172,12/11/14 12:34:47 PM,1.71,,,
173,12/11/14 12:36:05 PM,1.72,,,
174,12/11/14 12:36:06 PM,1.73,,,
175,12/11/14 12:37:16 PM,1.74,,,
176,12/11/14 12:38:20 PM,1.75,,,
177,12/11/14 12:39:29 PM,1.76,,,
178,12/11/14 12:40:24 PM,1.77,,,
179,12/11/14 12:41:18 PM,1.78,,,
180,12/11/14 12:42:10 PM,1.79,,,
181,12/11/14 12:42:57 PM,1.80,,,
182,12/11/14 12:44:19 PM,1.81,,,
183,12/11/14 12:45:51 PM,1.82,,,
184,12/11/14 12:45:52 PM,1.83,,,
185,12/11/14 12:47:57 PM,1.84,,,
186,12/11/14 12:49:38 PM,1.85,,,
187,12/11/14 12:49:39 PM,1.86,,,
188,12/11/14 12:51:36 PM,1.87,,,
189,12/11/14 12:53:38 PM,1.88,,,
190,12/11/14 12:55:49 PM,1.89,,,
191,12/11/14 01:00:01 PM,1.90,,,
192,12/11/14 01:04:12 PM,1.91,,,
193,12/11/14 01:06:41 PM,1.92,,,
194,12/11/14 01:09:39 PM,1.93,,,
195,12/11/14 01:12:31 PM,1.94,,,
196,12/11/14 01:15:29 PM,1.95,,,
197,12/11/14 01:17:44 PM,1.96,,,
198,12/11/14 01:17:45 PM,1.97,,,
199,12/11/14 01:19:32 PM,1.98,,,
200,12/11/14 01:21:26 PM,1.99,,,
201,12/11/14 01:23:17 PM,2.00,,,
202,12/11/14 01:25:23 PM,2.01,,,
203,12/11/14 01:27:13 PM,2.02,,,
204,12/11/14 01:28:41 PM,2.03,,,
205,12/11/14 01:30:27 PM,2.04,,,
206,12/11/14 01:32:19 PM,2.05,,,
207,12/11/14 01:34:15 PM,2.06,,,
208,12/11/14 01:36:24 PM,2.07,,,
209,12/11/14 01:39:42 PM,2.08,,,
210,12/11/14 01:45:00 PM,2.09,,,
211,12/11/14 01:49:24 PM,2.10,,,
212,12/11/14 01:53:22 PM,2.11,,,
213,12/11/14 01:57:36 PM,2.12,,,
214,12/11/14 02:01:37 PM,2.13,,,
215,12/11/14 02:06:48 PM,2.14,,,
216,12/11/14 02:11:04 PM,2.15,,,
217,12/11/14 02:11:05 PM,2.16,,,
218,12/11/14 02:13:59 PM,2.17,,,
219,12/11/14 02:17:33 PM,2.18,,,
220,12/11/14 02:20:51 PM,2.19,,,
221,12/11/14 02:24:06 PM,2.20,,,
222,12/11/14 02:27:16 PM,2.21,,,
223,12/11/14 02:31:03 PM,2.22,,,
224,12/11/14 02:33:14 PM,2.23,,,
225,12/11/14 02:33:15 PM,2.24,,,
226,12/11/14 02:34:59 PM,2.25,,,
227,12/11/14 02:35:00 PM,2.26,,,
228,12/11/14 02:37:06 PM,2.27,,,
229,12/11/14 02:39:37 PM,2.28,,,
230,12/11/14 02:42:47 PM,2.29,,,
231,12/11/14 02:46:28 PM,2.30,,,
232,12/11/14 02:46:29 PM,2.31,,,
233,12/11/14 02:51:51 PM,2.32,,,
234,12/11/14 02:51:52 PM,2.33,,,
235,12/11/14 02:56:26 PM,2.34,,,
236,12/11/14 03:00:49 PM,2.35,,,
237,12/11/14 03:03:56 PM,2.36,,,
238,12/11/14 03:03:57 PM,2.37,,,
239,12/11/14 03:07:28 PM,2.38,,,
240,12/11/14 03:11:56 PM,2.39,,,
241,12/11/14 03:11:57 PM,2.40,,,
242,12/11/14 03:15:39 PM,2.41,,,
243,12/11/14 03:19:36 PM,2.42,,,
244,12/11/14 03:23:03 PM,2.43,,,
245,12/11/14 03:23:04 PM,2.44,,,
246,12/11/14 03:26:29 PM,2.45,,,
247,12/11/14 03:26:30 PM,2.46,,,
248,12/11/14 03:29:39 PM,2.47,,,
249,12/11/14 03:29:40 PM,2.48,,,
250,12/11/14 03:32:29 PM,2.49,,,
251,12/11/14 03:34:57 PM,2.50,,,
252,12/11/14 03:37:06 PM,2.51,,,
253,12/11/14 03:37:07 PM,2.52,,,
254,12/11/14 03:39:43 PM,2.53,,,
255,12/11/14 03:41:53 PM,2.54,,,
256,12/11/14 03:43:57 PM,2.55,,,
257,12/11/14 03:47:04 PM,2.56,,,
258,12/11/14 03:50:02 PM,2.57,,,
259,12/11/14 03:52:41 PM,2.58,,,
260,12/11/14 03:52:42 PM,2.59,,,
261,12/11/14 03:55:03 PM,2.60,,,
262,12/11/14 03:57:48 PM,2.61,,,
263,12/11/14 03:57:49 PM,2.62,,,
264,12/11/14 04:00:49 PM,2.63,,,
265,12/11/14 04:04:02 PM,2.64,,,
266,12/11/14 04:04:03 PM,2.65,,,
267,12/11/14 04:06:30 PM,2.66,,,
268,12/11/14 04:08:54 PM,2.67,,,
269,12/11/14 04:10:34 PM,2.68,,,
270,12/11/14 04:12:05 PM,2.69,,,
271,12/11/14 04:12:06 PM,2.70,,,
272,12/11/14 04:13:46 PM,2.71,,,
273,12/11/14 04:15:33 PM,2.72,,,
274,12/11/14 04:15:34 PM,2.73,,,
275,12/11/14 04:17:37 PM,2.74,,,
276,12/11/14 04:19:56 PM,2.75,,,
277,12/11/14 04:22:05 PM,2.76,,,
278,12/11/14 04:22:06 PM,2.77,,,
279,12/11/14 04:24:12 PM,2.78,,,
280,12/11/14 04:26:10 PM,2.79,,,
281,12/11/14 04:28:33 PM,2.80,,,
282,12/11/14 04:28:34 PM,2.81,,,
283,12/11/14 04:30:54 PM,2.82,,,
284,12/11/14 04:33:24 PM,2.83,,,
285,12/11/14 04:36:40 PM,2.84,,,
286,12/11/14 04:39:27 PM,2.85,,,
287,12/11/14 04:39:28 PM,2.86,,,
288,12/11/14 04:42:48 PM,2.87,,,
289,12/11/14 04:46:28 PM,2.88,,,
290,12/11/14 04:49:15 PM,2.89,,,
291,12/11/14 04:51:09 PM,2.90,,,
292,12/11/14 04:52:53 PM,2.91,,,
293,12/11/14 04:54:31 PM,2.92,,,
294,12/11/14 04:56:14 PM,2.93,,,
295,12/11/14 04:57:54 PM,2.94,,,
296,12/11/14 04:59:28 PM,2.95,,,
297,12/11/14 05:02:14 PM,2.96,,,
298,12/11/14 05:04:49 PM,2.97,,,
299,12/11/14 05:07:35 PM,2.98,,,
300,12/11/14 05:09:54 PM,2.99,,,
301,12/11/14 05:12:18 PM,3.00,,,
302,12/11/14 05:15:26 PM,3.01,,,
303,12/11/14 05:15:27 PM,3.02,,,
304,12/11/14 05:17:28 PM,3.03,,,
305,12/11/14 05:19:25 PM,3.04,,,
306,12/11/14 05:21:19 PM,3.05,,,
307,12/11/14 05:22:30 PM,3.06,,,
308,12/11/14 05:23:55 PM,3.07,,,
309,12/11/14 05:25:54 PM,3.08,,,
310,12/11/14 05:28:27 PM,3.09,,,
311,12/11/14 05:30:40 PM,3.10,,,
312,12/11/14 05:32:34 PM,3.11,,,
313,12/11/14 05:34:53 PM,3.12,,,
314,12/11/14 05:37:09 PM,3.13,,,
315,12/11/14 05:39:12 PM,3.14,,,
316,12/11/14 05:41:17 PM,3.15,,,
317,12/11/14 05:43:34 PM,3.16,,,
318,12/11/14 05:45:57 PM,3.17,,,
319,12/11/14 05:45:58 PM,3.18,,,
320,12/11/14 05:48:13 PM,3.19,,,
321,12/11/14 05:50:21 PM,3.20,,,
322,12/11/14 05:52:40 PM,3.21,,,
323,12/11/14 05:52:41 PM,3.22,,,
324,12/11/14 05:55:28 PM,3.23,,,
325,12/11/14 05:55:29 PM,3.24,,,
326,12/11/14 05:57:37 PM,3.25,,,
327,12/11/14 05:59:32 PM,3.26,,,
328,12/11/14 06:02:26 PM,3.27,,,
329,12/11/14 06:04:47 PM,3.28,,,
330,12/11/14 06:07:06 PM,3.29,,,
331,12/11/14 06:07:07 PM,3.30,,,
332,12/11/14 06:09:03 PM,3.31,,,
333,12/11/14 06:11:05 PM,3.32,,,
334,12/11/14 06:14:12 PM,3.33,,,
335,12/11/14 06:17:21 PM,3.34,,,
336,12/11/14 06:20:18 PM,3.35,,,
337,12/11/14 06:23:35 PM,3.36,,,
338,12/11/14 06:26:54 PM,3.37,,,
339,12/11/14 06:30:37 PM,3.38,,,
340,12/11/14 06:33:05 PM,3.39,,,
341,12/11/14 06:33:06 PM,3.40,,,
342,12/11/14 06:37:24 PM,3.41,,,
343,12/11/14 06:40:37 PM,3.42,,,
344,12/11/14 06:43:15 PM,3.43,,,
345,12/11/14 06:45:38 PM,3.44,,,
346,12/11/14 06:48:34 PM,3.45,,,
347,12/11/14 06:50:31 PM,3.46,,,
348,12/11/14 06:51:55 PM,3.47,,,
349,12/11/14 06:54:05 PM,3.48,,,
350,12/11/14 06:56:49 PM,3.49,,,
351,12/11/14 06:59:17 PM,3.50,,,
352,12/11/14 06:59:18 PM,3.51,,,
353,12/11/14 07:03:18 PM,3.52,,,
354,12/11/14 07:03:19 PM,3.53,,,
355,12/11/14 07:06:43 PM,3.54,,,
356,12/11/14 07:08:57 PM,3.55,,,
357,12/11/14 07:11:33 PM,3.56,,,
358,12/11/14 07:13:57 PM,3.57,,,
359,12/11/14 07:16:31 PM,3.58,,,
360,12/11/14 07:19:17 PM,3.59,,,
361,12/11/14 07:22:07 PM,3.60,,,
362,12/11/14 07:24:41 PM,3.61,,,
363,12/11/14 07:27:59 PM,3.62,,,
364,12/11/14 07:30:26 PM,3.63,,,
365,12/11/14 07:32:48 PM,3.64,,,
366,12/11/14 07:35:00 PM,3.65,,,
367,12/11/14 07:35:01 PM,3.66,,,
368,12/11/14 07:37:54 PM,3.67,,,
369,12/11/14 07:39:54 PM,3.68,,,
370,12/11/14 07:41:51 PM,3.69,,,
371,12/11/14 07:41:52 PM,3.70,,,
372,12/11/14 07:44:59 PM,3.71,,,
373,12/11/14 07:45:00 PM,3.72,,,
374,12/11/14 07:47:33 PM,3.73,,,
375,12/11/14 07:49:45 PM,3.74,,,
376,12/11/14 07:51:54 PM,3.75,,,
377,12/11/14 07:51:55 PM,3.76,,,
378,12/11/14 07:54:14 PM,3.77,,,
379,12/11/14 07:54:15 PM,3.78,,,
380,12/11/14 07:56:40 PM,3.79,,,
381,12/11/14 07:58:37 PM,3.80,,,
382,12/11/14 08:00:41 PM,3.81,,,
383,12/11/14 08:03:17 PM,3.82,,,
384,12/11/14 08:05:33 PM,3.83,,,
385,12/11/14 08:07:42 PM,3.84,,,
386,12/11/14 08:09:59 PM,3.85,,,
387,12/11/14 08:12:07 PM,3.86,,,
388,12/11/14 08:12:08 PM,3.87,,,
389,12/11/14 08:14:17 PM,3.88,,,
390,12/11/14 08:16:30 PM,3.89,,,
391,12/11/14 08:19:03 PM,3.90,,,
392,12/11/14 08:21:02 PM,3.91,,,
393,12/11/14 08:23:19 PM,3.92,,,
394,12/11/14 08:25:32 PM,3.93,,,
395,12/11/14 08:25:33 PM,3.94,,,
396,12/11/14 08:27:29 PM,3.95,,,
397,12/11/14 08:29:43 PM,3.96,,,
398,12/11/14 08:29:44 PM,3.97,,,
399,12/11/14 08:31:49 PM,3.98,,,
400,12/11/14 08:33:35 PM,3.99,,,
401,12/11/14 08:35:19 PM,4.00,,,
402,12/11/14 08:37:09 PM,4.01,,,
403,12/11/14 08:37:10 PM,4.02,,,
404,12/11/14 08:39:03 PM,4.03,,,
405,12/11/14 08:40:57 PM,4.04,,,
406,12/11/14 08:43:16 PM,4.05,,,
407,12/11/14 08:45:14 PM,4.06,,,
408,12/11/14 08:45:15 PM,4.07,,,
409,12/11/14 08:47:30 PM,4.08,,,
410,12/11/14 08:49:16 PM,4.09,,,
411,12/11/14 08:51:18 PM,4.10,,,
412,12/11/14 08:53:47 PM,4.11,,,
413,12/11/14 08:53:48 PM,4.12,,,
414,12/11/14 08:55:12 PM,4.13,,,
415,12/11/14 08:56:33 PM,4.14,,,
416,12/11/14 08:58:12 PM,4.15,,,
417,12/11/14 09:00:24 PM,4.16,,,
418,12/11/14 09:03:01 PM,4.17,,,
419,12/11/14 09:06:22 PM,4.18,,,
420,12/11/14 09:08:51 PM,4.19,,,
421,12/11/14 09:11:22 PM,4.20,,,
422,12/11/14 09:14:18 PM,4.21,,,
423,12/11/14 09:14:19 PM,4.22,,,
424,12/11/14 09:16:31 PM,4.23,,,
425,12/11/14 09:18:31 PM,4.24,,,
426,12/11/14 09:20:40 PM,4.25,,,
427,12/11/14 09:22:48 PM,4.26,,,
428,12/11/14 09:25:39 PM,4.27,,,
429,12/11/14 09:27:27 PM,4.28,,,
430,12/11/14 09:29:32 PM,4.29,,,
431,12/11/14 09:30:59 PM,4.30,,,
432,12/11/14 09:32:45 PM,4.31,,,
433,12/11/14 09:34:58 PM,4.32,,,
434,12/11/14 09:34:59 PM,4.33,,,
435,12/11/14 09:36:14 PM,4.34,,,
436,12/11/14 09:37:11 PM,4.35,,,
437,12/11/14 09:38:22 PM,4.36,,,
438,12/11/14 09:39:34 PM,4.37,,,
439,12/11/14 09:40:54 PM,4.38,,,
440,12/11/14 09:42:20 PM,4.39,,,
441,12/11/14 09:44:21 PM,4.40,,,
442,12/11/14 09:45:56 PM,4.41,,,
443,12/11/14 09:47:31 PM,4.42,,,
444,12/11/14 09:49:43 PM,4.43,,,
445,12/11/14 09:52:04 PM,4.44,,,
446,12/11/14 09:55:21 PM,4.45,,,
447,12/11/14 09:58:15 PM,4.46,,,
448,12/11/14 10:00:33 PM,4.47,,,
449,12/11/14 10:03:13 PM,4.48,,,
450,12/11/14 10:03:14 PM,4.49,,,
451,12/11/14 10:05:12 PM,4.50,,,
452,12/11/14 10:05:13 PM,4.51,,,
453,12/11/14 10:07:29 PM,4.52,,,
454,12/11/14 10:10:10 PM,4.53,,,
455,12/11/14 10:12:25 PM,4.54,,,
456,12/11/14 10:15:32 PM,4.55,,,
457,12/11/14 10:15:33 PM,4.56,,,
458,12/11/14 10:19:22 PM,4.57,,,
459,12/11/14 10:22:35 PM,4.58,,,
460,12/11/14 10:25:12 PM,4.59,,,
461,12/11/14 10:25:13 PM,4.60,,,
462,12/11/14 10:28:08 PM,4.61,,,
463,12/11/14 10:30:58 PM,4.62,,,
464,12/11/14 10:33:33 PM,4.63,,,
465,12/11/14 10:35:41 PM,4.64,,,
466,12/11/14 10:35:42 PM,4.65,,,
467,12/11/14 10:37:55 PM,4.66,,,
468,12/11/14 10:40:09 PM,4.67,,,
469,12/11/14 10:42:15 PM,4.68,,,
470,12/11/14 10:44:20 PM,4.69,,,
471,12/11/14 10:47:06 PM,4.70,,,
472,12/11/14 10:50:19 PM,4.71,,,
473,12/11/14 10:50:20 PM,4.72,,,
474,12/11/14 10:53:21 PM,4.73,,,
475,12/11/14 10:57:03 PM,4.74,,,
476,12/11/14 11:01:40 PM,4.75,,,
477,12/11/14 11:05:11 PM,4.76,,,
478,12/11/14 11:09:45 PM,4.77,,,
479,12/11/14 11:13:07 PM,4.78,,,
480,12/11/14 11:13:08 PM,4.79,,,
481,12/11/14 11:16:14 PM,4.80,,,
482,12/11/14 11:20:15 PM,4.81,,,
483,12/11/14 11:25:22 PM,4.82,,,
484,12/11/14 11:30:30 PM,4.83,,,
485,12/11/14 11:30:31 PM,4.84,,,
486,12/11/14 11:35:49 PM,4.85,,,
487,12/11/14 11:44:35 PM,4.86,,,
488,12/11/14 11:52:21 PM,4.87,,,
489,12/11/14 11:58:01 PM,4.88,,,
490,12/12/14 12:01:54 AM,4.89,,,
491,12/12/14 12:08:24 AM,4.90,,,
492,12/12/14 12:14:14 AM,4.91,,,
493,12/12/14 12:23:39 AM,4.92,,,
494,12/12/14 12:31:56 AM,4.93,,,
495,12/12/14 12:38:59 AM,4.94,,,
496,12/12/14 12:46:10 AM,4.95,,,
497,12/12/14 12:46:11 AM,4.96,,,
498,12/12/14 12:53:44 AM,4.97,,,
499,12/12/14 01:02:22 AM,4.98,,,
500,12/12/14 01:16:05 AM,4.99,,,
501,12/12/14 01:27:56 AM,5.00,,,
502,12/12/14 01:41:51 AM,5.01,,,
503,12/12/14 01:41:52 AM,5.02,,,
504,12/12/14 02:00:23 AM,5.03,,,
505,12/12/14 08:44:42 AM,5.04,,,
506,12/12/14 09:12:30 AM,5.05,,,
507,12/12/14 09:12:31 AM,5.06,,,
508,12/12/14 09:34:45 AM,5.07,,,
509,12/12/14 09:54:39 AM,5.08,,,
510,12/12/14 10:20:16 AM,5.09,,,
511,12/12/14 11:01:56 AM,5.10,,,
512,12/12/14 11:51:32 AM,5.11,,,
513,12/12/14 11:55:21 AM,5.12,,,
514,12/12/14 11:55:22 AM,5.13,,,
515,12/12/14 11:58:22 AM,5.14,,,
516,12/12/14 12:01:21 PM,5.15,,,
517,12/12/14 12:04:25 PM,5.16,,,
518,12/12/14 12:13:00 PM,5.17,,,
519,12/12/14 12:13:01 PM,5.18,,,
520,12/12/14 12:17:36 PM,5.19,,,
521,12/13/14 11:48:22 AM,5.20,,,
522,12/15/14 12:34:26 AM,5.21,,,
523,12/15/14 12:46:35 AM,5.22,,,
524,12/15/14 01:27:46 AM,5.23,,,
525,12/15/14 02:19:56 AM,5.24,,,
526,12/15/14 02:28:22 AM,5.25,,,
527,12/15/14 02:35:08 AM,5.26,,,
528,12/15/14 02:35:09 AM,5.27,,,
529,12/15/14 02:50:59 AM,5.28,,,
530,12/15/14 03:03:38 AM,5.29,,,
531,12/15/14 03:07:55 AM,5.30,,,
532,12/15/14 03:14:01 AM,5.31,,,
533,12/15/14 03:25:27 AM,5.32,,,
534,12/15/14 04:15:35 AM,5.33,,,
535,12/15/14 04:29:39 AM,5.34,,,
536,12/15/14 04:39:46 AM,5.35,,,
537,12/15/14 04:45:08 AM,5.36,,,
538,12/15/14 04:51:21 AM,5.37,,,
539,12/15/14 04:51:22 AM,5.38,,,
540,12/15/14 04:57:44 AM,5.39,,,
541,12/15/14 04:57:45 AM,5.40,,,
542,12/15/14 05:06:41 AM,5.41,,,
543,12/15/14 05:14:52 AM,5.42,,,
544,12/15/14 05:22:35 AM,5.43,,,
545,12/15/14 05:22:36 AM,5.44,,,
546,12/15/14 05:28:08 AM,5.45,,,
547,12/15/14 05:34:09 AM,5.46,,,
548,12/15/14 05:39:15 AM,5.47,,,
549,12/15/14 05:39:16 AM,5.48,,,
550,12/15/14 05:44:11 AM,5.49,,,
551,12/15/14 05:50:58 AM,5.50,,,
552,12/15/14 05:50:59 AM,5.51,,,
553,12/15/14 05:55:48 AM,5.52,,,
554,12/15/14 05:55:49 AM,5.53,,,
555,12/15/14 06:00:02 AM,5.54,,,
556,12/15/14 06:03:23 AM,5.55,,,
557,12/15/14 06:05:50 AM,5.56,,,
558,12/15/14 06:08:05 AM,5.57,,,
559,12/15/14 06:10:25 AM,5.58,,,
560,12/15/14 06:12:28 AM,5.59,,,
561,12/15/14 06:15:02 AM,5.60,,,
562,12/15/14 06:17:46 AM,5.61,,,
563,12/15/14 06:18:53 AM,5.62,,,
564,12/15/14 06:18:54 AM,5.63,,,
565,12/15/14 06:20:02 AM,5.64,,,
566,12/15/14 06:21:01 AM,5.65,,,
567,12/15/14 06:22:17 AM,5.66,,,
568,12/15/14 06:23:55 AM,5.67,,,
569,12/15/14 06:25:42 AM,5.68,,,
570,12/15/14 06:27:35 AM,5.69,,,
