"Plot Title: HS"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9668992, SEN S/N: 9668992)","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
8232,05/24/11 04:42:55 PM,62.940,2.99,,,
8233,05/24/11 04:42:56 PM,62.940,2.99,,,
8234,05/24/11 04:42:57 PM,62.940,2.99,,,
8235,05/24/11 04:42:58 PM,62.940,2.99,,,
8236,05/24/11 04:42:59 PM,62.940,2.99,,,
8237,05/24/11 04:43:00 PM,62.940,2.99,,,
8238,05/24/11 04:43:01 PM,62.940,2.99,,,
8239,05/24/11 04:43:02 PM,62.940,2.99,,,
8240,05/24/11 04:43:03 PM,62.940,2.99,,,
8241,05/24/11 04:43:04 PM,62.940,2.99,,,
8242,05/24/11 04:43:05 PM,62.940,2.99,,,
8243,05/24/11 04:43:06 PM,62.940,2.99,,,
8244,05/24/11 04:43:07 PM,62.940,2.99,,,
8245,05/24/11 04:43:08 PM,62.940,2.99,,,
8246,05/24/11 04:43:09 PM,62.940,2.99,,,
8247,05/24/11 04:43:10 PM,62.940,2.99,,,
8248,05/24/11 04:43:11 PM,62.940,2.99,,,
8249,05/24/11 04:43:12 PM,62.940,2.99,,,
8250,05/24/11 04:43:13 PM,62.940,2.99,,,
8251,05/24/11 04:43:14 PM,62.940,2.99,,,
8252,05/24/11 04:43:15 PM,62.940,2.99,,,
8253,05/24/11 04:43:16 PM,62.940,2.99,,,
8254,05/24/11 04:43:17 PM,62.940,2.99,,,
8255,05/24/11 04:43:18 PM,62.940,2.99,,,
8256,05/24/11 04:43:19 PM,62.940,2.99,,,
8257,05/24/11 04:43:20 PM,62.940,2.99,,,
8258,05/24/11 04:43:21 PM,62.940,2.99,,,
8259,05/24/11 04:43:22 PM,63.111,2.99,,,
8260,05/24/11 04:43:23 PM,63.111,2.99,,,
8261,05/24/11 04:43:24 PM,63.111,2.99,,,
8262,05/24/11 04:43:25 PM,63.111,2.99,,,
8263,05/24/11 04:43:26 PM,63.111,2.99,,,
8264,05/24/11 04:43:27 PM,63.111,2.99,,,
8265,05/24/11 04:43:28 PM,63.111,2.99,,,
8266,05/24/11 04:43:29 PM,63.111,2.99,,,
8267,05/24/11 04:43:30 PM,63.111,2.99,,,
8268,05/24/11 04:43:31 PM,63.111,2.99,,,
8269,05/24/11 04:43:32 PM,63.111,2.99,,,
8270,05/24/11 04:43:33 PM,63.111,2.99,,,
8271,05/24/11 04:43:34 PM,63.111,2.99,,,
8272,05/24/11 04:43:35 PM,63.111,2.99,,,
8273,05/24/11 04:43:36 PM,63.111,2.99,,,
8274,05/24/11 04:43:37 PM,63.111,2.99,,,
8275,05/24/11 04:43:38 PM,63.111,2.99,,,
8276,05/24/11 04:43:39 PM,63.111,2.99,,,
8277,05/24/11 04:43:40 PM,63.111,2.99,,,
8278,05/24/11 04:43:41 PM,63.111,2.99,,,
8279,05/24/11 04:43:42 PM,63.111,2.99,,,
8280,05/24/11 04:43:43 PM,63.111,2.99,,,
8281,05/24/11 04:43:44 PM,63.111,2.99,,,
8282,05/24/11 04:43:45 PM,63.111,2.99,,,
8283,05/24/11 04:43:46 PM,63.111,2.99,,,
8284,05/24/11 04:43:47 PM,63.111,2.99,,,
8285,05/24/11 04:43:48 PM,63.111,2.99,,,
8286,05/24/11 04:43:49 PM,63.111,2.99,,,
8287,05/24/11 04:43:50 PM,63.111,2.99,,,
8288,05/24/11 04:43:51 PM,63.111,2.99,,,
8289,05/24/11 04:43:52 PM,63.111,2.99,,,
8290,05/24/11 04:43:53 PM,63.111,2.99,,,
8291,05/24/11 04:43:54 PM,63.111,2.99,,,
8292,05/24/11 04:43:55 PM,63.111,2.99,,,
8293,05/24/11 04:43:56 PM,63.111,2.99,,,
8294,05/24/11 04:43:57 PM,63.111,2.99,,,
8295,05/24/11 04:43:58 PM,63.111,2.99,,,
8296,05/24/11 04:43:59 PM,63.111,2.99,,,
8297,05/24/11 04:44:00 PM,63.111,2.99,,,
8298,05/24/11 04:44:01 PM,63.111,2.99,,,
8299,05/24/11 04:44:02 PM,63.111,2.99,,,
8300,05/24/11 04:44:03 PM,63.111,2.99,,,
8301,05/24/11 04:44:04 PM,63.111,2.99,,,
8302,05/24/11 04:44:05 PM,63.111,2.99,,,
8303,05/24/11 04:44:06 PM,63.111,2.99,,,
8304,05/24/11 04:44:07 PM,63.111,2.99,,,
8305,05/24/11 04:44:08 PM,63.111,2.99,,,
8306,05/24/11 04:44:09 PM,63.111,2.99,,,
8307,05/24/11 04:44:10 PM,63.111,2.99,,,
8308,05/24/11 04:44:11 PM,63.111,2.99,,,
8309,05/24/11 04:44:12 PM,63.111,2.99,,,
8310,05/24/11 04:44:13 PM,63.111,2.99,,,
8311,05/24/11 04:44:14 PM,63.111,2.99,,,
8312,05/24/11 04:44:15 PM,63.111,2.99,,,
8313,05/24/11 04:44:16 PM,63.111,2.99,,,
8314,05/24/11 04:44:17 PM,63.111,2.99,,,
8315,05/24/11 04:44:18 PM,63.111,2.99,,,
8316,05/24/11 04:44:19 PM,63.282,2.99,,,
8317,05/24/11 04:44:20 PM,63.111,2.99,,,
8318,05/24/11 04:44:21 PM,63.282,2.99,,,
8319,05/24/11 04:44:22 PM,63.282,2.99,,,
8320,05/24/11 04:44:23 PM,63.282,2.99,,,
8321,05/24/11 04:44:24 PM,63.282,2.99,,,
8322,05/24/11 04:44:25 PM,63.282,2.99,,,
8323,05/24/11 04:44:26 PM,63.282,2.99,,,
8324,05/24/11 04:44:27 PM,63.282,2.99,,,
8325,05/24/11 04:44:28 PM,63.282,2.99,,,
8326,05/24/11 04:44:29 PM,63.282,2.99,,,
8327,05/24/11 04:44:30 PM,63.282,2.99,,,
8328,05/24/11 04:44:31 PM,63.282,2.99,,,
8329,05/24/11 04:44:32 PM,63.282,2.99,,,
8330,05/24/11 04:44:33 PM,63.282,2.99,,,
8331,05/24/11 04:44:34 PM,63.282,2.99,,,
8332,05/24/11 04:44:35 PM,63.282,2.99,,,
8333,05/24/11 04:44:36 PM,63.282,2.99,,,
8334,05/24/11 04:44:37 PM,63.282,2.99,,,
8335,05/24/11 04:44:38 PM,63.282,2.99,,,
8336,05/24/11 04:44:39 PM,63.282,2.99,,,
8337,05/24/11 04:44:40 PM,63.282,2.99,,,
8338,05/24/11 04:44:41 PM,63.282,2.99,,,
8339,05/24/11 04:44:42 PM,63.282,2.99,,,
8340,05/24/11 04:44:43 PM,63.282,2.99,,,
8341,05/24/11 04:44:44 PM,63.282,2.99,,,
8342,05/24/11 04:44:45 PM,63.282,2.99,,,
8343,05/24/11 04:44:46 PM,63.282,2.99,,,
8344,05/24/11 04:44:47 PM,63.282,2.99,,,
8345,05/24/11 04:44:48 PM,63.282,2.99,,,
8346,05/24/11 04:44:49 PM,63.282,2.99,,,
8347,05/24/11 04:44:50 PM,63.282,2.99,,,
8348,05/24/11 04:44:51 PM,63.282,2.99,,,
8349,05/24/11 04:44:52 PM,63.282,2.99,,,
8350,05/24/11 04:44:53 PM,63.282,2.99,,,
8351,05/24/11 04:44:54 PM,63.282,2.99,,,
8352,05/24/11 04:44:55 PM,63.282,2.99,,,
8353,05/24/11 04:44:56 PM,63.282,2.99,,,
8354,05/24/11 04:44:57 PM,63.282,2.99,,,
8355,05/24/11 04:44:58 PM,63.282,2.99,,,
8356,05/24/11 04:44:59 PM,63.455,2.99,,,
8357,05/24/11 04:45:00 PM,63.282,2.99,,,
8358,05/24/11 04:45:01 PM,63.455,2.99,,,
8359,05/24/11 04:45:02 PM,63.455,2.99,,,
8360,05/24/11 04:45:03 PM,63.282,2.99,,,
8361,05/24/11 04:45:04 PM,63.455,2.99,,,
8362,05/24/11 04:45:05 PM,63.455,2.99,,,
8363,05/24/11 04:45:06 PM,63.455,2.99,,,
8364,05/24/11 04:45:07 PM,63.455,2.99,,,
8365,05/24/11 04:45:08 PM,63.455,2.99,,,
8366,05/24/11 04:45:09 PM,63.455,2.99,,,
8367,05/24/11 04:45:10 PM,63.455,2.99,,,
8368,05/24/11 04:45:11 PM,63.455,2.99,,,
8369,05/24/11 04:45:12 PM,63.455,2.99,,,
8370,05/24/11 04:45:13 PM,63.455,2.99,,,
8371,05/24/11 04:45:14 PM,63.455,2.99,,,
8372,05/24/11 04:45:15 PM,63.455,2.99,,,
8373,05/24/11 04:45:16 PM,63.455,2.99,,,
8374,05/24/11 04:45:17 PM,63.455,2.99,,,
8375,05/24/11 04:45:18 PM,63.455,2.99,,,
8376,05/24/11 04:45:19 PM,63.455,2.99,,,
8377,05/24/11 04:45:20 PM,63.455,2.99,,,
8378,05/24/11 04:45:21 PM,63.455,2.99,,,
8379,05/24/11 04:45:22 PM,63.455,2.99,,,
8380,05/24/11 04:45:23 PM,63.455,2.99,,,
8381,05/24/11 04:45:24 PM,63.455,2.99,,,
8382,05/24/11 04:45:25 PM,63.455,2.99,,,
8383,05/24/11 04:45:26 PM,63.455,2.99,,,
8384,05/24/11 04:45:27 PM,63.455,2.99,,,
8385,05/24/11 04:45:28 PM,63.455,2.99,,,
8386,05/24/11 04:45:29 PM,63.455,2.99,,,
8387,05/24/11 04:45:30 PM,63.455,2.99,,,
8388,05/24/11 04:45:31 PM,63.455,2.99,,,
8389,05/24/11 04:45:32 PM,63.455,2.99,,,
8390,05/24/11 04:45:33 PM,63.455,2.99,,,
8391,05/24/11 04:45:34 PM,63.455,2.99,,,
8392,05/24/11 04:45:35 PM,63.455,2.99,,,
8393,05/24/11 04:45:36 PM,63.455,2.99,,,
8394,05/24/11 04:45:37 PM,63.455,2.99,,,
8395,05/24/11 04:45:38 PM,63.455,2.99,,,
8396,05/24/11 04:45:39 PM,63.455,2.99,,,
8397,05/24/11 04:45:40 PM,63.455,2.99,,,
8398,05/24/11 04:45:41 PM,63.455,2.99,,,
8399,05/24/11 04:45:42 PM,63.455,2.99,,,
8400,05/24/11 04:45:43 PM,63.455,2.99,,,
8401,05/24/11 04:45:44 PM,63.455,2.99,,,
8402,05/24/11 04:45:45 PM,63.282,2.99,,,
8403,05/24/11 04:45:46 PM,63.455,2.99,,,
8404,05/24/11 04:45:47 PM,63.282,2.99,,,
8405,05/24/11 04:45:48 PM,63.282,2.99,,,
8406,05/24/11 04:45:49 PM,63.282,2.99,,,
8407,05/24/11 04:45:50 PM,63.282,2.99,,,
8408,05/24/11 04:45:51 PM,63.282,2.99,,,
8409,05/24/11 04:45:52 PM,63.282,2.99,,,
8410,05/24/11 04:45:53 PM,63.282,2.99,,,
8411,05/24/11 04:45:54 PM,63.282,2.99,,,
8412,05/24/11 04:45:55 PM,63.282,2.99,,,
8413,05/24/11 04:45:56 PM,63.282,2.99,,,
8414,05/24/11 04:45:57 PM,63.282,2.99,,,
8415,05/24/11 04:45:58 PM,63.282,2.99,,,
8416,05/24/11 04:45:59 PM,63.282,2.99,,,
8417,05/24/11 04:46:00 PM,63.282,2.99,,,
8418,05/24/11 04:46:01 PM,63.282,2.99,,,
8419,05/24/11 04:46:02 PM,63.282,2.99,,,
8420,05/24/11 04:46:03 PM,63.282,2.99,,,
8421,05/24/11 04:46:04 PM,63.282,2.99,,,
8422,05/24/11 04:46:05 PM,63.282,2.99,,,
8423,05/24/11 04:46:06 PM,63.282,2.99,,,
8424,05/24/11 04:46:07 PM,63.282,2.99,,,
8425,05/24/11 04:46:08 PM,63.282,2.99,,,
8426,05/24/11 04:46:09 PM,63.282,2.99,,,
8427,05/24/11 04:46:10 PM,63.282,2.99,,,
8428,05/24/11 04:46:11 PM,63.282,2.99,,,
8429,05/24/11 04:46:12 PM,63.282,2.99,,,
8430,05/24/11 04:46:13 PM,63.282,2.99,,,
8431,05/24/11 04:46:14 PM,63.282,2.99,,,
8432,05/24/11 04:46:15 PM,63.282,2.99,,,
8433,05/24/11 04:46:16 PM,63.282,2.99,,,
8434,05/24/11 04:46:17 PM,63.282,2.99,,,
8435,05/24/11 04:46:18 PM,63.282,2.99,,,
8436,05/24/11 04:46:19 PM,63.282,2.99,,,
8437,05/24/11 04:46:20 PM,63.455,2.99,,,
8438,05/24/11 04:46:21 PM,63.455,2.99,,,
8439,05/24/11 04:46:22 PM,63.282,2.99,,,
8440,05/24/11 04:46:23 PM,63.282,2.99,,,
8441,05/24/11 04:46:24 PM,63.282,2.99,,,
8442,05/24/11 04:46:25 PM,63.282,2.99,,,
8443,05/24/11 04:46:26 PM,63.455,2.99,,,
8444,05/24/11 04:46:27 PM,63.455,2.99,,,
8445,05/24/11 04:46:28 PM,63.455,2.99,,,
8446,05/24/11 04:46:29 PM,63.455,2.99,,,
8447,05/24/11 04:46:30 PM,63.455,2.99,,,
8448,05/24/11 04:46:31 PM,63.455,2.99,,,
8449,05/24/11 04:46:32 PM,63.455,2.99,,,
8450,05/24/11 04:46:33 PM,63.455,2.99,,,
8451,05/24/11 04:46:34 PM,63.455,2.99,,,
8452,05/24/11 04:46:35 PM,63.455,2.99,,,
8453,05/24/11 04:46:36 PM,63.455,2.99,,,
8454,05/24/11 04:46:37 PM,63.455,2.99,,,
8455,05/24/11 04:46:38 PM,63.455,2.99,,,
8456,05/24/11 04:46:39 PM,63.455,2.99,,,
8457,05/24/11 04:46:40 PM,63.455,2.99,,,
8458,05/24/11 04:46:41 PM,63.455,2.99,,,
8459,05/24/11 04:46:42 PM,63.455,2.99,,,
8460,05/24/11 04:46:43 PM,63.455,2.99,,,
8461,05/24/11 04:46:44 PM,63.455,2.99,,,
8462,05/24/11 04:46:45 PM,63.455,2.99,,,
8463,05/24/11 04:46:46 PM,63.455,2.99,,,
8464,05/24/11 04:46:47 PM,63.455,2.99,,,
8465,05/24/11 04:46:48 PM,63.455,2.99,,,
8466,05/24/11 04:46:49 PM,63.455,2.99,,,
8467,05/24/11 04:46:50 PM,63.455,2.99,,,
8468,05/24/11 04:46:51 PM,63.455,2.99,,,
8469,05/24/11 04:46:52 PM,63.455,2.99,,,
8470,05/24/11 04:46:53 PM,63.455,2.99,,,
8471,05/24/11 04:46:54 PM,63.455,2.99,,,
8472,05/24/11 04:46:55 PM,63.455,2.99,,,
8473,05/24/11 04:46:56 PM,63.455,2.99,,,
8474,05/24/11 04:46:57 PM,63.455,2.99,,,
8475,05/24/11 04:46:58 PM,63.455,2.99,,,
8476,05/24/11 04:46:59 PM,63.455,2.99,,,
8477,05/24/11 04:47:00 PM,63.455,2.99,,,
8478,05/24/11 04:47:01 PM,63.455,2.99,,,
8479,05/24/11 04:47:02 PM,63.455,2.99,,,
8480,05/24/11 04:47:03 PM,63.455,2.99,,,
8481,05/24/11 04:47:04 PM,63.455,2.99,,,
8482,05/24/11 04:47:05 PM,63.455,2.99,,,
8483,05/24/11 04:47:06 PM,63.455,2.99,,,
8484,05/24/11 04:47:07 PM,63.455,2.99,,,
8485,05/24/11 04:47:08 PM,63.455,2.99,,,
8486,05/24/11 04:47:09 PM,63.455,2.99,,,
8487,05/24/11 04:47:10 PM,63.455,2.99,,,
8488,05/24/11 04:47:11 PM,63.455,2.99,,,
8489,05/24/11 04:47:12 PM,63.455,2.99,,,
8490,05/24/11 04:47:13 PM,63.455,2.99,,,
8491,05/24/11 04:47:14 PM,63.455,2.99,,,
8492,05/24/11 04:47:15 PM,63.455,2.99,,,
8493,05/24/11 04:47:16 PM,63.455,2.99,,,
8494,05/24/11 04:47:17 PM,63.455,2.99,,,
8495,05/24/11 04:47:18 PM,63.455,2.99,,,
8496,05/24/11 04:47:19 PM,63.455,2.99,,,
8497,05/24/11 04:47:20 PM,63.455,2.99,,,
8498,05/24/11 04:47:21 PM,63.455,2.99,,,
8499,05/24/11 04:47:22 PM,63.455,2.99,,,
8500,05/24/11 04:47:23 PM,63.626,2.99,,,
8501,05/24/11 04:47:24 PM,63.626,2.99,,,
8502,05/24/11 04:47:25 PM,63.626,2.99,,,
8503,05/24/11 04:47:26 PM,63.455,2.99,,,
8504,05/24/11 04:47:27 PM,63.626,2.99,,,
8505,05/24/11 04:47:28 PM,63.626,2.99,,,
8506,05/24/11 04:47:29 PM,63.626,2.99,,,
8507,05/24/11 04:47:30 PM,63.626,2.99,,,
8508,05/24/11 04:47:31 PM,63.626,2.99,,,
8509,05/24/11 04:47:32 PM,63.626,2.99,,,
8510,05/24/11 04:47:33 PM,63.626,2.99,,,
8511,05/24/11 04:47:34 PM,63.626,2.99,,,
8512,05/24/11 04:47:35 PM,63.626,2.99,,,
8513,05/24/11 04:47:36 PM,63.626,2.99,,,
8514,05/24/11 04:47:37 PM,63.626,2.99,,,
8515,05/24/11 04:47:38 PM,63.626,2.99,,,
8516,05/24/11 04:47:39 PM,63.626,2.99,,,
8517,05/24/11 04:47:40 PM,63.626,2.99,,,
8518,05/24/11 04:47:41 PM,63.626,2.99,,,
8519,05/24/11 04:47:42 PM,63.626,2.99,,,
8520,05/24/11 04:47:43 PM,63.626,2.99,,,
8521,05/24/11 04:47:44 PM,63.626,2.99,,,
8522,05/24/11 04:47:45 PM,63.626,2.99,,,
8523,05/24/11 04:47:46 PM,63.626,2.99,,,
8524,05/24/11 04:47:47 PM,63.626,2.99,,,
8525,05/24/11 04:47:48 PM,63.626,2.99,,,
8526,05/24/11 04:47:49 PM,63.626,2.99,,,
8527,05/24/11 04:47:50 PM,63.626,2.99,,,
8528,05/24/11 04:47:51 PM,63.626,2.99,,,
8529,05/24/11 04:47:52 PM,63.626,2.99,,,
8530,05/24/11 04:47:53 PM,63.626,2.99,,,
8531,05/24/11 04:47:54 PM,63.626,2.99,,,
8532,05/24/11 04:47:55 PM,63.626,2.99,,,
8533,05/24/11 04:47:56 PM,63.626,2.99,,,
8534,05/24/11 04:47:57 PM,63.626,2.99,,,
8535,05/24/11 04:47:58 PM,63.626,2.99,,,
8536,05/24/11 04:47:59 PM,63.626,2.99,,,
8537,05/24/11 04:48:00 PM,63.626,2.99,,,
8538,05/24/11 04:48:01 PM,63.626,2.99,,,
8539,05/24/11 04:48:02 PM,63.626,2.99,,,
8540,05/24/11 04:48:03 PM,63.626,2.99,,,
8541,05/24/11 04:48:04 PM,63.626,2.99,,,
8542,05/24/11 04:48:05 PM,63.626,2.99,,,
8543,05/24/11 04:48:06 PM,63.626,2.99,,,
8544,05/24/11 04:48:07 PM,63.626,2.99,,,
8545,05/24/11 04:48:08 PM,63.626,2.99,,,
8546,05/24/11 04:48:09 PM,63.626,2.99,,,
8547,05/24/11 04:48:10 PM,63.626,2.99,,,
8548,05/24/11 04:48:11 PM,63.626,2.99,,,
8549,05/24/11 04:48:12 PM,63.626,2.99,,,
8550,05/24/11 04:48:13 PM,63.626,2.99,,,
8551,05/24/11 04:48:14 PM,63.626,2.99,,,
8552,05/24/11 04:48:15 PM,63.626,2.99,,,
8553,05/24/11 04:48:16 PM,63.626,2.99,,,
8554,05/24/11 04:48:17 PM,63.626,2.99,,,
8555,05/24/11 04:48:18 PM,63.626,2.99,,,
8556,05/24/11 04:48:19 PM,63.626,2.99,,,
8557,05/24/11 04:48:20 PM,63.626,2.99,,,
8558,05/24/11 04:48:21 PM,63.626,2.99,,,
8559,05/24/11 04:48:22 PM,63.626,2.99,,,
8560,05/24/11 04:48:23 PM,63.626,2.99,,,
8561,05/24/11 04:48:24 PM,63.626,2.99,,,
8562,05/24/11 04:48:25 PM,63.626,2.99,,,
8563,05/24/11 04:48:26 PM,63.626,2.99,,,
8564,05/24/11 04:48:27 PM,63.626,2.99,,,
8565,05/24/11 04:48:28 PM,63.626,2.99,,,
8566,05/24/11 04:48:29 PM,63.626,2.99,,,
8567,05/24/11 04:48:30 PM,63.626,2.99,,,
8568,05/24/11 04:48:31 PM,63.626,2.99,,,
8569,05/24/11 04:48:32 PM,63.626,2.99,,,
8570,05/24/11 04:48:33 PM,63.626,2.99,,,
8571,05/24/11 04:48:34 PM,63.626,2.99,,,
8572,05/24/11 04:48:35 PM,63.626,2.99,,,
8573,05/24/11 04:48:36 PM,63.626,2.99,,,
8574,05/24/11 04:48:37 PM,63.626,2.99,,,
8575,05/24/11 04:48:38 PM,63.626,2.99,,,
8576,05/24/11 04:48:39 PM,63.626,2.99,,,
8577,05/24/11 04:48:40 PM,63.626,2.99,,,
8578,05/24/11 04:48:41 PM,63.626,2.99,,,
8579,05/24/11 04:48:42 PM,63.626,2.99,,,
8580,05/24/11 04:48:43 PM,63.626,2.99,,,
8581,05/24/11 04:48:44 PM,63.626,2.99,,,
8582,05/24/11 04:48:45 PM,63.626,2.99,,,
8583,05/24/11 04:48:46 PM,63.626,2.99,,,
8584,05/24/11 04:48:47 PM,63.626,2.99,,,
8585,05/24/11 04:48:48 PM,63.626,2.99,,,
8586,05/24/11 04:48:49 PM,63.797,2.99,,,
8587,05/24/11 04:48:50 PM,63.626,2.99,,,
8588,05/24/11 04:48:51 PM,63.626,2.99,,,
8589,05/24/11 04:48:52 PM,63.797,2.99,,,
8590,05/24/11 04:48:53 PM,63.797,2.99,,,
8591,05/24/11 04:48:54 PM,63.797,2.99,,,
8592,05/24/11 04:48:55 PM,63.797,2.99,,,
8593,05/24/11 04:48:56 PM,63.797,2.99,,,
8594,05/24/11 04:48:57 PM,63.797,2.99,,,
8595,05/24/11 04:48:58 PM,63.797,2.99,,,
8596,05/24/11 04:48:59 PM,63.797,2.99,,,
8597,05/24/11 04:49:00 PM,63.797,2.99,,,
8598,05/24/11 04:49:01 PM,63.797,2.99,,,
8599,05/24/11 04:49:02 PM,63.797,2.99,,,
8600,05/24/11 04:49:03 PM,63.797,2.99,,,
8601,05/24/11 04:49:04 PM,63.797,2.99,,,
8602,05/24/11 04:49:05 PM,63.797,2.99,,,
8603,05/24/11 04:49:06 PM,63.797,2.99,,,
8604,05/24/11 04:49:07 PM,63.797,2.99,,,
8605,05/24/11 04:49:08 PM,63.797,2.99,,,
8606,05/24/11 04:49:09 PM,63.797,2.99,,,
8607,05/24/11 04:49:10 PM,63.797,2.99,,,
8608,05/24/11 04:49:11 PM,63.797,2.99,,,
8609,05/24/11 04:49:12 PM,63.797,2.99,,,
8610,05/24/11 04:49:13 PM,63.797,2.99,,,
8611,05/24/11 04:49:14 PM,63.797,2.99,,,
8612,05/24/11 04:49:15 PM,63.797,2.99,,,
8613,05/24/11 04:49:16 PM,63.797,2.99,,,
8614,05/24/11 04:49:17 PM,63.797,2.99,,,
8615,05/24/11 04:49:18 PM,63.797,2.99,,,
8616,05/24/11 04:49:19 PM,63.626,2.99,,,
8617,05/24/11 04:49:20 PM,63.797,2.99,,,
8618,05/24/11 04:49:21 PM,63.797,2.99,,,
8619,05/24/11 04:49:22 PM,63.797,2.99,,,
8620,05/24/11 04:49:23 PM,63.797,2.99,,,
8621,05/24/11 04:49:24 PM,63.797,2.99,,,
8622,05/24/11 04:49:25 PM,63.797,2.99,,,
8623,05/24/11 04:49:26 PM,63.797,2.99,,,
8624,05/24/11 04:49:27 PM,63.797,2.99,,,
8625,05/24/11 04:49:28 PM,63.797,2.99,,,
8626,05/24/11 04:49:29 PM,63.797,2.99,,,
8627,05/24/11 04:49:30 PM,63.797,2.99,,,
8628,05/24/11 04:49:31 PM,63.797,2.99,,,
8629,05/24/11 04:49:32 PM,63.797,2.99,,,
8630,05/24/11 04:49:33 PM,63.797,2.99,,,
8631,05/24/11 04:49:34 PM,63.797,2.99,,,
8632,05/24/11 04:49:35 PM,63.797,2.99,,,
8633,05/24/11 04:49:36 PM,63.797,2.99,,,
8634,05/24/11 04:49:37 PM,63.797,2.99,,,
8635,05/24/11 04:49:38 PM,63.797,2.99,,,
8636,05/24/11 04:49:39 PM,63.797,2.99,,,
8637,05/24/11 04:49:40 PM,63.797,2.99,,,
8638,05/24/11 04:49:41 PM,63.797,2.99,,,
8639,05/24/11 04:49:42 PM,63.797,2.99,,,
8640,05/24/11 04:49:43 PM,63.797,2.99,,,
8641,05/24/11 04:49:44 PM,63.797,2.99,,,
8642,05/24/11 04:49:45 PM,63.797,2.99,,,
8643,05/24/11 04:49:46 PM,63.797,2.99,,,
8644,05/24/11 04:49:47 PM,63.797,2.99,,,
8645,05/24/11 04:49:48 PM,63.797,2.99,,,
8646,05/24/11 04:49:49 PM,63.797,2.99,,,
8647,05/24/11 04:49:50 PM,63.797,2.99,,,
8648,05/24/11 04:49:51 PM,63.797,2.99,,,
8649,05/24/11 04:49:52 PM,63.797,2.99,,,
8650,05/24/11 04:49:53 PM,63.797,2.99,,,
8651,05/24/11 04:49:54 PM,63.797,2.99,,,
8652,05/24/11 04:49:55 PM,63.797,2.99,,,
8653,05/24/11 04:49:56 PM,63.797,2.99,,,
8654,05/24/11 04:49:57 PM,63.797,2.99,,,
8655,05/24/11 04:49:58 PM,63.797,2.99,,,
8656,05/24/11 04:49:59 PM,63.797,2.99,,,
8657,05/24/11 04:50:00 PM,63.797,2.99,,,
8658,05/24/11 04:50:01 PM,63.797,2.99,,,
8659,05/24/11 04:50:02 PM,63.797,2.99,,,
8660,05/24/11 04:50:03 PM,63.797,2.99,,,
8661,05/24/11 04:50:04 PM,63.797,2.99,,,
8662,05/24/11 04:50:05 PM,63.797,2.99,,,
8663,05/24/11 04:50:06 PM,63.797,2.99,,,
8664,05/24/11 04:50:07 PM,63.797,2.99,,,
8665,05/24/11 04:50:08 PM,63.797,2.99,,,
8666,05/24/11 04:50:09 PM,63.797,2.99,,,
8667,05/24/11 04:50:10 PM,63.797,2.99,,,
8668,05/24/11 04:50:11 PM,63.797,2.99,,,
8669,05/24/11 04:50:12 PM,63.626,2.99,,,
8670,05/24/11 04:50:13 PM,63.626,2.99,,,
8671,05/24/11 04:50:14 PM,63.626,2.99,,,
8672,05/24/11 04:50:15 PM,63.626,2.99,,,
8673,05/24/11 04:50:16 PM,63.626,2.99,,,
8674,05/24/11 04:50:17 PM,63.626,2.99,,,
8675,05/24/11 04:50:18 PM,63.626,2.99,,,
8676,05/24/11 04:50:19 PM,63.626,2.99,,,
8677,05/24/11 04:50:20 PM,63.626,2.99,,,
8678,05/24/11 04:50:21 PM,63.626,2.99,,,
8679,05/24/11 04:50:22 PM,63.626,2.99,,,
8680,05/24/11 04:50:23 PM,63.626,2.99,,,
8681,05/24/11 04:50:24 PM,63.626,2.99,,,
8682,05/24/11 04:50:25 PM,63.626,2.99,,,
8683,05/24/11 04:50:26 PM,63.626,2.99,,,
8684,05/24/11 04:50:27 PM,63.626,2.99,,,
8685,05/24/11 04:50:28 PM,63.626,2.99,,,
8686,05/24/11 04:50:29 PM,63.626,2.99,,,
8687,05/24/11 04:50:30 PM,63.626,2.99,,,
8688,05/24/11 04:50:31 PM,63.626,2.99,,,
8689,05/24/11 04:50:32 PM,63.455,2.99,,,
8690,05/24/11 04:50:33 PM,63.455,2.99,,,
8691,05/24/11 04:50:34 PM,63.455,2.99,,,
8692,05/24/11 04:50:35 PM,63.455,2.99,,,
8693,05/24/11 04:50:36 PM,63.455,2.99,,,
8694,05/24/11 04:50:37 PM,63.455,2.99,,,
8695,05/24/11 04:50:38 PM,63.455,2.99,,,
8696,05/24/11 04:50:39 PM,63.455,2.99,,,
8697,05/24/11 04:50:40 PM,63.455,2.99,,,
8698,05/24/11 04:50:41 PM,63.455,2.99,,,
8699,05/24/11 04:50:42 PM,63.455,2.99,,,
8700,05/24/11 04:50:43 PM,63.455,2.99,,,
8701,05/24/11 04:50:44 PM,63.455,2.99,,,
8702,05/24/11 04:50:45 PM,63.455,2.99,,,
8703,05/24/11 04:50:46 PM,63.455,2.99,,,
8704,05/24/11 04:50:47 PM,63.455,2.99,,,
8705,05/24/11 04:50:48 PM,63.455,2.99,,,
8706,05/24/11 04:50:49 PM,63.455,2.99,,,
8707,05/24/11 04:50:50 PM,63.455,2.99,,,
