"Plot Title: Cowboy"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Detached (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219, SEN S/N: 20309219)","Host Connected (LGR S/N: 20309219, SEN S/N: 20309219)","Stopped (LGR S/N: 20309219, SEN S/N: 20309219)","End Of File (LGR S/N: 20309219, SEN S/N: 20309219)"
1,12/20/18 03:32:05 PM,61.569,0.00,,,,,
2,12/20/18 03:32:11 PM,,,Logged,,,,
3,12/20/18 04:32:05 PM,56.750,,,,,,
4,12/20/18 05:32:05 PM,55.364,,,,,,
5,12/20/18 06:32:05 PM,54.147,,,,,,
6,12/20/18 07:32:05 PM,53.449,,,,,,
7,12/20/18 08:32:05 PM,53.100,,,,,,
8,12/20/18 09:32:05 PM,53.798,,,,,,
9,12/20/18 10:32:05 PM,52.925,,,,,,
10,12/20/18 11:32:05 PM,55.189,,,,,,
11,12/21/18 12:32:05 AM,55.017,,,,,,
12,12/21/18 01:32:05 AM,53.449,,,,,,
13,12/21/18 02:32:05 AM,53.100,,,,,,
14,12/21/18 03:32:05 AM,53.100,,,,,,
15,12/21/18 04:32:05 AM,52.401,,,,,,
16,12/21/18 05:32:05 AM,52.750,,,,,,
17,12/21/18 06:32:05 AM,53.449,,,,,,
18,12/21/18 07:32:05 AM,53.449,,,,,,
19,12/21/18 08:32:05 AM,56.577,,,,,,
20,12/21/18 09:32:05 AM,64.652,,,,,,
21,12/21/18 10:32:05 AM,70.651,,,,,,
22,12/21/18 11:32:05 AM,66.537,,,,,,
23,12/21/18 12:32:05 PM,67.221,,,,,,
24,12/21/18 01:32:05 PM,62.769,,,,,,
25,12/21/18 02:32:05 PM,61.398,,,,,,
26,12/21/18 03:32:05 PM,60.883,,,,,,
27,12/21/18 04:32:05 PM,57.614,,,,,,
28,12/21/18 05:32:05 PM,54.495,,,,,,
29,12/21/18 06:32:05 PM,52.750,,,,,,
30,12/21/18 07:32:05 PM,52.750,,,,,,
31,12/21/18 08:32:05 PM,51.874,,,,,,
32,12/21/18 09:32:05 PM,49.937,,,,,,
33,12/21/18 10:32:05 PM,50.995,,,,,,
34,12/21/18 11:32:05 PM,49.759,,,,,,
35,12/22/18 12:32:05 AM,50.995,,,,,,
36,12/22/18 01:32:05 AM,49.582,,,,,,
37,12/22/18 02:32:05 AM,49.582,,,,,,
38,12/22/18 03:32:05 AM,49.228,,,,,,
39,12/22/18 04:32:05 AM,48.517,,,,,,
40,12/22/18 05:32:05 AM,48.517,,,,,,
41,12/22/18 06:32:05 AM,48.695,,,,,,
42,12/22/18 07:32:05 AM,47.982,,,,,,
43,12/22/18 08:32:05 AM,52.050,,,,,,
44,12/22/18 09:32:05 AM,59.164,,,,,,
45,12/22/18 10:32:05 AM,65.167,,,,,,
46,12/22/18 11:32:05 AM,68.763,,,,,,
47,12/22/18 12:32:05 PM,68.592,,,,,,
48,12/22/18 01:32:05 PM,65.680,,,,,,
49,12/22/18 02:32:05 PM,62.769,,,,,,
50,12/22/18 03:32:05 PM,61.398,,,,,,
51,12/22/18 04:32:05 PM,58.303,,,,,,
52,12/22/18 05:32:05 PM,54.322,,,,,,
53,12/22/18 06:32:05 PM,57.096,,,,,,
54,12/22/18 07:32:05 PM,50.995,,,,,,
55,12/22/18 08:32:05 PM,50.819,,,,,,
56,12/22/18 09:32:05 PM,50.113,,,,,,
57,12/22/18 10:32:05 PM,50.643,,,,,,
58,12/22/18 11:32:05 PM,49.937,,,,,,
59,12/23/18 12:32:05 AM,50.290,,,,,,
60,12/23/18 01:32:05 AM,49.050,,,,,,
61,12/23/18 02:32:05 AM,49.582,,,,,,
62,12/23/18 03:32:05 AM,50.113,,,,,,
63,12/23/18 04:32:05 AM,50.290,,,,,,
64,12/23/18 05:32:05 AM,47.802,,,,,,
65,12/23/18 06:32:05 AM,48.695,,,,,,
66,12/23/18 07:32:05 AM,45.648,,,,,,
67,12/23/18 08:32:05 AM,50.290,,,,,,
68,12/23/18 09:32:05 AM,53.973,,,,,,
69,12/23/18 10:32:05 AM,63.282,,,,,,
70,12/23/18 11:32:05 AM,64.481,,,,,,
71,12/23/18 12:32:05 PM,67.735,,,,,,
72,12/23/18 01:32:05 PM,65.509,,,,,,
73,12/23/18 02:32:05 PM,65.338,,,,,,
74,12/23/18 03:32:05 PM,60.883,,,,,,
75,12/23/18 04:32:05 PM,57.614,,,,,,
76,12/23/18 05:32:05 PM,56.750,,,,,,
77,12/23/18 06:32:05 PM,56.230,,,,,,
78,12/23/18 07:32:05 PM,54.322,,,,,,
79,12/23/18 08:32:05 PM,53.449,,,,,,
80,12/23/18 09:32:05 PM,51.874,,,,,,
81,12/23/18 10:32:05 PM,51.346,,,,,,
82,12/23/18 11:32:05 PM,51.346,,,,,,
83,12/24/18 12:32:05 AM,53.274,,,,,,
84,12/24/18 01:32:05 AM,54.147,,,,,,
85,12/24/18 02:32:05 AM,54.495,,,,,,
86,12/24/18 03:32:05 AM,53.623,,,,,,
87,12/24/18 04:32:05 AM,52.750,,,,,,
88,12/24/18 05:32:05 AM,53.274,,,,,,
89,12/24/18 06:32:05 AM,53.274,,,,,,
90,12/24/18 07:32:05 AM,53.449,,,,,,
91,12/24/18 08:20:01 AM,,0.01,,,,,
92,12/24/18 08:32:05 AM,55.711,,,,,,
93,12/24/18 08:36:33 AM,,0.02,,,,,
94,12/24/18 08:48:57 AM,,0.03,,,,,
95,12/24/18 09:32:05 AM,56.750,,,,,,
96,12/24/18 09:48:03 AM,,0.04,,,,,
97,12/24/18 10:32:05 AM,59.337,,,,,,
98,12/24/18 10:33:17 AM,,0.05,,,,,
99,12/24/18 11:32:05 AM,58.820,,,,,,
100,12/24/18 11:34:39 AM,,0.06,,,,,
101,12/24/18 11:39:41 AM,,0.07,,,,,
102,12/24/18 12:02:18 PM,,0.08,,,,,
103,12/24/18 12:07:33 PM,,0.09,,,,,
104,12/24/18 12:16:14 PM,,0.10,,,,,
105,12/24/18 12:32:05 PM,59.337,,,,,,
106,12/24/18 12:53:47 PM,,0.11,,,,,
107,12/24/18 01:12:02 PM,,0.12,,,,,
108,12/24/18 01:32:05 PM,57.958,,,,,,
109,12/24/18 01:52:15 PM,,0.13,,,,,
