"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,12/03/12 04:02:12 PM,0.00,,,,
2,12/03/12 04:02:48 PM,,Logged,,,
3,12/05/12 01:31:15 AM,0.01,,,,
4,12/05/12 01:52:53 AM,0.02,,,,
5,12/05/12 01:57:04 AM,0.03,,,,
6,12/05/12 01:57:05 AM,0.04,,,,
7,12/05/12 02:01:35 AM,0.05,,,,
8,12/05/12 02:08:36 AM,0.06,,,,
9,12/05/12 02:15:57 AM,0.07,,,,
10,12/05/12 02:22:53 AM,0.08,,,,
11,12/05/12 02:30:56 AM,0.09,,,,
12,12/05/12 02:38:05 AM,0.10,,,,
13,12/05/12 02:50:26 AM,0.11,,,,
14,12/05/12 02:50:27 AM,0.12,,,,
15,12/05/12 03:04:14 AM,0.13,,,,
16,12/05/12 03:19:15 AM,0.14,,,,
17,12/05/12 04:02:00 AM,0.15,,,,
18,12/05/12 05:07:10 AM,0.16,,,,
19,12/05/12 05:14:01 AM,0.17,,,,
20,12/05/12 05:14:02 AM,0.18,,,,
21,12/05/12 05:19:36 AM,0.19,,,,
22,12/05/12 05:24:49 AM,0.20,,,,
23,12/05/12 05:33:10 AM,0.21,,,,
24,12/05/12 05:39:06 AM,0.22,,,,
25,12/05/12 05:43:32 AM,0.23,,,,
26,12/05/12 05:49:25 AM,0.24,,,,
27,12/05/12 05:49:26 AM,0.25,,,,
28,12/05/12 05:52:01 AM,0.26,,,,
29,12/05/12 05:56:24 AM,0.27,,,,
30,12/05/12 06:03:29 AM,0.28,,,,
31,12/05/12 06:03:30 AM,0.29,,,,
32,12/05/12 06:13:31 AM,0.30,,,,
33,12/05/12 06:13:32 AM,0.31,,,,
34,12/05/12 06:20:54 AM,0.32,,,,
35,12/05/12 06:23:46 AM,0.33,,,,
36,12/05/12 06:25:13 AM,0.34,,,,
37,12/05/12 06:27:08 AM,0.35,,,,
38,12/05/12 06:31:16 AM,0.36,,,,
39,12/05/12 06:31:17 AM,0.37,,,,
40,12/05/12 06:40:12 AM,0.38,,,,
41,12/05/12 06:40:13 AM,0.39,,,,
42,12/05/12 06:50:50 AM,0.40,,,,
43,12/05/12 07:00:37 AM,0.41,,,,
44,12/05/12 07:11:44 AM,0.42,,,,
45,12/05/12 07:19:12 AM,0.43,,,,
46,12/05/12 07:27:41 AM,0.44,,,,
47,12/05/12 07:32:57 AM,0.45,,,,
48,12/05/12 07:32:58 AM,0.46,,,,
49,12/05/12 07:40:10 AM,0.47,,,,
50,12/05/12 07:45:10 AM,0.48,,,,
51,12/05/12 07:45:11 AM,0.49,,,,
52,12/05/12 07:51:39 AM,0.50,,,,
