"Plot Title: Waterlab"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
1,05/06/18 09:17:05 AM,70.824,0.00,,,,,
2,05/06/18 09:17:17 AM,,,Logged,,,,
3,05/06/18 10:17:05 AM,76.006,,,,,,
4,05/06/18 11:17:05 AM,80.206,,,,,,
5,05/06/18 12:17:05 PM,79.326,,,,,,
6,05/06/18 01:17:05 PM,72.545,,,,,,
7,05/06/18 02:17:05 PM,71.168,,,,,,
8,05/06/18 03:17:05 PM,70.480,,,,,,
9,05/06/18 04:17:05 PM,70.651,,,,,,
10,05/06/18 05:17:05 PM,66.879,,,,,,
11,05/06/18 06:17:05 PM,63.968,,,,,,
12,05/06/18 07:17:05 PM,58.820,,,,,,
13,05/06/18 08:17:05 PM,52.576,,,,,,
14,05/06/18 09:17:05 PM,49.582,,,,,,
15,05/06/18 10:17:05 PM,50.113,,,,,,
16,05/06/18 11:17:05 PM,48.517,,,,,,
17,05/07/18 12:17:05 AM,47.802,,,,,,
18,05/07/18 01:17:05 AM,46.369,,,,,,
19,05/07/18 02:17:05 AM,44.195,,,,,,
20,05/07/18 03:17:05 AM,42.179,,,,,,
21,05/07/18 04:17:05 AM,43.099,,,,,,
22,05/07/18 05:17:05 AM,42.548,,,,,,
23,05/07/18 06:17:05 AM,41.810,,,,,,
24,05/07/18 07:17:05 AM,44.195,,,,,,
25,05/07/18 08:17:05 AM,59.851,,,,,,
26,05/07/18 09:17:05 AM,75.312,,,,,,
27,05/07/18 10:17:05 AM,83.935,,,,,,
28,05/07/18 11:17:05 AM,89.755,,,,,,
29,05/07/18 12:17:05 PM,80.206,,,,,,
30,05/07/18 01:17:05 PM,76.006,,,,,,
31,05/07/18 02:17:05 PM,73.234,,,,,,
32,05/07/18 03:17:05 PM,73.926,,,,,,
33,05/07/18 04:17:05 PM,73.407,,,,,,
34,05/07/18 05:17:05 PM,66.879,,,,,,
35,05/07/18 06:17:05 PM,68.077,,,,,,
36,05/07/18 07:17:05 PM,61.227,,,,,,
37,05/07/18 08:17:05 PM,57.614,,,,,,
38,05/07/18 09:17:05 PM,52.576,,,,,,
39,05/07/18 10:17:05 PM,48.160,,,,,,
40,05/07/18 11:17:05 PM,45.648,,,,,,
41,05/08/18 12:17:05 AM,44.013,,,,,,
42,05/08/18 01:17:05 AM,42.548,,,,,,
43,05/08/18 02:17:05 AM,41.254,,,,,,
44,05/08/18 03:17:05 AM,40.321,,,,,,
45,05/08/18 04:17:05 AM,39.947,,,,,,
46,05/08/18 05:17:05 AM,39.384,,,,,,
47,05/08/18 06:17:05 AM,39.007,,,,,,
48,05/08/18 07:17:05 AM,40.134,,,,,,
49,05/08/18 08:17:05 AM,57.268,,,,,,
50,05/08/18 09:17:05 AM,75.312,,,,,,
51,05/08/18 10:17:05 AM,81.621,,,,,,
52,05/08/18 11:17:05 AM,76.181,,,,,,
53,05/08/18 12:17:05 PM,78.624,,,,,,
54,05/08/18 01:17:05 PM,80.382,,,,,,
55,05/08/18 02:17:05 PM,79.853,,,,,,
56,05/08/18 03:17:05 PM,72.891,,,,,,
57,05/08/18 04:17:05 PM,75.484,,,,,,
58,05/08/18 05:17:05 PM,72.372,,,,,,
59,05/08/18 06:17:05 PM,68.421,,,,,,
60,05/08/18 07:17:05 PM,61.912,,,,,,
61,05/08/18 08:17:05 PM,59.164,,,,,,
62,05/08/18 09:17:05 PM,54.842,,,,,,
63,05/08/18 10:17:05 PM,52.750,,,,,,
64,05/08/18 11:17:05 PM,49.937,,,,,,
65,05/09/18 12:17:05 AM,47.982,,,,,,
66,05/09/18 01:17:05 AM,47.446,,,,,,
67,05/09/18 02:17:05 AM,47.266,,,,,,
68,05/09/18 03:17:05 AM,46.728,,,,,,
69,05/09/18 04:17:05 AM,46.008,,,,,,
70,05/09/18 05:17:05 AM,45.286,,,,,,
71,05/09/18 06:17:05 AM,45.104,,,,,,
72,05/09/18 07:17:05 AM,45.286,,,,,,
73,05/09/18 08:17:05 AM,62.769,,,,,,
74,05/09/18 09:17:05 AM,79.326,,,,,,
75,05/09/18 10:17:05 AM,83.221,,,,,,
76,05/09/18 11:17:05 AM,82.686,,,,,,
77,05/09/18 12:17:05 PM,84.115,,,,,,
78,05/09/18 01:17:05 PM,80.382,,,,,,
79,05/09/18 02:17:05 PM,73.753,,,,,,
80,05/09/18 03:17:05 PM,73.753,,,,,,
81,05/09/18 04:17:05 PM,73.753,,,,,,
82,05/09/18 05:17:05 PM,65.680,,,,,,
83,05/09/18 06:17:05 PM,63.455,,,,,,
84,05/09/18 07:17:05 PM,58.303,,,,,,
85,05/09/18 08:17:05 PM,55.537,,,,,,
86,05/09/18 09:17:05 PM,54.322,,,,,,
87,05/09/18 10:17:05 PM,54.322,,,,,,
88,05/09/18 11:17:05 PM,53.274,,,,,,
89,05/10/18 12:17:05 AM,54.147,,,,,,
90,05/10/18 01:17:05 AM,54.842,,,,,,
91,05/10/18 02:17:05 AM,54.495,,,,,,
92,05/10/18 03:17:05 AM,54.147,,,,,,
93,05/10/18 04:17:05 AM,53.100,,,,,,
94,05/10/18 05:17:05 AM,52.576,,,,,,
95,05/10/18 06:17:05 AM,53.274,,,,,,
96,05/10/18 07:17:05 AM,52.925,,,,,,
97,05/10/18 08:17:05 AM,66.022,,,,,,
98,05/10/18 09:17:05 AM,76.354,,,,,,
99,05/10/18 10:17:05 AM,80.559,,,,,,
100,05/10/18 11:17:05 AM,81.090,,,,,,
101,05/10/18 12:17:05 PM,79.326,,,,,,
102,05/10/18 01:17:05 PM,77.574,,,,,,
103,05/10/18 02:17:05 PM,73.234,,,,,,
104,05/10/18 03:17:05 PM,71.856,,,,,,
105,05/10/18 04:17:05 PM,72.199,,,,,,
106,05/10/18 05:17:05 PM,63.797,,,,,,
107,05/10/18 06:17:05 PM,62.940,,,,,,
108,05/10/18 07:17:05 PM,57.614,,,,,,
109,05/10/18 08:17:05 PM,54.322,,,,,,
110,05/10/18 09:17:05 PM,52.576,,,,,,
111,05/10/18 10:17:05 PM,50.819,,,,,,
112,05/10/18 11:17:05 PM,48.339,,,,,,
113,05/11/18 12:17:05 AM,47.266,,,,,,
114,05/11/18 01:17:05 AM,46.548,,,,,,
115,05/11/18 02:17:05 AM,44.560,,,,,,
116,05/11/18 03:17:05 AM,42.732,,,,,,
117,05/11/18 04:17:05 AM,43.648,,,,,,
118,05/11/18 05:17:05 AM,46.188,,,,,,
119,05/11/18 06:17:05 AM,46.908,,,,,,
120,05/11/18 07:17:05 AM,48.871,,,,,,
121,05/11/18 08:17:05 AM,53.449,,,,,,
122,05/11/18 09:17:05 AM,65.167,,,,,,
123,05/11/18 10:17:05 AM,77.923,,,,,,
124,05/11/18 11:17:05 AM,83.579,,,,,,
125,05/11/18 12:17:05 PM,85.014,,,,,,
126,05/11/18 01:17:05 PM,83.579,,,,,,
127,05/11/18 02:17:05 PM,78.274,,,,,,
128,05/11/18 03:17:05 PM,79.502,,,,,,
129,05/11/18 04:17:05 PM,82.330,,,,,,
130,05/11/18 05:17:05 PM,72.028,,,,,,
131,05/11/18 06:17:05 PM,72.199,,,,,,
132,05/11/18 07:17:05 PM,65.338,,,,,,
133,05/11/18 08:17:05 PM,56.404,,,,,,
134,05/11/18 09:17:05 PM,52.225,,,,,,
135,05/11/18 10:17:05 PM,48.339,,,,,,
136,05/11/18 11:17:05 PM,46.908,,,,,,
137,05/12/18 12:17:05 AM,45.286,,,,,,
138,05/12/18 01:17:05 AM,43.466,,,,,,
139,05/12/18 02:17:05 AM,42.732,,,,,,
140,05/12/18 03:17:05 AM,41.810,,,,,,
141,05/12/18 04:17:05 AM,48.160,,,,,,
142,05/12/18 05:17:05 AM,49.228,,,,,,
143,05/12/18 06:17:05 AM,50.643,,,,,,
144,05/12/18 07:17:05 AM,52.750,,,,,,
145,05/12/18 08:17:05 AM,55.364,,,,,,
146,05/12/18 09:17:05 AM,55.364,,,,,,
147,05/12/18 10:17:05 AM,57.096,,,,,,
148,05/12/18 11:17:05 AM,58.131,,,,,,
149,05/12/18 12:17:05 PM,59.680,,,,,,
150,05/12/18 01:17:05 PM,71.512,,,,,,
151,05/12/18 02:17:05 PM,68.421,,,,,,
152,05/12/18 03:17:05 PM,66.537,,,,,,
153,05/12/18 04:17:05 PM,68.077,,,,,,
154,05/12/18 05:17:05 PM,60.712,,,,,,
155,05/12/18 06:17:05 PM,58.820,,,,,,
156,05/12/18 07:17:05 PM,54.842,,,,,,
157,05/12/18 08:17:05 PM,51.523,,,,,,
158,05/12/18 09:17:05 PM,52.750,,,,,,
159,05/12/18 10:17:05 PM,53.798,,,,,,
160,05/12/18 11:17:05 PM,54.495,,,,,,
161,05/13/18 12:17:05 AM,54.669,,,,,,
162,05/13/18 01:17:05 AM,54.669,,,,,,
163,05/13/18 02:17:05 AM,54.322,,,,,,
164,05/13/18 03:17:05 AM,53.798,,,,,,
165,05/13/18 04:17:05 AM,53.623,,,,,,
166,05/13/18 05:17:05 AM,53.623,,,,,,
167,05/13/18 06:17:05 AM,53.798,,,,,,
168,05/13/18 07:17:05 AM,54.669,,,,,,
169,05/13/18 08:17:05 AM,57.268,,,,,,
170,05/13/18 09:17:05 AM,60.539,,,,,,
171,05/13/18 10:17:05 AM,62.940,,,,,,
172,05/13/18 11:17:05 AM,64.825,,,,,,
173,05/13/18 12:17:05 PM,66.537,,,,,,
174,05/13/18 01:17:05 PM,66.366,,,,,,
175,05/13/18 02:17:05 PM,66.537,,,,,,
176,05/13/18 03:17:05 PM,69.107,,,,,,
177,05/13/18 04:17:05 PM,66.879,,,,,,
178,05/13/18 05:17:05 PM,63.797,,,,,,
179,05/13/18 06:17:05 PM,61.569,,,,,,
180,05/13/18 07:17:05 PM,58.476,,,,,,
181,05/13/18 08:17:05 PM,56.750,,,,,,
182,05/13/18 09:17:05 PM,50.643,,,,,,
183,05/13/18 10:17:05 PM,46.728,,,,,,
184,05/13/18 11:17:05 PM,44.742,,,,,,
185,05/14/18 12:17:05 AM,43.466,,,,,,
186,05/14/18 01:17:05 AM,42.363,,,,,,
187,05/14/18 02:17:05 AM,41.625,,,,,,
188,05/14/18 03:17:05 AM,41.810,,,,,,
189,05/14/18 04:17:05 AM,45.104,,,,,,
190,05/14/18 05:17:05 AM,46.548,,,,,,
191,05/14/18 06:17:05 AM,47.446,,,,,,
192,05/14/18 07:17:05 AM,49.228,,,,,,
