"Plot Title: LD"
"#","Date Time, GMT-08:00","Ext. Line Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
43,02/23/10 05:27:24 PM,0.41,,,,
44,02/23/10 05:41:01 PM,0.42,,,,
45,02/23/10 05:49:47 PM,0.43,,,,
46,02/23/10 05:52:55 PM,0.44,,,,
47,02/23/10 06:04:45 PM,0.45,,,,
48,02/23/10 06:24:52 PM,0.46,,,,
49,02/23/10 06:38:53 PM,0.47,,,,
50,02/23/10 06:50:35 PM,0.48,,,,
51,02/23/10 07:00:21 PM,0.49,,,,
52,02/23/10 07:15:12 PM,0.50,,,,
53,02/23/10 07:24:04 PM,0.51,,,,
54,02/23/10 07:24:05 PM,0.52,,,,
55,02/23/10 07:28:54 PM,0.53,,,,
56,02/23/10 07:33:29 PM,0.54,,,,
57,02/23/10 07:37:58 PM,0.55,,,,
58,02/23/10 07:44:26 PM,0.56,,,,
59,02/23/10 07:49:44 PM,0.57,,,,
60,02/23/10 07:54:58 PM,0.58,,,,
61,02/23/10 07:58:11 PM,0.59,,,,
62,02/23/10 08:01:21 PM,0.60,,,,
63,02/23/10 08:03:45 PM,0.61,,,,
64,02/23/10 08:07:01 PM,0.62,,,,
65,02/23/10 08:09:31 PM,0.63,,,,
66,02/23/10 08:12:34 PM,0.64,,,,
67,02/23/10 08:15:17 PM,0.65,,,,
68,02/23/10 08:19:50 PM,0.66,,,,
69,02/23/10 08:23:49 PM,0.67,,,,
70,02/23/10 08:28:25 PM,0.68,,,,
71,02/23/10 08:31:02 PM,0.69,,,,
72,02/23/10 08:33:35 PM,0.70,,,,
73,02/23/10 08:35:50 PM,0.71,,,,
74,02/23/10 08:39:19 PM,0.72,,,,
75,02/23/10 08:41:51 PM,0.73,,,,
76,02/23/10 08:41:52 PM,0.74,,,,
77,02/23/10 08:45:05 PM,0.75,,,,
78,02/23/10 08:46:44 PM,0.76,,,,
79,02/23/10 08:48:40 PM,0.77,,,,
80,02/23/10 08:50:39 PM,0.78,,,,
81,02/23/10 08:50:40 PM,0.79,,,,
82,02/23/10 08:53:21 PM,0.80,,,,
83,02/23/10 08:55:00 PM,0.81,,,,
84,02/23/10 08:57:34 PM,0.82,,,,
85,02/23/10 09:00:27 PM,0.83,,,,
86,02/23/10 09:03:01 PM,0.84,,,,
87,02/23/10 09:04:34 PM,0.85,,,,
88,02/23/10 09:06:38 PM,0.86,,,,
89,02/23/10 09:08:59 PM,0.87,,,,
90,02/23/10 09:12:42 PM,0.88,,,,
91,02/23/10 09:15:46 PM,0.89,,,,
92,02/23/10 09:19:44 PM,0.90,,,,
93,02/23/10 09:22:11 PM,0.91,,,,
94,02/23/10 09:22:12 PM,0.92,,,,
95,02/23/10 09:24:52 PM,0.93,,,,
96,02/23/10 09:26:26 PM,0.94,,,,
97,02/23/10 09:28:53 PM,0.95,,,,
98,02/23/10 09:28:54 PM,0.96,,,,
99,02/23/10 09:31:06 PM,0.97,,,,
100,02/23/10 09:33:52 PM,0.98,,,,
101,02/23/10 09:36:32 PM,0.99,,,,
102,02/23/10 09:40:01 PM,1.00,,,,
103,02/23/10 09:44:33 PM,1.01,,,,
104,02/23/10 10:03:09 PM,1.02,,,,
105,02/23/10 10:38:20 PM,1.03,,,,
106,02/23/10 10:41:21 PM,1.04,,,,
107,02/23/10 10:44:04 PM,1.05,,,,
108,02/23/10 10:48:44 PM,1.06,,,,
109,02/23/10 10:54:24 PM,1.07,,,,
110,02/23/10 11:08:10 PM,1.08,,,,
111,02/23/10 11:08:11 PM,1.09,,,,
112,02/23/10 11:16:30 PM,1.10,,,,
113,02/23/10 11:21:12 PM,1.11,,,,
114,02/23/10 11:21:13 PM,1.12,,,,
115,02/23/10 11:27:43 PM,1.13,,,,
116,02/23/10 11:38:00 PM,1.14,,,,
117,02/23/10 11:46:07 PM,1.15,,,,
118,02/23/10 11:49:02 PM,1.16,,,,
119,02/23/10 11:51:41 PM,1.17,,,,
120,02/23/10 11:57:01 PM,1.18,,,,
121,02/24/10 12:02:30 AM,1.19,,,,
122,02/24/10 12:06:41 AM,1.20,,,,
123,02/24/10 12:12:27 AM,1.21,,,,
124,02/24/10 12:21:41 AM,1.22,,,,
125,02/24/10 12:27:02 AM,1.23,,,,
126,02/24/10 12:31:04 AM,1.24,,,,
127,02/24/10 12:32:53 AM,1.25,,,,
128,02/24/10 12:35:27 AM,1.26,,,,
129,02/24/10 12:38:28 AM,1.27,,,,
130,02/24/10 12:39:58 AM,1.28,,,,
131,02/24/10 12:42:10 AM,1.29,,,,
132,02/24/10 12:45:13 AM,1.30,,,,
133,02/24/10 12:46:51 AM,1.31,,,,
134,02/24/10 12:50:02 AM,1.32,,,,
135,02/24/10 12:53:04 AM,1.33,,,,
136,02/24/10 12:55:20 AM,1.34,,,,
137,02/24/10 12:57:41 AM,1.35,,,,
138,02/24/10 01:00:57 AM,1.36,,,,
139,02/24/10 01:03:54 AM,1.37,,,,
140,02/24/10 01:06:41 AM,1.38,,,,
141,02/24/10 01:08:34 AM,1.39,,,,
142,02/24/10 01:10:24 AM,1.40,,,,
143,02/24/10 01:11:40 AM,1.41,,,,
144,02/24/10 01:12:57 AM,1.42,,,,
145,02/24/10 01:13:42 AM,1.43,,,,
146,02/24/10 01:14:48 AM,1.44,,,,
147,02/24/10 01:16:51 AM,1.45,,,,
148,02/24/10 01:18:28 AM,1.46,,,,
149,02/24/10 01:19:20 AM,1.47,,,,
150,02/24/10 01:19:21 AM,1.48,,,,
151,02/24/10 01:20:18 AM,1.49,,,,
152,02/24/10 01:21:30 AM,1.50,,,,
153,02/24/10 01:23:35 AM,1.51,,,,
154,02/24/10 01:23:36 AM,1.52,,,,
155,02/24/10 01:25:27 AM,1.53,,,,
156,02/24/10 01:27:36 AM,1.54,,,,
157,02/24/10 01:30:02 AM,1.55,,,,
158,02/24/10 01:33:27 AM,1.56,,,,
159,02/24/10 01:35:44 AM,1.57,,,,
160,02/24/10 01:39:12 AM,1.58,,,,
161,02/24/10 01:42:46 AM,1.59,,,,
162,02/24/10 01:45:34 AM,1.60,,,,
163,02/24/10 01:47:48 AM,1.61,,,,
164,02/24/10 01:50:51 AM,1.62,,,,
165,02/24/10 01:52:28 AM,1.63,,,,
166,02/24/10 01:52:29 AM,1.64,,,,
167,02/24/10 01:54:06 AM,1.65,,,,
168,02/24/10 01:55:18 AM,1.66,,,,
169,02/24/10 01:55:19 AM,1.67,,,,
170,02/24/10 01:57:30 AM,1.68,,,,
171,02/24/10 01:59:40 AM,1.69,,,,
172,02/24/10 02:06:59 AM,1.70,,,,
173,02/24/10 02:16:01 AM,1.71,,,,
174,02/24/10 02:19:18 AM,1.72,,,,
175,02/24/10 02:21:09 AM,1.73,,,,
176,02/24/10 02:23:49 AM,1.74,,,,
177,02/24/10 02:25:38 AM,1.75,,,,
178,02/24/10 02:27:32 AM,1.76,,,,
179,02/24/10 02:28:47 AM,1.77,,,,
180,02/24/10 02:30:18 AM,1.78,,,,
181,02/24/10 02:31:45 AM,1.79,,,,
182,02/24/10 02:31:46 AM,1.80,,,,
183,02/24/10 02:32:55 AM,1.81,,,,
184,02/24/10 02:33:51 AM,1.82,,,,
185,02/24/10 02:35:12 AM,1.83,,,,
186,02/24/10 02:36:39 AM,1.84,,,,
187,02/24/10 02:39:02 AM,1.85,,,,
188,02/24/10 02:40:56 AM,1.86,,,,
189,02/24/10 02:43:27 AM,1.87,,,,
190,02/24/10 02:48:26 AM,1.88,,,,
191,02/24/10 02:58:40 AM,1.89,,,,
192,02/24/10 03:00:51 AM,1.90,,,,
193,02/24/10 03:02:11 AM,1.91,,,,
194,02/24/10 03:02:12 AM,1.92,,,,
195,02/24/10 03:03:17 AM,1.93,,,,
196,02/24/10 03:04:42 AM,1.94,,,,
197,02/24/10 03:06:18 AM,1.95,,,,
198,02/24/10 03:06:19 AM,1.96,,,,
199,02/24/10 03:07:47 AM,1.97,,,,
200,02/24/10 03:08:34 AM,1.98,,,,
201,02/24/10 03:09:33 AM,1.99,,,,
202,02/24/10 03:10:07 AM,2.00,,,,
203,02/24/10 03:10:51 AM,2.01,,,,
204,02/24/10 03:10:52 AM,2.02,,,,
205,02/24/10 03:11:34 AM,2.03,,,,
206,02/24/10 03:12:34 AM,2.04,,,,
207,02/24/10 03:13:35 AM,2.05,,,,
208,02/24/10 03:14:59 AM,2.06,,,,
209,02/24/10 03:15:00 AM,2.07,,,,
210,02/24/10 03:16:01 AM,2.08,,,,
211,02/24/10 03:17:23 AM,2.09,,,,
212,02/24/10 03:19:49 AM,2.10,,,,
213,02/24/10 03:19:50 AM,2.11,,,,
214,02/24/10 03:23:13 AM,2.12,,,,
215,02/24/10 03:25:21 AM,2.13,,,,
216,02/24/10 03:28:28 AM,2.14,,,,
217,02/24/10 03:31:42 AM,2.15,,,,
218,02/24/10 03:35:32 AM,2.16,,,,
219,02/24/10 03:36:47 AM,2.17,,,,
220,02/24/10 03:38:48 AM,2.18,,,,
221,02/24/10 03:40:12 AM,2.19,,,,
222,02/24/10 03:40:13 AM,2.20,,,,
223,02/24/10 03:41:56 AM,2.21,,,,
224,02/24/10 03:45:59 AM,2.22,,,,
225,02/24/10 03:52:17 AM,2.23,,,,
226,02/24/10 03:56:13 AM,2.24,,,,
227,02/24/10 04:03:26 AM,2.25,,,,
228,02/24/10 04:09:55 AM,2.26,,,,
229,02/24/10 04:18:35 AM,2.27,,,,
230,02/24/10 04:23:31 AM,2.28,,,,
231,02/24/10 04:36:24 AM,2.29,,,,
232,02/24/10 04:46:01 AM,2.30,,,,
233,02/24/10 05:03:42 AM,2.31,,,,
234,02/24/10 06:00:42 AM,2.32,,,,
235,02/26/10 12:56:27 PM,2.33,,,,
236,02/26/10 12:58:49 PM,2.34,,,,
237,02/26/10 01:10:53 PM,2.35,,,,
238,02/26/10 01:10:54 PM,2.36,,,,
239,02/26/10 01:16:57 PM,2.37,,,,
240,02/26/10 01:18:37 PM,2.38,,,,
241,02/26/10 01:18:38 PM,2.39,,,,
242,02/26/10 01:19:49 PM,2.40,,,,
243,02/26/10 01:21:33 PM,2.41,,,,
244,02/26/10 01:23:29 PM,2.42,,,,
245,02/26/10 01:28:56 PM,2.43,,,,
246,02/26/10 01:30:57 PM,2.44,,,,
247,02/26/10 01:32:41 PM,2.45,,,,
248,02/26/10 01:34:19 PM,2.46,,,,
249,02/26/10 01:34:20 PM,2.47,,,,
250,02/26/10 01:36:09 PM,2.48,,,,
251,02/26/10 01:37:56 PM,2.49,,,,
252,02/26/10 01:40:49 PM,2.50,,,,
253,02/26/10 01:43:03 PM,2.51,,,,
254,02/26/10 01:45:50 PM,2.52,,,,
255,02/26/10 01:48:25 PM,2.53,,,,
256,02/26/10 01:51:07 PM,2.54,,,,
257,02/26/10 01:51:08 PM,2.55,,,,
258,02/26/10 01:53:11 PM,2.56,,,,
259,02/26/10 01:53:12 PM,2.57,,,,
260,02/26/10 01:56:11 PM,2.58,,,,
261,02/26/10 01:58:47 PM,2.59,,,,
262,02/26/10 01:58:48 PM,2.60,,,,
263,02/26/10 02:02:11 PM,2.61,,,,
264,02/26/10 02:04:48 PM,2.62,,,,
265,02/26/10 02:04:49 PM,2.63,,,,
266,02/26/10 02:08:00 PM,2.64,,,,
267,02/26/10 02:08:01 PM,2.65,,,,
268,02/26/10 02:11:01 PM,2.66,,,,
269,02/26/10 02:14:10 PM,2.67,,,,
270,02/26/10 02:16:50 PM,2.68,,,,
271,02/26/10 02:19:22 PM,2.69,,,,
272,02/26/10 02:19:23 PM,2.70,,,,
273,02/26/10 02:22:33 PM,2.71,,,,
274,02/26/10 02:35:29 PM,2.72,,,,
275,02/26/10 02:38:07 PM,2.73,,,,
276,02/26/10 02:40:56 PM,2.74,,,,
277,02/26/10 02:44:44 PM,2.75,,,,
278,02/26/10 02:44:45 PM,2.76,,,,
279,02/26/10 02:45:47 PM,2.77,,,,
280,02/26/10 02:46:00 PM,2.78,,,,
281,02/26/10 02:46:11 PM,2.79,,,,
282,02/26/10 02:46:21 PM,2.80,,,,
283,02/26/10 02:46:35 PM,2.81,,,,
284,02/26/10 02:46:49 PM,2.82,,,,
285,02/26/10 02:47:02 PM,2.83,,,,
286,02/26/10 02:47:03 PM,2.84,,,,
287,02/26/10 02:47:17 PM,2.85,,,,
288,02/26/10 02:47:36 PM,2.86,,,,
289,02/26/10 02:47:52 PM,2.87,,,,
290,02/26/10 02:48:21 PM,2.88,,,,
291,02/26/10 02:48:43 PM,2.89,,,,
292,02/26/10 02:49:09 PM,2.90,,,,
293,02/26/10 02:49:36 PM,2.91,,,,
294,02/26/10 02:50:00 PM,2.92,,,,
295,02/26/10 02:50:24 PM,2.93,,,,
296,02/26/10 02:51:14 PM,2.94,,,,
297,02/26/10 02:52:05 PM,2.95,,,,
298,02/26/10 02:53:16 PM,2.96,,,,
299,02/26/10 02:54:53 PM,2.97,,,,
300,02/26/10 02:59:34 PM,2.98,,,,
301,02/26/10 03:03:27 PM,2.99,,,,
302,02/26/10 03:09:24 PM,3.00,,,,
303,02/26/10 03:12:37 PM,3.01,,,,
304,02/26/10 03:17:00 PM,3.02,,,,
305,02/26/10 03:17:01 PM,3.03,,,,
306,02/26/10 03:22:05 PM,3.04,,,,
307,02/26/10 03:27:38 PM,3.05,,,,
308,02/26/10 03:39:43 PM,3.06,,,,
309,02/27/10 02:31:34 AM,3.07,,,,
310,02/27/10 02:40:19 AM,3.08,,,,
311,02/27/10 02:44:17 AM,3.09,,,,
312,02/27/10 02:47:06 AM,3.10,,,,
313,02/27/10 02:49:04 AM,3.11,,,,
314,02/27/10 02:51:08 AM,3.12,,,,
315,02/27/10 02:52:56 AM,3.13,,,,
316,02/27/10 02:54:14 AM,3.14,,,,
317,02/27/10 02:55:09 AM,3.15,,,,
318,02/27/10 02:56:01 AM,3.16,,,,
319,02/27/10 02:56:02 AM,3.17,,,,
320,02/27/10 02:57:12 AM,3.18,,,,
321,02/27/10 02:57:13 AM,3.19,,,,
322,02/27/10 02:57:31 AM,3.20,,,,
323,02/27/10 02:58:08 AM,3.21,,,,
324,02/27/10 03:01:13 AM,3.22,,,,
325,02/27/10 03:01:14 AM,3.23,,,,
326,02/27/10 03:02:31 AM,3.24,,,,
327,02/27/10 03:03:08 AM,3.25,,,,
328,02/27/10 03:04:30 AM,3.26,,,,
329,02/27/10 03:06:30 AM,3.27,,,,
330,02/27/10 03:10:21 AM,3.28,,,,
331,02/27/10 03:13:14 AM,3.29,,,,
332,02/27/10 03:17:43 AM,3.30,,,,
333,02/27/10 03:36:18 AM,3.31,,,,
334,02/27/10 04:43:37 AM,3.32,,,,
335,02/27/10 04:45:10 AM,3.33,,,,
336,02/27/10 04:53:14 AM,3.34,,,,
337,02/27/10 08:24:04 AM,3.35,,,,
338,02/27/10 08:32:50 AM,3.36,,,,
339,02/27/10 08:39:00 AM,3.37,,,,
340,02/27/10 08:45:37 AM,3.38,,,,
341,02/27/10 08:48:57 AM,3.39,,,,
342,02/27/10 08:52:13 AM,3.40,,,,
343,02/27/10 08:55:25 AM,3.41,,,,
344,02/27/10 09:01:11 AM,3.42,,,,
345,02/27/10 09:04:29 AM,3.43,,,,
346,02/27/10 09:10:25 AM,3.44,,,,
347,02/27/10 09:20:40 AM,3.45,,,,
348,02/27/10 09:37:13 AM,3.46,,,,
349,02/27/10 02:36:07 PM,3.47,,,,
350,02/27/10 03:03:27 PM,3.48,,,,
351,03/02/10 02:39:56 AM,3.49,,,,
352,03/02/10 02:49:05 AM,3.50,,,,
353,03/02/10 02:55:45 AM,3.51,,,,
354,03/02/10 02:58:17 AM,3.52,,,,
355,03/02/10 03:00:07 AM,3.53,,,,
356,03/02/10 03:05:42 AM,3.54,,,,
357,03/02/10 03:05:43 AM,3.55,,,,
358,03/02/10 03:21:18 AM,3.56,,,,
359,03/02/10 04:10:51 AM,3.57,,,,
360,03/02/10 04:16:44 AM,3.58,,,,
361,03/02/10 04:16:45 AM,3.59,,,,
362,03/02/10 04:29:24 AM,3.60,,,,
363,03/02/10 04:37:01 AM,3.61,,,,
364,03/02/10 04:54:29 AM,3.62,,,,
365,03/02/10 06:05:20 AM,3.63,,,,
366,03/02/10 06:11:58 AM,3.64,,,,
367,03/02/10 06:16:16 AM,3.65,,,,
368,03/02/10 06:20:48 AM,3.66,,,,
369,03/02/10 06:23:51 AM,3.67,,,,
370,03/02/10 06:23:52 AM,3.68,,,,
371,03/02/10 06:26:45 AM,3.69,,,,
372,03/02/10 06:31:24 AM,3.70,,,,
373,03/02/10 06:36:44 AM,3.71,,,,
374,03/02/10 06:36:45 AM,3.72,,,,
375,03/02/10 06:42:50 AM,3.73,,,,
376,03/02/10 06:42:51 AM,3.74,,,,
377,03/02/10 06:47:21 AM,3.75,,,,
378,03/02/10 06:50:07 AM,3.76,,,,
379,03/02/10 06:52:22 AM,3.77,,,,
380,03/02/10 06:54:24 AM,3.78,,,,
381,03/02/10 06:55:35 AM,3.79,,,,
382,03/02/10 06:56:53 AM,3.80,,,,
383,03/02/10 07:00:02 AM,3.81,,,,
384,03/02/10 07:01:41 AM,3.82,,,,
385,03/02/10 07:03:11 AM,3.83,,,,
386,03/02/10 07:04:27 AM,3.84,,,,
387,03/02/10 07:05:48 AM,3.85,,,,
388,03/02/10 07:06:47 AM,3.86,,,,
389,03/02/10 07:06:48 AM,3.87,,,,
390,03/02/10 07:08:08 AM,3.88,,,,
391,03/02/10 07:09:20 AM,3.89,,,,
392,03/02/10 07:10:17 AM,3.90,,,,
393,03/02/10 07:10:49 AM,3.91,,,,
394,03/02/10 07:11:14 AM,3.92,,,,
395,03/02/10 07:11:48 AM,3.93,,,,
396,03/02/10 07:12:43 AM,3.94,,,,
397,03/02/10 07:13:20 AM,3.95,,,,
398,03/02/10 07:13:48 AM,3.96,,,,
399,03/02/10 07:14:09 AM,3.97,,,,
400,03/02/10 07:14:48 AM,3.98,,,,
401,03/02/10 07:15:38 AM,3.99,,,,
402,03/02/10 07:16:17 AM,4.00,,,,
403,03/02/10 07:17:05 AM,4.01,,,,
404,03/02/10 07:18:42 AM,4.02,,,,
405,03/02/10 07:20:24 AM,4.03,,,,
406,03/02/10 07:20:25 AM,4.04,,,,
407,03/02/10 07:21:46 AM,4.05,,,,
408,03/02/10 07:22:53 AM,4.06,,,,
409,03/02/10 07:24:04 AM,4.07,,,,
410,03/02/10 07:24:54 AM,4.08,,,,
411,03/02/10 07:25:51 AM,4.09,,,,
412,03/02/10 07:27:12 AM,4.10,,,,
413,03/02/10 07:29:03 AM,4.11,,,,
414,03/02/10 07:31:51 AM,4.12,,,,
415,03/02/10 07:35:21 AM,4.13,,,,
416,03/02/10 07:37:57 AM,4.14,,,,
417,03/02/10 07:40:19 AM,4.15,,,,
418,03/02/10 07:40:20 AM,4.16,,,,
419,03/02/10 07:43:02 AM,4.17,,,,
420,03/02/10 07:57:20 AM,4.18,,,,
421,03/02/10 10:13:32 AM,4.19,,,,
422,03/02/10 10:18:10 AM,4.20,,,,
423,03/02/10 10:21:10 AM,4.21,,,,
424,03/02/10 10:28:58 AM,4.22,,,,
425,03/02/10 10:35:57 AM,4.23,,,,
426,03/02/10 10:46:13 AM,,,Logged,,
427,03/02/10 10:46:19 AM,4.23,,,Logged,Logged
