"Plot Title: Landing"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Detached (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223, SEN S/N: 20309223)","Host Connected (LGR S/N: 20309223, SEN S/N: 20309223)","End Of File (LGR S/N: 20309223, SEN S/N: 20309223)"
1,05/08/18 11:09:10 AM,70.480,0.00,,,,
2,05/08/18 11:09:18 AM,,,Logged,,,
3,05/08/18 12:09:10 PM,85.014,,,,,
4,05/08/18 01:09:10 PM,89.200,,,,,
5,05/08/18 02:09:10 PM,95.400,,,,,
6,05/08/18 03:09:10 PM,102.900,,,,,
7,05/08/18 04:09:10 PM,115.637,,,,,
8,05/08/18 05:09:10 PM,90.124,,,,,
9,05/08/18 06:09:10 PM,77.050,,,,,
10,05/08/18 07:09:10 PM,68.763,,,,,
11,05/08/18 08:09:10 PM,63.797,,,,,
12,05/08/18 09:09:10 PM,59.680,,,,,
13,05/08/18 10:09:10 PM,57.268,,,,,
14,05/08/18 11:09:10 PM,55.884,,,,,
15,05/09/18 12:09:10 AM,53.973,,,,,
16,05/09/18 01:09:10 AM,52.576,,,,,
17,05/09/18 02:09:10 AM,52.750,,,,,
18,05/09/18 03:09:10 AM,53.100,,,,,
19,05/09/18 04:09:10 AM,52.925,,,,,
20,05/09/18 05:09:10 AM,52.050,,,,,
21,05/09/18 06:09:10 AM,51.346,,,,,
22,05/09/18 07:09:10 AM,51.172,,,,,
23,05/09/18 08:09:10 AM,53.623,,,,,
24,05/09/18 09:09:10 AM,58.820,,,,,
25,05/09/18 10:09:10 AM,64.825,,,,,
26,05/09/18 11:09:10 AM,73.062,,,,,
27,05/09/18 12:09:10 PM,88.282,,,,,
28,05/09/18 01:09:10 PM,94.444,,,,,
29,05/09/18 02:09:10 PM,94.825,,,,,
30,05/09/18 03:09:10 PM,100.483,,,,,
31,05/09/18 04:09:10 PM,108.964,,,,,
32,05/09/18 05:09:10 PM,80.206,,,,,
33,05/09/18 06:09:10 PM,66.708,,,,,
34,05/09/18 07:09:10 PM,62.254,,,,,
35,05/09/18 08:09:10 PM,56.057,,,,,
36,05/09/18 09:09:10 PM,53.798,,,,,
