"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,03/11/14 03:26:33 PM,0.00,,,
2,03/11/14 03:26:54 PM,,Logged,,
3,03/18/14 04:15:15 PM,0.00,,Logged,Logged
