"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,03/18/14 04:16:01 PM,0.00,,,,
2,03/18/14 04:16:27 PM,,Logged,,,
3,03/25/14 01:11:06 PM,0.01,,,,
4,03/25/14 03:17:43 PM,0.02,,,,
5,03/25/14 03:21:02 PM,0.03,,,,
6,03/25/14 03:26:52 PM,0.04,,,,
7,03/25/14 03:31:23 PM,0.05,,,,
8,03/25/14 03:33:31 PM,0.06,,,,
9,03/25/14 03:35:35 PM,0.07,,,,
10,03/25/14 03:37:11 PM,0.08,,,,
11,03/25/14 03:41:11 PM,0.09,,,,
12,03/25/14 03:42:35 PM,0.10,,,,
13,03/25/14 03:45:10 PM,0.11,,,,
14,03/25/14 03:48:34 PM,0.12,,,,
15,03/25/14 03:54:54 PM,0.13,,,,
16,03/25/14 04:10:24 PM,0.14,,,,
17,03/25/14 04:53:44 PM,0.15,,,,
18,03/25/14 04:55:17 PM,0.16,,,,
19,03/25/14 05:01:39 PM,0.17,,,,
20,03/25/14 05:27:28 PM,0.18,,,,
21,03/25/14 11:21:25 PM,0.19,,,,
22,03/25/14 11:30:50 PM,0.20,,,,
23,03/26/14 02:19:18 AM,0.21,,,,
24,03/26/14 02:20:35 AM,0.22,,,,
25,03/26/14 02:22:07 AM,0.23,,,,
26,03/26/14 02:22:45 AM,0.24,,,,
27,03/26/14 02:22:46 AM,0.25,,,,
28,03/26/14 05:00:25 AM,0.26,,,,
29,03/26/14 05:57:29 AM,0.27,,,,
30,03/26/14 06:02:42 AM,0.28,,,,
31,03/26/14 06:02:43 AM,0.29,,,,
32,03/26/14 06:09:58 AM,0.30,,,,
33,03/26/14 06:09:59 AM,0.31,,,,
34,03/26/14 06:19:02 AM,0.32,,,,
35,03/26/14 06:21:04 AM,0.33,,,,
36,03/26/14 06:21:05 AM,0.34,,,,
37,03/26/14 06:24:44 AM,0.35,,,,
38,03/26/14 06:26:04 AM,0.36,,,,
39,03/26/14 06:27:47 AM,0.37,,,,
40,03/26/14 06:28:58 AM,0.38,,,,
41,03/26/14 06:34:15 AM,0.39,,,,
42,03/26/14 07:25:54 AM,0.40,,,,
43,03/26/14 07:25:55 AM,0.41,,,,
44,03/26/14 07:33:17 AM,0.42,,,,
45,03/26/14 07:37:21 AM,0.43,,,,
46,03/26/14 08:19:42 AM,0.44,,,,
47,03/26/14 08:51:25 AM,0.45,,,,
48,03/26/14 09:08:51 AM,0.46,,,,
49,03/26/14 09:14:11 AM,0.47,,,,
50,03/26/14 09:14:12 AM,0.48,,,,
51,03/26/14 09:28:24 AM,0.49,,,,
52,03/26/14 10:22:03 AM,0.50,,,,
53,03/26/14 10:22:49 AM,0.51,,,,
54,03/26/14 10:23:26 AM,0.52,,,,
55,03/26/14 10:24:35 AM,0.53,,,,
56,03/26/14 10:25:56 AM,0.54,,,,
57,03/26/14 10:43:07 AM,0.55,,,,
58,03/26/14 11:30:09 AM,0.56,,,,
59,03/26/14 11:30:54 AM,0.57,,,,
60,03/26/14 11:31:15 AM,0.58,,,,
61,03/26/14 11:32:23 AM,0.59,,,,
62,03/26/14 11:34:08 AM,0.60,,,,
63,03/26/14 11:34:09 AM,0.61,,,,
64,03/26/14 11:35:45 AM,0.62,,,,
65,03/26/14 11:37:18 AM,0.63,,,,
66,03/26/14 11:41:48 AM,0.64,,,,
67,03/26/14 12:24:10 PM,0.65,,,,
68,03/26/14 12:46:48 PM,0.66,,,,
69,03/26/14 12:48:43 PM,0.67,,,,
70,03/26/14 07:10:47 PM,0.68,,,,
71,03/27/14 01:18:45 PM,,,Logged,,
72,03/27/14 01:18:51 PM,0.68,,,Logged,Logged
