"Plot Title: UQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
1,03/27/19 12:15:00 PM,56.230,0.00,,,,
2,03/27/19 01:15:00 PM,55.711,,,,,
3,03/27/19 02:15:00 PM,56.923,,,,,
4,03/27/19 03:15:00 PM,59.508,,,,,
5,03/27/19 04:15:00 PM,60.368,,,,,
6,03/27/19 05:15:00 PM,68.421,,,,,
7,03/27/19 06:15:00 PM,64.310,,,,,
8,03/27/19 07:15:00 PM,56.230,,,,,
9,03/27/19 08:15:00 PM,52.050,,,,,
10,03/27/19 09:15:00 PM,50.290,,,,,
11,03/27/19 10:15:00 PM,50.290,,,,,
12,03/27/19 11:15:00 PM,48.517,,,,,
13,03/28/19 12:15:00 AM,50.290,,,,,
14,03/28/19 01:15:00 AM,50.819,,,,,
15,03/28/19 02:15:00 AM,50.290,,,,,
16,03/28/19 03:15:00 AM,51.172,,,,,
17,03/28/19 04:15:00 AM,50.819,,,,,
18,03/28/19 05:15:00 AM,50.995,,,,,
19,03/28/19 06:15:00 AM,51.523,,,,,
20,03/28/19 07:15:00 AM,51.346,,,,,
21,03/28/19 08:15:00 AM,49.228,,,,,
22,03/28/19 09:15:00 AM,55.364,,,,,
23,03/28/19 10:15:00 AM,58.993,,,,,
24,03/28/19 11:15:00 AM,66.537,,,,,
25,03/28/19 12:15:00 PM,68.763,,,,,
26,03/28/19 01:15:00 PM,66.879,,,,,
27,03/28/19 02:15:00 PM,68.077,,,,,
28,03/28/19 03:15:00 PM,68.077,,,,,
29,03/28/19 04:15:00 PM,65.680,,,,,
30,03/28/19 05:15:00 PM,67.392,,,,,
31,03/28/19 06:15:00 PM,55.884,,,,,
32,03/28/19 07:15:00 PM,55.017,,,,,
33,03/28/19 08:15:00 PM,49.759,,,,,
34,03/28/19 09:15:00 PM,49.937,,,,,
35,03/28/19 10:15:00 PM,47.982,,,,,
36,03/28/19 11:15:00 PM,50.290,,,,,
37,03/29/19 12:15:00 AM,48.517,,,,,
38,03/29/19 01:15:00 AM,47.624,,,,,
39,03/29/19 02:15:00 AM,46.548,,,,,
40,03/29/19 03:15:00 AM,46.369,,,,,
41,03/29/19 04:15:00 AM,46.008,,,,,
42,03/29/19 05:15:00 AM,46.008,,,,,
43,03/29/19 06:15:00 AM,45.466,,,,,
44,03/29/19 07:15:00 AM,44.195,,,,,
45,03/29/19 08:15:00 AM,46.008,,,,,
46,03/29/19 09:15:00 AM,60.883,,,,,
47,03/29/19 10:15:00 AM,67.735,,,,,
48,03/29/19 11:15:00 AM,69.107,,,,,
49,03/29/19 12:15:00 PM,67.050,,,,,
50,03/29/19 01:15:00 PM,69.107,,,,,
51,03/29/19 02:15:00 PM,68.763,,,,,
52,03/29/19 03:15:00 PM,70.480,,,,,
53,03/29/19 04:15:00 PM,70.308,,,,,
54,03/29/19 05:15:00 PM,69.278,,,,,
55,03/29/19 06:15:00 PM,65.338,,,,,
56,03/29/19 07:15:00 PM,56.057,,,,,
57,03/29/19 08:15:00 PM,49.582,,,,,
58,03/29/19 09:15:00 PM,47.802,,,,,
59,03/29/19 10:15:00 PM,46.728,,,,,
60,03/29/19 11:15:00 PM,47.802,,,,,
61,03/30/19 12:15:00 AM,47.982,,,,,
62,03/30/19 01:15:00 AM,47.982,,,,,
63,03/30/19 02:15:00 AM,47.266,,,,,
64,03/30/19 03:15:00 AM,46.728,,,,,
65,03/30/19 04:15:00 AM,45.828,,,,,
66,03/30/19 05:15:00 AM,46.008,,,,,
67,03/30/19 06:15:00 AM,45.648,,,,,
68,03/30/19 07:15:00 AM,44.922,,,,,
69,03/30/19 08:15:00 AM,46.188,,,,,
70,03/30/19 09:15:00 AM,66.708,,,,,
71,03/30/19 10:15:00 AM,65.851,,,,,
72,03/30/19 11:15:00 AM,72.545,,,,,
73,03/30/19 12:15:00 PM,70.651,,,,,
74,03/30/19 01:15:00 PM,74.619,,,,,
75,03/30/19 02:15:00 PM,74.446,,,,,
76,03/30/19 03:15:00 PM,75.312,,,,,
77,03/30/19 04:15:00 PM,74.098,,,,,
78,03/30/19 05:15:00 PM,74.791,,,,,
79,03/30/19 06:15:00 PM,70.137,,,,,
80,03/30/19 07:15:00 PM,60.712,,,,,
81,03/30/19 08:15:00 PM,52.401,,,,,
82,03/30/19 09:15:00 PM,51.346,,,,,
83,03/30/19 10:15:00 PM,50.290,,,,,
84,03/30/19 11:15:00 PM,51.874,,,,,
85,03/31/19 12:15:00 AM,52.750,,,,,
86,03/31/19 01:15:00 AM,50.819,,,,,
87,03/31/19 02:15:00 AM,50.995,,,,,
88,03/31/19 03:15:00 AM,50.466,,,,,
89,03/31/19 04:15:00 AM,52.050,,,,,
90,03/31/19 05:15:00 AM,48.871,,,,,
91,03/31/19 06:15:00 AM,49.228,,,,,
92,03/31/19 07:15:00 AM,47.266,,,,,
93,03/31/19 08:15:00 AM,48.517,,,,,
94,03/31/19 09:15:00 AM,66.537,,,,,
95,03/31/19 10:15:00 AM,69.622,,,,,
96,03/31/19 11:15:00 AM,73.234,,,,,
97,03/31/19 12:15:00 PM,76.703,,,,,
98,03/31/19 01:15:00 PM,78.098,,,,,
99,03/31/19 02:15:00 PM,76.876,,,,,
100,03/31/19 03:15:00 PM,78.975,,,,,
101,03/31/19 04:15:00 PM,76.876,,,,,
102,03/31/19 05:15:00 PM,68.592,,,,,
103,03/31/19 06:15:00 PM,66.708,,,,,
104,03/31/19 07:15:00 PM,62.083,,,,,
105,03/31/19 08:15:00 PM,58.820,,,,,
106,03/31/19 09:15:00 PM,59.680,,,,,
107,03/31/19 10:15:00 PM,59.337,,,,,
108,03/31/19 11:15:00 PM,53.623,,,,,
109,04/01/19 12:15:00 AM,50.819,,,,,
110,04/01/19 01:15:00 AM,50.819,,,,,
111,04/01/19 02:15:00 AM,55.364,,,,,
112,04/01/19 03:15:00 AM,54.669,,,,,
113,04/01/19 04:15:00 AM,53.623,,,,,
114,04/01/19 05:15:00 AM,52.401,,,,,
115,04/01/19 06:15:00 AM,53.274,,,,,
116,04/01/19 07:15:00 AM,54.669,,,,,
117,04/01/19 08:15:00 AM,55.017,,,,,
118,04/01/19 09:15:00 AM,59.508,,,,,
119,04/01/19 10:15:00 AM,66.193,,,,,
120,04/01/19 11:15:00 AM,72.891,,,,,
121,04/01/19 12:15:00 PM,66.879,,,,,
122,04/01/19 01:15:00 PM,67.050,,,,,
123,04/01/19 02:15:00 PM,68.592,,,,,
124,04/01/19 03:15:00 PM,67.735,,,,,
