"Plot Title: Waterlab"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309220, SEN S/N: 20309220)","Event, units (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Detached (LGR S/N: 20309220, SEN S/N: 20309220)","Coupler Attached (LGR S/N: 20309220, SEN S/N: 20309220)","Host Connected (LGR S/N: 20309220, SEN S/N: 20309220)","Stopped (LGR S/N: 20309220, SEN S/N: 20309220)","End Of File (LGR S/N: 20309220, SEN S/N: 20309220)"
1,01/02/19 01:15:05 PM,61.741,0.00,,,,,
2,01/02/19 01:15:11 PM,,,Logged,,,,
3,01/02/19 02:15:05 PM,55.537,,,,,,
4,01/02/19 03:15:05 PM,50.290,,,,,,
5,01/02/19 04:15:05 PM,44.922,,,,,,
6,01/02/19 05:15:05 PM,41.625,,,,,,
7,01/02/19 06:15:05 PM,37.870,,,,,,
8,01/02/19 07:15:05 PM,36.145,,,,,,
9,01/02/19 08:15:05 PM,34.590,,,,,,
10,01/02/19 09:15:05 PM,33.411,,,,,,
11,01/02/19 10:15:05 PM,33.013,,,,,,
12,01/02/19 11:15:05 PM,31.415,,,,,,
13,01/03/19 12:15:05 AM,31.012,,,,,,
14,01/03/19 01:15:05 AM,30.198,,,,,,
15,01/03/19 02:15:05 AM,29.379,,,,,,
16,01/03/19 03:15:05 AM,29.379,,,,,,
17,01/03/19 04:15:05 AM,28.969,,,,,,
18,01/03/19 05:15:05 AM,28.346,,,,,,
19,01/03/19 06:15:05 AM,27.930,,,,,,
20,01/03/19 07:15:05 AM,27.930,,,,,,
21,01/03/19 08:15:05 AM,28.346,,,,,,
22,01/03/19 09:15:05 AM,31.213,,,,,,
23,01/03/19 10:15:05 AM,46.369,,,,,,
24,01/03/19 11:15:05 AM,58.993,,,,,,
25,01/03/19 12:15:05 PM,55.884,,,,,,
26,01/03/19 01:15:05 PM,58.303,,,,,,
27,01/03/19 02:15:05 PM,57.096,,,,,,
28,01/03/19 03:15:05 PM,53.100,,,,,,
29,01/03/19 04:15:05 PM,47.088,,,,,,
30,01/03/19 05:15:05 PM,42.915,,,,,,
31,01/03/19 06:15:05 PM,39.573,,,,,,
32,01/03/19 07:15:05 PM,36.914,,,,,,
33,01/03/19 08:15:05 PM,35.758,,,,,,
34,01/03/19 09:15:05 PM,36.338,,,,,,
35,01/03/19 10:15:05 PM,34.198,,,,,,
36,01/03/19 11:15:05 PM,32.617,,,,,,
37,01/04/19 12:15:05 AM,32.418,,,,,,
38,01/04/19 01:15:05 AM,31.213,,,,,,
39,01/04/19 02:15:05 AM,30.403,,,,,,
40,01/04/19 03:15:05 AM,29.995,,,,,,
41,01/04/19 04:15:05 AM,29.379,,,,,,
42,01/04/19 05:15:05 AM,29.379,,,,,,
43,01/04/19 06:15:05 AM,28.762,,,,,,
44,01/04/19 07:15:05 AM,28.762,,,,,,
