"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
1,12/18/18 09:12:53 AM,54.147,0.00,,,,,
2,12/18/18 09:13:00 AM,,,Logged,,,,
3,12/18/18 10:12:53 AM,74.446,,,,,,
4,12/18/18 11:12:53 AM,73.407,,,,,,
5,12/18/18 12:12:53 PM,74.964,,,,,,
6,12/18/18 01:12:53 PM,73.234,,,,,,
7,12/18/18 02:12:53 PM,74.791,,,,,,
8,12/18/18 03:12:53 PM,72.028,,,,,,
9,12/18/18 04:12:53 PM,67.564,,,,,,
10,12/18/18 05:12:53 PM,53.973,,,,,,
11,12/18/18 06:12:53 PM,51.346,,,,,,
12,12/18/18 07:12:53 PM,51.523,,,,,,
13,12/18/18 08:12:53 PM,51.346,,,,,,
14,12/18/18 09:12:53 PM,51.172,,,,,,
15,12/18/18 10:12:53 PM,51.346,,,,,,
16,12/18/18 11:12:53 PM,50.643,,,,,,
17,12/19/18 12:12:53 AM,50.819,,,,,,
18,12/19/18 01:12:53 AM,50.995,,,,,,
19,12/19/18 02:12:53 AM,49.759,,,,,,
20,12/19/18 03:12:53 AM,49.228,,,,,,
21,12/19/18 04:12:53 AM,48.695,,,,,,
22,12/19/18 05:12:53 AM,48.695,,,,,,
23,12/19/18 06:12:53 AM,49.937,,,,,,
24,12/19/18 07:12:53 AM,48.695,,,,,,
25,12/19/18 08:12:53 AM,52.576,,,,,,
26,12/19/18 09:12:53 AM,53.623,,,,,,
27,12/19/18 10:12:53 AM,71.683,,,,,,
28,12/19/18 11:12:53 AM,79.151,,,,,,
29,12/19/18 12:12:53 PM,79.502,,,,,,
30,12/19/18 01:12:53 PM,76.528,,,,,,
31,12/19/18 02:12:53 PM,75.312,,,,,,
32,12/19/18 03:12:53 PM,71.856,,,,,,
