"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,02/20/13 02:04:11 PM,0.00,,,
2,02/20/13 02:04:18 PM,,Logged,,
3,02/25/13 12:40:58 PM,0.00,,Logged,Logged
