"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
128,11/29/18 11:22:31 AM,,1.02,,,,,
129,11/29/18 11:23:34 AM,,1.03,,,,,
130,11/29/18 11:26:44 AM,,1.04,,,,,
131,11/29/18 11:28:54 AM,,1.05,,,,,
132,11/29/18 11:50:55 AM,56.230,,,,,,
133,11/29/18 12:19:14 PM,,1.06,,,,,
134,11/29/18 12:25:23 PM,,1.07,,,,,
135,11/29/18 12:26:14 PM,,1.08,,,,,
136,11/29/18 12:26:38 PM,,1.09,,,,,
137,11/29/18 12:27:08 PM,,1.10,,,,,
138,11/29/18 12:27:34 PM,,1.11,,,,,
139,11/29/18 12:28:07 PM,,1.12,,,,,
140,11/29/18 12:28:37 PM,,1.13,,,,,
141,11/29/18 12:29:00 PM,,1.14,,,,,
142,11/29/18 12:29:17 PM,,1.15,,,,,
143,11/29/18 12:29:35 PM,,1.16,,,,,
144,11/29/18 12:29:54 PM,,1.17,,,,,
145,11/29/18 12:31:28 PM,,1.18,,,,,
146,11/29/18 12:36:48 PM,,1.19,,,,,
147,11/29/18 12:48:28 PM,,1.20,,,,,
148,11/29/18 12:48:29 PM,,1.21,,,,,
149,11/29/18 12:50:55 PM,52.925,,,,,,
150,11/29/18 12:52:07 PM,,1.22,,,,,
151,11/29/18 12:58:25 PM,,1.23,,,,,
152,11/29/18 12:58:26 PM,,1.24,,,,,
153,11/29/18 01:07:31 PM,,1.25,,,,,
154,11/29/18 01:50:55 PM,58.476,,,,,,
155,11/29/18 02:50:55 PM,59.337,,,,,,
156,11/29/18 03:09:58 PM,,1.26,,,,,
157,11/29/18 03:39:13 PM,,1.27,,,,,
158,11/29/18 03:50:55 PM,59.851,,,,,,
159,11/29/18 04:03:11 PM,,1.28,,,,,
160,11/29/18 04:05:39 PM,,1.29,,,,,
161,11/29/18 04:50:55 PM,52.750,,,,,,
162,11/29/18 05:08:26 PM,,1.30,,,,,
163,11/29/18 05:50:20 PM,,1.31,,,,,
164,11/29/18 05:50:55 PM,52.576,,,,,,
165,11/29/18 05:55:08 PM,,1.32,,,,,
166,11/29/18 06:34:47 PM,,1.33,,,,,
167,11/29/18 06:36:34 PM,,1.34,,,,,
168,11/29/18 06:50:55 PM,51.172,,,,,,
169,11/29/18 07:17:25 PM,,1.35,,,,,
170,11/29/18 07:50:55 PM,51.699,,,,,,
171,11/29/18 08:37:43 PM,,1.36,,,,,
172,11/29/18 08:37:44 PM,,1.37,,,,,
173,11/29/18 08:50:55 PM,51.699,,,,,,
174,11/29/18 09:50:55 PM,51.874,,,,,,
175,11/29/18 10:50:55 PM,51.346,,,,,,
176,11/29/18 11:50:55 PM,52.050,,,,,,
177,11/30/18 12:50:55 AM,51.346,,,,,,
178,11/30/18 01:50:55 AM,50.819,,,,,,
179,11/30/18 02:50:55 AM,50.466,,,,,,
180,11/30/18 03:50:55 AM,49.759,,,,,,
181,11/30/18 04:50:55 AM,49.582,,,,,,
182,11/30/18 05:50:55 AM,49.404,,,,,,
183,11/30/18 06:50:55 AM,49.582,,,,,,
184,11/30/18 07:50:55 AM,50.113,,,,,,
185,11/30/18 08:50:55 AM,55.364,,,,,,
186,11/30/18 09:50:55 AM,66.708,,,,,,
187,11/30/18 10:50:55 AM,68.421,,,,,,
188,11/30/18 11:50:55 AM,65.509,,,,,,
189,11/30/18 12:50:55 PM,68.763,,,,,,
190,11/30/18 01:50:55 PM,69.964,,,,,,
191,11/30/18 02:50:55 PM,66.708,,,,,,
192,11/30/18 03:50:55 PM,64.825,,,,,,
193,11/30/18 04:50:55 PM,53.623,,,,,,
194,11/30/18 05:50:55 PM,48.339,,,,,,
195,11/30/18 06:50:55 PM,47.088,,,,,,
196,11/30/18 07:50:55 PM,46.728,,,,,,
197,11/30/18 08:50:55 PM,46.548,,,,,,
198,11/30/18 09:50:55 PM,46.188,,,,,,
199,11/30/18 10:50:55 PM,45.828,,,,,,
200,11/30/18 11:50:55 PM,45.466,,,,,,
201,12/01/18 12:50:55 AM,46.369,,,,,,
202,12/01/18 01:50:55 AM,47.266,,,,,,
203,12/01/18 02:50:55 AM,47.982,,,,,,
204,12/01/18 03:50:55 AM,49.404,,,,,,
205,12/01/18 04:50:55 AM,50.643,,,,,,
206,12/01/18 05:50:55 AM,50.995,,,,,,
207,12/01/18 06:50:55 AM,52.401,,,,,,
208,12/01/18 07:50:55 AM,53.798,,,,,,
209,12/01/18 08:50:55 AM,54.842,,,,,,
210,12/01/18 09:50:55 AM,57.441,,,,,,
211,12/01/18 10:50:55 AM,62.425,,,,,,
212,12/01/18 11:02:55 AM,,1.38,,,,,
213,12/01/18 11:17:41 AM,,1.39,,,,,
214,12/01/18 11:23:37 AM,,1.40,,,,,
215,12/01/18 11:50:55 AM,57.614,,,,,,
216,12/01/18 12:50:55 PM,59.851,,,,,,
217,12/01/18 01:50:55 PM,67.050,,,,,,
218,12/01/18 02:50:55 PM,68.421,,,,,,
219,12/01/18 03:50:55 PM,60.712,,,,,,
220,12/01/18 04:50:55 PM,51.523,,,,,,
221,12/01/18 05:32:57 PM,,1.41,,,,,
222,12/01/18 05:50:55 PM,47.266,,,,,,
223,12/01/18 06:27:58 PM,,1.42,,,,,
224,12/01/18 06:50:55 PM,46.369,,,,,,
225,12/01/18 07:18:04 PM,,1.43,,,,,
226,12/01/18 07:50:55 PM,45.466,,,,,,
227,12/01/18 08:50:55 PM,45.828,,,,,,
228,12/01/18 09:50:55 PM,46.369,,,,,,
229,12/01/18 10:50:55 PM,46.369,,,,,,
230,12/01/18 11:50:55 PM,45.828,,,,,,
231,12/02/18 12:50:55 AM,45.104,,,,,,
232,12/02/18 01:50:55 AM,44.560,,,,,,
233,12/02/18 02:50:55 AM,44.013,,,,,,
234,12/02/18 03:50:55 AM,44.195,,,,,,
235,12/02/18 04:50:55 AM,43.282,,,,,,
236,12/02/18 05:50:55 AM,41.439,,,,,,
237,12/02/18 06:50:55 AM,42.548,,,,,,
238,12/02/18 07:50:55 AM,43.466,,,,,,
239,12/02/18 08:50:55 AM,49.404,,,,,,
240,12/02/18 09:50:55 AM,67.050,,,,,,
241,12/02/18 10:50:55 AM,72.028,,,,,,
242,12/02/18 11:50:55 AM,71.856,,,,,,
243,12/02/18 12:50:55 PM,68.077,,,,,,
244,12/02/18 01:50:55 PM,68.421,,,,,,
245,12/02/18 02:50:55 PM,64.310,,,,,,
246,12/02/18 03:50:55 PM,58.303,,,,,,
247,12/02/18 04:50:55 PM,52.050,,,,,,
248,12/02/18 05:50:55 PM,45.828,,,,,,
249,12/02/18 06:50:55 PM,46.369,,,,,,
250,12/02/18 07:50:55 PM,45.286,,,,,,
251,12/02/18 08:50:55 PM,47.446,,,,,,
252,12/02/18 09:50:55 PM,47.088,,,,,,
253,12/02/18 10:50:55 PM,47.446,,,,,,
254,12/02/18 11:50:55 PM,45.286,,,,,,
255,12/03/18 12:50:55 AM,47.088,,,,,,
256,12/03/18 01:50:55 AM,48.695,,,,,,
257,12/03/18 02:50:55 AM,47.802,,,,,,
258,12/03/18 03:50:55 AM,48.160,,,,,,
259,12/03/18 04:50:55 AM,48.160,,,,,,
260,12/03/18 05:50:55 AM,46.548,,,,,,
261,12/03/18 06:50:55 AM,46.008,,,,,,
262,12/03/18 07:50:55 AM,46.548,,,,,,
263,12/03/18 08:50:55 AM,51.346,,,,,,
264,12/03/18 09:50:55 AM,71.168,,,,,,
265,12/03/18 10:50:55 AM,73.753,,,,,,
266,12/03/18 11:50:55 AM,71.856,,,,,,
267,12/03/18 12:50:55 PM,72.028,,,,,,
268,12/03/18 01:50:55 PM,63.282,,,,,,
269,12/03/18 02:50:55 PM,59.680,,,,,,
270,12/03/18 03:50:55 PM,56.057,,,,,,
271,12/03/18 04:50:55 PM,52.576,,,,,,
272,12/03/18 05:50:55 PM,52.401,,,,,,
273,12/03/18 06:50:55 PM,52.401,,,,,,
274,12/03/18 07:50:55 PM,53.100,,,,,,
275,12/03/18 08:50:55 PM,52.750,,,,,,
276,12/03/18 09:50:55 PM,53.100,,,,,,
277,12/03/18 10:50:55 PM,53.100,,,,,,
278,12/03/18 11:50:55 PM,52.401,,,,,,
279,12/04/18 12:50:55 AM,52.225,,,,,,
280,12/04/18 01:50:55 AM,52.750,,,,,,
281,12/04/18 02:50:55 AM,50.995,,,,,,
282,12/04/18 03:50:55 AM,51.874,,,,,,
283,12/04/18 04:50:55 AM,51.699,,,,,,
284,12/04/18 05:50:55 AM,51.346,,,,,,
285,12/04/18 06:50:55 AM,51.699,,,,,,
286,12/04/18 07:50:55 AM,51.523,,,,,,
287,12/04/18 08:50:55 AM,53.449,,,,,,
288,12/04/18 09:50:55 AM,56.577,,,,,,
289,12/04/18 10:50:55 AM,56.230,,,,,,
290,12/04/18 11:50:55 AM,56.057,,,,,,
291,12/04/18 12:50:55 PM,57.268,,,,,,
292,12/04/18 01:50:55 PM,56.750,,,,,,
293,12/04/18 02:50:55 PM,55.711,,,,,,
294,12/04/18 03:50:55 PM,55.884,,,,,,
295,12/04/18 04:50:55 PM,53.274,,,,,,
296,12/04/18 05:50:55 PM,53.623,,,,,,
297,12/04/18 06:50:55 PM,54.495,,,,,,
298,12/04/18 07:50:55 PM,55.711,,,,,,
299,12/04/18 08:50:55 PM,55.711,,,,,,
300,12/04/18 09:50:55 PM,50.290,,,,,,
301,12/04/18 10:12:31 PM,,1.44,,,,,
302,12/04/18 10:23:50 PM,,1.45,,,,,
303,12/04/18 10:29:05 PM,,1.46,,,,,
304,12/04/18 10:34:04 PM,,1.47,,,,,
305,12/04/18 10:37:09 PM,,1.48,,,,,
306,12/04/18 10:40:52 PM,,1.49,,,,,
307,12/04/18 10:43:58 PM,,1.50,,,,,
308,12/04/18 10:47:58 PM,,1.51,,,,,
309,12/04/18 10:50:46 PM,,1.52,,,,,
310,12/04/18 10:50:55 PM,48.160,,,,,,
311,12/04/18 10:54:00 PM,,1.53,,,,,
312,12/04/18 10:56:42 PM,,1.54,,,,,
313,12/04/18 10:59:11 PM,,1.55,,,,,
314,12/04/18 10:59:12 PM,,1.56,,,,,
315,12/04/18 11:01:09 PM,,1.57,,,,,
316,12/04/18 11:03:08 PM,,1.58,,,,,
317,12/04/18 11:04:41 PM,,1.59,,,,,
318,12/04/18 11:05:59 PM,,1.60,,,,,
319,12/04/18 11:07:33 PM,,1.61,,,,,
320,12/04/18 11:08:59 PM,,1.62,,,,,
321,12/04/18 11:10:19 PM,,1.63,,,,,
322,12/04/18 11:12:01 PM,,1.64,,,,,
323,12/04/18 11:12:02 PM,,1.65,,,,,
324,12/04/18 11:14:55 PM,,1.66,,,,,
325,12/04/18 11:17:22 PM,,1.67,,,,,
326,12/04/18 11:20:20 PM,,1.68,,,,,
327,12/04/18 11:22:48 PM,,1.69,,,,,
328,12/04/18 11:28:00 PM,,1.70,,,,,
329,12/04/18 11:50:55 PM,46.908,,,,,,
330,12/04/18 11:55:36 PM,,1.71,,,,,
331,12/05/18 12:50:55 AM,47.982,,,,,,
332,12/05/18 01:50:55 AM,49.050,,,,,,
333,12/05/18 01:51:42 AM,,1.72,,,,,
334,12/05/18 02:18:23 AM,,1.73,,,,,
335,12/05/18 02:21:27 AM,,1.74,,,,,
336,12/05/18 02:50:55 AM,47.624,,,,,,
337,12/05/18 03:16:58 AM,,1.75,,,,,
338,12/05/18 03:30:40 AM,,1.76,,,,,
339,12/05/18 03:34:18 AM,,1.77,,,,,
340,12/05/18 03:50:55 AM,47.446,,,,,,
341,12/05/18 03:55:05 AM,,1.78,,,,,
342,12/05/18 04:03:42 AM,,1.79,,,,,
343,12/05/18 04:20:12 AM,,1.80,,,,,
344,12/05/18 04:24:19 AM,,1.81,,,,,
345,12/05/18 04:47:22 AM,,1.82,,,,,
346,12/05/18 04:50:55 AM,47.446,,,,,,
347,12/05/18 05:27:56 AM,,1.83,,,,,
348,12/05/18 05:34:09 AM,,1.84,,,,,
349,12/05/18 05:39:29 AM,,1.85,,,,,
350,12/05/18 05:41:51 AM,,1.86,,,,,
351,12/05/18 05:50:55 AM,47.802,,,,,,
352,12/05/18 05:56:23 AM,,1.87,,,,,
353,12/05/18 06:15:11 AM,,1.88,,,,,
354,12/05/18 06:33:01 AM,,1.89,,,,,
355,12/05/18 06:33:02 AM,,1.90,,,,,
356,12/05/18 06:50:55 AM,47.802,,,,,,
357,12/05/18 07:50:55 AM,49.050,,,,,,
358,12/05/18 08:50:55 AM,50.819,,,,,,
359,12/05/18 09:40:38 AM,,,,Logged,,,
360,12/05/18 09:40:44 AM,,,,,Logged,,
361,12/05/18 09:41:09 AM,,1.90,,,,Logged,Logged
