"Plot Title: LQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222, SEN S/N: 20309222)","Host Connected (LGR S/N: 20309222, SEN S/N: 20309222)","Stopped (LGR S/N: 20309222, SEN S/N: 20309222)","End Of File (LGR S/N: 20309222, SEN S/N: 20309222)"
1,01/12/19 10:00:00 AM,59.337,0.00,,,,
2,01/12/19 11:00:00 AM,70.137,,,,,
3,01/12/19 12:00:00 PM,70.995,,,,,
4,01/12/19 01:00:00 PM,68.592,,,,,
5,01/12/19 02:00:00 PM,60.883,,,,,
6,01/12/19 03:00:00 PM,59.851,,,,,
7,01/12/19 04:00:00 PM,62.940,,,,,
8,01/12/19 05:00:00 PM,57.785,,,,,
9,01/12/19 06:00:00 PM,55.189,,,,,
10,01/12/19 07:00:00 PM,54.147,,,,,
11,01/12/19 08:00:00 PM,51.346,,,,,
12,01/12/19 09:00:00 PM,51.346,,,,,
13,01/12/19 10:00:00 PM,47.266,,,,,
14,01/12/19 11:00:00 PM,45.828,,,,,
15,01/13/19 12:00:00 AM,46.548,,,,,
16,01/13/19 01:00:00 AM,47.446,,,,,
17,01/13/19 02:00:00 AM,50.466,,,,,
18,01/13/19 03:00:00 AM,51.699,,,,,
19,01/13/19 04:00:00 AM,47.446,,,,,
20,01/13/19 05:00:00 AM,44.013,,,,,
21,01/13/19 06:00:00 AM,43.282,,,,,
22,01/13/19 07:00:00 AM,43.831,,,,,
23,01/13/19 08:00:00 AM,49.759,,,,,
24,01/13/19 09:00:00 AM,53.100,,,,,
25,01/13/19 10:00:00 AM,58.303,,,,,
26,01/13/19 11:00:00 AM,62.598,,,,,
27,01/13/19 12:00:00 PM,61.054,,,,,
28,01/13/19 01:00:00 PM,63.626,,,,,
29,01/13/19 02:00:00 PM,65.851,,,,,
30,01/13/19 03:00:00 PM,65.167,,,,,
31,01/13/19 04:00:00 PM,58.820,,,,,
32,01/13/19 05:00:00 PM,54.842,,,,,
33,01/13/19 06:00:00 PM,50.995,,,,,
