"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/24/13 03:10:11 PM,0.00,,,
2,09/24/13 03:10:29 PM,,Logged,,
3,10/01/13 01:22:25 PM,0.00,,Logged,Logged
