"Plot Title: RLNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592085, SEN S/N: 10592085)","Event, units (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Detached (LGR S/N: 10592085, SEN S/N: 10592085)","Coupler Attached (LGR S/N: 10592085, SEN S/N: 10592085)","Host Connected (LGR S/N: 10592085, SEN S/N: 10592085)","Stopped (LGR S/N: 10592085, SEN S/N: 10592085)","End Of File (LGR S/N: 10592085, SEN S/N: 10592085)"
1,12/18/18 11:04:49 AM,62.254,0.00,,,,,
2,12/18/18 11:05:04 AM,,,Logged,,,,
3,12/18/18 12:04:49 PM,54.322,,,,,,
4,12/18/18 01:04:49 PM,58.303,,,,,,
5,12/18/18 02:04:49 PM,57.268,,,,,,
6,12/18/18 03:04:49 PM,56.750,,,,,,
7,12/18/18 04:04:49 PM,58.647,,,,,,
8,12/18/18 05:04:49 PM,53.100,,,,,,
9,12/18/18 06:04:49 PM,50.643,,,,,,
10,12/18/18 07:04:49 PM,50.113,,,,,,
11,12/18/18 08:04:49 PM,49.937,,,,,,
12,12/18/18 09:04:49 PM,49.937,,,,,,
13,12/18/18 10:04:49 PM,49.759,,,,,,
14,12/18/18 11:04:49 PM,49.404,,,,,,
15,12/19/18 12:04:49 AM,49.582,,,,,,
16,12/19/18 01:04:49 AM,50.113,,,,,,
17,12/19/18 02:04:49 AM,50.290,,,,,,
18,12/19/18 03:04:49 AM,50.290,,,,,,
19,12/19/18 04:04:49 AM,50.113,,,,,,
20,12/19/18 05:04:49 AM,50.113,,,,,,
21,12/19/18 06:04:49 AM,49.937,,,,,,
22,12/19/18 07:04:49 AM,50.113,,,,,,
23,12/19/18 08:04:49 AM,50.113,,,,,,
24,12/19/18 09:04:49 AM,51.346,,,,,,
25,12/19/18 10:04:49 AM,53.100,,,,,,
26,12/19/18 11:04:49 AM,54.842,,,,,,
27,12/19/18 12:04:49 PM,58.993,,,,,,
28,12/19/18 01:04:49 PM,59.164,,,,,,
29,12/19/18 02:04:49 PM,57.958,,,,,,
30,12/19/18 03:04:49 PM,58.647,,,,,,
31,12/19/18 04:04:49 PM,59.164,,,,,,
32,12/19/18 05:04:49 PM,54.147,,,,,,
