"Plot Title: AL"
"#","Date Time, GMT-07:00","Event, inch (LGR S/N: 10592075, SEN S/N: 10592075)","Coupler Attached (LGR S/N: 10592075, SEN S/N: 10592075)","Stopped (LGR S/N: 10592075, SEN S/N: 10592075)","End Of File (LGR S/N: 10592075, SEN S/N: 10592075)"
205,03/29/40 10:58:24 AM,2.04,,,
206,03/29/40 10:58:45 AM,2.05,,,
207,03/29/40 10:59:11 AM,2.06,,,
208,03/29/40 10:59:29 AM,2.07,,,
209,03/29/40 10:59:30 AM,2.08,,,
210,03/29/40 10:59:50 AM,2.09,,,
211,03/29/40 11:00:15 AM,2.10,,,
212,03/29/40 11:01:04 AM,2.11,,,
213,03/29/40 11:01:35 AM,2.12,,,
214,03/29/40 11:02:13 AM,2.13,,,
215,03/29/40 11:03:06 AM,2.14,,,
216,03/29/40 11:18:15 AM,2.15,,,
217,03/29/40 11:19:15 AM,2.16,,,
218,03/29/40 11:22:11 AM,2.17,,,
219,03/29/40 11:47:21 AM,2.18,,,
220,03/29/40 12:15:12 PM,2.19,,,
221,03/29/40 12:20:38 PM,2.20,,,
222,04/07/40 02:14:55 PM,2.21,,,
223,04/07/40 02:23:31 PM,2.22,,,
224,04/07/40 02:28:11 PM,2.23,,,
225,04/07/40 02:31:51 PM,2.24,,,
226,04/07/40 02:35:58 PM,2.25,,,
227,04/07/40 02:37:50 PM,2.26,,,
228,04/07/40 02:40:54 PM,2.27,,,
229,04/07/40 02:44:04 PM,2.28,,,
230,04/07/40 02:50:24 PM,2.29,,,
231,04/07/40 02:54:51 PM,2.30,,,
232,04/07/40 03:02:53 PM,2.31,,,
233,04/07/40 03:07:51 PM,2.32,,,
234,04/07/40 03:17:52 PM,2.33,,,
235,04/07/40 03:30:18 PM,2.34,,,
236,04/07/40 03:37:23 PM,2.35,,,
237,04/07/40 03:48:21 PM,2.36,,,
238,04/07/40 04:04:45 PM,2.37,,,
239,04/07/40 04:24:45 PM,2.38,,,
240,04/08/40 01:40:17 AM,2.39,,,
241,04/08/40 01:42:14 AM,2.40,,,
242,04/08/40 01:49:53 AM,2.41,,,
243,04/08/40 03:59:36 AM,2.42,,,
244,04/08/40 04:04:40 AM,2.43,,,
245,04/08/40 04:44:31 AM,2.44,,,
246,04/08/40 05:19:54 AM,2.45,,,
247,04/08/40 05:21:17 AM,2.46,,,
248,04/08/40 05:21:49 AM,2.47,,,
249,04/08/40 05:22:30 AM,2.48,,,
250,04/08/40 05:23:45 AM,2.49,,,
251,04/08/40 05:26:36 AM,2.50,,,
252,04/08/40 05:26:37 AM,2.51,,,
253,04/08/40 12:11:18 PM,2.52,,,
254,04/15/40 03:31:25 PM,,Logged,,
255,04/15/40 03:31:32 PM,2.52,,Logged,Logged
