"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/28/40 02:35:03 PM,0.00,,,,
2,01/28/40 02:35:08 PM,,Logged,,,
3,02/27/40 04:39:55 AM,0.01,,,,
4,02/27/40 05:16:26 AM,0.02,,,,
5,02/27/40 05:16:27 AM,0.03,,,,
6,02/27/40 05:41:58 AM,0.04,,,,
7,03/02/40 01:48:04 AM,0.05,,,,
8,03/02/40 01:48:05 AM,0.06,,,,
9,03/02/40 02:12:34 AM,0.07,,,,
10,03/02/40 02:46:05 AM,0.08,,,,
11,03/02/40 03:22:00 AM,0.09,,,,
12,03/02/40 03:37:29 AM,0.10,,,,
13,03/02/40 03:37:30 AM,0.11,,,,
14,03/02/40 03:43:47 AM,0.12,,,,
15,03/02/40 04:11:09 AM,0.13,,,,
16,03/02/40 04:59:49 AM,0.14,,,,
17,03/02/40 05:42:31 AM,0.15,,,,
18,03/02/40 06:32:41 AM,0.16,,,,
19,03/02/40 07:12:29 AM,0.17,,,,
20,03/02/40 07:38:33 AM,0.18,,,,
21,03/02/40 10:19:17 AM,0.19,,,,
22,03/11/40 03:08:43 PM,0.20,,,,
23,03/11/40 03:27:29 PM,0.21,,,,
24,03/16/40 03:40:39 AM,0.22,,,,
25,03/16/40 05:32:56 AM,0.23,,,,
26,03/16/40 05:56:53 AM,0.24,,,,
27,03/16/40 06:04:13 AM,0.25,,,,
28,03/16/40 06:09:04 AM,0.26,,,,
29,03/16/40 06:11:19 AM,0.27,,,,
30,03/16/40 06:12:52 AM,0.28,,,,
31,03/16/40 06:14:25 AM,0.29,,,,
32,03/16/40 06:15:10 AM,0.30,,,,
33,03/16/40 06:16:14 AM,0.31,,,,
34,03/16/40 06:19:44 AM,0.32,,,,
35,03/16/40 06:23:04 AM,0.33,,,,
36,03/16/40 06:24:47 AM,0.34,,,,
37,03/16/40 06:24:48 AM,0.35,,,,
38,03/16/40 06:27:22 AM,0.36,,,,
39,03/16/40 06:28:43 AM,0.37,,,,
40,03/16/40 06:30:52 AM,0.38,,,,
41,03/16/40 06:32:50 AM,0.39,,,,
42,03/16/40 06:34:20 AM,0.40,,,,
43,03/16/40 06:34:21 AM,0.41,,,,
44,03/16/40 06:35:55 AM,0.42,,,,
45,03/16/40 06:38:03 AM,0.43,,,,
46,03/16/40 06:40:27 AM,0.44,,,,
47,03/16/40 06:40:28 AM,0.45,,,,
48,03/16/40 06:42:42 AM,0.46,,,,
49,03/16/40 06:44:12 AM,0.47,,,,
50,03/16/40 06:46:10 AM,0.48,,,,
51,03/16/40 06:47:32 AM,0.49,,,,
52,03/16/40 06:49:14 AM,0.50,,,,
53,03/16/40 06:51:45 AM,0.51,,,,
54,03/16/40 06:56:18 AM,0.52,,,,
55,03/16/40 07:00:20 AM,0.53,,,,
56,03/16/40 07:03:37 AM,0.54,,,,
57,03/16/40 07:06:47 AM,0.55,,,,
58,03/16/40 07:11:48 AM,0.56,,,,
59,03/16/40 07:14:43 AM,0.57,,,,
60,03/16/40 07:16:29 AM,0.58,,,,
61,03/16/40 07:18:25 AM,0.59,,,,
62,03/16/40 07:21:01 AM,0.60,,,,
63,03/16/40 07:21:02 AM,0.61,,,,
64,03/16/40 07:23:41 AM,0.62,,,,
65,03/16/40 07:25:58 AM,0.63,,,,
66,03/16/40 07:25:59 AM,0.64,,,,
67,03/16/40 07:27:07 AM,0.65,,,,
68,03/16/40 07:28:59 AM,0.66,,,,
69,03/16/40 07:30:28 AM,0.67,,,,
70,03/16/40 07:31:49 AM,0.68,,,,
71,03/16/40 07:33:08 AM,0.69,,,,
72,03/16/40 07:34:26 AM,0.70,,,,
73,03/16/40 07:35:29 AM,0.71,,,,
74,03/16/40 07:37:21 AM,0.72,,,,
75,03/16/40 07:39:30 AM,0.73,,,,
76,03/16/40 07:41:03 AM,0.74,,,,
77,03/16/40 07:42:11 AM,0.75,,,,
78,03/16/40 07:43:49 AM,0.76,,,,
79,03/16/40 07:45:29 AM,0.77,,,,
80,03/16/40 07:47:07 AM,0.78,,,,
81,03/16/40 07:48:16 AM,0.79,,,,
82,03/16/40 07:49:47 AM,0.80,,,,
83,03/16/40 07:50:55 AM,0.81,,,,
84,03/16/40 07:52:12 AM,0.82,,,,
85,03/16/40 07:53:25 AM,0.83,,,,
86,03/16/40 07:55:31 AM,0.84,,,,
87,03/16/40 07:57:59 AM,0.85,,,,
88,03/16/40 08:02:54 AM,0.86,,,,
89,03/16/40 08:06:59 AM,0.87,,,,
90,03/16/40 08:10:04 AM,0.88,,,,
91,03/16/40 08:16:25 AM,0.89,,,,
92,03/16/40 08:31:05 AM,0.90,,,,
93,03/16/40 08:45:08 AM,0.91,,,,
94,03/16/40 09:25:24 AM,0.92,,,,
95,03/16/40 09:35:32 AM,0.93,,,,
96,03/16/40 09:56:25 AM,0.94,,,,
97,03/16/40 10:52:13 AM,0.95,,,,
98,03/16/40 11:09:39 AM,0.96,,,,
99,03/16/40 11:28:55 AM,0.97,,,,
100,03/16/40 11:38:42 AM,0.98,,,,
101,03/16/40 11:44:17 AM,0.99,,,,
102,03/16/40 11:49:40 AM,1.00,,,,
103,03/16/40 11:53:06 AM,1.01,,,,
104,03/16/40 11:56:46 AM,1.02,,,,
105,03/16/40 11:58:47 AM,1.03,,,,
106,03/16/40 12:00:44 PM,1.04,,,,
107,03/16/40 12:02:11 PM,1.05,,,,
108,03/16/40 12:03:36 PM,1.06,,,,
109,03/16/40 12:04:54 PM,1.07,,,,
110,03/16/40 12:06:21 PM,1.08,,,,
111,03/16/40 12:07:25 PM,1.09,,,,
112,03/16/40 12:08:47 PM,1.10,,,,
113,03/16/40 12:10:00 PM,1.11,,,,
114,03/16/40 12:11:42 PM,1.12,,,,
115,03/16/40 12:13:30 PM,1.13,,,,
116,03/16/40 12:15:50 PM,1.14,,,,
117,03/16/40 12:19:30 PM,1.15,,,,
118,03/16/40 12:23:55 PM,1.16,,,,
119,03/16/40 12:26:32 PM,1.17,,,,
120,03/16/40 12:28:46 PM,1.18,,,,
121,03/16/40 12:31:38 PM,1.19,,,,
122,03/16/40 12:33:59 PM,1.20,,,,
