"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,09/23/14 11:51:51 AM,0.00,,,,
2,09/23/14 11:52:13 AM,,Logged,,,
3,09/24/14 10:33:05 PM,0.01,,,,
4,09/24/14 11:22:28 PM,0.02,,,,
5,09/25/14 12:17:07 AM,0.03,,,,
6,09/25/14 12:37:35 AM,0.04,,,,
7,09/25/14 12:50:46 AM,0.05,,,,
8,09/25/14 01:05:29 AM,0.06,,,,
9,09/25/14 01:10:35 AM,0.07,,,,
10,09/25/14 01:18:16 AM,0.08,,,,
11,09/25/14 01:18:17 AM,0.09,,,,
12,09/25/14 01:27:54 AM,0.10,,,,
13,09/25/14 01:33:36 AM,0.11,,,,
14,09/25/14 01:37:07 AM,0.12,,,,
15,09/25/14 02:08:00 AM,0.13,,,,
16,09/25/14 02:31:57 AM,0.14,,,,
17,09/25/14 02:59:25 AM,0.15,,,,
18,09/25/14 03:24:44 AM,0.16,,,,
19,09/25/14 03:33:19 AM,0.17,,,,
20,09/25/14 03:43:17 AM,0.18,,,,
21,09/25/14 03:54:44 AM,0.19,,,,
22,09/25/14 04:05:37 AM,0.20,,,,
23,09/25/14 04:35:42 AM,0.21,,,,
24,09/25/14 04:54:55 AM,0.22,,,,
25,09/25/14 05:03:27 AM,0.23,,,,
26,09/25/14 05:03:28 AM,0.24,,,,
27,09/25/14 05:06:46 AM,0.25,,,,
28,09/25/14 05:13:14 AM,0.26,,,,
29,09/25/14 05:23:17 AM,0.27,,,,
30,09/25/14 05:28:49 AM,0.28,,,,
31,09/25/14 05:34:26 AM,0.29,,,,
32,09/25/14 05:40:26 AM,0.30,,,,
33,09/25/14 05:40:27 AM,0.31,,,,
34,09/25/14 05:46:31 AM,0.32,,,,
35,09/25/14 05:55:55 AM,0.33,,,,
36,09/25/14 06:02:32 AM,0.34,,,,
37,09/25/14 06:07:01 AM,0.35,,,,
38,09/25/14 06:11:55 AM,0.36,,,,
39,09/25/14 06:16:24 AM,0.37,,,,
40,09/25/14 06:19:53 AM,0.38,,,,
41,09/25/14 06:23:50 AM,0.39,,,,
42,09/25/14 06:26:30 AM,0.40,,,,
43,09/25/14 06:30:43 AM,0.41,,,,
44,09/25/14 06:35:11 AM,0.42,,,,
45,09/25/14 06:41:51 AM,0.43,,,,
46,09/25/14 06:45:42 AM,0.44,,,,
47,09/25/14 06:49:58 AM,0.45,,,,
48,09/25/14 06:55:52 AM,0.46,,,,
49,09/25/14 06:55:53 AM,0.47,,,,
50,09/25/14 07:07:15 AM,0.48,,,,
51,09/25/14 07:07:16 AM,0.49,,,,
52,09/25/14 07:35:31 AM,0.50,,,,
53,10/07/14 03:49:55 PM,0.51,,,,
54,10/07/14 03:50:38 PM,,,Logged,,
55,10/07/14 03:50:43 PM,0.51,,,Logged,Logged
