"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,06/19/12 12:33:49 PM,0.00,,,
2,06/19/12 12:34:02 PM,,Logged,,
3,06/26/12 03:05:08 PM,0.00,,Logged,Logged
