"Plot Title: UQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10592076, SEN S/N: 10592076)","Event, inches (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Detached (LGR S/N: 10592076, SEN S/N: 10592076)","Coupler Attached (LGR S/N: 10592076, SEN S/N: 10592076)","Host Connected (LGR S/N: 10592076, SEN S/N: 10592076)","Stopped (LGR S/N: 10592076, SEN S/N: 10592076)","End Of File (LGR S/N: 10592076, SEN S/N: 10592076)"
88,11/21/18 08:49:30 AM,,0.44,,,,,
89,11/21/18 08:52:18 AM,,0.45,,,,,
90,11/21/18 08:54:12 AM,,0.46,,,,,
91,11/21/18 08:57:17 AM,,0.47,,,,,
92,11/21/18 08:59:25 AM,,0.48,,,,,
93,11/21/18 09:08:16 AM,,0.49,,,,,
94,11/21/18 09:12:29 AM,,0.50,,,,,
95,11/21/18 09:13:23 AM,,0.51,,,,,
96,11/21/18 09:13:53 AM,,0.52,,,,,
97,11/21/18 09:14:59 AM,,0.53,,,,,
98,11/21/18 09:16:37 AM,,0.54,,,,,
99,11/21/18 09:19:22 AM,,0.55,,,,,
100,11/21/18 09:21:56 AM,,0.56,,,,,
101,11/21/18 09:24:49 AM,,0.57,,,,,
102,11/21/18 09:27:19 AM,,0.58,,,,,
103,11/21/18 09:30:23 AM,,0.59,,,,,
104,11/21/18 09:33:03 AM,,0.60,,,,,
105,11/21/18 09:35:49 AM,,0.61,,,,,
106,11/21/18 09:38:19 AM,,0.62,,,,,
107,11/21/18 09:46:26 AM,57.614,,,,,,
108,11/21/18 10:15:57 AM,,0.63,,,,,
109,11/21/18 10:15:58 AM,,0.64,,,,,
110,11/21/18 10:16:42 AM,,0.65,,,,,
111,11/21/18 10:17:23 AM,,0.66,,,,,
112,11/21/18 10:18:18 AM,,0.67,,,,,
113,11/21/18 10:19:37 AM,,0.68,,,,,
114,11/21/18 10:20:30 AM,,0.69,,,,,
115,11/21/18 10:22:37 AM,,0.70,,,,,
116,11/21/18 10:31:06 AM,,0.71,,,,,
117,11/21/18 10:38:04 AM,,0.72,,,,,
118,11/21/18 10:46:21 AM,,0.73,,,,,
119,11/21/18 10:46:26 AM,57.268,,,,,,
120,11/21/18 10:47:35 AM,,0.74,,,,,
121,11/21/18 10:48:34 AM,,0.75,,,,,
122,11/21/18 10:53:06 AM,,0.76,,,,,
123,11/21/18 10:53:07 AM,,0.77,,,,,
124,11/21/18 10:54:57 AM,,0.78,,,,,
125,11/21/18 10:58:09 AM,,0.79,,,,,
126,11/21/18 11:00:24 AM,,0.80,,,,,
127,11/21/18 11:02:58 AM,,0.81,,,,,
128,11/21/18 11:08:12 AM,,0.82,,,,,
129,11/21/18 11:11:48 AM,,0.83,,,,,
130,11/21/18 11:13:42 AM,,0.84,,,,,
131,11/21/18 11:15:04 AM,,0.85,,,,,
132,11/21/18 11:15:50 AM,,0.86,,,,,
133,11/21/18 11:17:18 AM,,0.87,,,,,
134,11/21/18 11:19:12 AM,,0.88,,,,,
135,11/21/18 11:21:41 AM,,0.89,,,,,
136,11/21/18 11:24:17 AM,,0.90,,,,,
137,11/21/18 11:25:38 AM,,0.91,,,,,
138,11/21/18 11:26:24 AM,,0.92,,,,,
139,11/21/18 11:27:42 AM,,0.93,,,,,
140,11/21/18 11:29:40 AM,,0.94,,,,,
141,11/21/18 11:39:57 AM,,0.95,,,,,
142,11/21/18 11:44:12 AM,,0.96,,,,,
143,11/21/18 11:45:51 AM,,0.97,,,,,
144,11/21/18 11:46:26 AM,56.577,,,,,,
145,11/21/18 11:46:39 AM,,0.98,,,,,
146,11/21/18 11:48:03 AM,,0.99,,,,,
147,11/21/18 11:50:10 AM,,1.00,,,,,
148,11/21/18 12:03:46 PM,,1.01,,,,,
149,11/21/18 12:23:23 PM,,1.02,,,,,
150,11/21/18 12:27:50 PM,,1.03,,,,,
151,11/21/18 12:29:18 PM,,1.04,,,,,
152,11/21/18 12:30:28 PM,,1.05,,,,,
153,11/21/18 12:32:28 PM,,1.06,,,,,
154,11/21/18 12:34:19 PM,,1.07,,,,,
155,11/21/18 12:46:26 PM,57.614,,,,,,
156,11/21/18 12:51:31 PM,,1.08,,,,,
157,11/21/18 01:25:22 PM,,1.09,,,,,
158,11/21/18 01:26:31 PM,,1.10,,,,,
159,11/21/18 01:34:47 PM,,1.11,,,,,
160,11/21/18 01:38:50 PM,,1.12,,,,,
161,11/21/18 01:40:03 PM,,1.13,,,,,
162,11/21/18 01:40:43 PM,,1.14,,,,,
163,11/21/18 01:41:25 PM,,1.15,,,,,
164,11/21/18 01:42:10 PM,,1.16,,,,,
165,11/21/18 01:42:54 PM,,1.17,,,,,
166,11/21/18 01:42:55 PM,,1.18,,,,,
167,11/21/18 01:43:32 PM,,1.19,,,,,
168,11/21/18 01:44:06 PM,,1.20,,,,,
169,11/21/18 01:44:36 PM,,1.21,,,,,
170,11/21/18 01:45:07 PM,,1.22,,,,,
171,11/21/18 01:45:36 PM,,1.23,,,,,
172,11/21/18 01:46:15 PM,,1.24,,,,,
173,11/21/18 01:46:26 PM,57.441,,,,,,
174,11/21/18 01:46:42 PM,,1.25,,,,,
175,11/21/18 01:47:15 PM,,1.26,,,,,
176,11/21/18 01:47:58 PM,,1.27,,,,,
177,11/21/18 01:49:26 PM,,1.28,,,,,
178,11/21/18 01:50:08 PM,,1.29,,,,,
179,11/21/18 01:50:38 PM,,1.30,,,,,
180,11/21/18 01:51:10 PM,,1.31,,,,,
181,11/21/18 01:51:49 PM,,1.32,,,,,
182,11/21/18 01:51:50 PM,,1.33,,,,,
183,11/21/18 01:52:16 PM,,1.34,,,,,
184,11/21/18 01:52:46 PM,,1.35,,,,,
185,11/21/18 01:53:27 PM,,1.36,,,,,
186,11/21/18 01:55:01 PM,,1.37,,,,,
187,11/21/18 01:55:45 PM,,1.38,,,,,
188,11/21/18 01:56:09 PM,,1.39,,,,,
189,11/21/18 01:56:30 PM,,1.40,,,,,
190,11/21/18 01:57:00 PM,,1.41,,,,,
191,11/21/18 01:57:32 PM,,1.42,,,,,
192,11/21/18 01:58:04 PM,,1.43,,,,,
193,11/21/18 01:58:05 PM,,1.44,,,,,
194,11/21/18 01:58:42 PM,,1.45,,,,,
195,11/21/18 01:59:31 PM,,1.46,,,,,
196,11/21/18 02:00:32 PM,,1.47,,,,,
197,11/21/18 02:02:00 PM,,1.48,,,,,
198,11/21/18 02:03:06 PM,,1.49,,,,,
199,11/21/18 02:05:21 PM,,1.50,,,,,
200,11/21/18 02:07:30 PM,,1.51,,,,,
201,11/21/18 02:10:31 PM,,1.52,,,,,
202,11/21/18 02:17:46 PM,,1.53,,,,,
203,11/21/18 02:22:50 PM,,1.54,,,,,
204,11/21/18 02:46:26 PM,57.096,,,,,,
205,11/21/18 03:46:26 PM,57.958,,,,,,
206,11/21/18 04:46:26 PM,57.958,,,,,,
207,11/21/18 05:46:26 PM,57.785,,,,,,
208,11/21/18 06:46:26 PM,57.785,,,,,,
209,11/21/18 07:46:26 PM,57.614,,,,,,
210,11/21/18 08:46:26 PM,57.785,,,,,,
211,11/21/18 09:46:26 PM,57.785,,,,,,
212,11/21/18 10:46:26 PM,57.441,,,,,,
213,11/21/18 11:46:26 PM,57.441,,,,,,
214,11/22/18 12:46:26 AM,57.096,,,,,,
215,11/22/18 01:46:26 AM,56.577,,,,,,
216,11/22/18 02:46:26 AM,55.711,,,,,,
217,11/22/18 03:46:26 AM,54.669,,,,,,
218,11/22/18 04:46:26 AM,53.449,,,,,,
219,11/22/18 05:46:26 AM,52.401,,,,,,
220,11/22/18 06:40:44 AM,,1.55,,,,,
221,11/22/18 06:45:02 AM,,1.56,,,,,
222,11/22/18 06:46:26 AM,52.225,,,,,,
223,11/22/18 07:17:52 AM,,1.57,,,,,
224,11/22/18 07:20:05 AM,,1.58,,,,,
225,11/22/18 07:46:26 AM,53.100,,,,,,
226,11/22/18 08:46:26 AM,55.711,,,,,,
227,11/22/18 09:46:26 AM,62.940,,,,,,
228,11/22/18 10:46:26 AM,71.168,,,,,,
229,11/22/18 11:46:26 AM,75.139,,,,,,
230,11/22/18 12:46:26 PM,72.891,,,,,,
231,11/22/18 01:46:26 PM,72.545,,,,,,
232,11/22/18 02:46:26 PM,71.339,,,,,,
233,11/22/18 03:46:26 PM,67.735,,,,,,
234,11/22/18 04:46:26 PM,58.131,,,,,,
235,11/22/18 05:46:26 PM,54.669,,,,,,
236,11/22/18 05:58:37 PM,,1.59,,,,,
237,11/22/18 06:46:26 PM,55.189,,,,,,
238,11/22/18 07:46:26 PM,55.884,,,,,,
239,11/22/18 08:46:26 PM,55.537,,,,,,
240,11/22/18 09:02:49 PM,,1.60,,,,,
241,11/22/18 09:07:22 PM,,1.61,,,,,
242,11/22/18 09:11:54 PM,,1.62,,,,,
243,11/22/18 09:11:55 PM,,1.63,,,,,
244,11/22/18 09:16:36 PM,,1.64,,,,,
245,11/22/18 09:20:43 PM,,1.65,,,,,
246,11/22/18 09:27:29 PM,,1.66,,,,,
247,11/22/18 09:43:33 PM,,1.67,,,,,
248,11/22/18 09:46:26 PM,55.711,,,,,,
249,11/22/18 09:48:14 PM,,1.68,,,,,
250,11/22/18 09:54:04 PM,,1.69,,,,,
251,11/22/18 09:54:05 PM,,1.70,,,,,
252,11/22/18 10:05:15 PM,,1.71,,,,,
253,11/22/18 10:11:42 PM,,1.72,,,,,
254,11/22/18 10:23:24 PM,,1.73,,,,,
255,11/22/18 10:31:40 PM,,1.74,,,,,
256,11/22/18 10:35:15 PM,,1.75,,,,,
257,11/22/18 10:39:38 PM,,1.76,,,,,
258,11/22/18 10:43:17 PM,,1.77,,,,,
259,11/22/18 10:46:26 PM,56.057,,,,,,
260,11/22/18 10:46:36 PM,,1.78,,,,,
261,11/22/18 10:50:41 PM,,1.79,,,,,
262,11/22/18 10:54:58 PM,,1.80,,,,,
263,11/22/18 10:58:20 PM,,1.81,,,,,
264,11/22/18 11:03:06 PM,,1.82,,,,,
265,11/22/18 11:06:40 PM,,1.83,,,,,
266,11/22/18 11:08:04 PM,,1.84,,,,,
267,11/22/18 11:08:05 PM,,1.85,,,,,
268,11/22/18 11:09:50 PM,,1.86,,,,,
269,11/22/18 11:11:39 PM,,1.87,,,,,
270,11/22/18 11:12:55 PM,,1.88,,,,,
271,11/22/18 11:14:14 PM,,1.89,,,,,
272,11/22/18 11:15:20 PM,,1.90,,,,,
273,11/22/18 11:16:32 PM,,1.91,,,,,
274,11/22/18 11:18:35 PM,,1.92,,,,,
275,11/22/18 11:20:30 PM,,1.93,,,,,
276,11/22/18 11:22:55 PM,,1.94,,,,,
277,11/22/18 11:25:20 PM,,1.95,,,,,
278,11/22/18 11:27:06 PM,,1.96,,,,,
279,11/22/18 11:33:23 PM,,1.97,,,,,
280,11/22/18 11:36:57 PM,,1.98,,,,,
281,11/22/18 11:44:15 PM,,1.99,,,,,
282,11/22/18 11:46:26 PM,56.577,,,,,,
283,11/22/18 11:53:40 PM,,2.00,,,,,
284,11/23/18 12:04:44 AM,,2.01,,,,,
285,11/23/18 12:11:00 AM,,2.02,,,,,
286,11/23/18 12:23:27 AM,,2.03,,,,,
287,11/23/18 12:40:22 AM,,2.04,,,,,
288,11/23/18 12:46:21 AM,,2.05,,,,,
289,11/23/18 12:46:26 AM,57.096,,,,,,
290,11/23/18 01:02:27 AM,,2.06,,,,,
291,11/23/18 01:46:26 AM,57.441,,,,,,
292,11/23/18 01:52:57 AM,,2.07,,,,,
293,11/23/18 02:46:26 AM,57.614,,,,,,
294,11/23/18 03:23:24 AM,,2.08,,,,,
295,11/23/18 03:46:26 AM,57.441,,,,,,
296,11/23/18 04:46:26 AM,56.923,,,,,,
297,11/23/18 05:46:26 AM,56.750,,,,,,
298,11/23/18 06:44:13 AM,,2.09,,,,,
299,11/23/18 06:46:26 AM,56.577,,,,,,
300,11/23/18 06:47:40 AM,,2.10,,,,,
301,11/23/18 06:49:07 AM,,2.11,,,,,
302,11/23/18 06:50:53 AM,,2.12,,,,,
303,11/23/18 07:03:32 AM,,2.13,,,,,
304,11/23/18 07:22:00 AM,,2.14,,,,,
305,11/23/18 07:46:26 AM,56.577,,,,,,
306,11/23/18 08:46:26 AM,57.785,,,,,,
307,11/23/18 09:31:14 AM,,2.15,,,,,
308,11/23/18 09:34:56 AM,,2.16,,,,,
309,11/23/18 09:39:48 AM,,2.17,,,,,
310,11/23/18 09:42:41 AM,,2.18,,,,,
311,11/23/18 09:46:26 AM,57.958,,,,,,
312,11/23/18 09:48:08 AM,,2.19,,,,,
313,11/23/18 09:56:36 AM,,2.20,,,,,
314,11/23/18 10:04:09 AM,,2.21,,,,,
315,11/23/18 10:27:41 AM,,2.22,,,,,
316,11/23/18 10:46:26 AM,57.958,,,,,,
317,11/23/18 10:54:13 AM,,2.23,,,,,
318,11/23/18 10:55:59 AM,,2.24,,,,,
319,11/23/18 11:15:03 AM,,2.25,,,,,
320,11/23/18 11:31:25 AM,,2.26,,,,,
321,11/23/18 11:39:58 AM,,2.27,,,,,
322,11/23/18 11:39:59 AM,,2.28,,,,,
323,11/23/18 11:43:39 AM,,2.29,,,,,
324,11/23/18 11:46:26 AM,57.614,,,,,,
325,11/23/18 11:46:42 AM,,2.30,,,,,
326,11/23/18 11:49:16 AM,,2.31,,,,,
327,11/23/18 11:51:48 AM,,2.32,,,,,
328,11/23/18 11:51:49 AM,,2.33,,,,,
329,11/23/18 11:56:49 AM,,2.34,,,,,
330,11/23/18 12:10:24 PM,,2.35,,,,,
331,11/23/18 12:20:03 PM,,2.36,,,,,
332,11/23/18 12:22:57 PM,,2.37,,,,,
333,11/23/18 12:26:50 PM,,2.38,,,,,
334,11/23/18 12:36:12 PM,,2.39,,,,,
335,11/23/18 12:36:13 PM,,2.40,,,,,
336,11/23/18 12:46:26 PM,57.785,,,,,,
337,11/23/18 01:46:26 PM,58.476,,,,,,
338,11/23/18 02:31:19 PM,,2.41,,,,,
339,11/23/18 02:46:26 PM,58.820,,,,,,
340,11/23/18 03:02:43 PM,,2.42,,,,,
341,11/23/18 03:09:53 PM,,2.43,,,,,
342,11/23/18 03:13:48 PM,,2.44,,,,,
343,11/23/18 03:42:26 PM,,2.45,,,,,
344,11/23/18 03:46:26 PM,58.476,,,,,,
345,11/23/18 03:55:09 PM,,2.46,,,,,
346,11/23/18 04:14:41 PM,,2.47,,,,,
347,11/23/18 04:19:53 PM,,2.48,,,,,
348,11/23/18 04:46:26 PM,58.131,,,,,,
349,11/23/18 05:46:26 PM,57.958,,,,,,
350,11/23/18 06:28:22 PM,,2.49,,,,,
351,11/23/18 06:43:10 PM,,2.50,,,,,
352,11/23/18 06:46:26 PM,57.958,,,,,,
353,11/23/18 06:49:47 PM,,2.51,,,,,
354,11/23/18 07:46:26 PM,57.958,,,,,,
355,11/23/18 08:35:04 PM,,2.52,,,,,
356,11/23/18 08:35:05 PM,,2.53,,,,,
357,11/23/18 08:37:43 PM,,2.54,,,,,
358,11/23/18 08:43:52 PM,,2.55,,,,,
359,11/23/18 08:46:26 PM,57.958,,,,,,
360,11/23/18 08:49:17 PM,,2.56,,,,,
361,11/23/18 08:53:07 PM,,2.57,,,,,
362,11/23/18 08:55:28 PM,,2.58,,,,,
363,11/23/18 08:57:52 PM,,2.59,,,,,
364,11/23/18 09:00:14 PM,,2.60,,,,,
365,11/23/18 09:04:58 PM,,2.61,,,,,
366,11/23/18 09:10:09 PM,,2.62,,,,,
367,11/23/18 09:27:01 PM,,2.63,,,,,
368,11/23/18 09:46:26 PM,58.131,,,,,,
369,11/23/18 10:46:26 PM,58.131,,,,,,
370,11/23/18 11:39:32 PM,,2.64,,,,,
371,11/23/18 11:46:26 PM,57.958,,,,,,
372,11/24/18 12:09:04 AM,,2.65,,,,,
373,11/24/18 12:46:26 AM,57.958,,,,,,
374,11/24/18 01:24:51 AM,,2.66,,,,,
375,11/24/18 01:46:26 AM,57.958,,,,,,
376,11/24/18 01:57:11 AM,,2.67,,,,,
377,11/24/18 02:02:10 AM,,2.68,,,,,
378,11/24/18 02:09:32 AM,,2.69,,,,,
379,11/24/18 02:14:14 AM,,2.70,,,,,
380,11/24/18 02:21:35 AM,,2.71,,,,,
381,11/24/18 02:29:08 AM,,2.72,,,,,
382,11/24/18 02:43:40 AM,,2.73,,,,,
383,11/24/18 02:46:26 AM,57.785,,,,,,
384,11/24/18 03:41:48 AM,,2.74,,,,,
385,11/24/18 03:46:26 AM,57.785,,,,,,
386,11/24/18 04:03:20 AM,,2.75,,,,,
387,11/24/18 04:35:24 AM,,2.76,,,,,
388,11/24/18 04:46:26 AM,57.614,,,,,,
389,11/24/18 05:01:19 AM,,2.77,,,,,
390,11/24/18 05:30:42 AM,,2.78,,,,,
391,11/24/18 05:46:26 AM,57.268,,,,,,
392,11/24/18 05:48:10 AM,,2.79,,,,,
393,11/24/18 06:05:05 AM,,2.80,,,,,
394,11/24/18 06:46:26 AM,56.923,,,,,,
395,11/24/18 07:46:26 AM,57.268,,,,,,
396,11/24/18 08:46:26 AM,58.993,,,,,,
397,11/24/18 09:46:26 AM,62.598,,,,,,
398,11/24/18 10:46:26 AM,63.626,,,,,,
399,11/24/18 11:46:26 AM,63.455,,,,,,
400,11/24/18 12:46:26 PM,71.168,,,,,,
401,11/24/18 01:46:26 PM,71.168,,,,,,
402,11/24/18 02:46:26 PM,73.234,,,,,,
403,11/24/18 03:46:26 PM,69.622,,,,,,
404,11/24/18 04:46:26 PM,58.131,,,,,,
405,11/24/18 05:46:26 PM,50.819,,,,,,
406,11/24/18 06:46:26 PM,48.517,,,,,,
407,11/24/18 07:46:26 PM,48.871,,,,,,
408,11/24/18 08:46:26 PM,46.728,,,,,,
409,11/24/18 09:46:26 PM,46.369,,,,,,
410,11/24/18 10:46:26 PM,49.937,,,,,,
411,11/24/18 11:46:26 PM,50.290,,,,,,
412,11/25/18 12:46:26 AM,49.050,,,,,,
413,11/25/18 01:46:26 AM,49.228,,,,,,
414,11/25/18 02:46:26 AM,49.228,,,,,,
415,11/25/18 03:46:26 AM,49.582,,,,,,
416,11/25/18 04:46:26 AM,49.404,,,,,,
417,11/25/18 05:46:26 AM,48.695,,,,,,
418,11/25/18 06:46:26 AM,49.404,,,,,,
419,11/25/18 07:46:26 AM,49.937,,,,,,
420,11/25/18 08:46:26 AM,55.017,,,,,,
421,11/25/18 09:46:26 AM,76.354,,,,,,
422,11/25/18 10:46:26 AM,76.703,,,,,,
423,11/25/18 11:46:26 AM,77.225,,,,,,
424,11/25/18 12:46:26 PM,77.050,,,,,,
425,11/25/18 01:46:26 PM,76.528,,,,,,
426,11/25/18 02:46:26 PM,77.400,,,,,,
427,11/25/18 03:46:26 PM,75.832,,,,,,
428,11/25/18 04:46:26 PM,63.626,,,,,,
429,11/25/18 05:46:26 PM,55.884,,,,,,
430,11/25/18 06:46:26 PM,54.147,,,,,,
431,11/25/18 07:46:26 PM,53.449,,,,,,
432,11/25/18 08:46:26 PM,53.973,,,,,,
433,11/25/18 09:46:26 PM,55.189,,,,,,
434,11/25/18 10:46:26 PM,54.669,,,,,,
435,11/25/18 11:46:26 PM,51.346,,,,,,
436,11/26/18 12:46:26 AM,52.225,,,,,,
437,11/26/18 01:46:26 AM,50.819,,,,,,
438,11/26/18 02:46:26 AM,53.100,,,,,,
439,11/26/18 03:46:26 AM,53.100,,,,,,
440,11/26/18 04:46:26 AM,50.290,,,,,,
441,11/26/18 05:46:26 AM,51.699,,,,,,
442,11/26/18 06:46:26 AM,52.401,,,,,,
443,11/26/18 07:46:26 AM,52.401,,,,,,
444,11/26/18 08:46:26 AM,56.230,,,,,,
445,11/26/18 09:46:26 AM,73.926,,,,,,
446,11/26/18 10:46:26 AM,77.050,,,,,,
447,11/26/18 11:46:26 AM,80.382,,,,,,
448,11/26/18 12:46:26 PM,73.407,,,,,,
449,11/26/18 01:46:26 PM,70.137,,,,,,
450,11/26/18 02:46:26 PM,67.735,,,,,,
451,11/26/18 03:46:26 PM,65.509,,,,,,
452,11/26/18 04:46:26 PM,58.131,,,,,,
453,11/26/18 05:46:26 PM,55.711,,,,,,
454,11/26/18 06:46:26 PM,58.476,,,,,,
455,11/26/18 07:46:26 PM,56.923,,,,,,
456,11/26/18 08:46:26 PM,54.495,,,,,,
457,11/26/18 09:46:26 PM,56.404,,,,,,
458,11/26/18 10:46:26 PM,54.495,,,,,,
459,11/26/18 11:46:26 PM,50.995,,,,,,
460,11/27/18 12:46:26 AM,49.582,,,,,,
461,11/27/18 01:46:26 AM,49.404,,,,,,
462,11/27/18 02:46:26 AM,50.466,,,,,,
463,11/27/18 03:46:26 AM,51.172,,,,,,
464,11/27/18 04:46:26 AM,48.339,,,,,,
465,11/27/18 05:46:26 AM,48.695,,,,,,
466,11/27/18 06:46:26 AM,48.695,,,,,,
467,11/27/18 07:46:26 AM,52.050,,,,,,
468,11/27/18 08:46:26 AM,55.884,,,,,,
469,11/27/18 09:46:26 AM,58.476,,,,,,
470,11/27/18 10:46:26 AM,61.398,,,,,,
471,11/27/18 11:46:26 AM,64.825,,,,,,
472,11/27/18 12:46:26 PM,61.912,,,,,,
473,11/27/18 01:46:26 PM,61.741,,,,,,
474,11/27/18 02:46:26 PM,60.195,,,,,,
475,11/27/18 03:46:26 PM,59.337,,,,,,
476,11/27/18 04:46:26 PM,57.785,,,,,,
477,11/27/18 05:17:16 PM,,2.81,,,,,
478,11/27/18 05:43:21 PM,,2.82,,,,,
479,11/27/18 05:46:26 PM,56.404,,,,,,
480,11/27/18 05:56:05 PM,,2.83,,,,,
481,11/27/18 06:03:53 PM,,2.84,,,,,
482,11/27/18 06:05:43 PM,,2.85,,,,,
483,11/27/18 06:07:05 PM,,2.86,,,,,
484,11/27/18 06:08:19 PM,,2.87,,,,,
485,11/27/18 06:09:48 PM,,2.88,,,,,
486,11/27/18 06:11:30 PM,,2.89,,,,,
487,11/27/18 06:13:27 PM,,2.90,,,,,
488,11/27/18 06:15:54 PM,,2.91,,,,,
489,11/27/18 06:15:55 PM,,2.92,,,,,
490,11/27/18 06:18:26 PM,,2.93,,,,,
491,11/27/18 06:20:46 PM,,2.94,,,,,
492,11/27/18 06:27:49 PM,,2.95,,,,,
493,11/27/18 06:40:24 PM,,2.96,,,,,
494,11/27/18 06:46:26 PM,56.230,,,,,,
495,11/27/18 07:46:26 PM,56.577,,,,,,
496,11/27/18 07:54:25 PM,,2.97,,,,,
497,11/27/18 08:46:26 PM,56.750,,,,,,
498,11/27/18 09:04:44 PM,,2.98,,,,,
499,11/27/18 09:46:26 PM,56.923,,,,,,
