"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,11/26/12 03:07:42 PM,0.00,,,,
2,11/26/12 03:07:53 PM,,Logged,,,
3,11/28/12 06:27:04 AM,0.01,,,,
4,11/28/12 07:47:26 AM,0.02,,,,
5,11/28/12 08:00:46 AM,0.03,,,,
6,11/28/12 08:08:17 AM,0.04,,,,
7,11/28/12 08:18:20 AM,0.05,,,,
8,11/28/12 08:20:40 AM,0.06,,,,
9,11/28/12 08:22:08 AM,0.07,,,,
10,11/28/12 08:24:01 AM,0.08,,,,
11,11/28/12 08:25:15 AM,0.09,,,,
12,11/28/12 08:25:16 AM,0.10,,,,
13,11/28/12 08:26:52 AM,0.11,,,,
14,11/28/12 08:28:03 AM,0.12,,,,
15,11/28/12 08:30:21 AM,0.13,,,,
16,11/28/12 08:32:50 AM,0.14,,,,
17,11/28/12 08:34:59 AM,0.15,,,,
18,11/28/12 08:36:42 AM,0.16,,,,
19,11/28/12 08:38:32 AM,0.17,,,,
20,11/28/12 08:39:39 AM,0.18,,,,
21,11/28/12 08:41:40 AM,0.19,,,,
22,11/28/12 08:43:04 AM,0.20,,,,
23,11/28/12 08:45:31 AM,0.21,,,,
24,11/28/12 08:49:08 AM,0.22,,,,
25,11/28/12 08:52:45 AM,0.23,,,,
26,11/28/12 08:55:06 AM,0.24,,,,
27,11/28/12 08:58:04 AM,0.25,,,,
28,11/28/12 09:00:02 AM,0.26,,,,
29,11/28/12 09:01:56 AM,0.27,,,,
30,11/28/12 09:03:40 AM,0.28,,,,
31,11/28/12 09:03:41 AM,0.29,,,,
32,11/28/12 09:07:30 AM,0.30,,,,
33,11/28/12 09:12:17 AM,0.31,,,,
34,11/28/12 09:18:45 AM,0.32,,,,
35,11/28/12 09:21:33 AM,0.33,,,,
