"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,06/24/14 01:36:02 PM,0.00,,,
2,06/24/14 01:36:21 PM,,Logged,,
3,07/08/14 09:56:18 AM,,,Logged,
4,07/08/14 09:56:19 AM,,Logged,,
5,07/08/14 09:56:28 AM,0.00,,Logged,Logged
