"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Host Connected (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
60,01/14/19 03:35:07 PM,,0.30,,,,
61,01/14/19 04:00:00 PM,49.759,,,,,
62,01/14/19 05:00:00 PM,49.759,,,,,
63,01/14/19 05:07:18 PM,,0.31,,,,
64,01/14/19 06:00:00 PM,49.050,,,,,
65,01/14/19 07:00:00 PM,48.160,,,,,
66,01/14/19 08:00:00 PM,47.624,,,,,
67,01/14/19 09:00:00 PM,47.802,,,,,
68,01/14/19 10:00:00 PM,46.908,,,,,
69,01/14/19 11:00:00 PM,47.802,,,,,
70,01/15/19 12:00:00 AM,47.802,,,,,
71,01/15/19 12:08:28 AM,,0.32,,,,
72,01/15/19 12:15:40 AM,,0.33,,,,
73,01/15/19 12:27:28 AM,,0.34,,,,
74,01/15/19 12:32:54 AM,,0.35,,,,
75,01/15/19 12:36:07 AM,,0.36,,,,
76,01/15/19 12:38:30 AM,,0.37,,,,
77,01/15/19 12:40:27 AM,,0.38,,,,
78,01/15/19 12:42:30 AM,,0.39,,,,
79,01/15/19 12:44:52 AM,,0.40,,,,
80,01/15/19 12:47:59 AM,,0.41,,,,
81,01/15/19 12:51:33 AM,,0.42,,,,
82,01/15/19 01:00:00 AM,47.982,,,,,
83,01/15/19 01:04:39 AM,,0.43,,,,
84,01/15/19 02:00:00 AM,47.982,,,,,
85,01/15/19 02:15:06 AM,,0.44,,,,
86,01/15/19 02:38:16 AM,,0.45,,,,
87,01/15/19 03:00:00 AM,47.982,,,,,
88,01/15/19 03:02:01 AM,,0.46,,,,
89,01/15/19 03:19:04 AM,,0.47,,,,
90,01/15/19 04:00:00 AM,47.982,,,,,
91,01/15/19 04:26:24 AM,,0.48,,,,
92,01/15/19 04:38:46 AM,,0.49,,,,
93,01/15/19 05:00:00 AM,48.160,,,,,
94,01/15/19 05:06:10 AM,,0.50,,,,
95,01/15/19 05:11:32 AM,,0.51,,,,
96,01/15/19 05:20:46 AM,,0.52,,,,
97,01/15/19 05:39:54 AM,,0.53,,,,
98,01/15/19 06:00:00 AM,48.160,,,,,
99,01/15/19 06:02:08 AM,,0.54,,,,
100,01/15/19 06:13:36 AM,,0.55,,,,
101,01/15/19 06:20:38 AM,,0.56,,,,
102,01/15/19 06:23:47 AM,,0.57,,,,
103,01/15/19 06:28:03 AM,,0.58,,,,
104,01/15/19 06:34:28 AM,,0.59,,,,
105,01/15/19 06:44:07 AM,,0.60,,,,
106,01/15/19 06:56:31 AM,,0.61,,,,
107,01/15/19 07:00:00 AM,48.160,,,,,
108,01/15/19 07:09:22 AM,,0.62,,,,
109,01/15/19 07:18:05 AM,,0.63,,,,
110,01/15/19 07:26:32 AM,,0.64,,,,
111,01/15/19 07:34:12 AM,,0.65,,,,
112,01/15/19 07:37:22 AM,,0.66,,,,
113,01/15/19 07:41:21 AM,,0.67,,,,
114,01/15/19 07:45:22 AM,,0.68,,,,
115,01/15/19 07:48:28 AM,,0.69,,,,
116,01/15/19 07:51:23 AM,,0.70,,,,
117,01/15/19 07:55:43 AM,,0.71,,,,
118,01/15/19 07:58:43 AM,,0.72,,,,
119,01/15/19 08:00:00 AM,48.160,,,,,
120,01/15/19 08:02:09 AM,,0.73,,,,
121,01/15/19 08:05:09 AM,,0.74,,,,
122,01/15/19 08:09:24 AM,,0.75,,,,
123,01/15/19 08:15:11 AM,,0.76,,,,
124,01/15/19 08:21:49 AM,,0.77,,,,
125,01/15/19 08:30:54 AM,,0.78,,,,
126,01/15/19 08:40:32 AM,,0.79,,,,
127,01/15/19 08:52:03 AM,,0.80,,,,
128,01/15/19 08:56:46 AM,,0.81,,,,
129,01/15/19 09:00:00 AM,48.339,,,,,
130,01/15/19 09:02:02 AM,,0.82,,,,
131,01/15/19 09:06:30 AM,,0.83,,,,
132,01/15/19 09:16:51 AM,,0.84,,,,
133,01/15/19 09:26:05 AM,,0.85,,,,
134,01/15/19 09:34:53 AM,,0.86,,,,
135,01/15/19 09:40:04 AM,,0.87,,,,
136,01/15/19 09:50:11 AM,,0.88,,,,
137,01/15/19 09:57:36 AM,,0.89,,,,
138,01/15/19 10:00:00 AM,49.228,,,,,
139,01/15/19 10:03:51 AM,,0.90,,,,
140,01/15/19 10:08:22 AM,,0.91,,,,
141,01/15/19 10:13:44 AM,,0.92,,,,
142,01/15/19 10:20:14 AM,,0.93,,,,
143,01/15/19 10:27:25 AM,,0.94,,,,
144,01/15/19 10:33:22 AM,,0.95,,,,
145,01/15/19 10:40:43 AM,,0.96,,,,
146,01/15/19 10:46:15 AM,,0.97,,,,
147,01/15/19 10:53:14 AM,,0.98,,,,
148,01/15/19 10:57:33 AM,,0.99,,,,
149,01/15/19 11:00:00 AM,49.404,,,,,
150,01/15/19 11:02:08 AM,,1.00,,,,
151,01/15/19 11:06:46 AM,,1.01,,,,
152,01/15/19 11:13:18 AM,,1.02,,,,
153,01/15/19 11:20:30 AM,,1.03,,,,
154,01/15/19 11:25:01 AM,,1.04,,,,
155,01/15/19 11:28:56 AM,,1.05,,,,
156,01/15/19 11:32:22 AM,,1.06,,,,
157,01/15/19 11:37:05 AM,,1.07,,,,
158,01/15/19 11:44:39 AM,,1.08,,,,
159,01/15/19 11:51:05 AM,,1.09,,,,
160,01/15/19 11:56:52 AM,,1.10,,,,
161,01/15/19 12:00:00 PM,49.759,,,,,
162,01/15/19 12:02:09 PM,,1.11,,,,
163,01/15/19 12:07:11 PM,,1.12,,,,
164,01/15/19 12:12:53 PM,,1.13,,,,
165,01/15/19 12:17:15 PM,,1.14,,,,
166,01/15/19 12:21:45 PM,,1.15,,,,
167,01/15/19 12:27:08 PM,,1.16,,,,
168,01/15/19 12:31:19 PM,,1.17,,,,
169,01/15/19 12:35:24 PM,,1.18,,,,
170,01/15/19 12:39:53 PM,,1.19,,,,
171,01/15/19 12:45:14 PM,,1.20,,,,
172,01/15/19 12:50:01 PM,,1.21,,,,
173,01/15/19 12:56:06 PM,,1.22,,,,
174,01/15/19 12:59:18 PM,,1.23,,,,
175,01/15/19 01:00:00 PM,50.466,,,,,
176,01/15/19 01:04:21 PM,,1.24,,,,
177,01/15/19 01:08:27 PM,,1.25,,,,
178,01/15/19 01:14:53 PM,,1.26,,,,
179,01/15/19 01:19:49 PM,,1.27,,,,
180,01/15/19 01:24:03 PM,,1.28,,,,
181,01/15/19 01:28:11 PM,,1.29,,,,
182,01/15/19 01:33:44 PM,,1.30,,,,
183,01/15/19 01:39:05 PM,,1.31,,,,
184,01/15/19 01:42:34 PM,,1.32,,,,
185,01/15/19 01:45:54 PM,,1.33,,,,
186,01/15/19 01:49:07 PM,,1.34,,,,
187,01/15/19 01:52:52 PM,,1.35,,,,
188,01/15/19 01:58:16 PM,,1.36,,,,
189,01/15/19 02:00:00 PM,50.819,,,,,
190,01/15/19 02:01:27 PM,,1.37,,,,
191,01/15/19 02:05:43 PM,,1.38,,,,
192,01/15/19 02:08:34 PM,,1.39,,,,
193,01/15/19 02:10:40 PM,,1.40,,,,
194,01/15/19 02:11:58 PM,,1.41,,,,
195,01/15/19 02:13:08 PM,,1.42,,,,
196,01/15/19 02:14:15 PM,,1.43,,,,
197,01/15/19 02:15:26 PM,,1.44,,,,
198,01/15/19 02:16:39 PM,,1.45,,,,
199,01/15/19 02:17:56 PM,,1.46,,,,
200,01/15/19 02:19:01 PM,,1.47,,,,
201,01/15/19 02:20:21 PM,,1.48,,,,
202,01/15/19 02:22:14 PM,,1.49,,,,
203,01/15/19 02:23:56 PM,,1.50,,,,
204,01/15/19 02:25:12 PM,,1.51,,,,
205,01/15/19 02:27:01 PM,,1.52,,,,
206,01/15/19 02:28:10 PM,,1.53,,,,
207,01/15/19 02:29:29 PM,,1.54,,,,
208,01/15/19 02:31:04 PM,,1.55,,,,
209,01/15/19 02:33:15 PM,,1.56,,,,
210,01/15/19 02:35:39 PM,,1.57,,,,
211,01/15/19 02:37:48 PM,,1.58,,,,
212,01/15/19 02:40:15 PM,,1.59,,,,
213,01/15/19 02:43:14 PM,,1.60,,,,
214,01/15/19 02:52:46 PM,,1.61,,,,
215,01/15/19 02:55:59 PM,,1.62,,,,
216,01/15/19 03:00:00 PM,51.346,,,,,
217,01/15/19 03:00:14 PM,,1.63,,,,
218,01/15/19 03:05:45 PM,,1.64,,,,
219,01/15/19 03:10:13 PM,,1.65,,,,
220,01/15/19 03:14:02 PM,,1.66,,,,
221,01/15/19 03:16:01 PM,,1.67,,,,
222,01/15/19 03:19:16 PM,,1.68,,,,
223,01/15/19 03:22:00 PM,,1.69,,,,
224,01/15/19 03:25:33 PM,,1.70,,,,
225,01/15/19 03:27:53 PM,,1.71,,,,
226,01/15/19 03:32:06 PM,,1.72,,,,
227,01/15/19 03:35:55 PM,,1.73,,,,
228,01/15/19 03:38:32 PM,,1.74,,,,
229,01/15/19 03:40:22 PM,,1.75,,,,
230,01/15/19 03:42:28 PM,,1.76,,,,
231,01/15/19 03:44:12 PM,,1.77,,,,
232,01/15/19 03:46:37 PM,,1.78,,,,
233,01/15/19 03:48:50 PM,,1.79,,,,
234,01/15/19 03:50:37 PM,,1.80,,,,
235,01/15/19 03:52:15 PM,,1.81,,,,
236,01/15/19 03:54:12 PM,,1.82,,,,
237,01/15/19 03:55:17 PM,,1.83,,,,
238,01/15/19 03:56:50 PM,,1.84,,,,
239,01/15/19 03:58:27 PM,,1.85,,,,
240,01/15/19 04:00:00 PM,52.050,,,,,
241,01/15/19 04:00:04 PM,,1.86,,,,
242,01/15/19 04:01:04 PM,,1.87,,,,
243,01/15/19 04:02:20 PM,,1.88,,,,
244,01/15/19 04:03:55 PM,,1.89,,,,
245,01/15/19 04:05:28 PM,,1.90,,,,
246,01/15/19 04:06:53 PM,,1.91,,,,
247,01/15/19 04:07:58 PM,,1.92,,,,
248,01/15/19 04:09:16 PM,,1.93,,,,
249,01/15/19 04:10:42 PM,,1.94,,,,
250,01/15/19 04:12:32 PM,,1.95,,,,
251,01/15/19 04:15:31 PM,,1.96,,,,
252,01/15/19 04:16:34 PM,,1.97,,,,
253,01/15/19 04:18:00 PM,,1.98,,,,
254,01/15/19 04:19:05 PM,,1.99,,,,
255,01/15/19 04:20:53 PM,,2.00,,,,
256,01/15/19 04:23:50 PM,,2.01,,,,
257,01/15/19 04:27:58 PM,,2.02,,,,
258,01/15/19 04:30:36 PM,,2.03,,,,
259,01/15/19 04:33:33 PM,,2.04,,,,
260,01/15/19 04:37:41 PM,,2.05,,,,
261,01/15/19 04:42:37 PM,,2.06,,,,
262,01/15/19 04:55:50 PM,,2.07,,,,
263,01/15/19 05:00:00 PM,52.401,,,,,
264,01/15/19 05:00:42 PM,,2.08,,,,
265,01/15/19 05:04:04 PM,,2.09,,,,
266,01/15/19 05:06:29 PM,,2.10,,,,
267,01/15/19 05:11:33 PM,,2.11,,,,
268,01/15/19 05:24:29 PM,,2.12,,,,
269,01/15/19 05:31:09 PM,,2.13,,,,
270,01/15/19 05:34:37 PM,,2.14,,,,
271,01/15/19 05:38:27 PM,,2.15,,,,
272,01/15/19 05:42:41 PM,,2.16,,,,
273,01/15/19 05:45:05 PM,,2.17,,,,
274,01/15/19 05:53:05 PM,,2.18,,,,
275,01/15/19 06:00:00 PM,53.100,,,,,
276,01/15/19 06:05:14 PM,,2.19,,,,
277,01/15/19 07:00:00 PM,52.225,,,,,
278,01/15/19 08:00:00 PM,52.225,,,,,
279,01/15/19 09:00:00 PM,52.225,,,,,
280,01/15/19 09:51:17 PM,,2.20,,,,
281,01/15/19 10:00:00 PM,52.576,,,,,
282,01/15/19 11:00:00 PM,52.576,,,,,
283,01/15/19 11:07:05 PM,,2.21,,,,
284,01/15/19 11:16:25 PM,,2.22,,,,
285,01/15/19 11:47:03 PM,,2.23,,,,
286,01/15/19 11:58:40 PM,,2.24,,,,
287,01/16/19 12:00:00 AM,52.750,,,,,
288,01/16/19 12:27:20 AM,,2.25,,,,
289,01/16/19 01:00:00 AM,53.100,,,,,
290,01/16/19 02:00:00 AM,53.623,,,,,
291,01/16/19 03:00:00 AM,53.798,,,,,
292,01/16/19 04:00:00 AM,53.798,,,,,
293,01/16/19 04:02:37 AM,,2.26,,,,
294,01/16/19 05:00:00 AM,53.449,,,,,
295,01/16/19 06:00:00 AM,53.623,,,,,
296,01/16/19 07:00:00 AM,53.274,,,,,
297,01/16/19 08:00:00 AM,52.925,,,,,
298,01/16/19 09:00:00 AM,52.750,,,,,
299,01/16/19 10:00:00 AM,52.925,,,,,
300,01/16/19 11:00:00 AM,52.925,,,,,
301,01/16/19 11:11:26 AM,,2.27,,,,
302,01/16/19 11:29:04 AM,,2.28,,,,
303,01/16/19 11:32:30 AM,,2.29,,,,
304,01/16/19 11:37:11 AM,,2.30,,,,
305,01/16/19 12:00:00 PM,52.576,,,,,
306,01/16/19 01:00:00 PM,53.100,,,,,
307,01/16/19 01:11:37 PM,,2.31,,,,
308,01/16/19 01:40:11 PM,,2.32,,,,
309,01/16/19 01:44:11 PM,,2.33,,,,
310,01/16/19 01:48:10 PM,,2.34,,,,
311,01/16/19 01:54:15 PM,,2.35,,,,
312,01/16/19 01:57:03 PM,,2.36,,,,
313,01/16/19 02:00:00 PM,53.973,,,,,
314,01/16/19 02:01:25 PM,,2.37,,,,
315,01/16/19 02:06:40 PM,,2.38,,,,
316,01/16/19 02:09:01 PM,,2.39,,,,
317,01/16/19 02:11:32 PM,,2.40,,,,
318,01/16/19 02:13:35 PM,,2.41,,,,
319,01/16/19 02:15:49 PM,,2.42,,,,
320,01/16/19 02:17:07 PM,,2.43,,,,
321,01/16/19 02:19:12 PM,,2.44,,,,
322,01/16/19 02:21:18 PM,,2.45,,,,
323,01/16/19 02:23:20 PM,,2.46,,,,
324,01/16/19 02:25:49 PM,,2.47,,,,
325,01/16/19 02:29:57 PM,,2.48,,,,
326,01/16/19 02:32:27 PM,,2.49,,,,
327,01/16/19 02:36:04 PM,,2.50,,,,
328,01/16/19 02:40:23 PM,,2.51,,,,
329,01/16/19 02:50:38 PM,,2.52,,,,
330,01/16/19 02:55:35 PM,,2.53,,,,
331,01/16/19 03:00:00 PM,54.322,,,,,
332,01/16/19 03:02:16 PM,,2.54,,,,
333,01/16/19 03:31:47 PM,,2.55,,,,
334,01/16/19 04:00:00 PM,54.842,,,,,
335,01/16/19 05:00:00 PM,55.189,,,,,
336,01/16/19 06:00:00 PM,55.364,,,,,
337,01/16/19 06:50:35 PM,,2.56,,,,
338,01/16/19 06:56:21 PM,,2.57,,,,
339,01/16/19 07:00:00 PM,55.711,,,,,
340,01/16/19 07:00:19 PM,,2.58,,,,
341,01/16/19 07:03:35 PM,,2.59,,,,
342,01/16/19 07:05:26 PM,,2.60,,,,
343,01/16/19 07:06:33 PM,,2.61,,,,
344,01/16/19 07:07:14 PM,,2.62,,,,
345,01/16/19 07:07:36 PM,,2.63,,,,
346,01/16/19 07:07:55 PM,,2.64,,,,
347,01/16/19 07:08:20 PM,,2.65,,,,
348,01/16/19 07:08:45 PM,,2.66,,,,
349,01/16/19 07:09:02 PM,,2.67,,,,
350,01/16/19 07:09:27 PM,,2.68,,,,
351,01/16/19 07:09:53 PM,,2.69,,,,
352,01/16/19 07:10:31 PM,,2.70,,,,
353,01/16/19 07:11:03 PM,,2.71,,,,
354,01/16/19 07:12:22 PM,,2.72,,,,
355,01/16/19 07:13:15 PM,,2.73,,,,
356,01/16/19 07:14:25 PM,,2.74,,,,
357,01/16/19 07:15:13 PM,,2.75,,,,
358,01/16/19 07:16:37 PM,,2.76,,,,
359,01/16/19 07:17:22 PM,,2.77,,,,
360,01/16/19 07:18:28 PM,,2.78,,,,
361,01/16/19 07:19:43 PM,,2.79,,,,
362,01/16/19 07:21:07 PM,,2.80,,,,
363,01/16/19 07:22:12 PM,,2.81,,,,
364,01/16/19 07:23:21 PM,,2.82,,,,
365,01/16/19 07:24:35 PM,,2.83,,,,
366,01/16/19 07:26:34 PM,,2.84,,,,
367,01/16/19 07:28:09 PM,,2.85,,,,
368,01/16/19 07:29:09 PM,,2.86,,,,
369,01/16/19 07:30:24 PM,,2.87,,,,
370,01/16/19 07:31:50 PM,,2.88,,,,
371,01/16/19 07:33:29 PM,,2.89,,,,
372,01/16/19 07:35:17 PM,,2.90,,,,
373,01/16/19 07:36:59 PM,,2.91,,,,
374,01/16/19 07:39:16 PM,,2.92,,,,
375,01/16/19 07:41:05 PM,,2.93,,,,
376,01/16/19 07:42:48 PM,,2.94,,,,
377,01/16/19 07:43:35 PM,,2.95,,,,
378,01/16/19 07:44:51 PM,,2.96,,,,
379,01/16/19 07:46:23 PM,,2.97,,,,
380,01/16/19 07:48:16 PM,,2.98,,,,
381,01/16/19 07:49:25 PM,,2.99,,,,
382,01/16/19 07:50:36 PM,,3.00,,,,
383,01/16/19 07:52:34 PM,,3.01,,,,
384,01/16/19 07:54:04 PM,,3.02,,,,
385,01/16/19 07:55:20 PM,,3.03,,,,
386,01/16/19 07:57:23 PM,,3.04,,,,
387,01/16/19 07:58:52 PM,,3.05,,,,
388,01/16/19 08:00:00 PM,55.711,,,,,
389,01/16/19 08:00:42 PM,,3.06,,,,
390,01/16/19 08:03:30 PM,,3.07,,,,
391,01/16/19 08:08:48 PM,,3.08,,,,
392,01/16/19 08:11:40 PM,,3.09,,,,
393,01/16/19 08:13:50 PM,,3.10,,,,
394,01/16/19 08:15:35 PM,,3.11,,,,
395,01/16/19 08:16:28 PM,,3.12,,,,
396,01/16/19 08:17:06 PM,,3.13,,,,
397,01/16/19 08:18:05 PM,,3.14,,,,
398,01/16/19 08:21:32 PM,,3.15,,,,
399,01/16/19 08:25:37 PM,,3.16,,,,
400,01/16/19 08:35:43 PM,,3.17,,,,
401,01/16/19 08:43:37 PM,,3.18,,,,
402,01/16/19 08:48:32 PM,,3.19,,,,
403,01/16/19 08:51:53 PM,,3.20,,,,
404,01/16/19 08:53:32 PM,,3.21,,,,
405,01/16/19 08:54:18 PM,,3.22,,,,
406,01/16/19 08:55:33 PM,,3.23,,,,
407,01/16/19 08:57:13 PM,,3.24,,,,
408,01/16/19 08:58:34 PM,,3.25,,,,
409,01/16/19 09:00:00 PM,55.884,,,,,
410,01/16/19 09:00:01 PM,,3.26,,,,
411,01/16/19 09:00:59 PM,,3.27,,,,
412,01/16/19 09:02:08 PM,,3.28,,,,
413,01/16/19 09:03:04 PM,,3.29,,,,
414,01/16/19 09:04:14 PM,,3.30,,,,
415,01/16/19 09:05:02 PM,,3.31,,,,
416,01/16/19 09:05:56 PM,,3.32,,,,
417,01/16/19 09:06:56 PM,,3.33,,,,
418,01/16/19 09:08:34 PM,,3.34,,,,
419,01/16/19 09:11:54 PM,,3.35,,,,
420,01/16/19 09:14:52 PM,,3.36,,,,
421,01/16/19 09:15:17 PM,,3.37,,,,
422,01/16/19 09:15:28 PM,,3.38,,,,
423,01/16/19 09:15:41 PM,,3.39,,,,
424,01/16/19 09:16:02 PM,,3.40,,,,
425,01/16/19 09:16:17 PM,,3.41,,,,
426,01/16/19 09:16:41 PM,,3.42,,,,
427,01/16/19 09:16:59 PM,,3.43,,,,
428,01/16/19 09:17:27 PM,,3.44,,,,
429,01/16/19 09:17:39 PM,,3.45,,,,
430,01/16/19 09:17:58 PM,,3.46,,,,
431,01/16/19 09:18:12 PM,,3.47,,,,
432,01/16/19 09:18:25 PM,,3.48,,,,
433,01/16/19 09:18:35 PM,,3.49,,,,
434,01/16/19 09:18:44 PM,,3.50,,,,
435,01/16/19 09:18:51 PM,,3.51,,,,
436,01/16/19 09:19:02 PM,,3.52,,,,
437,01/16/19 09:19:09 PM,,3.53,,,,
438,01/16/19 09:19:21 PM,,3.54,,,,
439,01/16/19 09:19:29 PM,,3.55,,,,
440,01/16/19 09:19:38 PM,,3.56,,,,
441,01/16/19 09:19:44 PM,,3.57,,,,
442,01/16/19 09:19:52 PM,,3.58,,,,
443,01/16/19 09:20:00 PM,,3.59,,,,
444,01/16/19 09:20:17 PM,,3.60,,,,
445,01/16/19 09:20:25 PM,,3.61,,,,
446,01/16/19 09:20:35 PM,,3.62,,,,
447,01/16/19 09:20:57 PM,,3.63,,,,
448,01/16/19 09:21:19 PM,,3.64,,,,
449,01/16/19 09:21:44 PM,,3.65,,,,
450,01/16/19 09:22:01 PM,,3.66,,,,
451,01/16/19 09:22:29 PM,,3.67,,,,
452,01/16/19 09:23:20 PM,,3.68,,,,
453,01/16/19 09:25:20 PM,,3.69,,,,
454,01/16/19 09:29:28 PM,,3.70,,,,
455,01/16/19 09:31:49 PM,,3.71,,,,
456,01/16/19 09:32:52 PM,,3.72,,,,
457,01/16/19 09:33:42 PM,,3.73,,,,
458,01/16/19 09:35:11 PM,,3.74,,,,
459,01/16/19 09:37:24 PM,,3.75,,,,
460,01/16/19 09:43:14 PM,,3.76,,,,
461,01/16/19 09:55:01 PM,,3.77,,,,
462,01/16/19 09:59:09 PM,,3.78,,,,
463,01/16/19 10:00:00 PM,54.322,,,,,
464,01/16/19 10:02:48 PM,,3.79,,,,
465,01/16/19 10:11:44 PM,,3.80,,,,
466,01/16/19 10:50:31 PM,,3.81,,,,
467,01/16/19 11:00:00 PM,53.449,,,,,
468,01/16/19 11:58:20 PM,,3.82,,,,
469,01/17/19 12:00:00 AM,53.449,,,,,
470,01/17/19 12:10:47 AM,,3.83,,,,
471,01/17/19 12:39:39 AM,,3.84,,,,
472,01/17/19 01:00:00 AM,53.274,,,,,
473,01/17/19 02:00:00 AM,53.623,,,,,
474,01/17/19 03:00:00 AM,53.798,,,,,
475,01/17/19 04:00:00 AM,53.798,,,,,
476,01/17/19 05:00:00 AM,53.798,,,,,
477,01/17/19 06:00:00 AM,53.274,,,,,
478,01/17/19 07:00:00 AM,52.576,,,,,
479,01/17/19 08:00:00 AM,53.449,,,,,
480,01/17/19 08:04:40 AM,,3.85,,,,
481,01/17/19 08:16:14 AM,,3.86,,,,
482,01/17/19 08:21:15 AM,,3.87,,,,
483,01/17/19 08:25:42 AM,,3.88,,,,
484,01/17/19 08:28:35 AM,,3.89,,,,
485,01/17/19 08:30:51 AM,,3.90,,,,
486,01/17/19 08:32:07 AM,,3.91,,,,
487,01/17/19 08:33:19 AM,,3.92,,,,
488,01/17/19 08:34:26 AM,,3.93,,,,
489,01/17/19 08:35:05 AM,,3.94,,,,
490,01/17/19 08:35:34 AM,,3.95,,,,
491,01/17/19 08:35:51 AM,,3.96,,,,
492,01/17/19 08:36:10 AM,,3.97,,,,
493,01/17/19 08:38:03 AM,,3.98,,,,
494,01/17/19 08:38:19 AM,,3.99,,,,
495,01/17/19 08:38:44 AM,,4.00,,,,
496,01/17/19 08:38:55 AM,,4.01,,,,
497,01/17/19 08:39:08 AM,,4.02,,,,
498,01/17/19 08:39:16 AM,,4.03,,,,
499,01/17/19 08:39:26 AM,,4.04,,,,
500,01/17/19 08:39:43 AM,,4.05,,,,
501,01/17/19 08:40:33 AM,,4.06,,,,
502,01/17/19 08:41:33 AM,,4.07,,,,
503,01/17/19 08:43:52 AM,,4.08,,,,
504,01/17/19 08:50:49 AM,,4.09,,,,
505,01/17/19 08:56:48 AM,,4.10,,,,
506,01/17/19 08:59:35 AM,,4.11,,,,
507,01/17/19 09:00:00 AM,51.874,,,,,
508,01/17/19 09:02:18 AM,,4.12,,,,
509,01/17/19 09:04:46 AM,,4.13,,,,
510,01/17/19 09:12:17 AM,,4.14,,,,
511,01/17/19 09:17:46 AM,,4.15,,,,
512,01/17/19 09:22:35 AM,,4.16,,,,
513,01/17/19 09:28:10 AM,,4.17,,,,
514,01/17/19 10:00:00 AM,51.346,,,,,
515,01/17/19 11:00:00 AM,53.100,,,,,
516,01/17/19 12:00:00 PM,54.842,,,,,
517,01/17/19 01:00:00 PM,54.669,,,,,
518,01/17/19 02:00:00 PM,54.842,,,,,
519,01/17/19 02:52:39 PM,,4.18,,,,
520,01/17/19 02:53:25 PM,,4.19,,,,
521,01/17/19 02:57:38 PM,,4.20,,,,
