"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,12/10/13 02:17:53 PM,0.00,,,
2,12/10/13 02:18:40 PM,,Logged,,
3,12/17/13 12:36:48 PM,0.00,,Logged,Logged
