"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,01/15/13 10:46:35 AM,0.00,,,
2,01/15/13 10:47:58 AM,,Logged,,
3,01/22/13 02:43:48 PM,,,Logged,
4,01/22/13 02:43:49 PM,,Logged,,
5,01/22/13 02:43:50 PM,0.00,,Logged,Logged
