"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,04/15/13 10:31:17 AM,0.00,,,
2,04/15/13 10:31:23 AM,,Logged,,
3,04/23/13 12:56:04 PM,0.00,,Logged,Logged
