"Plot Title: HS"
"#","Date Time, GMT-08:00","Event, units (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
179,03/19/11 12:43:00 PM,1.77,,,,
180,03/19/11 12:46:55 PM,1.78,,,,
181,03/19/11 12:49:28 PM,1.79,,,,
182,03/19/11 12:53:06 PM,1.80,,,,
183,03/19/11 12:54:57 PM,1.81,,,,
184,03/19/11 12:55:58 PM,1.82,,,,
185,03/19/11 12:57:30 PM,1.83,,,,
186,03/19/11 01:00:35 PM,1.84,,,,
187,03/19/11 01:07:25 PM,1.85,,,,
188,03/19/11 01:13:10 PM,1.86,,,,
189,03/19/11 01:23:24 PM,1.87,,,,
190,03/19/11 01:38:33 PM,1.88,,,,
191,03/19/11 01:48:19 PM,1.89,,,,
192,03/19/11 04:12:58 PM,1.90,,,,
193,03/19/11 04:23:41 PM,1.91,,,,
194,03/19/11 04:30:48 PM,1.92,,,,
195,03/19/11 04:36:43 PM,1.93,,,,
196,03/19/11 04:42:01 PM,1.94,,,,
197,03/19/11 04:48:31 PM,1.95,,,,
198,03/19/11 04:54:29 PM,1.96,,,,
199,03/19/11 05:03:17 PM,1.97,,,,
200,03/19/11 05:12:50 PM,1.98,,,,
201,03/19/11 05:17:04 PM,1.99,,,,
202,03/19/11 05:21:36 PM,2.00,,,,
203,03/19/11 05:24:55 PM,2.01,,,,
204,03/19/11 05:26:55 PM,2.02,,,,
205,03/19/11 05:29:01 PM,2.03,,,,
206,03/19/11 05:31:39 PM,2.04,,,,
207,03/19/11 05:34:16 PM,2.05,,,,
208,03/19/11 05:36:52 PM,2.06,,,,
209,03/19/11 05:40:17 PM,2.07,,,,
210,03/19/11 05:43:38 PM,2.08,,,,
211,03/19/11 05:46:55 PM,2.09,,,,
212,03/19/11 05:49:04 PM,2.10,,,,
213,03/19/11 05:51:48 PM,2.11,,,,
214,03/19/11 05:55:20 PM,2.12,,,,
215,03/19/11 05:59:07 PM,2.13,,,,
216,03/19/11 06:02:02 PM,2.14,,,,
217,03/19/11 06:05:35 PM,2.15,,,,
218,03/19/11 06:07:44 PM,2.16,,,,
219,03/19/11 06:10:12 PM,2.17,,,,
220,03/19/11 06:11:45 PM,2.18,,,,
221,03/19/11 06:14:15 PM,2.19,,,,
222,03/19/11 06:16:29 PM,2.20,,,,
223,03/19/11 06:18:25 PM,2.21,,,,
224,03/19/11 06:20:22 PM,2.22,,,,
225,03/19/11 06:22:20 PM,2.23,,,,
226,03/19/11 06:24:51 PM,2.24,,,,
227,03/19/11 06:27:42 PM,2.25,,,,
228,03/19/11 06:29:54 PM,2.26,,,,
229,03/19/11 06:32:44 PM,2.27,,,,
230,03/19/11 06:34:19 PM,2.28,,,,
231,03/19/11 06:36:32 PM,2.29,,,,
232,03/19/11 06:37:42 PM,2.30,,,,
233,03/19/11 06:39:35 PM,2.31,,,,
234,03/19/11 06:40:52 PM,2.32,,,,
235,03/19/11 06:42:26 PM,2.33,,,,
236,03/19/11 06:44:12 PM,2.34,,,,
237,03/19/11 06:45:43 PM,2.35,,,,
238,03/19/11 06:46:54 PM,2.36,,,,
239,03/19/11 06:48:27 PM,2.37,,,,
240,03/19/11 06:50:23 PM,2.38,,,,
241,03/19/11 06:51:52 PM,2.39,,,,
242,03/19/11 06:53:24 PM,2.40,,,,
243,03/19/11 06:55:10 PM,2.41,,,,
244,03/19/11 06:56:45 PM,2.42,,,,
245,03/19/11 06:58:49 PM,2.43,,,,
246,03/19/11 07:00:44 PM,2.44,,,,
247,03/19/11 07:02:43 PM,2.45,,,,
248,03/19/11 07:04:21 PM,2.46,,,,
249,03/19/11 07:05:45 PM,2.47,,,,
250,03/19/11 07:07:19 PM,2.48,,,,
251,03/19/11 07:08:49 PM,2.49,,,,
252,03/19/11 07:10:04 PM,2.50,,,,
253,03/19/11 07:12:26 PM,2.51,,,,
254,03/19/11 07:16:41 PM,2.52,,,,
255,03/19/11 07:22:37 PM,2.53,,,,
256,03/19/11 07:28:13 PM,2.54,,,,
257,03/19/11 07:34:30 PM,2.55,,,,
258,03/19/11 07:39:10 PM,2.56,,,,
259,03/19/11 07:42:49 PM,2.57,,,,
260,03/19/11 07:46:08 PM,2.58,,,,
261,03/19/11 07:50:00 PM,2.59,,,,
262,03/19/11 07:53:49 PM,2.60,,,,
263,03/19/11 07:56:36 PM,2.61,,,,
264,03/19/11 07:59:01 PM,2.62,,,,
265,03/19/11 08:02:34 PM,2.63,,,,
266,03/19/11 08:05:45 PM,2.64,,,,
267,03/19/11 08:09:23 PM,2.65,,,,
268,03/19/11 08:12:11 PM,2.66,,,,
269,03/19/11 08:14:56 PM,2.67,,,,
270,03/19/11 08:18:16 PM,2.68,,,,
271,03/19/11 08:22:09 PM,2.69,,,,
272,03/19/11 08:24:51 PM,2.70,,,,
273,03/19/11 08:28:36 PM,2.71,,,,
274,03/19/11 08:33:17 PM,2.72,,,,
275,03/19/11 08:37:31 PM,2.73,,,,
276,03/19/11 08:41:02 PM,2.74,,,,
277,03/19/11 08:43:53 PM,2.75,,,,
278,03/19/11 08:45:42 PM,2.76,,,,
279,03/19/11 08:48:18 PM,2.77,,,,
280,03/19/11 08:50:31 PM,2.78,,,,
281,03/19/11 08:52:36 PM,2.79,,,,
282,03/19/11 08:54:39 PM,2.80,,,,
283,03/19/11 08:58:06 PM,2.81,,,,
284,03/19/11 09:01:07 PM,2.82,,,,
285,03/19/11 09:04:11 PM,2.83,,,,
286,03/19/11 09:06:23 PM,2.84,,,,
287,03/19/11 09:09:34 PM,2.85,,,,
288,03/19/11 09:12:07 PM,2.86,,,,
289,03/19/11 09:13:48 PM,2.87,,,,
290,03/19/11 09:14:49 PM,2.88,,,,
291,03/19/11 09:16:13 PM,2.89,,,,
292,03/19/11 09:16:28 PM,2.90,,,,
293,03/19/11 09:16:58 PM,2.91,,,,
294,03/19/11 09:17:19 PM,2.92,,,,
295,03/19/11 09:17:53 PM,2.93,,,,
296,03/19/11 09:18:14 PM,2.94,,,,
297,03/19/11 09:18:38 PM,2.95,,,,
298,03/19/11 09:18:49 PM,2.96,,,,
299,03/19/11 09:19:01 PM,2.97,,,,
300,03/19/11 09:19:16 PM,2.98,,,,
301,03/19/11 09:19:58 PM,2.99,,,,
302,03/19/11 09:21:22 PM,3.00,,,,
303,03/19/11 09:23:39 PM,3.01,,,,
304,03/19/11 09:27:24 PM,3.02,,,,
305,03/19/11 09:32:36 PM,3.03,,,,
306,03/19/11 09:37:39 PM,3.04,,,,
307,03/19/11 09:42:18 PM,3.05,,,,
308,03/19/11 09:47:51 PM,3.06,,,,
309,03/19/11 09:52:38 PM,3.07,,,,
310,03/19/11 11:36:33 PM,3.08,,,,
311,03/20/11 01:27:42 AM,3.09,,,,
312,03/20/11 05:48:19 AM,3.10,,,,
313,03/20/11 05:48:54 AM,3.11,,,,
314,03/20/11 05:49:10 AM,3.12,,,,
315,03/20/11 05:49:29 AM,3.13,,,,
316,03/20/11 05:50:07 AM,3.14,,,,
317,03/20/11 05:51:28 AM,3.15,,,,
318,03/20/11 07:45:23 AM,3.16,,,,
319,03/20/11 01:19:22 PM,3.17,,,,
320,03/20/11 01:23:50 PM,3.18,,,,
321,03/20/11 01:25:55 PM,3.19,,,,
322,03/20/11 01:26:47 PM,3.20,,,,
323,03/20/11 10:17:27 PM,3.21,,,,
324,03/20/11 10:21:41 PM,3.22,,,,
325,03/20/11 11:02:33 PM,3.23,,,,
326,03/20/11 11:14:58 PM,3.24,,,,
327,03/21/11 02:48:14 AM,3.25,,,,
328,03/21/11 03:18:27 AM,3.26,,,,
329,03/21/11 03:23:58 AM,3.27,,,,
330,03/21/11 03:27:45 AM,3.28,,,,
331,03/21/11 03:29:39 AM,3.29,,,,
332,03/21/11 03:31:33 AM,3.30,,,,
333,03/21/11 03:34:12 AM,3.31,,,,
334,03/21/11 03:37:56 AM,3.32,,,,
335,03/21/11 03:42:19 AM,3.33,,,,
336,03/21/11 03:51:27 AM,3.34,,,,
337,03/21/11 04:01:12 AM,3.35,,,,
338,03/21/11 04:05:25 AM,3.36,,,,
339,03/21/11 04:10:48 AM,3.37,,,,
340,03/21/11 04:30:30 AM,3.38,,,,
341,03/21/11 07:36:36 AM,3.39,,,,
342,03/21/11 08:30:19 AM,3.40,,,,
343,03/21/11 08:37:05 AM,3.41,,,,
344,03/21/11 09:19:22 AM,3.42,,,,
345,03/21/11 09:25:21 AM,3.43,,,,
346,03/21/11 09:27:39 AM,3.44,,,,
347,03/21/11 09:30:32 AM,3.45,,,,
348,03/21/11 09:32:21 AM,3.46,,,,
349,03/21/11 09:34:57 AM,3.47,,,,
350,03/21/11 09:36:10 AM,3.48,,,,
351,03/21/11 09:37:14 AM,3.49,,,,
352,03/21/11 09:38:43 AM,3.50,,,,
353,03/21/11 09:41:55 AM,3.51,,,,
354,03/21/11 09:45:53 AM,3.52,,,,
355,03/21/11 09:48:23 AM,3.53,,,,
356,03/21/11 10:03:34 AM,3.54,,,,
357,03/21/11 10:15:22 AM,3.55,,,,
358,03/21/11 10:17:37 AM,3.56,,,,
359,03/21/11 10:19:48 AM,3.57,,,,
360,03/21/11 10:26:15 AM,3.58,,,,
361,03/21/11 11:48:14 AM,3.59,,,,
362,03/21/11 11:52:16 AM,3.60,,,,
363,03/21/11 11:56:13 AM,3.61,,,,
364,03/21/11 11:57:45 AM,3.62,,,,
365,03/21/11 12:14:24 PM,3.63,,,,
366,03/22/11 01:27:50 AM,3.64,,,,
367,03/22/11 10:55:25 AM,,,Logged,,
368,03/22/11 10:55:28 AM,3.64,,,Logged,Logged
