"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,03/07/14 10:57:02 AM,0.00,,,
2,03/07/14 10:57:57 AM,,Logged,,
3,03/11/14 03:25:24 PM,0.00,,Logged,Logged
