"Plot Title: Cowboy"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309219, SEN S/N: 20309219)","Event, units (LGR S/N: 20309219, SEN S/N: 20309219)","Coupler Attached (LGR S/N: 20309219, SEN S/N: 20309219)","Host Connected (LGR S/N: 20309219, SEN S/N: 20309219)","Stopped (LGR S/N: 20309219, SEN S/N: 20309219)","End Of File (LGR S/N: 20309219, SEN S/N: 20309219)"
1,01/03/19 04:00:00 PM,55.017,0.00,,,,
2,01/03/19 05:00:00 PM,50.995,,,,,
3,01/03/19 06:00:00 PM,47.982,,,,,
4,01/03/19 07:00:00 PM,45.286,,,,,
5,01/03/19 08:00:00 PM,44.379,,,,,
6,01/03/19 09:00:00 PM,45.466,,,,,
7,01/03/19 10:00:00 PM,44.195,,,,,
8,01/03/19 11:00:00 PM,43.099,,,,,
9,01/04/19 12:00:00 AM,42.732,,,,,
10,01/04/19 01:00:00 AM,42.363,,,,,
11,01/04/19 02:00:00 AM,41.625,,,,,
12,01/04/19 03:00:00 AM,43.099,,,,,
13,01/04/19 04:00:00 AM,38.818,,,,,
14,01/04/19 05:00:00 AM,39.573,,,,,
15,01/04/19 06:00:00 AM,39.007,,,,,
16,01/04/19 07:00:00 AM,39.007,,,,,
17,01/04/19 08:00:00 AM,40.134,,,,,
18,01/04/19 09:00:00 AM,51.523,,,,,
19,01/04/19 10:00:00 AM,60.883,,,,,
20,01/04/19 11:00:00 AM,65.851,,,,,
21,01/04/19 12:00:00 PM,69.793,,,,,
22,01/04/19 01:00:00 PM,69.449,,,,,
23,01/04/19 02:00:00 PM,68.077,,,,,
24,01/04/19 03:00:00 PM,67.221,,,,,
25,01/04/19 04:00:00 PM,57.268,,,,,
26,01/04/19 05:00:00 PM,52.750,,,,,
27,01/04/19 06:00:00 PM,49.404,,,,,
28,01/04/19 07:00:00 PM,48.339,,,,,
29,01/04/19 08:00:00 PM,48.517,,,,,
30,01/04/19 09:00:00 PM,48.339,,,,,
31,01/04/19 10:00:00 PM,48.517,,,,,
32,01/04/19 11:00:00 PM,50.466,,,,,
33,01/05/19 12:00:00 AM,51.523,,,,,
34,01/05/19 01:00:00 AM,51.874,,,,,
35,01/05/19 02:00:00 AM,50.995,,,,,
36,01/05/19 03:00:00 AM,50.995,,,,,
37,01/05/19 04:00:00 AM,51.523,,,,,
38,01/05/19 05:00:00 AM,51.699,,,,,
39,01/05/19 06:00:00 AM,52.050,,,,,
40,01/05/19 06:27:26 AM,,0.01,,,,
41,01/05/19 06:31:24 AM,,0.02,,,,
42,01/05/19 06:34:27 AM,,0.03,,,,
43,01/05/19 06:38:50 AM,,0.04,,,,
44,01/05/19 06:44:53 AM,,0.05,,,,
45,01/05/19 06:46:27 AM,,0.06,,,,
46,01/05/19 06:52:05 AM,,0.07,,,,
47,01/05/19 07:00:00 AM,49.759,,,,,
48,01/05/19 07:00:21 AM,,0.08,,,,
49,01/05/19 07:04:45 AM,,0.09,,,,
50,01/05/19 07:09:36 AM,,0.10,,,,
51,01/05/19 07:18:51 AM,,0.11,,,,
52,01/05/19 08:00:00 AM,50.290,,,,,
53,01/05/19 08:05:37 AM,,0.12,,,,
54,01/05/19 08:17:20 AM,,0.13,,,,
55,01/05/19 08:23:48 AM,,0.14,,,,
56,01/05/19 08:36:55 AM,,0.15,,,,
57,01/05/19 09:00:00 AM,50.643,,,,,
58,01/05/19 10:00:00 AM,52.576,,,,,
