"Plot Title: UNF"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592083, SEN S/N: 10592083, LBL: LLAMP - UNF)","Event, inches (LGR S/N: 10592083, SEN S/N: 10592083, LBL: UNF)","Coupler Attached (LGR S/N: 10592083, SEN S/N: 10592083)","Host Connected (LGR S/N: 10592083, SEN S/N: 10592083)","End Of File (LGR S/N: 10592083, SEN S/N: 10592083)"
543,01/28/40 07:09:02 PM,,26.7,,,
544,01/28/40 07:09:03 PM,,26.8,,,
545,01/28/40 07:09:04 PM,,26.9,,,
546,01/28/40 07:09:05 PM,,27.0,,,
547,01/28/40 07:09:06 PM,,27.1,,,
548,01/28/40 07:09:07 PM,,27.2,,,
549,01/28/40 07:09:08 PM,,27.3,,,
550,01/28/40 07:09:09 PM,,27.4,,,
551,01/28/40 07:09:10 PM,,27.5,,,
552,01/28/40 07:09:11 PM,,27.6,,,
553,01/28/40 07:09:12 PM,,27.7,,,
554,01/28/40 07:09:13 PM,,27.8,,,
555,01/28/40 07:09:14 PM,,27.9,,,
556,01/28/40 07:09:15 PM,,28.0,,,
557,01/28/40 07:09:16 PM,,28.1,,,
558,01/28/40 07:09:17 PM,,28.2,,,
559,01/28/40 07:09:18 PM,,28.3,,,
560,01/28/40 07:09:23 PM,72.372,,,,
561,01/28/40 07:09:32 PM,,28.4,,,
562,01/28/40 07:09:33 PM,,28.5,,,
563,01/28/40 07:09:34 PM,,28.6,,,
564,01/28/40 07:09:35 PM,,28.7,,,
565,01/28/40 07:09:36 PM,,28.8,,,
566,01/28/40 07:09:37 PM,,28.9,,,
567,01/28/40 07:09:38 PM,,29.0,,,
568,01/28/40 07:09:39 PM,,29.1,,,
569,01/28/40 07:09:40 PM,,29.2,,,
570,01/28/40 07:09:41 PM,,29.3,,,
571,01/28/40 07:09:42 PM,,29.4,,,
572,01/28/40 07:09:43 PM,,29.5,,,
573,01/28/40 07:09:44 PM,,29.6,,,
574,01/28/40 07:09:47 PM,,29.7,,,
575,01/28/40 07:09:48 PM,,29.8,,,
576,01/28/40 07:09:49 PM,,29.9,,,
577,01/28/40 07:10:23 PM,72.545,,,,
578,01/28/40 07:11:23 PM,72.545,,,,
579,01/28/40 07:12:23 PM,72.718,,,,
580,01/28/40 07:13:23 PM,72.718,,,,
581,01/28/40 07:14:23 PM,72.891,,,,
582,01/28/40 07:15:23 PM,72.891,,,,
583,01/28/40 07:16:23 PM,73.062,,,,
584,01/28/40 07:16:58 PM,,30.0,,,
585,01/28/40 07:16:59 PM,,30.1,,,
586,01/28/40 07:17:00 PM,,30.2,,,
587,01/28/40 07:17:01 PM,,30.3,,,
588,01/28/40 07:17:02 PM,,30.4,,,
589,01/28/40 07:17:03 PM,,30.5,,,
590,01/28/40 07:17:05 PM,,30.6,,,
591,01/28/40 07:17:06 PM,,30.7,,,
592,01/28/40 07:17:07 PM,,30.8,,,
593,01/28/40 07:17:08 PM,,30.9,,,
594,01/28/40 07:17:10 PM,,31.0,,,
595,01/28/40 07:17:14 PM,,31.1,,,
596,01/28/40 07:17:15 PM,,31.2,,,
597,01/28/40 07:17:17 PM,,31.3,,,
598,01/28/40 07:17:18 PM,,31.4,,,
599,01/28/40 07:17:19 PM,,31.5,,,
600,01/28/40 07:17:20 PM,,31.6,,,
601,01/28/40 07:17:21 PM,,31.7,,,
602,01/28/40 07:17:22 PM,,31.8,,,
603,01/28/40 07:17:23 PM,73.062,31.9,,,
604,01/28/40 07:17:24 PM,,32.0,,,
605,01/28/40 07:17:25 PM,,32.1,,,
606,01/28/40 07:17:26 PM,,32.2,,,
607,01/28/40 07:17:27 PM,,32.3,,,
608,01/28/40 07:17:28 PM,,32.4,,,
609,01/28/40 07:17:50 PM,,32.5,,,
610,01/28/40 07:17:51 PM,,32.6,,,
611,01/28/40 07:17:54 PM,,32.7,,,
612,01/28/40 07:17:57 PM,,32.8,,,
613,01/28/40 07:17:58 PM,,32.9,,,
614,01/28/40 07:17:59 PM,,33.0,,,
615,01/28/40 07:18:00 PM,,33.1,,,
616,01/28/40 07:18:23 PM,73.234,,,,
617,01/28/40 07:19:16 PM,,33.2,,,
618,01/28/40 07:19:17 PM,,33.3,,,
619,01/28/40 07:19:18 PM,,33.4,,,
620,01/28/40 07:19:19 PM,,33.5,,,
621,01/28/40 07:19:23 PM,73.234,33.6,,,
622,01/28/40 07:19:24 PM,,33.7,,,
623,01/28/40 07:19:25 PM,,33.8,,,
624,01/28/40 07:19:26 PM,,33.9,,,
625,01/28/40 07:19:27 PM,,34.0,,,
626,01/28/40 07:19:28 PM,,34.1,,,
627,01/28/40 07:19:29 PM,,34.2,,,
628,01/28/40 07:19:32 PM,,34.3,,,
629,01/28/40 07:19:33 PM,,34.4,,,
630,01/28/40 07:19:35 PM,,34.5,,,
631,01/28/40 07:19:36 PM,,34.6,,,
632,01/28/40 07:19:37 PM,,34.7,,,
633,01/28/40 07:19:38 PM,,34.8,,,
634,01/28/40 07:19:39 PM,,34.9,,,
635,01/28/40 07:19:40 PM,,35.0,,,
636,01/28/40 07:19:41 PM,,35.1,,,
637,01/28/40 07:19:42 PM,,35.2,,,
638,01/28/40 07:19:43 PM,,35.3,,,
639,01/28/40 07:19:47 PM,,35.4,,,
640,01/28/40 07:19:48 PM,,35.5,,,
641,01/28/40 07:19:49 PM,,35.6,,,
642,01/28/40 07:20:11 PM,,35.7,,,
643,01/28/40 07:20:12 PM,,35.8,,,
644,01/28/40 07:20:13 PM,,35.9,,,
645,01/28/40 07:20:14 PM,,36.0,,,
646,01/28/40 07:20:15 PM,,36.1,,,
647,01/28/40 07:20:16 PM,,36.2,,,
648,01/28/40 07:20:23 PM,73.234,,,,
649,01/28/40 07:21:23 PM,73.407,,,,
650,01/28/40 07:21:28 PM,,36.3,,,
651,01/28/40 07:21:47 PM,,36.4,,,
652,01/28/40 07:22:23 PM,73.407,,,,
653,01/28/40 07:23:08 PM,,36.5,,,
654,01/28/40 07:23:23 PM,73.407,,,,
655,01/28/40 07:24:23 PM,73.580,,,,
656,01/28/40 07:24:43 PM,,36.6,,,
657,01/28/40 07:24:44 PM,,36.7,,,
658,01/28/40 07:24:46 PM,,36.8,,,
659,01/28/40 07:24:47 PM,,36.9,,,
660,01/28/40 07:24:48 PM,,37.0,,,
661,01/28/40 07:24:49 PM,,37.1,,,
662,01/28/40 07:24:58 PM,,37.2,,,
663,01/28/40 07:25:08 PM,,37.3,,,
664,01/28/40 07:25:23 PM,73.580,,,,
665,01/28/40 07:26:23 PM,73.580,,,,
666,01/28/40 07:27:23 PM,73.753,,,,
667,01/28/40 07:28:23 PM,73.753,,,,
668,01/28/40 07:29:23 PM,73.753,,,,
669,01/28/40 07:30:23 PM,73.753,,,,
670,01/28/40 07:30:40 PM,,37.4,,,
671,01/28/40 07:30:43 PM,,37.5,,,
672,01/28/40 07:30:44 PM,,37.6,,,
673,01/28/40 07:30:50 PM,,37.7,,,
674,01/28/40 07:31:23 PM,73.926,,,,
675,01/28/40 07:31:39 PM,,37.8,,,
676,01/28/40 07:31:40 PM,,37.9,,,
677,01/28/40 07:32:23 PM,73.926,,,,
678,01/28/40 07:33:23 PM,73.926,,,,
679,01/28/40 07:34:23 PM,73.926,,,,
680,01/28/40 07:35:23 PM,73.926,,,,
681,01/28/40 07:36:23 PM,73.926,,,,
682,01/28/40 07:37:23 PM,73.926,,,,
683,01/28/40 07:38:22 PM,,38.0,,,
684,01/28/40 07:38:23 PM,73.926,38.1,,,
685,01/28/40 07:38:24 PM,,38.2,,,
686,01/28/40 07:38:27 PM,,38.3,,,
687,01/28/40 07:38:28 PM,,38.4,,,
688,01/28/40 07:38:29 PM,,38.5,,,
689,01/28/40 07:38:30 PM,,38.6,,,
690,01/28/40 07:38:33 PM,,38.7,,,
691,01/28/40 07:38:45 PM,,38.8,,,
692,01/28/40 07:38:46 PM,,38.9,,,
693,01/28/40 07:38:50 PM,,39.0,,,
694,01/28/40 07:39:11 PM,,39.1,,,
695,01/28/40 07:39:23 PM,74.098,,,,
696,01/28/40 07:40:23 PM,74.098,,,,
697,01/28/40 07:41:23 PM,74.098,,,,
698,01/28/40 07:42:23 PM,74.098,,,,
699,01/28/40 07:43:23 PM,74.098,,,,
700,01/28/40 07:44:23 PM,74.271,,,,
701,01/28/40 07:45:23 PM,74.271,,,,
702,01/28/40 07:46:14 PM,,39.2,,,
703,01/28/40 07:46:23 PM,74.271,,,,
704,01/28/40 07:47:23 PM,74.271,,,,
705,01/28/40 07:48:23 PM,74.271,,,,
706,01/28/40 07:49:23 PM,74.446,,,,
707,01/28/40 07:50:23 PM,74.446,,,,
708,01/28/40 07:51:23 PM,74.446,,,,
709,01/28/40 07:52:23 PM,74.446,,,,
710,01/28/40 07:53:23 PM,74.446,,,,
711,01/28/40 07:54:23 PM,74.446,,,,
712,01/28/40 07:55:23 PM,74.446,,,,
713,01/28/40 07:56:23 PM,74.446,,,,
714,01/28/40 07:57:23 PM,74.446,,,,
715,01/28/40 07:58:23 PM,74.446,,,,
716,01/28/40 07:59:23 PM,74.619,,,,
717,01/28/40 08:00:23 PM,74.619,,,,
718,01/28/40 08:01:23 PM,74.619,,,,
719,01/28/40 08:02:23 PM,74.619,,,,
720,01/28/40 08:03:23 PM,74.619,,,,
721,01/28/40 08:04:23 PM,74.619,,,,
722,01/28/40 08:05:23 PM,74.619,,,,
723,01/28/40 08:06:23 PM,74.619,,,,
724,01/28/40 08:07:23 PM,74.619,,,,
725,01/28/40 08:08:23 PM,74.619,,,,
726,01/28/40 08:09:23 PM,74.619,,,,
727,01/28/40 08:10:23 PM,74.619,,,,
728,01/28/40 08:11:23 PM,74.619,,,,
729,01/28/40 08:12:23 PM,74.791,,,,
730,01/28/40 08:13:23 PM,74.619,,,,
731,01/28/40 08:14:23 PM,74.791,,,,
732,01/28/40 08:15:23 PM,74.791,,,,
733,01/28/40 08:16:23 PM,74.791,,,,
734,01/28/40 08:17:23 PM,74.791,,,,
735,01/28/40 08:18:23 PM,74.791,,,,
736,01/28/40 08:19:23 PM,74.791,,,,
737,01/28/40 08:20:23 PM,74.791,,,,
738,01/28/40 08:21:23 PM,74.791,,,,
739,01/28/40 08:22:23 PM,74.791,,,,
740,01/28/40 08:23:23 PM,74.791,,,,
741,01/28/40 08:24:23 PM,74.791,,,,
742,01/28/40 08:25:23 PM,74.791,,,,
743,01/28/40 08:26:23 PM,74.791,,,,
744,01/28/40 08:27:23 PM,74.791,,,,
745,01/28/40 08:28:23 PM,74.791,,,,
746,01/28/40 08:29:23 PM,74.791,,,,
747,01/28/40 08:30:23 PM,74.791,,,,
748,01/28/40 08:31:23 PM,74.791,,,,
749,01/28/40 08:32:23 PM,74.791,,,,
750,01/28/40 08:33:23 PM,74.791,,,,
751,01/28/40 08:34:23 PM,74.791,,,,
752,01/28/40 08:35:23 PM,74.791,,,,
753,01/28/40 08:36:23 PM,74.791,,,,
754,01/28/40 08:37:23 PM,74.791,,,,
755,01/28/40 08:38:23 PM,74.791,,,,
756,01/28/40 08:39:23 PM,74.791,,,,
757,01/28/40 08:40:23 PM,74.791,,,,
758,01/28/40 08:41:23 PM,74.791,,,,
759,01/28/40 08:42:23 PM,74.791,,,,
760,01/28/40 08:43:23 PM,74.791,,,,
761,01/28/40 08:44:23 PM,74.791,,,,
762,01/28/40 08:45:23 PM,74.791,,,,
763,01/28/40 08:46:23 PM,74.791,,,,
764,01/28/40 08:47:23 PM,74.791,,,,
765,01/28/40 08:48:23 PM,74.791,,,,
766,01/28/40 08:49:23 PM,74.791,,,,
767,01/28/40 08:50:23 PM,74.791,,,,
768,01/28/40 08:51:23 PM,74.791,,,,
769,01/28/40 08:52:23 PM,74.791,,,,
770,01/28/40 08:53:23 PM,74.791,,,,
771,01/28/40 08:54:23 PM,74.791,,,,
772,01/28/40 08:55:23 PM,74.791,,,,
773,01/28/40 08:56:23 PM,74.791,,,,
774,01/28/40 08:57:23 PM,74.791,,,,
775,01/28/40 08:58:23 PM,74.791,,,,
776,01/28/40 08:59:23 PM,74.791,,,,
777,01/28/40 09:00:23 PM,74.791,,,,
778,01/28/40 09:01:23 PM,74.791,,,,
779,01/28/40 09:02:23 PM,74.791,,,,
780,01/28/40 09:03:23 PM,74.791,,,,
781,01/28/40 09:04:23 PM,74.791,,,,
782,01/28/40 09:05:23 PM,74.791,,,,
783,01/28/40 09:06:23 PM,74.791,,,,
784,01/28/40 09:07:23 PM,74.791,,,,
785,01/28/40 09:08:23 PM,74.791,,,,
786,01/28/40 09:09:23 PM,74.791,,,,
787,01/28/40 09:10:23 PM,74.791,,,,
788,01/28/40 09:11:23 PM,74.791,,,,
789,01/28/40 09:12:23 PM,74.791,,,,
790,01/28/40 09:13:23 PM,74.791,,,,
791,01/28/40 09:14:23 PM,74.791,,,,
792,01/28/40 09:15:23 PM,74.791,,,,
793,01/28/40 09:16:23 PM,74.791,,,,
794,01/28/40 09:17:23 PM,74.791,,,,
795,01/28/40 09:18:23 PM,74.791,,,,
796,01/28/40 09:19:23 PM,74.791,,,,
797,01/28/40 09:20:23 PM,74.791,,,,
798,01/28/40 09:21:23 PM,74.791,,,,
799,01/28/40 09:22:23 PM,74.791,,,,
800,01/28/40 09:23:23 PM,74.791,,,,
801,01/28/40 09:24:23 PM,74.791,,,,
802,01/28/40 09:25:23 PM,74.791,,,,
803,01/28/40 09:26:23 PM,74.791,,,,
804,01/28/40 09:27:23 PM,74.791,,,,
805,01/28/40 09:28:23 PM,74.791,,,,
806,01/28/40 09:29:23 PM,74.791,,,,
807,01/28/40 09:30:23 PM,74.791,,,,
808,01/28/40 09:31:23 PM,74.791,,,,
809,01/28/40 09:32:23 PM,74.791,,,,
810,01/28/40 09:33:23 PM,74.791,,,,
811,01/28/40 09:34:23 PM,74.791,,,,
812,01/28/40 09:35:23 PM,74.791,,,,
813,01/28/40 09:36:23 PM,74.791,,,,
814,01/28/40 09:37:23 PM,74.791,,,,
815,01/28/40 09:38:23 PM,74.791,,,,
816,01/28/40 09:39:23 PM,74.791,,,,
817,01/28/40 09:40:23 PM,74.791,,,,
818,01/28/40 09:41:23 PM,74.791,,,,
819,01/28/40 09:42:23 PM,74.791,,,,
820,01/28/40 09:43:23 PM,74.791,,,,
821,01/28/40 09:44:23 PM,74.791,,,,
822,01/28/40 09:45:23 PM,74.791,,,,
823,01/28/40 09:46:23 PM,74.791,,,,
824,01/28/40 09:47:23 PM,74.791,,,,
825,01/28/40 09:48:23 PM,74.791,,,,
826,01/28/40 09:49:23 PM,74.791,,,,
827,01/28/40 09:50:23 PM,74.791,,,,
828,01/28/40 09:51:23 PM,74.619,,,,
829,01/28/40 09:52:23 PM,74.619,,,,
830,01/28/40 09:53:23 PM,74.619,,,,
831,01/28/40 09:54:23 PM,74.619,,,,
832,01/28/40 09:55:23 PM,74.619,,,,
833,01/28/40 09:56:23 PM,74.619,,,,
834,01/28/40 09:57:23 PM,74.619,,,,
835,01/28/40 09:58:23 PM,74.619,,,,
836,01/28/40 09:59:23 PM,74.619,,,,
837,01/28/40 10:00:23 PM,74.619,,,,
838,01/28/40 10:01:23 PM,74.619,,,,
839,01/28/40 10:02:23 PM,74.619,,,,
840,01/28/40 10:03:23 PM,74.619,,,,
841,01/28/40 10:04:23 PM,74.619,,,,
842,01/28/40 10:05:23 PM,74.619,,,,
843,01/28/40 10:06:23 PM,74.619,,,,
844,01/28/40 10:07:23 PM,74.619,,,,
845,01/28/40 10:08:23 PM,74.619,,,,
846,01/28/40 10:09:23 PM,74.619,,,,
847,01/28/40 10:10:23 PM,74.619,,,,
848,01/28/40 10:11:23 PM,74.619,,,,
849,01/28/40 10:12:23 PM,74.619,,,,
850,01/28/40 10:13:23 PM,74.619,,,,
851,01/28/40 10:14:23 PM,74.446,,,,
852,01/28/40 10:15:23 PM,74.446,,,,
853,01/28/40 10:16:23 PM,74.446,,,,
854,01/28/40 10:17:23 PM,74.446,,,,
855,01/28/40 10:18:23 PM,74.446,,,,
856,01/28/40 10:19:23 PM,74.446,,,,
857,01/28/40 10:20:23 PM,74.446,,,,
858,01/28/40 10:21:23 PM,74.446,,,,
859,01/28/40 10:22:23 PM,74.446,,,,
860,01/28/40 10:23:23 PM,74.446,,,,
861,01/28/40 10:24:23 PM,74.446,,,,
862,01/28/40 10:25:23 PM,74.446,,,,
863,01/28/40 10:26:23 PM,74.446,,,,
864,01/28/40 10:27:23 PM,74.446,,,,
865,01/28/40 10:28:23 PM,74.446,,,,
866,01/28/40 10:29:23 PM,74.446,,,,
867,01/28/40 10:30:23 PM,74.271,,,,
868,01/28/40 10:31:23 PM,74.271,,,,
869,01/28/40 10:32:23 PM,74.271,,,,
870,01/28/40 10:33:23 PM,74.271,,,,
871,01/28/40 10:34:23 PM,74.271,,,,
872,01/28/40 10:35:23 PM,74.271,,,,
873,01/28/40 10:36:23 PM,74.271,,,,
874,01/28/40 10:37:23 PM,74.271,,,,
875,01/28/40 10:38:23 PM,74.271,,,,
876,01/28/40 10:39:23 PM,74.271,,,,
877,01/28/40 10:40:23 PM,74.271,,,,
878,01/28/40 10:41:23 PM,74.271,,,,
879,01/28/40 10:42:23 PM,74.271,,,,
880,01/28/40 10:43:23 PM,74.271,,,,
881,01/28/40 10:44:23 PM,74.271,,,,
882,01/28/40 10:45:23 PM,74.271,,,,
883,01/28/40 10:46:23 PM,74.271,,,,
884,01/28/40 10:47:23 PM,74.271,,,,
885,01/28/40 10:48:23 PM,74.271,,,,
886,01/28/40 10:49:23 PM,74.271,,,,
887,01/28/40 10:50:23 PM,74.271,,,,
888,01/28/40 10:51:23 PM,74.271,,,,
889,01/28/40 10:52:23 PM,74.098,,,,
890,01/28/40 10:53:23 PM,74.271,,,,
891,01/28/40 10:54:23 PM,74.098,,,,
892,01/28/40 10:55:23 PM,74.098,,,,
893,01/28/40 10:56:23 PM,74.098,,,,
894,01/28/40 10:57:23 PM,74.098,,,,
895,01/28/40 10:58:23 PM,74.098,,,,
896,01/28/40 10:59:23 PM,74.098,,,,
897,01/28/40 11:00:23 PM,74.098,,,,
898,01/28/40 11:01:23 PM,74.098,,,,
899,01/28/40 11:02:23 PM,74.098,,,,
900,01/28/40 11:03:23 PM,74.098,,,,
901,01/28/40 11:04:23 PM,74.098,,,,
902,01/28/40 11:05:23 PM,74.098,,,,
903,01/28/40 11:06:23 PM,74.098,,,,
904,01/28/40 11:07:23 PM,74.098,,,,
905,01/28/40 11:08:23 PM,74.098,,,,
906,01/28/40 11:09:23 PM,74.098,,,,
907,01/28/40 11:10:23 PM,74.098,,,,
908,01/28/40 11:11:23 PM,74.098,,,,
909,01/28/40 11:12:23 PM,74.098,,,,
910,01/28/40 11:13:23 PM,74.098,,,,
911,01/28/40 11:14:23 PM,74.098,,,,
912,01/28/40 11:15:23 PM,74.098,,,,
913,01/28/40 11:16:23 PM,74.098,,,,
914,01/28/40 11:17:23 PM,74.098,,,,
915,01/28/40 11:18:23 PM,74.098,,,,
916,01/28/40 11:19:23 PM,74.098,,,,
917,01/28/40 11:20:23 PM,73.926,,,,
918,01/28/40 11:21:23 PM,73.926,,,,
919,01/28/40 11:22:23 PM,74.098,,,,
920,01/28/40 11:23:23 PM,73.926,,,,
921,01/28/40 11:24:23 PM,73.926,,,,
922,01/28/40 11:25:23 PM,73.926,,,,
923,01/28/40 11:26:23 PM,73.926,,,,
924,01/28/40 11:27:23 PM,73.926,,,,
925,01/28/40 11:28:23 PM,73.926,,,,
926,01/28/40 11:29:23 PM,73.926,,,,
927,01/28/40 11:30:23 PM,73.926,,,,
928,01/28/40 11:31:23 PM,73.926,,,,
929,01/28/40 11:32:23 PM,73.926,,,,
930,01/28/40 11:33:23 PM,73.926,,,,
931,01/28/40 11:34:23 PM,73.926,,,,
932,01/28/40 11:35:23 PM,73.926,,,,
933,01/28/40 11:36:23 PM,73.926,,,,
934,01/28/40 11:37:23 PM,73.926,,,,
935,01/28/40 11:38:23 PM,73.926,,,,
936,01/28/40 11:39:23 PM,73.926,,,,
937,01/28/40 11:40:23 PM,73.926,,,,
938,01/28/40 11:41:23 PM,73.926,,,,
939,01/28/40 11:42:23 PM,73.926,,,,
940,01/28/40 11:43:23 PM,73.926,,,,
941,01/28/40 11:44:23 PM,73.753,,,,
942,01/28/40 11:45:23 PM,73.753,,,,
943,01/28/40 11:46:23 PM,73.753,,,,
944,01/28/40 11:47:23 PM,73.753,,,,
945,01/28/40 11:48:23 PM,73.753,,,,
946,01/28/40 11:49:23 PM,73.753,,,,
947,01/28/40 11:50:23 PM,73.753,,,,
948,01/28/40 11:51:23 PM,73.753,,,,
949,01/28/40 11:52:23 PM,73.753,,,,
950,01/28/40 11:53:23 PM,73.753,,,,
951,01/28/40 11:54:23 PM,73.753,,,,
952,01/28/40 11:55:23 PM,73.753,,,,
953,01/28/40 11:56:23 PM,73.753,,,,
954,01/28/40 11:57:23 PM,73.753,,,,
955,01/28/40 11:58:23 PM,73.753,,,,
956,01/28/40 11:59:23 PM,73.753,,,,
957,01/29/40 12:00:23 AM,73.753,,,,
958,01/29/40 12:01:23 AM,73.753,,,,
959,01/29/40 12:02:23 AM,73.753,,,,
960,01/29/40 12:03:23 AM,73.580,,,,
961,01/29/40 12:04:23 AM,73.753,,,,
962,01/29/40 12:05:23 AM,73.580,,,,
963,01/29/40 12:06:23 AM,73.580,,,,
964,01/29/40 12:07:23 AM,73.580,,,,
965,01/29/40 12:08:23 AM,73.580,,,,
966,01/29/40 12:09:23 AM,73.580,,,,
967,01/29/40 12:10:23 AM,73.580,,,,
968,01/29/40 12:11:23 AM,73.580,,,,
969,01/29/40 12:12:23 AM,73.580,,,,
970,01/29/40 12:13:23 AM,73.580,,,,
971,01/29/40 12:14:23 AM,73.580,,,,
972,01/29/40 12:15:23 AM,73.580,,,,
973,01/29/40 12:16:23 AM,73.580,,,,
974,01/29/40 12:17:23 AM,73.580,,,,
975,01/29/40 12:18:23 AM,73.580,,,,
976,01/29/40 12:19:23 AM,73.407,,,,
977,01/29/40 12:20:23 AM,73.407,,,,
978,01/29/40 12:21:23 AM,73.407,,,,
979,01/29/40 12:22:23 AM,73.407,,,,
980,01/29/40 12:23:23 AM,73.407,,,,
981,01/29/40 12:24:23 AM,73.407,,,,
982,01/29/40 12:25:23 AM,73.407,,,,
983,01/29/40 12:26:23 AM,73.407,,,,
984,01/29/40 12:27:23 AM,73.407,,,,
985,01/29/40 12:28:23 AM,73.407,,,,
986,01/29/40 12:29:23 AM,73.407,,,,
987,01/29/40 12:30:23 AM,73.407,,,,
988,01/29/40 12:31:23 AM,73.407,,,,
989,01/29/40 12:32:23 AM,73.407,,,,
990,01/29/40 12:33:23 AM,73.234,,,,
991,01/29/40 12:34:23 AM,73.234,,,,
992,01/29/40 12:35:23 AM,73.234,,,,
993,01/29/40 12:36:23 AM,73.234,,,,
994,01/29/40 12:37:23 AM,73.234,,,,
995,01/29/40 12:38:23 AM,73.234,,,,
996,01/29/40 12:39:23 AM,73.234,,,,
997,01/29/40 12:40:23 AM,73.234,,,,
998,01/29/40 12:41:23 AM,73.234,,,,
999,01/29/40 12:42:23 AM,73.234,,,,
1000,01/29/40 12:43:23 AM,73.234,,,,
1001,01/29/40 12:44:23 AM,73.234,,,,
1002,01/29/40 12:45:23 AM,73.234,,,,
1003,01/29/40 12:46:23 AM,73.234,,,,
1004,01/29/40 12:47:23 AM,73.234,,,,
1005,01/29/40 12:48:23 AM,73.234,,,,
1006,01/29/40 12:49:23 AM,73.234,,,,
1007,01/29/40 12:50:23 AM,73.234,,,,
1008,01/29/40 12:51:23 AM,73.234,,,,
1009,01/29/40 12:52:23 AM,73.234,,,,
1010,01/29/40 12:53:23 AM,73.062,,,,
1011,01/29/40 12:54:23 AM,73.062,,,,
1012,01/29/40 12:55:23 AM,73.062,,,,
1013,01/29/40 12:56:23 AM,73.062,,,,
1014,01/29/40 12:57:23 AM,73.062,,,,
1015,01/29/40 12:58:23 AM,73.062,,,,
1016,01/29/40 12:59:23 AM,73.062,,,,
1017,01/29/40 01:00:23 AM,73.062,,,,
1018,01/29/40 01:01:23 AM,73.062,,,,
1019,01/29/40 01:02:23 AM,73.062,,,,
1020,01/29/40 01:03:23 AM,73.062,,,,
1021,01/29/40 01:04:23 AM,73.062,,,,
1022,01/29/40 01:05:23 AM,73.062,,,,
1023,01/29/40 01:06:23 AM,73.062,,,,
1024,01/29/40 01:07:23 AM,73.062,,,,
1025,01/29/40 01:08:23 AM,73.062,,,,
1026,01/29/40 01:09:23 AM,73.062,,,,
1027,01/29/40 01:10:23 AM,73.062,,,,
1028,01/29/40 01:11:23 AM,73.062,,,,
1029,01/29/40 01:12:23 AM,73.062,,,,
1030,01/29/40 01:13:23 AM,73.062,,,,
1031,01/29/40 01:14:23 AM,73.062,,,,
1032,01/29/40 01:15:23 AM,73.062,,,,
1033,01/29/40 01:16:23 AM,73.062,,,,
1034,01/29/40 01:17:23 AM,73.062,,,,
1035,01/29/40 01:18:23 AM,73.062,,,,
1036,01/29/40 01:19:23 AM,73.062,,,,
1037,01/29/40 01:20:23 AM,73.062,,,,
1038,01/29/40 01:21:23 AM,73.062,,,,
1039,01/29/40 01:22:23 AM,73.062,,,,
1040,01/29/40 01:23:23 AM,73.062,,,,
1041,01/29/40 01:24:23 AM,73.062,,,,
1042,01/29/40 01:25:23 AM,73.062,,,,
1043,01/29/40 01:26:23 AM,73.062,,,,
1044,01/29/40 01:27:23 AM,73.062,,,,
1045,01/29/40 01:28:23 AM,73.062,,,,
1046,01/29/40 01:29:23 AM,73.062,,,,
1047,01/29/40 01:30:23 AM,73.062,,,,
1048,01/29/40 01:31:23 AM,73.062,,,,
1049,01/29/40 01:32:23 AM,73.062,,,,
1050,01/29/40 01:33:23 AM,73.062,,,,
1051,01/29/40 01:34:23 AM,73.062,,,,
1052,01/29/40 01:35:23 AM,73.062,,,,
1053,01/29/40 01:36:23 AM,73.062,,,,
1054,01/29/40 01:37:23 AM,73.062,,,,
1055,01/29/40 01:38:23 AM,73.062,,,,
1056,01/29/40 01:39:23 AM,73.062,,,,
1057,01/29/40 01:40:23 AM,73.062,,,,
1058,01/29/40 01:41:23 AM,73.062,,,,
1059,01/29/40 01:42:23 AM,73.062,,,,
1060,01/29/40 01:43:23 AM,73.062,,,,
1061,01/29/40 01:44:23 AM,73.062,,,,
1062,01/29/40 01:45:23 AM,72.891,,,,
1063,01/29/40 01:46:23 AM,73.062,,,,
1064,01/29/40 01:47:23 AM,72.891,,,,
1065,01/29/40 01:48:23 AM,73.062,,,,
1066,01/29/40 01:49:23 AM,72.891,,,,
1067,01/29/40 01:50:23 AM,72.891,,,,
1068,01/29/40 01:51:23 AM,72.891,,,,
1069,01/29/40 01:52:23 AM,72.891,,,,
1070,01/29/40 01:53:23 AM,72.891,,,,
1071,01/29/40 01:54:23 AM,72.891,,,,
1072,01/29/40 01:55:23 AM,72.891,,,,
1073,01/29/40 01:56:23 AM,72.891,,,,
1074,01/29/40 01:57:23 AM,72.891,,,,
1075,01/29/40 01:58:23 AM,72.891,,,,
1076,01/29/40 01:59:23 AM,72.891,,,,
1077,01/29/40 02:00:23 AM,72.891,,,,
1078,01/29/40 02:01:23 AM,72.891,,,,
1079,01/29/40 02:02:23 AM,72.891,,,,
1080,01/29/40 02:03:23 AM,72.891,,,,
1081,01/29/40 02:04:23 AM,72.891,,,,
1082,01/29/40 02:05:23 AM,72.891,,,,
1083,01/29/40 02:06:23 AM,72.891,,,,
1084,01/29/40 02:07:23 AM,72.891,,,,
1085,01/29/40 02:08:23 AM,72.891,,,,
1086,01/29/40 02:09:23 AM,72.891,,,,
1087,01/29/40 02:10:23 AM,72.891,,,,
1088,01/29/40 02:11:23 AM,72.891,,,,
1089,01/29/40 02:12:23 AM,72.891,,,,
