"Plot Title: LC RRG"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592081, SEN S/N: 10592081)","Coupler Attached (LGR S/N: 10592081, SEN S/N: 10592081)","Stopped (LGR S/N: 10592081, SEN S/N: 10592081)","End Of File (LGR S/N: 10592081, SEN S/N: 10592081)"
1,11/24/14 11:47:16 AM,0.00,,,
2,11/29/14 02:11:19 AM,0.01,,,
3,11/29/14 04:24:32 AM,0.02,,,
4,11/29/14 04:49:57 AM,0.03,,,
5,11/29/14 04:51:30 AM,0.04,,,
6,11/29/14 04:53:02 AM,0.05,,,
7,11/29/14 04:53:50 AM,0.06,,,
8,11/29/14 04:54:27 AM,0.07,,,
9,11/29/14 04:55:00 AM,0.08,,,
10,11/29/14 04:55:49 AM,0.09,,,
11,11/29/14 04:56:29 AM,0.10,,,
12,11/29/14 04:57:09 AM,0.11,,,
13,11/29/14 04:57:40 AM,0.12,,,
14,11/29/14 04:58:26 AM,0.13,,,
15,11/29/14 04:59:01 AM,0.14,,,
16,11/29/14 04:59:42 AM,0.15,,,
17,11/29/14 05:00:15 AM,0.16,,,
18,11/29/14 05:00:47 AM,0.17,,,
19,11/29/14 05:01:24 AM,0.18,,,
20,11/29/14 05:02:02 AM,0.19,,,
21,11/29/14 05:02:36 AM,0.20,,,
22,11/29/14 05:03:21 AM,0.21,,,
23,11/29/14 05:03:45 AM,0.22,,,
24,11/29/14 05:04:18 AM,0.23,,,
25,11/29/14 05:04:49 AM,0.24,,,
26,11/29/14 05:05:22 AM,0.25,,,
27,11/29/14 05:05:46 AM,0.26,,,
28,11/29/14 05:06:47 AM,0.27,,,
29,11/29/14 05:08:22 AM,0.28,,,
30,11/29/14 05:10:59 AM,0.29,,,
31,11/29/14 05:14:39 AM,0.30,,,
32,11/29/14 05:19:30 AM,0.31,,,
33,11/29/14 05:56:22 AM,0.32,,,
34,11/29/14 06:00:05 AM,0.33,,,
35,11/29/14 06:01:27 AM,0.34,,,
36,11/29/14 06:02:41 AM,0.35,,,
37,11/29/14 06:03:37 AM,0.36,,,
38,11/29/14 06:04:49 AM,0.37,,,
39,11/29/14 06:05:59 AM,0.38,,,
40,11/29/14 06:07:24 AM,0.39,,,
41,11/29/14 06:08:43 AM,0.40,,,
42,11/29/14 06:10:29 AM,0.41,,,
43,11/29/14 06:11:47 AM,0.42,,,
44,11/29/14 06:12:49 AM,0.43,,,
45,11/29/14 06:13:34 AM,0.44,,,
46,11/29/14 06:14:19 AM,0.45,,,
47,11/29/14 06:15:14 AM,0.46,,,
48,11/29/14 06:16:16 AM,0.47,,,
49,11/29/14 06:17:09 AM,0.48,,,
50,11/29/14 06:18:01 AM,0.49,,,
51,11/29/14 06:18:53 AM,0.50,,,
52,11/29/14 06:20:23 AM,0.51,,,
53,11/29/14 06:21:46 AM,0.52,,,
54,11/29/14 06:23:45 AM,0.53,,,
55,11/29/14 06:25:42 AM,0.54,,,
56,11/29/14 06:28:51 AM,0.55,,,
57,11/29/14 06:30:48 AM,0.56,,,
