"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,10/01/13 01:23:15 PM,0.00,,,
2,10/01/13 01:23:44 PM,,Logged,,
3,10/15/13 01:26:31 PM,0.00,,Logged,Logged
