"Plot Title: LQC"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Detached (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Attached (LGR S/N: 10592080, SEN S/N: 10592080)","Stopped (LGR S/N: 10592080, SEN S/N: 10592080)","End Of File (LGR S/N: 10592080, SEN S/N: 10592080)"
42,12/19/14 09:57:05 AM,0.40,,,,
43,12/19/14 10:15:51 AM,0.41,,,,
44,12/19/14 10:23:14 AM,0.42,,,,
45,12/19/14 10:29:25 AM,0.43,,,,
46,12/19/14 10:34:02 AM,0.44,,,,
47,12/19/14 10:47:25 AM,0.45,,,,
48,12/19/14 10:54:10 AM,0.46,,,,
49,12/19/14 10:57:10 AM,0.47,,,,
50,12/19/14 10:58:58 AM,0.48,,,,
51,12/19/14 10:58:59 AM,0.49,,,,
52,12/19/14 11:04:39 AM,0.50,,,,
53,12/19/14 11:15:51 AM,0.51,,,,
54,12/19/14 12:11:44 PM,0.52,,,,
55,12/19/14 12:12:52 PM,0.53,,,,
56,12/19/14 12:14:31 PM,0.54,,,,
57,12/19/14 12:16:33 PM,0.55,,,,
58,12/19/14 12:16:34 PM,0.56,,,,
59,12/19/14 12:18:53 PM,0.57,,,,
60,12/19/14 12:21:05 PM,0.58,,,,
61,12/19/14 12:21:06 PM,0.59,,,,
62,12/19/14 12:35:11 PM,0.60,,,,
63,12/19/14 12:37:43 PM,0.61,,,,
64,12/19/14 12:39:57 PM,0.62,,,,
65,12/19/14 12:41:48 PM,0.63,,,,
66,12/19/14 12:41:49 PM,0.64,,,,
67,12/19/14 12:46:19 PM,0.65,,,,
68,12/19/14 12:46:20 PM,0.66,,,,
69,12/19/14 12:47:48 PM,0.67,,,,
70,12/19/14 12:47:49 PM,0.68,,,,
71,12/19/14 12:49:15 PM,0.69,,,,
72,12/19/14 12:49:16 PM,0.70,,,,
73,12/19/14 12:50:53 PM,0.71,,,,
74,12/19/14 12:54:44 PM,0.72,,,,
75,12/19/14 12:58:55 PM,0.73,,,,
76,12/19/14 01:00:40 PM,0.74,,,,
77,12/19/14 01:01:52 PM,0.75,,,,
78,12/19/14 01:01:53 PM,0.76,,,,
79,12/19/14 01:03:01 PM,0.77,,,,
80,12/19/14 01:03:56 PM,0.78,,,,
81,12/19/14 01:05:12 PM,0.79,,,,
82,12/19/14 01:06:21 PM,0.80,,,,
83,12/19/14 01:07:32 PM,0.81,,,,
84,12/19/14 01:07:33 PM,0.82,,,,
85,12/19/14 01:08:52 PM,0.83,,,,
86,12/19/14 01:10:45 PM,0.84,,,,
87,12/19/14 01:12:13 PM,0.85,,,,
88,12/19/14 01:13:36 PM,0.86,,,,
89,12/19/14 01:15:33 PM,0.87,,,,
90,12/19/14 01:15:34 PM,0.88,,,,
91,12/19/14 01:16:47 PM,0.89,,,,
92,12/19/14 01:17:30 PM,0.90,,,,
93,12/19/14 01:18:47 PM,0.91,,,,
94,12/19/14 01:22:30 PM,0.92,,,,
95,12/19/14 01:24:26 PM,0.93,,,,
96,12/19/14 01:28:54 PM,0.94,,,,
97,12/19/14 01:31:36 PM,0.95,,,,
98,12/19/14 01:36:16 PM,0.96,,,,
99,12/19/14 01:41:14 PM,0.97,,,,
100,12/19/14 01:44:37 PM,0.98,,,,
101,12/19/14 01:44:38 PM,0.99,,,,
102,12/19/14 01:48:51 PM,1.00,,,,
103,12/19/14 01:53:15 PM,1.01,,,,
104,12/19/14 01:53:16 PM,1.02,,,,
105,12/19/14 02:11:23 PM,1.03,,,,
106,12/19/14 02:15:09 PM,1.04,,,,
107,12/19/14 02:19:38 PM,1.05,,,,
108,12/19/14 02:22:32 PM,1.06,,,,
109,12/19/14 02:46:30 PM,1.07,,,,
110,12/19/14 02:46:31 PM,1.08,,,,
111,12/19/14 02:56:36 PM,1.09,,,,
112,12/19/14 03:13:24 PM,1.10,,,,
113,12/19/14 03:19:26 PM,1.11,,,,
114,12/19/14 03:25:13 PM,1.12,,,,
115,12/19/14 03:28:42 PM,1.13,,,,
116,12/19/14 03:35:51 PM,1.14,,,,
117,12/19/14 03:43:59 PM,1.15,,,,
118,12/19/14 03:44:00 PM,1.16,,,,
119,12/19/14 03:50:24 PM,1.17,,,,
120,12/19/14 03:52:52 PM,1.18,,,,
121,12/19/14 03:56:21 PM,1.19,,,,
122,12/19/14 04:04:28 PM,1.20,,,,
123,12/19/14 04:18:55 PM,1.21,,,,
124,12/19/14 04:26:50 PM,1.22,,,,
125,12/19/14 04:31:40 PM,1.23,,,,
126,12/19/14 04:37:41 PM,1.24,,,,
127,12/19/14 05:04:30 PM,1.25,,,,
128,12/19/14 05:04:31 PM,1.26,,,,
129,12/19/14 05:12:06 PM,1.27,,,,
130,12/19/14 05:19:08 PM,1.28,,,,
131,12/19/14 05:19:09 PM,1.29,,,,
132,12/19/14 05:35:23 PM,1.30,,,,
133,12/19/14 05:39:02 PM,1.31,,,,
134,12/19/14 05:39:03 PM,1.32,,,,
135,12/19/14 05:44:53 PM,1.33,,,,
136,12/19/14 05:57:24 PM,1.34,,,,
137,12/19/14 06:02:53 PM,1.35,,,,
138,12/19/14 06:04:44 PM,1.36,,,,
139,12/19/14 06:04:45 PM,1.37,,,,
140,12/19/14 06:05:31 PM,1.38,,,,
141,12/19/14 06:07:06 PM,1.39,,,,
142,12/19/14 06:10:49 PM,1.40,,,,
143,12/19/14 06:24:59 PM,1.41,,,,
144,12/19/14 06:33:05 PM,1.42,,,,
145,12/19/14 06:39:47 PM,1.43,,,,
146,12/19/14 06:39:48 PM,1.44,,,,
147,12/19/14 06:52:35 PM,1.45,,,,
148,12/19/14 06:52:36 PM,1.46,,,,
149,12/19/14 07:00:29 PM,1.47,,,,
150,12/19/14 07:00:30 PM,1.48,,,,
151,12/19/14 07:33:31 PM,1.49,,,,
152,12/19/14 07:40:27 PM,1.50,,,,
153,12/19/14 07:47:06 PM,1.51,,,,
154,12/19/14 07:55:23 PM,1.52,,,,
155,12/19/14 08:00:55 PM,1.53,,,,
156,12/19/14 08:00:56 PM,1.54,,,,
157,12/19/14 08:10:00 PM,1.55,,,,
158,12/19/14 08:23:55 PM,1.56,,,,
159,12/19/14 08:53:21 PM,1.57,,,,
160,12/19/14 08:57:36 PM,1.58,,,,
161,12/19/14 09:02:13 PM,1.59,,,,
162,12/19/14 09:10:09 PM,1.60,,,,
163,12/19/14 09:53:36 PM,1.61,,,,
164,12/19/14 10:32:09 PM,1.62,,,,
165,12/19/14 10:44:29 PM,1.63,,,,
166,12/19/14 10:49:17 PM,1.64,,,,
167,12/19/14 10:56:41 PM,1.65,,,,
168,12/19/14 11:03:52 PM,1.66,,,,
169,12/19/14 11:40:26 PM,1.67,,,,
170,12/19/14 11:42:51 PM,1.68,,,,
171,12/20/14 02:13:44 AM,1.69,,,,
172,12/20/14 02:13:45 AM,1.70,,,,
173,12/20/14 02:43:26 AM,1.71,,,,
174,12/20/14 03:35:06 AM,1.72,,,,
175,12/20/14 03:35:07 AM,1.73,,,,
176,12/20/14 04:30:53 AM,1.74,,,,
177,12/20/14 04:30:54 AM,1.75,,,,
178,12/20/14 04:37:40 AM,1.76,,,,
179,12/20/14 04:40:25 AM,1.77,,,,
180,12/20/14 04:40:26 AM,1.78,,,,
181,12/20/14 04:41:54 AM,1.79,,,,
182,12/20/14 04:42:57 AM,1.80,,,,
183,12/20/14 04:44:27 AM,1.81,,,,
184,12/20/14 04:46:26 AM,1.82,,,,
185,12/20/14 04:51:38 AM,1.83,,,,
186,12/20/14 04:51:39 AM,1.84,,,,
187,12/20/14 04:54:52 AM,1.85,,,,
188,12/20/14 04:56:43 AM,1.86,,,,
189,12/20/14 04:59:52 AM,1.87,,,,
190,12/20/14 05:11:02 AM,1.88,,,,
191,12/20/14 05:53:24 AM,1.89,,,,
192,12/20/14 05:53:25 AM,1.90,,,,
193,12/20/14 10:41:28 PM,1.91,,,,
194,12/20/14 11:51:29 PM,1.92,,,,
195,12/21/14 02:39:16 AM,1.93,,,,
196,12/21/14 08:48:34 AM,1.94,,,,
197,12/23/14 05:41:58 PM,,,Logged,,
198,12/23/14 05:42:02 PM,1.94,,,Logged,Logged
