"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,06/18/14 01:32:21 PM,0.00,,,
2,06/18/14 01:32:26 PM,,Logged,,
3,06/24/14 01:35:17 PM,0.00,,Logged,Logged
