"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,08/07/12 01:16:39 PM,0.00,,,
2,08/07/12 01:16:55 PM,,Logged,,
3,09/19/12 01:51:33 PM,,,Logged,
4,09/19/12 01:51:38 PM,,Logged,,
5,09/19/12 01:51:50 PM,0.00,,Logged,Logged
