"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10592080, SEN S/N: 10592080)","Event, units (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Detached (LGR S/N: 10592080, SEN S/N: 10592080)","Coupler Attached (LGR S/N: 10592080, SEN S/N: 10592080)","Stopped (LGR S/N: 10592080, SEN S/N: 10592080)","End Of File (LGR S/N: 10592080, SEN S/N: 10592080)"
522,11/16/17 02:37:01 PM,,2.07,,,,
523,11/16/17 02:43:22 PM,,2.08,,,,
524,11/16/17 02:47:14 PM,,2.09,,,,
525,11/16/17 02:51:24 PM,,2.10,,,,
526,11/16/17 02:55:57 PM,,2.11,,,,
527,11/16/17 03:05:18 PM,,2.12,,,,
528,11/16/17 03:13:20 PM,,2.13,,,,
529,11/16/17 03:29:36 PM,60.368,,,,,
530,11/16/17 03:32:04 PM,,2.14,,,,
531,11/16/17 03:35:03 PM,,2.15,,,,
532,11/16/17 03:35:04 PM,,2.16,,,,
533,11/16/17 03:36:17 PM,,2.17,,,,
534,11/16/17 03:39:35 PM,,2.18,,,,
535,11/16/17 03:39:36 PM,,2.19,,,,
536,11/16/17 03:47:38 PM,,2.20,,,,
537,11/16/17 03:47:39 PM,,2.21,,,,
538,11/16/17 04:06:00 PM,,2.22,,,,
539,11/16/17 04:29:36 PM,59.337,,,,,
540,11/16/17 05:29:36 PM,58.647,,,,,
541,11/16/17 06:29:36 PM,57.785,,,,,
542,11/16/17 07:12:27 PM,,2.23,,,,
543,11/16/17 07:18:19 PM,,2.24,,,,
544,11/16/17 07:28:34 PM,,2.25,,,,
545,11/16/17 07:28:35 PM,,2.26,,,,
546,11/16/17 07:29:36 PM,57.441,,,,,
547,11/16/17 07:33:30 PM,,2.27,,,,
548,11/16/17 08:29:36 PM,56.577,,,,,
549,11/16/17 09:14:47 PM,,2.28,,,,
550,11/16/17 09:29:36 PM,56.404,,,,,
551,11/16/17 10:29:36 PM,56.230,,,,,
552,11/16/17 11:29:36 PM,55.884,,,,,
553,11/17/17 12:29:36 AM,55.884,,,,,
554,11/17/17 12:40:54 AM,,2.29,,,,
555,11/17/17 12:46:40 AM,,2.30,,,,
556,11/17/17 12:46:41 AM,,2.31,,,,
557,11/17/17 01:29:36 AM,54.669,,,,,
558,11/17/17 02:29:36 AM,54.147,,,,,
559,11/17/17 02:41:04 AM,,2.32,,,,
560,11/17/17 03:29:36 AM,52.925,,,,,
561,11/17/17 04:29:36 AM,49.582,,,,,
562,11/17/17 05:29:36 AM,48.871,,,,,
563,11/17/17 06:29:36 AM,49.050,,,,,
564,11/17/17 07:29:36 AM,47.446,,,,,
565,11/17/17 08:29:36 AM,46.548,,,,,
566,11/17/17 09:29:36 AM,47.266,,,,,
567,11/17/17 10:29:36 AM,55.364,,,,,
568,11/17/17 11:29:36 AM,71.339,,,,,
569,11/17/17 12:29:36 PM,74.791,,,,,
570,11/17/17 01:29:36 PM,73.234,,,,,
571,11/17/17 02:29:36 PM,72.372,,,,,
572,11/17/17 03:29:36 PM,69.449,,,,,
573,11/17/17 04:29:36 PM,65.680,,,,,
574,11/17/17 05:29:36 PM,59.851,,,,,
575,11/17/17 06:29:36 PM,49.937,,,,,
576,11/17/17 07:29:36 PM,46.548,,,,,
577,11/17/17 08:29:36 PM,50.466,,,,,
578,11/17/17 09:29:36 PM,47.802,,,,,
579,11/17/17 10:29:36 PM,46.728,,,,,
580,11/17/17 11:29:36 PM,46.008,,,,,
581,11/18/17 12:29:36 AM,44.922,,,,,
582,11/18/17 01:29:36 AM,41.994,,,,,
583,11/18/17 02:29:36 AM,41.067,,,,,
584,11/18/17 03:29:36 AM,39.573,,,,,
585,11/18/17 04:29:36 AM,37.870,,,,,
586,11/18/17 05:29:36 AM,37.488,,,,,
587,11/18/17 06:29:36 AM,37.488,,,,,
588,11/18/17 07:29:36 AM,37.107,,,,,
589,11/18/17 08:29:36 AM,37.297,,,,,
590,11/18/17 09:29:36 AM,39.947,,,,,
591,11/18/17 10:29:36 AM,50.113,,,,,
592,11/18/17 11:29:36 AM,69.793,,,,,
593,11/18/17 12:29:36 PM,74.791,,,,,
594,11/18/17 01:29:36 PM,72.199,,,,,
595,11/18/17 02:29:36 PM,72.028,,,,,
596,11/18/17 03:29:36 PM,70.137,,,,,
597,11/18/17 04:29:36 PM,67.564,,,,,
598,11/18/17 05:29:36 PM,58.993,,,,,
599,11/18/17 06:29:36 PM,50.113,,,,,
600,11/18/17 07:29:36 PM,46.008,,,,,
601,11/18/17 08:29:36 PM,44.922,,,,,
602,11/18/17 09:29:36 PM,44.742,,,,,
603,11/18/17 10:29:36 PM,43.831,,,,,
604,11/18/17 11:29:36 PM,42.548,,,,,
605,11/19/17 12:29:36 AM,41.625,,,,,
606,11/19/17 01:29:36 AM,41.067,,,,,
607,11/19/17 02:29:36 AM,40.881,,,,,
608,11/19/17 03:29:36 AM,40.509,,,,,
609,11/19/17 04:29:36 AM,40.321,,,,,
610,11/19/17 05:29:36 AM,39.760,,,,,
611,11/19/17 06:29:36 AM,39.384,,,,,
612,11/19/17 07:29:36 AM,39.007,,,,,
613,11/19/17 08:29:36 AM,38.629,,,,,
614,11/19/17 09:29:36 AM,41.994,,,,,
615,11/19/17 10:29:36 AM,50.113,,,,,
616,11/19/17 11:29:36 AM,65.851,,,,,
617,11/19/17 12:29:36 PM,70.137,,,,,
618,11/19/17 01:29:36 PM,69.107,,,,,
619,11/19/17 02:29:36 PM,66.879,,,,,
620,11/19/17 03:29:36 PM,69.278,,,,,
621,11/19/17 04:29:36 PM,65.167,,,,,
622,11/19/17 05:29:36 PM,58.993,,,,,
623,11/19/17 06:29:36 PM,52.925,,,,,
624,11/19/17 07:29:36 PM,51.346,,,,,
625,11/19/17 08:29:36 PM,51.172,,,,,
626,11/19/17 09:29:36 PM,50.290,,,,,
627,11/19/17 10:29:36 PM,49.228,,,,,
628,11/19/17 11:29:36 PM,50.113,,,,,
629,11/20/17 12:29:36 AM,50.643,,,,,
630,11/20/17 01:29:36 AM,51.346,,,,,
631,11/20/17 02:29:36 AM,51.172,,,,,
632,11/20/17 03:29:36 AM,51.172,,,,,
633,11/20/17 04:29:36 AM,50.466,,,,,
634,11/20/17 05:29:36 AM,49.582,,,,,
635,11/20/17 06:29:36 AM,49.404,,,,,
636,11/20/17 07:29:36 AM,49.228,,,,,
637,11/20/17 08:29:36 AM,50.819,,,,,
638,11/20/17 09:29:36 AM,54.495,,,,,
639,11/20/17 10:29:36 AM,60.712,,,,,
640,11/20/17 11:29:36 AM,69.964,,,,,
641,11/20/17 12:29:36 PM,76.181,,,,,
642,11/20/17 01:29:36 PM,76.528,,,,,
643,11/20/17 02:29:36 PM,73.753,,,,,
644,11/20/17 03:29:36 PM,74.446,,,,,
645,11/20/17 04:29:36 PM,70.824,,,,,
646,11/20/17 05:29:36 PM,63.455,,,,,
647,11/20/17 06:29:36 PM,59.851,,,,,
648,11/20/17 07:29:36 PM,57.268,,,,,
649,11/20/17 08:29:36 PM,57.441,,,,,
650,11/20/17 09:29:36 PM,56.923,,,,,
651,11/20/17 10:29:36 PM,56.404,,,,,
652,11/20/17 11:29:36 PM,55.711,,,,,
653,11/21/17 12:29:36 AM,54.669,,,,,
654,11/21/17 01:29:36 AM,53.100,,,,,
655,11/21/17 02:29:36 AM,52.225,,,,,
656,11/21/17 03:29:36 AM,52.225,,,,,
657,11/21/17 04:29:36 AM,51.874,,,,,
658,11/21/17 05:29:36 AM,51.523,,,,,
659,11/21/17 06:29:36 AM,51.523,,,,,
660,11/21/17 07:29:36 AM,51.346,,,,,
661,11/21/17 08:29:36 AM,51.523,,,,,
662,11/21/17 09:29:36 AM,54.147,,,,,
663,11/21/17 10:29:36 AM,59.680,,,,,
664,11/21/17 11:29:36 AM,78.449,,,,,
665,11/21/17 12:29:36 PM,79.326,,,,,
666,11/21/17 01:29:36 PM,79.326,,,,,
667,11/21/17 02:29:36 PM,79.151,,,,,
668,11/21/17 03:29:36 PM,80.206,,,,,
669,11/21/17 04:29:36 PM,77.400,,,,,
670,11/21/17 05:29:36 PM,70.824,,,,,
671,11/21/17 06:29:36 PM,62.425,,,,,
672,11/21/17 07:29:36 PM,60.024,,,,,
673,11/21/17 08:29:36 PM,58.647,,,,,
674,11/21/17 09:29:36 PM,57.441,,,,,
675,11/21/17 10:29:36 PM,56.404,,,,,
676,11/21/17 11:29:36 PM,55.537,,,,,
677,11/22/17 12:29:36 AM,53.623,,,,,
678,11/22/17 01:29:36 AM,53.274,,,,,
679,11/22/17 02:29:36 AM,52.750,,,,,
680,11/22/17 03:29:36 AM,52.401,,,,,
681,11/22/17 04:29:36 AM,51.699,,,,,
682,11/22/17 05:29:36 AM,51.699,,,,,
683,11/22/17 06:29:36 AM,50.466,,,,,
684,11/22/17 07:29:36 AM,49.937,,,,,
685,11/22/17 08:29:36 AM,50.466,,,,,
686,11/22/17 09:29:36 AM,52.750,,,,,
687,11/22/17 10:29:36 AM,59.164,,,,,
688,11/22/17 11:29:36 AM,78.449,,,,,
689,11/22/17 12:29:36 PM,81.797,,,,,
690,11/22/17 01:29:36 PM,80.559,,,,,
691,11/22/17 02:29:36 PM,78.975,,,,,
692,11/22/17 03:29:36 PM,78.800,,,,,
693,11/22/17 04:29:36 PM,73.580,,,,,
694,11/22/17 05:29:36 PM,64.825,,,,,
695,11/22/17 06:29:36 PM,60.712,,,,,
696,11/22/17 07:29:36 PM,60.539,,,,,
697,11/22/17 08:29:36 PM,60.024,,,,,
698,11/22/17 09:29:36 PM,57.785,,,,,
699,11/22/17 10:29:36 PM,57.268,,,,,
700,11/22/17 11:29:36 PM,57.268,,,,,
701,11/23/17 12:29:36 AM,56.230,,,,,
702,11/23/17 01:29:36 AM,55.017,,,,,
703,11/23/17 02:29:36 AM,54.842,,,,,
704,11/23/17 03:29:36 AM,53.973,,,,,
705,11/23/17 04:29:36 AM,53.623,,,,,
706,11/23/17 05:29:36 AM,53.623,,,,,
707,11/23/17 06:29:36 AM,51.874,,,,,
708,11/23/17 07:29:36 AM,51.346,,,,,
709,11/23/17 08:29:36 AM,50.290,,,,,
710,11/23/17 09:29:36 AM,53.449,,,,,
711,11/23/17 10:29:36 AM,62.598,,,,,
712,11/23/17 11:29:36 AM,70.824,,,,,
713,11/23/17 12:29:36 PM,76.354,,,,,
714,11/23/17 01:29:36 PM,69.793,,,,,
715,11/23/17 02:29:36 PM,69.622,,,,,
716,11/23/17 03:29:36 PM,72.718,,,,,
717,11/23/17 04:29:36 PM,70.308,,,,,
718,11/23/17 05:29:36 PM,66.708,,,,,
719,11/23/17 06:29:36 PM,63.968,,,,,
720,11/23/17 07:29:36 PM,61.912,,,,,
721,11/23/17 08:29:36 PM,60.539,,,,,
722,11/23/17 09:29:36 PM,59.164,,,,,
723,11/23/17 10:29:36 PM,59.164,,,,,
724,11/23/17 11:29:36 PM,59.680,,,,,
725,11/24/17 12:29:36 AM,60.539,,,,,
726,11/24/17 01:29:36 AM,60.195,,,,,
727,11/24/17 02:29:36 AM,58.476,,,,,
728,11/24/17 03:29:36 AM,58.131,,,,,
729,11/24/17 04:29:36 AM,58.993,,,,,
730,11/24/17 05:29:36 AM,58.303,,,,,
731,11/24/17 06:29:36 AM,56.577,,,,,
732,11/24/17 07:29:36 AM,54.495,,,,,
733,11/24/17 08:29:36 AM,53.449,,,,,
734,11/24/17 09:29:36 AM,55.884,,,,,
735,11/24/17 10:29:36 AM,62.425,,,,,
736,11/24/17 11:29:36 AM,75.832,,,,,
737,11/24/17 12:29:36 PM,73.753,,,,,
738,11/24/17 01:29:36 PM,78.098,,,,,
739,11/24/17 02:29:36 PM,73.407,,,,,
740,11/24/17 03:29:36 PM,71.512,,,,,
741,11/24/17 04:29:36 PM,70.995,,,,,
742,11/24/17 05:29:36 PM,66.193,,,,,
743,11/24/17 06:29:36 PM,58.647,,,,,
744,11/24/17 07:29:36 PM,56.404,,,,,
745,11/24/17 08:29:36 PM,57.096,,,,,
746,11/24/17 09:29:36 PM,56.923,,,,,
747,11/24/17 10:29:36 PM,55.711,,,,,
748,11/24/17 11:29:36 PM,56.230,,,,,
749,11/25/17 12:29:36 AM,54.147,,,,,
750,11/25/17 01:29:36 AM,52.576,,,,,
751,11/25/17 02:29:36 AM,50.643,,,,,
752,11/25/17 03:29:36 AM,49.582,,,,,
753,11/25/17 04:29:36 AM,49.050,,,,,
754,11/25/17 05:29:36 AM,48.695,,,,,
755,11/25/17 06:29:36 AM,48.339,,,,,
756,11/25/17 07:29:36 AM,47.446,,,,,
757,11/25/17 08:29:36 AM,47.088,,,,,
758,11/25/17 09:29:36 AM,51.346,,,,,
759,11/25/17 10:29:36 AM,58.303,,,,,
760,11/25/17 11:29:36 AM,82.330,,,,,
761,11/25/17 12:29:36 PM,82.152,,,,,
762,11/25/17 01:29:36 PM,81.442,,,,,
763,11/25/17 02:29:36 PM,76.354,,,,,
764,11/25/17 03:29:36 PM,74.619,,,,,
765,11/25/17 04:29:36 PM,74.271,,,,,
766,11/25/17 05:29:36 PM,69.622,,,,,
767,11/25/17 06:29:36 PM,65.680,,,,,
768,11/25/17 07:29:36 PM,62.769,,,,,
769,11/25/17 08:29:36 PM,62.254,,,,,
770,11/25/17 09:29:36 PM,62.083,,,,,
771,11/25/17 10:29:36 PM,60.024,,,,,
772,11/25/17 11:29:36 PM,61.912,,,,,
773,11/26/17 12:29:36 AM,61.741,,,,,
774,11/26/17 01:29:36 AM,61.741,,,,,
775,11/26/17 02:29:36 AM,61.569,,,,,
776,11/26/17 03:29:36 AM,61.227,,,,,
777,11/26/17 04:29:36 AM,60.195,,,,,
778,11/26/17 05:29:36 AM,60.368,,,,,
779,11/26/17 06:29:36 AM,60.195,,,,,
780,11/26/17 07:29:36 AM,59.851,,,,,
781,11/26/17 08:29:36 AM,59.851,,,,,
782,11/26/17 09:29:36 AM,60.712,,,,,
783,11/26/17 10:29:36 AM,61.054,,,,,
784,11/26/17 11:29:36 AM,60.539,,,,,
785,11/26/17 12:29:36 PM,60.712,,,,,
786,11/26/17 01:08:02 PM,,2.33,,,,
787,11/26/17 01:08:03 PM,,2.34,,,,
788,11/26/17 01:27:43 PM,,2.35,,,,
789,11/26/17 01:29:36 PM,60.195,,,,,
790,11/26/17 01:31:31 PM,,2.36,,,,
791,11/26/17 01:36:09 PM,,2.37,,,,
792,11/26/17 01:41:30 PM,,2.38,,,,
793,11/26/17 01:46:01 PM,,2.39,,,,
794,11/26/17 01:57:25 PM,,2.40,,,,
795,11/26/17 02:09:40 PM,,2.41,,,,
796,11/26/17 02:09:41 PM,,2.42,,,,
797,11/26/17 02:14:00 PM,,2.43,,,,
798,11/26/17 02:29:36 PM,60.024,,,,,
799,11/26/17 02:29:37 PM,,2.44,,,,
800,11/26/17 02:29:38 PM,,2.45,,,,
801,11/26/17 03:02:36 PM,,2.46,,,,
802,11/26/17 03:02:37 PM,,2.47,,,,
803,11/26/17 03:29:36 PM,59.680,,,,,
804,11/26/17 03:38:02 PM,,2.48,,,,
805,11/26/17 03:38:03 PM,,2.49,,,,
806,11/26/17 04:11:04 PM,,2.50,,,,
807,11/26/17 04:11:05 PM,,2.51,,,,
808,11/26/17 04:29:36 PM,59.680,,,,,
809,11/26/17 05:05:23 PM,,2.52,,,,
810,11/26/17 05:29:36 PM,59.337,,,,,
811,11/26/17 06:06:37 PM,,2.53,,,,
812,11/26/17 06:29:36 PM,59.337,,,,,
813,11/26/17 07:29:36 PM,59.337,,,,,
814,11/26/17 08:29:36 PM,58.131,,,,,
815,11/26/17 09:29:36 PM,57.614,,,,,
816,11/26/17 10:29:36 PM,55.884,,,,,
817,11/26/17 11:29:36 PM,55.364,,,,,
818,11/27/17 12:29:36 AM,53.973,,,,,
819,11/27/17 01:29:36 AM,53.623,,,,,
820,11/27/17 01:32:18 AM,,2.54,,,,
821,11/27/17 01:34:04 AM,,2.55,,,,
822,11/27/17 01:35:07 AM,,2.56,,,,
823,11/27/17 01:35:46 AM,,2.57,,,,
824,11/27/17 01:36:50 AM,,2.58,,,,
825,11/27/17 01:38:17 AM,,2.59,,,,
826,11/27/17 01:39:32 AM,,2.60,,,,
827,11/27/17 01:39:33 AM,,2.61,,,,
828,11/27/17 01:40:58 AM,,2.62,,,,
829,11/27/17 01:42:04 AM,,2.63,,,,
830,11/27/17 01:42:05 AM,,2.64,,,,
831,11/27/17 01:45:52 AM,,2.65,,,,
832,11/27/17 01:57:30 AM,,2.66,,,,
833,11/27/17 02:05:06 AM,,2.67,,,,
834,11/27/17 02:29:36 AM,51.699,,,,,
835,11/27/17 02:53:42 AM,,2.68,,,,
836,11/27/17 02:53:43 AM,,2.69,,,,
837,11/27/17 03:02:59 AM,,2.70,,,,
838,11/27/17 03:05:59 AM,,2.71,,,,
839,11/27/17 03:06:00 AM,,2.72,,,,
840,11/27/17 03:10:25 AM,,2.73,,,,
841,11/27/17 03:15:23 AM,,2.74,,,,
842,11/27/17 03:19:30 AM,,2.75,,,,
843,11/27/17 03:23:59 AM,,2.76,,,,
844,11/27/17 03:29:36 AM,50.643,,,,,
845,11/27/17 03:31:33 AM,,2.77,,,,
846,11/27/17 03:34:50 AM,,2.78,,,,
847,11/27/17 03:34:51 AM,,2.79,,,,
848,11/27/17 03:35:16 AM,,2.80,,,,
849,11/27/17 03:35:17 AM,,2.81,,,,
850,11/27/17 03:35:44 AM,,2.82,,,,
851,11/27/17 03:36:10 AM,,2.83,,,,
852,11/27/17 03:37:06 AM,,2.84,,,,
853,11/27/17 03:37:47 AM,,2.85,,,,
854,11/27/17 03:38:21 AM,,2.86,,,,
855,11/27/17 03:38:44 AM,,2.87,,,,
856,11/27/17 03:39:18 AM,,2.88,,,,
857,11/27/17 03:39:19 AM,,2.89,,,,
858,11/27/17 03:39:56 AM,,2.90,,,,
859,11/27/17 03:43:02 AM,,2.91,,,,
860,11/27/17 04:29:36 AM,49.759,,,,,
861,11/27/17 05:13:38 AM,,2.92,,,,
862,11/27/17 05:13:39 AM,,2.93,,,,
863,11/27/17 05:29:36 AM,50.113,,,,,
864,11/27/17 05:32:42 AM,,2.94,,,,
865,11/27/17 06:29:36 AM,48.517,,,,,
866,11/27/17 07:02:37 AM,,2.95,,,,
867,11/27/17 07:29:36 AM,46.908,,,,,
868,11/27/17 08:14:47 AM,,2.96,,,,
869,11/27/17 08:14:48 AM,,2.97,,,,
870,11/27/17 08:29:36 AM,48.160,,,,,
871,11/27/17 09:29:36 AM,50.290,,,,,
872,11/27/17 09:56:12 AM,,2.98,,,,
873,11/27/17 10:29:36 AM,50.819,,,,,
874,11/27/17 11:29:36 AM,69.107,,,,,
875,11/27/17 12:29:36 PM,71.683,,,,,
876,11/27/17 01:29:36 PM,70.651,,,,,
877,11/27/17 02:29:36 PM,69.278,,,,,
878,11/27/17 03:29:36 PM,67.735,,,,,
879,11/27/17 04:29:36 PM,63.455,,,,,
880,11/27/17 05:29:36 PM,57.096,,,,,
881,11/27/17 06:29:36 PM,49.404,,,,,
882,11/27/17 07:29:36 PM,46.008,,,,,
883,11/27/17 08:29:36 PM,44.742,,,,,
884,11/27/17 09:29:36 PM,43.466,,,,,
885,11/27/17 10:29:36 PM,42.915,,,,,
886,11/27/17 11:29:36 PM,42.732,,,,,
887,11/28/17 12:29:36 AM,42.732,,,,,
888,11/28/17 01:29:36 AM,41.439,,,,,
889,11/28/17 02:29:36 AM,40.509,,,,,
890,11/28/17 03:29:36 AM,40.321,,,,,
891,11/28/17 04:29:36 AM,39.760,,,,,
892,11/28/17 05:29:36 AM,39.760,,,,,
893,11/28/17 06:29:36 AM,39.573,,,,,
894,11/28/17 07:29:36 AM,39.196,,,,,
895,11/28/17 08:29:36 AM,38.818,,,,,
896,11/28/17 09:29:36 AM,40.881,,,,,
897,11/28/17 10:29:36 AM,45.466,,,,,
898,11/28/17 11:29:36 AM,64.825,,,,,
899,11/28/17 12:29:36 PM,73.062,,,,,
900,11/28/17 01:29:36 PM,69.449,,,,,
901,11/28/17 02:29:36 PM,71.168,,,,,
902,11/28/17 03:29:36 PM,68.763,,,,,
903,11/28/17 04:29:36 PM,63.797,,,,,
904,11/28/17 05:29:36 PM,58.131,,,,,
905,11/28/17 06:29:36 PM,53.973,,,,,
906,11/28/17 07:29:36 PM,49.759,,,,,
907,11/28/17 08:29:36 PM,46.548,,,,,
908,11/28/17 09:29:36 PM,44.560,,,,,
909,11/28/17 10:29:36 PM,43.099,,,,,
910,11/28/17 11:29:36 PM,42.732,,,,,
911,11/29/17 12:29:36 AM,42.363,,,,,
912,11/29/17 01:29:36 AM,42.548,,,,,
913,11/29/17 02:29:36 AM,41.810,,,,,
914,11/29/17 03:29:36 AM,41.994,,,,,
915,11/29/17 04:29:36 AM,41.067,,,,,
916,11/29/17 05:29:36 AM,40.696,,,,,
917,11/29/17 06:29:36 AM,40.321,,,,,
918,11/29/17 07:29:36 AM,39.947,,,,,
919,11/29/17 08:29:36 AM,39.384,,,,,
920,11/29/17 09:29:36 AM,41.067,,,,,
921,11/29/17 10:29:36 AM,46.548,,,,,
922,11/29/17 11:29:36 AM,66.193,,,,,
923,11/29/17 12:29:36 PM,70.995,,,,,
924,11/29/17 01:29:36 PM,70.308,,,,,
925,11/29/17 02:29:36 PM,70.480,,,,,
926,11/29/17 03:29:36 PM,68.248,,,,,
927,11/29/17 04:29:36 PM,65.851,,,,,
928,11/29/17 05:29:36 PM,58.476,,,,,
929,11/29/17 06:29:36 PM,50.819,,,,,
930,11/29/17 07:29:36 PM,46.908,,,,,
931,11/29/17 08:29:36 PM,44.922,,,,,
932,11/29/17 09:29:36 PM,44.013,,,,,
933,11/29/17 10:29:36 PM,42.548,,,,,
934,11/29/17 11:29:36 PM,41.625,,,,,
935,11/30/17 12:29:36 AM,41.625,,,,,
936,11/30/17 01:29:36 AM,40.321,,,,,
937,11/30/17 02:29:36 AM,40.134,,,,,
938,11/30/17 03:29:36 AM,39.573,,,,,
939,11/30/17 04:29:36 AM,39.196,,,,,
940,11/30/17 05:29:36 AM,38.440,,,,,
941,11/30/17 06:29:36 AM,37.679,,,,,
942,11/30/17 07:29:36 AM,37.679,,,,,
943,11/30/17 08:29:36 AM,38.061,,,,,
944,11/30/17 09:29:36 AM,39.760,,,,,
945,11/30/17 10:29:36 AM,44.379,,,,,
946,11/30/17 11:29:36 AM,66.537,,,,,
947,11/30/17 12:29:36 PM,71.339,,,,,
948,11/30/17 01:29:36 PM,69.449,,,,,
949,11/30/17 02:29:36 PM,69.793,,,,,
950,11/30/17 03:29:36 PM,69.622,,,,,
951,11/30/17 04:29:36 PM,64.996,,,,,
952,11/30/17 05:29:36 PM,60.024,,,,,
953,11/30/17 06:29:36 PM,52.925,,,,,
954,11/30/17 07:29:36 PM,47.802,,,,,
955,11/30/17 08:29:36 PM,44.742,,,,,
956,11/30/17 09:29:36 PM,42.363,,,,,
957,11/30/17 10:29:36 PM,40.696,,,,,
958,11/30/17 11:29:36 PM,39.947,,,,,
959,12/01/17 12:29:36 AM,39.196,,,,,
960,12/01/17 01:29:36 AM,38.250,,,,,
961,12/01/17 02:29:36 AM,37.297,,,,,
962,12/01/17 03:29:36 AM,37.107,,,,,
963,12/01/17 04:29:36 AM,36.338,,,,,
964,12/01/17 05:29:36 AM,36.338,,,,,
965,12/01/17 06:29:36 AM,36.338,,,,,
966,12/01/17 07:29:36 AM,35.951,,,,,
967,12/01/17 08:29:36 AM,36.723,,,,,
968,12/01/17 09:29:36 AM,39.760,,,,,
969,12/01/17 10:29:36 AM,46.548,,,,,
970,12/01/17 11:29:36 AM,62.598,,,,,
971,12/01/17 12:29:36 PM,71.168,,,,,
972,12/01/17 01:29:36 PM,69.964,,,,,
973,12/01/17 02:29:36 PM,68.934,,,,,
974,12/01/17 03:29:36 PM,67.906,,,,,
975,12/01/17 04:29:36 PM,62.940,,,,,
976,12/01/17 05:29:36 PM,56.577,,,,,
977,12/01/17 06:29:36 PM,50.113,,,,,
978,12/01/17 07:29:36 PM,46.008,,,,,
979,12/01/17 08:29:36 PM,44.922,,,,,
980,12/01/17 09:29:36 PM,44.922,,,,,
981,12/01/17 10:29:36 PM,43.099,,,,,
982,12/01/17 11:29:36 PM,41.994,,,,,
983,12/02/17 12:29:36 AM,41.439,,,,,
984,12/02/17 01:29:36 AM,40.696,,,,,
985,12/02/17 02:29:36 AM,40.509,,,,,
986,12/02/17 03:29:36 AM,40.696,,,,,
987,12/02/17 04:29:36 AM,39.760,,,,,
988,12/02/17 05:29:36 AM,39.573,,,,,
989,12/02/17 06:29:36 AM,39.384,,,,,
990,12/02/17 07:29:36 AM,39.196,,,,,
991,12/02/17 08:29:36 AM,39.760,,,,,
992,12/02/17 09:29:36 AM,44.013,,,,,
993,12/02/17 10:29:36 AM,50.113,,,,,
994,12/02/17 11:29:36 AM,61.912,,,,,
995,12/02/17 12:29:36 PM,66.537,,,,,
996,12/02/17 01:29:36 PM,64.825,,,,,
997,12/02/17 02:29:36 PM,68.248,,,,,
998,12/02/17 03:29:36 PM,63.282,,,,,
999,12/02/17 04:29:36 PM,59.337,,,,,
1000,12/02/17 05:29:36 PM,55.364,,,,,
1001,12/02/17 06:29:36 PM,50.995,,,,,
1002,12/02/17 07:29:36 PM,49.582,,,,,
1003,12/02/17 08:29:36 PM,49.050,,,,,
1004,12/02/17 09:29:36 PM,47.266,,,,,
1005,12/02/17 10:29:36 PM,46.188,,,,,
1006,12/02/17 11:29:36 PM,46.728,,,,,
1007,12/03/17 12:29:36 AM,48.517,,,,,
1008,12/03/17 01:29:36 AM,49.050,,,,,
1009,12/03/17 01:50:06 AM,,2.99,,,,
1010,12/03/17 02:29:36 AM,50.113,,,,,
1011,12/03/17 02:48:08 AM,,3.00,,,,
1012,12/03/17 03:29:36 AM,50.466,,,,,
1013,12/03/17 04:29:36 AM,46.908,,,,,
1014,12/03/17 05:29:36 AM,45.104,,,,,
1015,12/03/17 06:29:36 AM,42.363,,,,,
1016,12/03/17 07:29:36 AM,40.509,,,,,
1017,12/03/17 08:29:36 AM,40.696,,,,,
1018,12/03/17 09:29:36 AM,41.254,,,,,
1019,12/03/17 10:29:36 AM,46.728,,,,,
1020,12/03/17 11:29:36 AM,66.022,,,,,
1021,12/03/17 12:29:36 PM,71.683,,,,,
1022,12/03/17 01:29:36 PM,70.308,,,,,
1023,12/03/17 02:29:36 PM,68.592,,,,,
1024,12/03/17 03:29:36 PM,66.193,,,,,
1025,12/03/17 04:29:36 PM,62.083,,,,,
1026,12/03/17 05:29:36 PM,55.537,,,,,
1027,12/03/17 06:29:36 PM,46.908,,,,,
1028,12/03/17 07:29:36 PM,44.013,,,,,
1029,12/03/17 08:29:36 PM,40.696,,,,,
1030,12/03/17 09:29:36 PM,40.881,,,,,
1031,12/03/17 10:29:36 PM,44.195,,,,,
1032,12/03/17 11:29:36 PM,44.560,,,,,
1033,12/04/17 12:29:36 AM,41.994,,,,,
1034,12/04/17 01:29:36 AM,39.196,,,,,
1035,12/04/17 02:29:36 AM,38.061,,,,,
1036,12/04/17 03:29:36 AM,36.338,,,,,
1037,12/04/17 04:29:36 AM,34.590,,,,,
1038,12/04/17 05:29:36 AM,34.394,,,,,
1039,12/04/17 06:29:36 AM,34.786,,,,,
1040,12/04/17 07:29:36 AM,33.607,,,,,
1041,12/04/17 08:29:36 AM,32.617,,,,,
1042,12/04/17 09:29:36 AM,34.002,,,,,
1043,12/04/17 10:29:36 AM,39.760,,,,,
1044,12/04/17 11:29:36 AM,66.879,,,,,
1045,12/04/17 12:29:36 PM,68.592,,,,,
1046,12/04/17 01:29:36 PM,69.278,,,,,
1047,12/04/17 02:29:36 PM,71.512,,,,,
1048,12/04/17 03:29:36 PM,72.718,,,,,
1049,12/04/17 04:29:36 PM,67.735,,,,,
