"Plot Title: RLSF"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 10592086, SEN S/N: 10592086)","Coupler Attached (LGR S/N: 10592086, SEN S/N: 10592086)","Stopped (LGR S/N: 10592086, SEN S/N: 10592086)","End Of File (LGR S/N: 10592086, SEN S/N: 10592086)"
1,12/10/14 12:11:46 PM,0.00,,,
2,12/11/14 05:53:22 AM,0.01,,,
3,12/11/14 06:15:26 AM,0.02,,,
4,12/11/14 07:06:27 AM,0.03,,,
5,12/11/14 07:39:50 AM,0.04,,,
6,12/11/14 07:46:52 AM,0.05,,,
7,12/11/14 07:52:50 AM,0.06,,,
8,12/11/14 07:52:51 AM,0.07,,,
9,12/11/14 07:57:06 AM,0.08,,,
10,12/11/14 08:01:34 AM,0.09,,,
11,12/11/14 08:07:25 AM,0.10,,,
12,12/11/14 08:11:26 AM,0.11,,,
13,12/11/14 08:13:59 AM,0.12,,,
14,12/11/14 08:15:40 AM,0.13,,,
15,12/11/14 08:19:08 AM,0.14,,,
16,12/11/14 08:24:21 AM,0.15,,,
17,12/11/14 08:28:17 AM,0.16,,,
18,12/11/14 08:31:30 AM,0.17,,,
19,12/11/14 08:31:31 AM,0.18,,,
20,12/11/14 08:38:50 AM,0.19,,,
21,12/11/14 08:43:10 AM,0.20,,,
22,12/11/14 08:51:56 AM,0.21,,,
23,12/11/14 08:59:27 AM,0.22,,,
24,12/11/14 09:03:32 AM,0.23,,,
25,12/11/14 09:05:05 AM,0.24,,,
26,12/11/14 09:06:43 AM,0.25,,,
27,12/11/14 09:08:16 AM,0.26,,,
28,12/11/14 09:08:17 AM,0.27,,,
29,12/11/14 09:09:46 AM,0.28,,,
30,12/11/14 09:10:20 AM,0.29,,,
31,12/11/14 09:10:21 AM,0.30,,,
32,12/11/14 09:11:31 AM,0.31,,,
33,12/11/14 09:12:40 AM,0.32,,,
34,12/11/14 09:14:10 AM,0.33,,,
35,12/11/14 09:15:01 AM,0.34,,,
36,12/11/14 09:16:32 AM,0.35,,,
37,12/11/14 09:17:36 AM,0.36,,,
38,12/11/14 09:19:16 AM,0.37,,,
39,12/11/14 09:19:59 AM,0.38,,,
40,12/11/14 09:20:59 AM,0.39,,,
41,12/11/14 09:21:34 AM,0.40,,,
42,12/11/14 09:22:32 AM,0.41,,,
43,12/11/14 09:23:10 AM,0.42,,,
44,12/11/14 09:24:17 AM,0.43,,,
45,12/11/14 09:25:10 AM,0.44,,,
46,12/11/14 09:26:29 AM,0.45,,,
47,12/11/14 09:27:36 AM,0.46,,,
48,12/11/14 09:27:37 AM,0.47,,,
49,12/11/14 09:29:52 AM,0.48,,,
50,12/11/14 09:31:15 AM,0.49,,,
51,12/11/14 09:33:12 AM,0.50,,,
52,12/11/14 09:34:55 AM,0.51,,,
53,12/11/14 09:36:31 AM,0.52,,,
54,12/11/14 09:37:43 AM,0.53,,,
55,12/11/14 09:39:10 AM,0.54,,,
56,12/11/14 09:40:12 AM,0.55,,,
57,12/11/14 09:41:34 AM,0.56,,,
58,12/11/14 09:42:39 AM,0.57,,,
59,12/11/14 09:44:04 AM,0.58,,,
60,12/11/14 09:45:10 AM,0.59,,,
61,12/11/14 09:46:33 AM,0.60,,,
62,12/11/14 09:47:41 AM,0.61,,,
63,12/11/14 09:48:39 AM,0.62,,,
64,12/11/14 09:48:40 AM,0.63,,,
65,12/11/14 09:49:13 AM,0.64,,,
66,12/11/14 09:50:01 AM,0.65,,,
67,12/11/14 09:50:49 AM,0.66,,,
68,12/11/14 09:52:02 AM,0.67,,,
69,12/11/14 09:52:44 AM,0.68,,,
70,12/11/14 09:52:45 AM,0.69,,,
71,12/11/14 09:53:47 AM,0.70,,,
72,12/11/14 09:54:38 AM,0.71,,,
73,12/11/14 09:55:40 AM,0.72,,,
74,12/11/14 09:56:37 AM,0.73,,,
75,12/11/14 09:57:43 AM,0.74,,,
76,12/11/14 09:58:37 AM,0.75,,,
77,12/11/14 09:59:58 AM,0.76,,,
78,12/11/14 10:00:49 AM,0.77,,,
79,12/11/14 10:02:31 AM,0.78,,,
80,12/11/14 10:03:47 AM,0.79,,,
81,12/11/14 10:05:35 AM,0.80,,,
82,12/11/14 10:06:48 AM,0.81,,,
83,12/11/14 10:09:01 AM,0.82,,,
84,12/11/14 10:10:39 AM,0.83,,,
85,12/11/14 10:14:19 AM,0.84,,,
86,12/11/14 10:17:39 AM,0.85,,,
87,12/11/14 10:20:48 AM,0.86,,,
88,12/11/14 10:23:14 AM,0.87,,,
89,12/11/14 10:25:11 AM,0.88,,,
90,12/11/14 10:25:35 AM,0.89,,,
91,12/11/14 10:25:48 AM,0.90,,,
92,12/11/14 10:25:57 AM,0.91,,,
93,12/11/14 10:26:13 AM,0.92,,,
94,12/11/14 10:26:27 AM,0.93,,,
95,12/11/14 10:26:56 AM,0.94,,,
96,12/11/14 10:27:05 AM,0.95,,,
97,12/11/14 10:27:16 AM,0.96,,,
98,12/11/14 10:27:26 AM,0.97,,,
99,12/11/14 10:27:47 AM,0.98,,,
100,12/11/14 10:28:18 AM,0.99,,,
101,12/11/14 10:29:38 AM,1.00,,,
102,12/11/14 10:30:44 AM,1.01,,,
103,12/11/14 10:32:30 AM,1.02,,,
104,12/11/14 10:33:32 AM,1.03,,,
105,12/11/14 10:36:25 AM,1.04,,,
106,12/11/14 10:38:03 AM,1.05,,,
107,12/11/14 10:39:23 AM,1.06,,,
108,12/11/14 10:40:24 AM,1.07,,,
109,12/11/14 10:42:00 AM,1.08,,,
110,12/11/14 10:43:01 AM,1.09,,,
111,12/11/14 10:44:21 AM,1.10,,,
112,12/11/14 10:45:28 AM,1.11,,,
113,12/11/14 10:46:30 AM,1.12,,,
114,12/11/14 10:47:06 AM,1.13,,,
115,12/11/14 10:48:24 AM,1.14,,,
116,12/11/14 10:49:13 AM,1.15,,,
117,12/11/14 10:50:27 AM,1.16,,,
118,12/11/14 10:50:53 AM,1.17,,,
119,12/11/14 10:51:27 AM,1.18,,,
120,12/11/14 10:51:54 AM,1.19,,,
121,12/11/14 10:52:24 AM,1.20,,,
122,12/11/14 10:52:52 AM,1.21,,,
123,12/11/14 10:53:45 AM,1.22,,,
124,12/11/14 10:54:37 AM,1.23,,,
125,12/11/14 10:55:40 AM,1.24,,,
126,12/11/14 10:56:50 AM,1.25,,,
127,12/11/14 10:56:51 AM,1.26,,,
128,12/11/14 10:58:37 AM,1.27,,,
129,12/11/14 10:59:23 AM,1.28,,,
130,12/11/14 11:00:12 AM,1.29,,,
131,12/11/14 11:00:35 AM,1.30,,,
132,12/11/14 11:01:10 AM,1.31,,,
133,12/11/14 11:01:52 AM,1.32,,,
134,12/11/14 11:01:53 AM,1.33,,,
135,12/11/14 11:02:35 AM,1.34,,,
136,12/11/14 11:03:00 AM,1.35,,,
137,12/11/14 11:03:45 AM,1.36,,,
138,12/11/14 11:04:49 AM,1.37,,,
139,12/11/14 11:06:38 AM,1.38,,,
140,12/11/14 11:08:33 AM,1.39,,,
141,12/11/14 11:10:19 AM,1.40,,,
142,12/11/14 11:12:55 AM,1.41,,,
143,12/11/14 11:16:26 AM,1.42,,,
144,12/11/14 11:18:10 AM,1.43,,,
145,12/11/14 11:20:16 AM,1.44,,,
146,12/11/14 11:21:34 AM,1.45,,,
147,12/11/14 11:22:43 AM,1.46,,,
148,12/11/14 11:23:34 AM,1.47,,,
149,12/11/14 11:24:49 AM,1.48,,,
150,12/11/14 11:26:13 AM,1.49,,,
151,12/11/14 11:28:12 AM,1.50,,,
152,12/11/14 11:29:31 AM,1.51,,,
153,12/11/14 11:31:18 AM,1.52,,,
154,12/11/14 11:33:17 AM,1.53,,,
155,12/11/14 11:35:50 AM,1.54,,,
156,12/11/14 11:38:49 AM,1.55,,,
157,12/11/14 11:40:55 AM,1.56,,,
158,12/11/14 11:41:57 AM,1.57,,,
159,12/11/14 11:43:09 AM,1.58,,,
160,12/11/14 11:44:06 AM,1.59,,,
161,12/11/14 11:45:05 AM,1.60,,,
162,12/11/14 11:46:09 AM,1.61,,,
163,12/11/14 11:47:26 AM,1.62,,,
164,12/11/14 11:48:03 AM,1.63,,,
165,12/11/14 11:48:59 AM,1.64,,,
166,12/11/14 11:49:45 AM,1.65,,,
167,12/11/14 11:50:40 AM,1.66,,,
168,12/11/14 11:51:20 AM,1.67,,,
169,12/11/14 11:52:11 AM,1.68,,,
170,12/11/14 11:53:01 AM,1.69,,,
171,12/11/14 11:54:33 AM,1.70,,,
172,12/11/14 11:56:08 AM,1.71,,,
173,12/11/14 11:58:33 AM,1.72,,,
174,12/11/14 12:00:35 PM,1.73,,,
175,12/11/14 12:03:26 PM,1.74,,,
176,12/11/14 12:05:10 PM,1.75,,,
177,12/11/14 12:07:22 PM,1.76,,,
178,12/11/14 12:09:16 PM,1.77,,,
179,12/11/14 12:12:09 PM,1.78,,,
180,12/11/14 12:14:55 PM,1.79,,,
181,12/11/14 12:18:08 PM,1.80,,,
182,12/11/14 12:19:06 PM,1.81,,,
183,12/11/14 12:20:58 PM,1.82,,,
184,12/11/14 12:23:02 PM,1.83,,,
185,12/11/14 12:25:07 PM,1.84,,,
186,12/11/14 12:26:19 PM,1.85,,,
187,12/11/14 12:28:34 PM,1.86,,,
188,12/11/14 12:30:25 PM,1.87,,,
189,12/11/14 12:33:19 PM,1.88,,,
190,12/11/14 12:34:53 PM,1.89,,,
191,12/11/14 12:37:11 PM,1.90,,,
192,12/11/14 12:39:11 PM,1.91,,,
193,12/11/14 12:41:14 PM,1.92,,,
194,12/11/14 12:42:29 PM,1.93,,,
195,12/11/14 12:43:54 PM,1.94,,,
196,12/11/14 12:45:00 PM,1.95,,,
197,12/11/14 12:46:09 PM,1.96,,,
198,12/11/14 12:47:37 PM,1.97,,,
199,12/11/14 12:47:38 PM,1.98,,,
200,12/11/14 12:49:32 PM,1.99,,,
201,12/11/14 12:51:10 PM,2.00,,,
202,12/11/14 12:51:11 PM,2.01,,,
203,12/11/14 12:53:31 PM,2.02,,,
204,12/11/14 12:55:43 PM,2.03,,,
205,12/11/14 12:59:12 PM,2.04,,,
206,12/11/14 01:02:07 PM,2.05,,,
207,12/11/14 01:05:42 PM,2.06,,,
208,12/11/14 01:08:45 PM,2.07,,,
209,12/11/14 01:08:46 PM,2.08,,,
210,12/11/14 01:12:49 PM,2.09,,,
211,12/11/14 01:15:27 PM,2.10,,,
212,12/11/14 01:15:28 PM,2.11,,,
213,12/11/14 01:18:38 PM,2.12,,,
214,12/11/14 01:20:42 PM,2.13,,,
215,12/11/14 01:22:25 PM,2.14,,,
216,12/11/14 01:23:42 PM,2.15,,,
217,12/11/14 01:25:50 PM,2.16,,,
218,12/11/14 01:27:21 PM,2.17,,,
219,12/11/14 01:29:10 PM,2.18,,,
220,12/11/14 01:30:23 PM,2.19,,,
221,12/11/14 01:32:12 PM,2.20,,,
222,12/11/14 01:33:42 PM,2.21,,,
223,12/11/14 01:38:24 PM,2.22,,,
224,12/11/14 01:43:29 PM,2.23,,,
225,12/11/14 01:49:20 PM,2.24,,,
226,12/11/14 01:52:42 PM,2.25,,,
227,12/11/14 01:57:25 PM,2.26,,,
228,12/11/14 02:00:46 PM,2.27,,,
229,12/11/14 02:06:52 PM,2.28,,,
230,12/11/14 02:10:35 PM,2.29,,,
231,12/11/14 02:14:58 PM,2.30,,,
232,12/11/14 02:18:21 PM,2.31,,,
233,12/11/14 02:21:52 PM,2.32,,,
234,12/11/14 02:25:08 PM,2.33,,,
235,12/11/14 02:30:12 PM,2.34,,,
236,12/11/14 02:33:32 PM,2.35,,,
237,12/11/14 02:35:34 PM,2.36,,,
238,12/11/14 02:36:59 PM,2.37,,,
239,12/11/14 02:39:45 PM,2.38,,,
240,12/11/14 02:42:35 PM,2.39,,,
241,12/11/14 02:45:59 PM,2.40,,,
242,12/11/14 02:49:13 PM,2.41,,,
243,12/11/14 02:54:17 PM,2.42,,,
244,12/11/14 02:58:42 PM,2.43,,,
245,12/11/14 03:02:49 PM,2.44,,,
246,12/11/14 03:05:48 PM,2.45,,,
247,12/11/14 03:05:49 PM,2.46,,,
248,12/11/14 03:12:23 PM,2.47,,,
249,12/11/14 03:16:37 PM,2.48,,,
250,12/11/14 03:21:36 PM,2.49,,,
251,12/11/14 03:24:54 PM,2.50,,,
252,12/11/14 03:29:28 PM,2.51,,,
253,12/11/14 03:31:25 PM,2.52,,,
254,12/11/14 03:33:42 PM,2.53,,,
255,12/11/14 03:35:55 PM,2.54,,,
256,12/11/14 03:38:36 PM,2.55,,,
257,12/11/14 03:40:17 PM,2.56,,,
258,12/11/14 03:43:04 PM,2.57,,,
259,12/11/14 03:45:11 PM,2.58,,,
260,12/11/14 03:49:21 PM,2.59,,,
261,12/11/14 03:52:16 PM,2.60,,,
262,12/11/14 03:52:17 PM,2.61,,,
263,12/11/14 03:55:02 PM,2.62,,,
264,12/11/14 03:57:19 PM,2.63,,,
265,12/11/14 04:00:25 PM,2.64,,,
266,12/11/14 04:02:55 PM,2.65,,,
267,12/11/14 04:06:33 PM,2.66,,,
268,12/11/14 04:08:38 PM,2.67,,,
269,12/11/14 04:11:17 PM,2.68,,,
270,12/11/14 04:13:34 PM,2.69,,,
271,12/11/14 04:15:56 PM,2.70,,,
272,12/11/14 04:17:41 PM,2.71,,,
273,12/11/14 04:20:00 PM,2.72,,,
274,12/11/14 04:21:55 PM,2.73,,,
275,12/11/14 04:24:37 PM,2.74,,,
276,12/11/14 04:27:20 PM,2.75,,,
277,12/11/14 04:27:21 PM,2.76,,,
278,12/11/14 04:30:15 PM,2.77,,,
279,12/11/14 04:32:27 PM,2.78,,,
280,12/11/14 04:32:28 PM,2.79,,,
281,12/11/14 04:34:46 PM,2.80,,,
282,12/11/14 04:37:53 PM,2.81,,,
283,12/11/14 04:43:03 PM,2.82,,,
284,12/11/14 04:46:20 PM,2.83,,,
285,12/11/14 04:50:24 PM,2.84,,,
286,12/11/14 04:52:58 PM,2.85,,,
287,12/11/14 04:52:59 PM,2.86,,,
288,12/11/14 04:55:54 PM,2.87,,,
289,12/11/14 04:58:38 PM,2.88,,,
290,12/11/14 05:01:53 PM,2.89,,,
291,12/11/14 05:03:48 PM,2.90,,,
292,12/11/14 05:06:44 PM,2.91,,,
293,12/11/14 05:09:11 PM,2.92,,,
294,12/11/14 05:12:42 PM,2.93,,,
295,12/11/14 05:15:22 PM,2.94,,,
296,12/11/14 05:15:23 PM,2.95,,,
297,12/11/14 05:18:31 PM,2.96,,,
298,12/11/14 05:21:02 PM,2.97,,,
299,12/11/14 05:23:11 PM,2.98,,,
300,12/11/14 05:25:54 PM,2.99,,,
301,12/11/14 05:28:57 PM,3.00,,,
302,12/11/14 05:31:22 PM,3.01,,,
303,12/11/14 05:34:01 PM,3.02,,,
304,12/11/14 05:35:58 PM,3.03,,,
305,12/11/14 05:38:49 PM,3.04,,,
306,12/11/14 05:40:55 PM,3.05,,,
307,12/11/14 05:43:44 PM,3.06,,,
308,12/11/14 05:46:31 PM,3.07,,,
309,12/11/14 05:51:20 PM,3.08,,,
310,12/11/14 05:54:03 PM,3.09,,,
311,12/11/14 05:57:17 PM,3.10,,,
312,12/11/14 05:59:45 PM,3.11,,,
313,12/11/14 06:02:59 PM,3.12,,,
314,12/11/14 06:05:21 PM,3.13,,,
315,12/11/14 06:08:46 PM,3.14,,,
316,12/11/14 06:11:45 PM,3.15,,,
317,12/11/14 06:16:54 PM,3.16,,,
318,12/11/14 06:20:57 PM,3.17,,,
319,12/11/14 06:20:58 PM,3.18,,,
320,12/11/14 06:24:33 PM,3.19,,,
321,12/11/14 06:27:12 PM,3.20,,,
322,12/11/14 06:30:29 PM,3.21,,,
323,12/11/14 06:33:11 PM,3.22,,,
324,12/11/14 06:36:13 PM,3.23,,,
325,12/11/14 06:38:36 PM,3.24,,,
326,12/11/14 06:41:45 PM,3.25,,,
327,12/11/14 06:44:48 PM,3.26,,,
328,12/11/14 06:47:39 PM,3.27,,,
329,12/11/14 06:49:21 PM,3.28,,,
330,12/11/14 06:53:03 PM,3.29,,,
331,12/11/14 06:55:23 PM,3.30,,,
332,12/11/14 06:58:40 PM,3.31,,,
333,12/11/14 07:01:24 PM,3.32,,,
334,12/11/14 07:03:52 PM,3.33,,,
335,12/11/14 07:06:06 PM,3.34,,,
336,12/11/14 07:09:15 PM,3.35,,,
337,12/11/14 07:11:24 PM,3.36,,,
338,12/11/14 07:14:23 PM,3.37,,,
339,12/11/14 07:16:56 PM,3.38,,,
340,12/11/14 07:16:57 PM,3.39,,,
341,12/11/14 07:19:56 PM,3.40,,,
342,12/11/14 07:21:32 PM,3.41,,,
343,12/11/14 07:21:33 PM,3.42,,,
344,12/11/14 07:24:00 PM,3.43,,,
345,12/11/14 07:26:01 PM,3.44,,,
346,12/11/14 07:29:04 PM,3.45,,,
347,12/11/14 07:31:19 PM,3.46,,,
348,12/11/14 07:34:10 PM,3.47,,,
349,12/11/14 07:36:15 PM,3.48,,,
350,12/11/14 07:39:06 PM,3.49,,,
351,12/11/14 07:41:33 PM,3.50,,,
352,12/11/14 07:43:40 PM,3.51,,,
353,12/11/14 07:45:11 PM,3.52,,,
354,12/11/14 07:47:25 PM,3.53,,,
355,12/11/14 07:49:20 PM,3.54,,,
356,12/11/14 07:51:20 PM,3.55,,,
357,12/11/14 07:53:00 PM,3.56,,,
358,12/11/14 07:55:28 PM,3.57,,,
359,12/11/14 07:57:49 PM,3.58,,,
360,12/11/14 08:01:02 PM,3.59,,,
361,12/11/14 08:02:46 PM,3.60,,,
362,12/11/14 08:05:46 PM,3.61,,,
363,12/11/14 08:08:11 PM,3.62,,,
364,12/11/14 08:08:12 PM,3.63,,,
365,12/11/14 08:10:27 PM,3.64,,,
366,12/11/14 08:11:59 PM,3.65,,,
367,12/11/14 08:14:06 PM,3.66,,,
368,12/11/14 08:15:46 PM,3.67,,,
369,12/11/14 08:18:17 PM,3.68,,,
370,12/11/14 08:20:57 PM,3.69,,,
371,12/11/14 08:23:25 PM,3.70,,,
372,12/11/14 08:25:46 PM,3.71,,,
373,12/11/14 08:28:32 PM,3.72,,,
374,12/11/14 08:30:12 PM,3.73,,,
375,12/11/14 08:30:13 PM,3.74,,,
376,12/11/14 08:32:13 PM,3.75,,,
377,12/11/14 08:33:51 PM,3.76,,,
378,12/11/14 08:36:10 PM,3.77,,,
379,12/11/14 08:37:52 PM,3.78,,,
380,12/11/14 08:40:23 PM,3.79,,,
381,12/11/14 08:42:23 PM,3.80,,,
382,12/11/14 08:44:45 PM,3.81,,,
383,12/11/14 08:47:37 PM,3.82,,,
384,12/11/14 08:50:05 PM,3.83,,,
385,12/11/14 08:51:39 PM,3.84,,,
386,12/11/14 08:51:40 PM,3.85,,,
387,12/11/14 08:54:09 PM,3.86,,,
