"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,04/29/13 10:47:44 AM,0.00,,,
2,04/29/13 10:48:14 AM,,Logged,,
3,05/07/13 10:55:08 AM,0.00,,Logged,Logged
