"Plot Title: LD"
"#","Date Time, GMT-08:00","Ext. Line Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","Stopped (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
38,03/31/10 04:48:01 PM,0.36,,,,
39,03/31/10 04:51:26 PM,0.37,,,,
40,03/31/10 04:54:32 PM,0.38,,,,
41,03/31/10 04:54:33 PM,0.39,,,,
42,03/31/10 04:58:41 PM,0.40,,,,
43,03/31/10 05:01:20 PM,0.41,,,,
44,03/31/10 05:04:08 PM,0.42,,,,
45,03/31/10 05:05:45 PM,0.43,,,,
46,03/31/10 05:08:15 PM,0.44,,,,
47,03/31/10 05:15:37 PM,0.45,,,,
48,03/31/10 05:22:31 PM,0.46,,,,
49,03/31/10 05:25:39 PM,0.47,,,,
50,03/31/10 05:25:40 PM,0.48,,,,
51,03/31/10 05:30:34 PM,0.49,,,,
52,03/31/10 05:30:35 PM,0.50,,,,
53,03/31/10 05:35:50 PM,0.51,,,,
54,03/31/10 05:40:59 PM,0.52,,,,
55,03/31/10 05:43:55 PM,0.53,,,,
56,03/31/10 05:47:21 PM,0.54,,,,
57,03/31/10 05:49:59 PM,0.55,,,,
58,03/31/10 05:58:52 PM,0.56,,,,
59,03/31/10 06:11:42 PM,0.57,,,,
60,03/31/10 06:12:58 PM,0.58,,,,
61,03/31/10 06:13:25 PM,0.59,,,,
62,03/31/10 06:13:59 PM,0.60,,,,
63,03/31/10 06:14:51 PM,0.61,,,,
64,03/31/10 06:16:36 PM,0.62,,,,
65,03/31/10 06:17:33 PM,0.63,,,,
66,03/31/10 06:18:56 PM,0.64,,,,
67,03/31/10 06:22:47 PM,0.65,,,,
68,03/31/10 06:22:48 PM,0.66,,,,
69,03/31/10 06:26:57 PM,0.67,,,,
70,03/31/10 06:29:11 PM,0.68,,,,
71,03/31/10 06:30:45 PM,0.69,,,,
72,03/31/10 06:30:46 PM,0.70,,,,
73,03/31/10 06:32:04 PM,0.71,,,,
74,03/31/10 06:33:25 PM,0.72,,,,
75,03/31/10 06:34:25 PM,0.73,,,,
76,03/31/10 06:35:27 PM,0.74,,,,
77,03/31/10 06:36:22 PM,0.75,,,,
78,03/31/10 06:37:37 PM,0.76,,,,
79,03/31/10 06:39:04 PM,0.77,,,,
80,03/31/10 06:40:46 PM,0.78,,,,
81,03/31/10 06:42:25 PM,0.79,,,,
82,03/31/10 06:44:26 PM,0.80,,,,
83,03/31/10 06:44:27 PM,0.81,,,,
84,03/31/10 06:46:07 PM,0.82,,,,
85,03/31/10 06:47:54 PM,0.83,,,,
86,03/31/10 06:49:38 PM,0.84,,,,
87,03/31/10 06:51:46 PM,0.85,,,,
88,03/31/10 06:51:47 PM,0.86,,,,
89,03/31/10 06:53:36 PM,0.87,,,,
90,03/31/10 06:55:43 PM,0.88,,,,
91,03/31/10 06:57:56 PM,0.89,,,,
92,03/31/10 07:00:20 PM,0.90,,,,
93,03/31/10 07:03:15 PM,0.91,,,,
94,03/31/10 07:06:18 PM,0.92,,,,
95,03/31/10 07:08:23 PM,0.93,,,,
96,03/31/10 07:10:24 PM,0.94,,,,
97,03/31/10 07:12:26 PM,0.95,,,,
98,03/31/10 07:12:27 PM,0.96,,,,
99,03/31/10 07:14:53 PM,0.97,,,,
100,03/31/10 07:17:27 PM,0.98,,,,
101,03/31/10 07:19:46 PM,0.99,,,,
102,03/31/10 07:21:56 PM,1.00,,,,
103,03/31/10 07:24:36 PM,1.01,,,,
104,03/31/10 07:26:27 PM,1.02,,,,
105,03/31/10 07:28:07 PM,1.03,,,,
106,03/31/10 07:29:29 PM,1.04,,,,
107,03/31/10 07:31:19 PM,1.05,,,,
108,03/31/10 07:33:23 PM,1.06,,,,
109,03/31/10 07:36:43 PM,1.07,,,,
110,03/31/10 07:40:33 PM,1.08,,,,
111,03/31/10 07:44:40 PM,1.09,,,,
112,03/31/10 07:48:06 PM,1.10,,,,
113,03/31/10 07:52:01 PM,1.11,,,,
114,03/31/10 07:54:21 PM,1.12,,,,
115,03/31/10 07:56:41 PM,1.13,,,,
116,03/31/10 07:56:42 PM,1.14,,,,
117,03/31/10 07:58:25 PM,1.15,,,,
118,03/31/10 08:00:34 PM,1.16,,,,
119,03/31/10 08:00:35 PM,1.17,,,,
120,03/31/10 08:02:38 PM,1.18,,,,
121,03/31/10 08:04:49 PM,1.19,,,,
122,03/31/10 08:06:51 PM,1.20,,,,
123,03/31/10 08:08:42 PM,1.21,,,,
124,03/31/10 08:10:28 PM,1.22,,,,
125,03/31/10 08:13:03 PM,1.23,,,,
126,03/31/10 08:17:11 PM,1.24,,,,
127,03/31/10 11:01:16 PM,1.25,,,,
128,04/02/10 12:11:01 PM,1.26,,,,
129,04/02/10 12:24:04 PM,1.27,,,,
130,04/02/10 01:32:55 PM,1.28,,,,
131,04/02/10 01:44:40 PM,1.29,,,,
132,04/02/10 01:54:40 PM,1.30,,,,
133,04/02/10 02:01:02 PM,1.31,,,,
134,04/02/10 02:04:14 PM,1.32,,,,
135,04/02/10 02:08:50 PM,1.33,,,,
136,04/02/10 02:12:18 PM,1.34,,,,
137,04/02/10 02:15:49 PM,1.35,,,,
138,04/02/10 02:17:31 PM,1.36,,,,
139,04/02/10 02:18:50 PM,1.37,,,,
140,04/02/10 02:20:09 PM,1.38,,,,
141,04/02/10 02:21:52 PM,1.39,,,,
142,04/02/10 02:23:08 PM,1.40,,,,
143,04/02/10 02:24:05 PM,1.41,,,,
144,04/02/10 02:25:02 PM,1.42,,,,
145,04/02/10 02:27:58 PM,1.43,,,,
146,04/02/10 02:30:50 PM,1.44,,,,
147,04/02/10 02:33:19 PM,1.45,,,,
148,04/02/10 02:34:33 PM,1.46,,,,
149,04/02/10 02:34:34 PM,1.47,,,,
150,04/02/10 02:37:14 PM,1.48,,,,
151,04/02/10 02:38:43 PM,1.49,,,,
152,04/02/10 02:40:26 PM,1.50,,,,
153,04/02/10 02:42:53 PM,1.51,,,,
154,04/02/10 02:45:30 PM,1.52,,,,
155,04/02/10 02:46:55 PM,1.53,,,,
156,04/02/10 02:48:26 PM,1.54,,,,
157,04/02/10 02:49:59 PM,1.55,,,,
158,04/02/10 02:52:02 PM,1.56,,,,
159,04/02/10 02:53:29 PM,1.57,,,,
160,04/02/10 02:55:43 PM,1.58,,,,
161,04/02/10 02:58:03 PM,1.59,,,,
162,04/02/10 02:59:46 PM,1.60,,,,
163,04/02/10 03:01:14 PM,1.61,,,,
164,04/02/10 03:03:32 PM,1.62,,,,
165,04/02/10 03:05:42 PM,1.63,,,,
166,04/02/10 03:07:51 PM,1.64,,,,
167,04/02/10 03:10:29 PM,1.65,,,,
168,04/02/10 03:12:38 PM,1.66,,,,
169,04/02/10 03:14:19 PM,1.67,,,,
170,04/02/10 03:17:01 PM,1.68,,,,
171,04/02/10 03:17:02 PM,1.69,,,,
172,04/02/10 03:19:02 PM,1.70,,,,
173,04/02/10 03:19:03 PM,1.71,,,,
174,04/02/10 03:21:03 PM,1.72,,,,
175,04/02/10 03:22:53 PM,1.73,,,,
176,04/02/10 03:24:42 PM,1.74,,,,
177,04/02/10 03:24:43 PM,1.75,,,,
178,04/02/10 03:26:07 PM,1.76,,,,
179,04/02/10 03:28:14 PM,1.77,,,,
180,04/02/10 03:29:51 PM,1.78,,,,
181,04/02/10 03:31:10 PM,1.79,,,,
182,04/02/10 03:32:23 PM,1.80,,,,
183,04/02/10 03:33:49 PM,1.81,,,,
184,04/02/10 03:35:13 PM,1.82,,,,
185,04/02/10 03:36:50 PM,1.83,,,,
186,04/02/10 03:36:51 PM,1.84,,,,
187,04/02/10 03:38:35 PM,1.85,,,,
188,04/02/10 03:41:34 PM,1.86,,,,
189,04/02/10 03:43:39 PM,1.87,,,,
190,04/02/10 03:46:18 PM,1.88,,,,
191,04/02/10 03:48:18 PM,1.89,,,,
192,04/02/10 03:50:21 PM,1.90,,,,
193,04/02/10 03:52:16 PM,1.91,,,,
194,04/02/10 03:54:36 PM,1.92,,,,
195,04/02/10 03:54:37 PM,1.93,,,,
196,04/02/10 03:56:45 PM,1.94,,,,
197,04/02/10 03:56:46 PM,1.95,,,,
198,04/02/10 03:59:05 PM,1.96,,,,
199,04/02/10 04:01:23 PM,1.97,,,,
200,04/02/10 04:03:49 PM,1.98,,,,
201,04/02/10 04:06:05 PM,1.99,,,,
202,04/02/10 04:06:06 PM,2.00,,,,
203,04/02/10 04:08:04 PM,2.01,,,,
204,04/02/10 04:08:05 PM,2.02,,,,
205,04/02/10 04:09:35 PM,2.03,,,,
206,04/02/10 04:10:55 PM,2.04,,,,
207,04/02/10 04:12:39 PM,2.05,,,,
208,04/02/10 04:15:24 PM,2.06,,,,
209,04/02/10 04:17:02 PM,2.07,,,,
210,04/02/10 04:20:39 PM,2.08,,,,
211,04/02/10 04:24:37 PM,2.09,,,,
212,04/02/10 04:27:45 PM,2.10,,,,
213,04/02/10 04:31:39 PM,2.11,,,,
214,04/02/10 04:39:04 PM,2.12,,,,
215,04/02/10 04:45:43 PM,2.13,,,,
216,04/02/10 04:56:48 PM,2.14,,,,
217,04/02/10 05:12:35 PM,2.15,,,,
218,04/02/10 05:12:36 PM,2.16,,,,
219,04/02/10 05:18:35 PM,2.17,,,,
220,04/02/10 05:32:17 PM,2.18,,,,
221,04/03/10 03:24:48 AM,2.19,,,,
222,04/04/10 11:19:51 AM,2.20,,,,
223,04/04/10 11:35:28 AM,2.21,,,,
224,04/04/10 11:48:17 AM,2.22,,,,
225,04/04/10 12:01:48 PM,2.23,,,,
226,04/04/10 12:14:32 PM,2.24,,,,
227,04/04/10 12:25:08 PM,2.25,,,,
228,04/04/10 12:25:09 PM,2.26,,,,
229,04/04/10 12:28:45 PM,2.27,,,,
230,04/04/10 12:35:23 PM,2.28,,,,
231,04/04/10 12:47:41 PM,2.29,,,,
232,04/04/10 12:54:34 PM,2.30,,,,
233,04/04/10 01:18:51 PM,2.31,,,,
234,04/04/10 01:18:52 PM,2.32,,,,
235,04/04/10 02:07:35 PM,2.33,,,,
236,04/04/10 02:07:36 PM,2.34,,,,
237,04/04/10 02:19:56 PM,2.35,,,,
238,04/04/10 02:34:33 PM,2.36,,,,
239,04/04/10 02:41:36 PM,2.37,,,,
240,04/04/10 02:47:12 PM,2.38,,,,
241,04/04/10 02:47:13 PM,2.39,,,,
242,04/04/10 02:51:35 PM,2.40,,,,
243,04/04/10 02:51:36 PM,2.41,,,,
244,04/04/10 02:55:59 PM,2.42,,,,
245,04/04/10 03:00:01 PM,2.43,,,,
246,04/04/10 03:05:20 PM,2.44,,,,
247,04/04/10 03:05:21 PM,2.45,,,,
248,04/04/10 03:08:55 PM,2.46,,,,
249,04/04/10 03:13:42 PM,2.47,,,,
250,04/04/10 03:17:59 PM,2.48,,,,
251,04/04/10 03:23:44 PM,2.49,,,,
252,04/04/10 03:28:34 PM,2.50,,,,
253,04/04/10 03:32:36 PM,2.51,,,,
254,04/04/10 03:37:16 PM,2.52,,,,
255,04/04/10 03:41:42 PM,2.53,,,,
256,04/04/10 03:41:43 PM,2.54,,,,
257,04/04/10 03:45:08 PM,2.55,,,,
258,04/04/10 03:50:07 PM,2.56,,,,
259,04/04/10 03:52:00 PM,2.57,,,,
260,04/04/10 03:55:10 PM,2.58,,,,
261,04/04/10 03:57:37 PM,2.59,,,,
262,04/04/10 03:57:38 PM,2.60,,,,
263,04/04/10 04:00:42 PM,2.61,,,,
264,04/04/10 04:03:06 PM,2.62,,,,
265,04/04/10 04:05:39 PM,2.63,,,,
266,04/04/10 04:10:13 PM,2.64,,,,
267,04/04/10 04:13:30 PM,2.65,,,,
268,04/04/10 04:15:27 PM,2.66,,,,
269,04/04/10 04:19:06 PM,2.67,,,,
270,04/04/10 04:24:07 PM,2.68,,,,
271,04/04/10 04:28:39 PM,2.69,,,,
272,04/04/10 04:30:46 PM,2.70,,,,
273,04/04/10 04:33:31 PM,2.71,,,,
274,04/04/10 04:36:11 PM,2.72,,,,
275,04/04/10 04:38:29 PM,2.73,,,,
276,04/04/10 04:40:38 PM,2.74,,,,
277,04/04/10 04:40:39 PM,2.75,,,,
278,04/04/10 04:43:01 PM,2.76,,,,
279,04/04/10 04:45:06 PM,2.77,,,,
280,04/04/10 04:47:06 PM,2.78,,,,
281,04/04/10 04:48:56 PM,2.79,,,,
282,04/04/10 04:50:58 PM,2.80,,,,
283,04/04/10 04:53:02 PM,2.81,,,,
284,04/04/10 04:55:11 PM,2.82,,,,
285,04/04/10 04:56:50 PM,2.83,,,,
286,04/04/10 04:58:32 PM,2.84,,,,
287,04/04/10 05:00:00 PM,2.85,,,,
288,04/04/10 05:01:34 PM,2.86,,,,
289,04/04/10 05:02:54 PM,2.87,,,,
290,04/04/10 05:04:23 PM,2.88,,,,
291,04/04/10 05:05:46 PM,2.89,,,,
292,04/04/10 05:07:26 PM,2.90,,,,
293,04/04/10 05:09:24 PM,2.91,,,,
294,04/04/10 05:13:41 PM,2.92,,,,
295,04/04/10 05:13:42 PM,2.93,,,,
296,04/04/10 05:20:07 PM,2.94,,,,
297,04/04/10 05:24:11 PM,2.95,,,,
298,04/04/10 05:25:43 PM,2.96,,,,
299,04/04/10 05:27:42 PM,2.97,,,,
300,04/04/10 05:30:55 PM,2.98,,,,
301,04/04/10 05:36:03 PM,2.99,,,,
302,04/04/10 05:43:19 PM,3.00,,,,
303,04/04/10 05:58:47 PM,3.01,,,,
304,04/04/10 06:18:36 PM,3.02,,,,
305,04/04/10 07:02:58 PM,3.03,,,,
306,04/04/10 07:09:50 PM,3.04,,,,
307,04/04/10 07:19:53 PM,3.05,,,,
308,04/04/10 07:21:18 PM,3.06,,,,
309,04/04/10 07:22:29 PM,3.07,,,,
310,04/04/10 07:23:20 PM,3.08,,,,
311,04/04/10 07:24:13 PM,3.09,,,,
312,04/04/10 07:25:00 PM,3.10,,,,
313,04/04/10 07:25:49 PM,3.11,,,,
314,04/04/10 07:26:29 PM,3.12,,,,
315,04/04/10 07:27:10 PM,3.13,,,,
316,04/04/10 07:27:43 PM,3.14,,,,
317,04/04/10 07:28:24 PM,3.15,,,,
318,04/04/10 07:29:02 PM,3.16,,,,
319,04/04/10 07:29:53 PM,3.17,,,,
320,04/04/10 07:30:59 PM,3.18,,,,
321,04/04/10 08:57:32 PM,3.19,,,,
322,04/04/10 08:57:33 PM,3.20,,,,
323,04/04/10 09:44:52 PM,3.21,,,,
324,04/04/10 10:57:16 PM,3.22,,,,
325,04/04/10 11:06:07 PM,3.23,,,,
326,04/04/10 11:12:42 PM,3.24,,,,
327,04/04/10 11:23:13 PM,3.25,,,,
328,04/04/10 11:27:41 PM,3.26,,,,
329,04/04/10 11:27:42 PM,3.27,,,,
330,04/04/10 11:33:20 PM,3.28,,,,
331,04/04/10 11:39:20 PM,3.29,,,,
332,04/04/10 11:44:26 PM,3.30,,,,
333,04/04/10 11:52:13 PM,3.31,,,,
334,04/04/10 11:56:53 PM,3.32,,,,
335,04/05/10 12:04:55 AM,3.33,,,,
336,04/05/10 12:10:22 AM,3.34,,,,
337,04/05/10 12:18:37 AM,3.35,,,,
338,04/05/10 12:24:10 AM,3.36,,,,
339,04/05/10 12:31:26 AM,3.37,,,,
340,04/05/10 12:35:50 AM,3.38,,,,
341,04/05/10 12:42:16 AM,3.39,,,,
342,04/05/10 12:46:34 AM,3.40,,,,
343,04/05/10 12:51:31 AM,3.41,,,,
344,04/05/10 12:56:43 AM,3.42,,,,
345,04/05/10 01:00:41 AM,3.43,,,,
346,04/05/10 01:05:24 AM,3.44,,,,
347,04/05/10 01:28:17 AM,3.45,,,,
348,04/05/10 01:41:15 AM,3.46,,,,
349,04/05/10 01:50:00 AM,3.47,,,,
350,04/05/10 02:03:15 AM,3.48,,,,
351,04/05/10 02:03:16 AM,3.49,,,,
352,04/05/10 02:08:16 AM,3.50,,,,
353,04/05/10 02:11:18 AM,3.51,,,,
354,04/05/10 02:14:47 AM,3.52,,,,
355,04/05/10 02:18:15 AM,3.53,,,,
356,04/05/10 02:18:16 AM,3.54,,,,
357,04/05/10 02:22:02 AM,3.55,,,,
358,04/05/10 02:24:51 AM,3.56,,,,
359,04/05/10 02:24:52 AM,3.57,,,,
360,04/05/10 02:28:24 AM,3.58,,,,
361,04/05/10 02:42:09 AM,3.59,,,,
362,04/05/10 02:59:03 AM,3.60,,,,
363,04/05/10 04:44:07 AM,3.61,,,,
364,04/05/10 06:20:30 AM,3.62,,,,
365,04/05/10 06:24:16 AM,3.63,,,,
366,04/05/10 06:28:18 AM,3.64,,,,
367,04/05/10 06:34:21 AM,3.65,,,,
368,04/05/10 06:46:13 AM,3.66,,,,
369,04/05/10 06:46:14 AM,3.67,,,,
370,04/06/10 11:45:10 AM,,,Logged,,
371,04/06/10 11:45:12 AM,3.67,,,Logged,Logged
