"Plot Title: Landing"
"#","Date Time, GMT-07:00","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Detached (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993, SEN S/N: 9668993)","End Of File (LGR S/N: 9668993, SEN S/N: 9668993)"
1,11/05/13 11:54:45 AM,0.00,,,
2,11/05/13 11:54:51 AM,,Logged,,
3,11/12/13 11:56:21 AM,0.00,,Logged,Logged
